contrast	estimate	se	df	t.ratio	p.value	gene	compartment	model_arm	covariates	n_model_donors	ci_lo	ci_hi
IPF	0.00168810570901188	0.003283236646914	68	0.514159011534722	0.608807764167506	AGTR1	Endothelial	adjusted	mean_log10_counts+sex+age+ever_smoker	75	-0.00474703811893956	0.00812324953696331
IPF	0.00141205923747966	0.0031339662913575	69	0.450566185530994	0.653714877456934	AGTR1	Endothelial	no_smoking	mean_log10_counts+sex+age	75	-0.00473051469358103	0.00755463316854036
IPF	0.00179758037071606	0.00224959183377874	72	0.799069566187296	0.426878250723677	AGTR1	Endothelial	unadjusted	none	75	-0.00261161962349027	0.0062067803649224
COPD	0.0146647595886661	0.0646009593644183	63	0.227005291143452	0.821154642055514	AGTR1	Fibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	70	-0.111953120765594	0.141282639942926
COPD	0.0336469617628634	0.0565259536951061	64	0.595248015528421	0.55377670821497	AGTR1	Fibroblast	no_smoking	mean_log10_counts+sex+age	70	-0.0771439074795447	0.144437831005271
COPD	0.00405158184846181	0.0500687285564795	67	0.0809204061151955	0.935746489796355	AGTR1	Fibroblast	unadjusted	none	70	-0.0940831261222381	0.102186289819162
IPF	0.0830483404172896	0.0563747566614498	63	1.4731476521668	0.1456902009786	AGTR1	Fibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	70	-0.027446182639152	0.193542863473731
IPF	0.0918079878505541	0.0542924143712818	64	1.6909910696312	0.0957033625356153	AGTR1	Fibroblast	no_smoking	mean_log10_counts+sex+age	70	-0.0146051443171582	0.198221120018266
IPF	0.0610126750975342	0.0433848735055919	67	1.40631215830721	0.164252659500911	AGTR1	Fibroblast	unadjusted	none	70	-0.0240216769734259	0.146047027168494
COPD	0.091372414687292	0.149913762619566	46	0.609499842380493	0.545192120448677	AGTR1	Mural	adjusted	mean_log10_counts+sex+age+ever_smoker	53	-0.202458560047057	0.385203389421641
COPD	0.105942681143345	0.129067384520974	47	0.820832323646635	0.415885793281289	AGTR1	Mural	no_smoking	mean_log10_counts+sex+age	53	-0.147029392517764	0.358914754804453
COPD	0.11155171989787	0.125798511445842	50	0.886749124578425	0.379459415281206	AGTR1	Mural	unadjusted	none	53	-0.135013362535981	0.358116802331721
IPF	0.0564486642808923	0.127087197030983	46	0.444172706611278	0.659000349372485	AGTR1	Mural	adjusted	mean_log10_counts+sex+age+ever_smoker	53	-0.192642241899834	0.305539570461618
IPF	0.0622040453633885	0.122413756730451	47	0.508145873672995	0.613727817321497	AGTR1	Mural	no_smoking	mean_log10_counts+sex+age	53	-0.177726917828296	0.302135008555073
IPF	0.0947421996167597	0.108270119957207	50	0.875053982153212	0.385728732250976	AGTR1	Mural	unadjusted	none	53	-0.117467235499366	0.306951634732885
COPD	-0.0914303660114333	0.0781367477769031	56	-1.17013273028059	0.246903424641249	AGTR1	Myofibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	63	-0.244578391654163	0.0617176596312966
COPD	-0.066695940344606	0.0681083783367745	57	-0.979261905412218	0.331588738666902	AGTR1	Myofibroblast	no_smoking	mean_log10_counts+sex+age	63	-0.200188361884684	0.066796481195472
COPD	-0.0254494506672676	0.0639778751036774	60	-0.397785181612023	0.692200317980282	AGTR1	Myofibroblast	unadjusted	none	63	-0.150846085870475	0.09994718453594
IPF	-0.0895969886801069	0.069364228430319	56	-1.29168868028444	0.201770802162383	AGTR1	Myofibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	63	-0.225550876403532	0.0463568990433184
IPF	-0.077668925307778	0.0666067610391712	57	-1.16608170245812	0.248437443609511	AGTR1	Myofibroblast	no_smoking	mean_log10_counts+sex+age	63	-0.208218176944554	0.0528803263289976
IPF	-0.047711817127704	0.0532567024558694	60	-0.895883802930529	0.373895121019601	AGTR1	Myofibroblast	unadjusted	none	63	-0.152094953941208	0.0566713196858001
COPD	0.0909795204119087	0.298343180124536	28	0.304949221141679	0.762660135704618	AGTR1	Pericyte	adjusted	mean_log10_counts+sex+age+ever_smoker	35	-0.493773112632181	0.675732153455999
COPD	0.123483756791368	0.275352833140824	29	0.448456459963913	0.657156732633233	AGTR1	Pericyte	no_smoking	mean_log10_counts+sex+age	35	-0.416207796164646	0.663175309747382
COPD	0.0911909936994464	0.242205823042704	32	0.376502069825828	0.709028659059297	AGTR1	Pericyte	unadjusted	none	35	-0.383532419464254	0.565914406863147
IPF	-0.0870655402511252	0.26902603173403	28	-0.323632399771639	0.748621279443952	AGTR1	Pericyte	adjusted	mean_log10_counts+sex+age+ever_smoker	35	-0.614356562449824	0.440225481947573
IPF	-0.0804425303270995	0.263991995117799	29	-0.304715793716413	0.762758753624732	AGTR1	Pericyte	no_smoking	mean_log10_counts+sex+age	35	-0.597866840757986	0.436981780103787
IPF	-0.0476950355440387	0.221102654732656	32	-0.21571444088588	0.83057944616017	AGTR1	Pericyte	unadjusted	none	35	-0.481056238820045	0.385666167731967
COPD	0.0471731213203327	0.0535850726846092	38	0.880340717236385	0.384208667538022	AGTR1	SMC	adjusted	mean_log10_counts+sex+age+ever_smoker	45	-0.0578536211415013	0.152199863782167
COPD	0.0666091500202897	0.0455335431198285	39	1.4628589267696	0.151518947445876	AGTR1	SMC	no_smoking	mean_log10_counts+sex+age	45	-0.0226365944945741	0.155854894535154
COPD	0.06466648107298	0.0466472316921625	42	1.38628764724414	0.172974900734867	AGTR1	SMC	unadjusted	none	45	-0.0267620930436584	0.156095055189618
IPF	0.0837088749996306	0.0454689675891276	38	1.84101112116842	0.0734374192453614	AGTR1	SMC	adjusted	mean_log10_counts+sex+age+ever_smoker	45	-0.00541030147505955	0.172828051474321
IPF	0.092467517922004	0.0434276268574517	39	2.12923257873433	0.0396035813293844	AGTR1	SMC	no_smoking	mean_log10_counts+sex+age	45	0.00734936928139873	0.177585666562609
IPF	0.0783353988201567	0.0412665545394189	42	1.89827815029551	0.0645453867121489	AGTR1	SMC	unadjusted	none	45	-0.00254704807710432	0.159217845717418
COPD	0	0	50			AGTR2	ATI	adjusted	mean_log10_counts+sex+age+ever_smoker	57	0	0
COPD	0	0	51			AGTR2	ATI	no_smoking	mean_log10_counts+sex+age	57	0	0
COPD	0	0	54			AGTR2	ATI	unadjusted	none	57	0	0
IPF	0	0	50			AGTR2	ATI	adjusted	mean_log10_counts+sex+age+ever_smoker	57	0	0
IPF	0	0	51			AGTR2	ATI	no_smoking	mean_log10_counts+sex+age	57	0	0
IPF	0	0	54			AGTR2	ATI	unadjusted	none	57	0	0
COPD	0.0743157513398339	0.0503307391747558	58	1.47654798157839	0.145206003402388	AGTR2	ATII	adjusted	mean_log10_counts+sex+age+ever_smoker	65	-0.0243324974426874	0.172964000122355
COPD	0.0625964129289128	0.0421926259405036	59	1.48358656361377	0.143241367909254	AGTR2	ATII	no_smoking	mean_log10_counts+sex+age	65	-0.0201011339144743	0.1452939597723
COPD	0.0752724806517326	0.0375838976492134	62	2.00278537777755	0.0495777882626095	AGTR2	ATII	unadjusted	none	65	0.00160804125927433	0.148936920044191
IPF	0.00618978093771614	0.0447658857188316	58	0.138270042875803	0.890505943619926	AGTR2	ATII	adjusted	mean_log10_counts+sex+age+ever_smoker	65	-0.0815513550711937	0.093930916946626
IPF	-7.01093749067761e-05	0.0420895614210452	59	-0.00166571882765499	0.998676568677739	AGTR2	ATII	no_smoking	mean_log10_counts+sex+age	65	-0.0825656497601554	0.0824254310103418
IPF	0.0249794060122719	0.0332782015770855	62	0.750623676415017	0.45571858555216	AGTR2	ATII	unadjusted	none	65	-0.0402458690788156	0.0902046811033594
COPD	0	0	68			AGTR2	Endothelial	adjusted	mean_log10_counts+sex+age+ever_smoker	75	0	0
COPD	0	0	69			AGTR2	Endothelial	no_smoking	mean_log10_counts+sex+age	75	0	0
COPD	0	0	72			AGTR2	Endothelial	unadjusted	none	75	0	0
IPF	0	0	68			AGTR2	Endothelial	adjusted	mean_log10_counts+sex+age+ever_smoker	75	0	0
IPF	0	0	69			AGTR2	Endothelial	no_smoking	mean_log10_counts+sex+age	75	0	0
IPF	0	0	72			AGTR2	Endothelial	unadjusted	none	75	0	0
COPD	0.000415932535667728	0.000625528879000176	63	0.664929389563181	0.508522492776289	AGTR2	Fibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	70	-0.000810104067172617	0.00164196913850807
COPD	0.000247446509889318	0.000547076351678519	64	0.452307084980208	0.65257718026206	AGTR2	Fibroblast	no_smoking	mean_log10_counts+sex+age	70	-0.000824823139400579	0.00131971615917921
COPD	6.04403392491201e-20	0.000488303371928408	67	1.23776207013335e-16	1	AGTR2	Fibroblast	unadjusted	none	70	-0.00095707460897968	0.00095707460897968
IPF	0.000757824619622539	0.000545874839712791	63	1.3882754149674	0.169942845680453	AGTR2	Fibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	70	-0.000312090066214532	0.00182773930545961
IPF	0.000680073989337031	0.000525459440070106	64	1.29424640129464	0.200231031878293	AGTR2	Fibroblast	no_smoking	mean_log10_counts+sex+age	70	-0.000349826513200377	0.00170997449187444
IPF	0.00060971585438237	0.000423117994689449	67	1.44100667434358	0.154240173983434	AGTR2	Fibroblast	unadjusted	none	70	-0.000219595415208951	0.00143902712397369
COPD	0	0	46			AGTR2	Mural	adjusted	mean_log10_counts+sex+age+ever_smoker	53	0	0
COPD	0	0	47			AGTR2	Mural	no_smoking	mean_log10_counts+sex+age	53	0	0
COPD	0	0	50			AGTR2	Mural	unadjusted	none	53	0	0
IPF	0	0	46			AGTR2	Mural	adjusted	mean_log10_counts+sex+age+ever_smoker	53	0	0
IPF	0	0	47			AGTR2	Mural	no_smoking	mean_log10_counts+sex+age	53	0	0
IPF	0	0	50			AGTR2	Mural	unadjusted	none	53	0	0
COPD	-0.00274644995082686	0.00348893757992878	56	-0.787188044471384	0.43449083388409	AGTR2	Myofibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	63	-0.00958476760748727	0.00409186770583355
COPD	-0.000559358965600803	0.00307488805875425	57	-0.181911976928168	0.856297196570225	AGTR2	Myofibroblast	no_smoking	mean_log10_counts+sex+age	63	-0.00658613956075914	0.00546742162955753
COPD	5.25700600005728e-19	0.0028270350583714	60	1.85954750879027e-16	1	AGTR2	Myofibroblast	unadjusted	none	63	-0.00554098871440794	0.00554098871440794
IPF	0.00141826562944042	0.00309722979467084	56	0.457914240616153	0.648785959061801	AGTR2	Myofibroblast	adjusted	mean_log10_counts+sex+age+ever_smoker	63	-0.00465230476811442	0.00748883602699526
IPF	0.00247298022941649	0.00300709456241834	57	0.82238192982787	0.414286623025665	AGTR2	Myofibroblast	no_smoking	mean_log10_counts+sex+age	63	-0.00342092511292345	0.00836688557175643
IPF	0.00324319418348337	0.00235329111340466	60	1.37815256472508	0.173274065746448	AGTR2	Myofibroblast	unadjusted	none	63	-0.00136925639878976	0.00785564476575649
COPD	0	0	28			AGTR2	Pericyte	adjusted	mean_log10_counts+sex+age+ever_smoker	35	0	0
COPD	0	0	29			AGTR2	Pericyte	no_smoking	mean_log10_counts+sex+age	35	0	0
COPD	0	0	32			AGTR2	Pericyte	unadjusted	none	35	0	0
IPF	0	0	28			AGTR2	Pericyte	adjusted	mean_log10_counts+sex+age+ever_smoker	35	0	0
IPF	0	0	29			AGTR2	Pericyte	no_smoking	mean_log10_counts+sex+age	35	0	0
IPF	0	0	32			AGTR2	Pericyte	unadjusted	none	35	0	0
COPD	0	0	38			AGTR2	SMC	adjusted	mean_log10_counts+sex+age+ever_smoker	45	0	0
COPD	0	0	39			AGTR2	SMC	no_smoking	mean_log10_counts+sex+age	45	0	0
COPD	0	0	42			AGTR2	SMC	unadjusted	none	45	0	0
IPF	0	0	38			AGTR2	SMC	adjusted	mean_log10_counts+sex+age+ever_smoker	45	0	0
IPF	0	0	39			AGTR2	SMC	no_smoking	mean_log10_counts+sex+age	45	0	0
IPF	0	0	42			AGTR2	SMC	unadjusted	none	45	0	0
