donor_id	state_program	AGTR1_expr	AGTR1_scvi	ACTA2_expr	synth_contr	synth_contr_noACTA2	n
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	vascular_stabilizing	1.377043976	13.889309335	1.40852611	0.955564355651538	0.960352657749539	40
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	basement_membrane	0.613229766666667	12.6659846111111	1.41401414814815	0.839767541105365	0.77721932015932	27
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	vascular_stabilizing	0.791215641052632	13.125272945614	1.62185731052632	1.04016219974261	0.992244866131342	57
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	basement_membrane	0.0793487638888889	5.47267125555556	1.20646462777778	0.623421206308736	0.558491253966377	36
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	basement_membrane	0.196597153846154	4.0172752	1.09261328461538	0.687791939362502	0.645409500275776	13
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5103	basement_membrane	0	1.6779822875	0.8715802125	0.461557715286811	0.422344256412415	8
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	basement_membrane	0	2.19775794266667	1.64069764666667	0.831433494461907	0.741007107356238	15
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	vascular_stabilizing	0	1.91969046666667	0.514714366666667	0.535603125095367	0.564011354446411	6
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	basement_membrane	0.0382107106060606	2.74747916409091	0.745068506060606	0.636376587959251	0.637141855863954	66
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	vascular_stabilizing	0.102921888461538	0.714053697307692	0.6650026	0.61494378001262	0.632510966905308	26
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	activated_migratory	0	1.07280883333333	0.9481616	0.6534434847037	0.629057818140302	6
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	basement_membrane	0.0808694083333333	5.07432855	1.5454151625	1.07848867088556	1.03343318107582	24
