gene	value_type	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	p_BH_across_genes
LAMA5	detect	TRUE	Pericytes - Peribronchial fibroblasts	0.275761361447877	0.125783039973138	2181.96347182624	-2.1923572645944	0.0332021693444383	2.2461111947859e-17	0.633128364079873	FALSE	2329	220	0.0390186077697414
LAMA5	detect	TRUE	Pericytes - Subpleural fibroblasts	0.0604854482467772	0.247387925852366	2215.93781484877	-0.244496363508351	0.80686905423671	2.2461111947859e-17	0.633128364079873	FALSE	2329	220	0.829186708928363
LAMA5	detect	TRUE	Pericytes - (Transitional Club-AT2)	-0.802184650497692	0.113064484730857	2196.85211670567	7.09493040548713	6.08536126004422e-12	2.2461111947859e-17	0.633128364079873	FALSE	2329	220	9.42060733526077e-12
LAMA5	detect	TRUE	Pericytes - Vascular smooth muscle	-0.854778317545555	0.1155550150398	2164.42448152246	7.39715465617091	8.31312308639717e-13	2.2461111947859e-17	0.633128364079873	FALSE	2329	220	1.30364884763956e-12
LAMB1	detect	TRUE	Pericytes - AT1	3.08707590441768	0.0956417413038153	2148.41591495706	-32.2774958123283	3.21237848299432e-186	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	2.58596467881043e-185
LAMB1	detect	TRUE	Pericytes - AT2_AGTR2det	3.30301281281809	0.109173909270204	2144.62611077473	-30.2545986939349	2.17789759954675e-167	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	1.31490567572635e-166
LAMB1	detect	TRUE	Pericytes - AT2_AGTR2undet	3.20988766961314	0.0966942659844413	2201.06692203467	-33.196256643901	1.22027325387587e-195	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	1.13344611850393e-194
LAMB1	detect	TRUE	Pericytes - Adventitial fibroblasts	2.16700860261508	0.10089130092234	2188.36393884021	-21.4786466504491	6.33011661838858e-93	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	2.54787193890141e-92
LAMB1	detect	TRUE	Pericytes - Alveolar fibroblasts	0.392076501955506	0.0984026618557496	2136.74678568846	-3.98440951252171	6.991544154738e-05	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	9.25182418284508e-05
LAMB1	detect	TRUE	Pericytes - Alveolar macrophages	2.56517346558462	0.096305353990484	2200.06551784507	-26.6358344504718	1.77458985549279e-135	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	8.40320490395114e-135
LAMB1	detect	TRUE	Pericytes - Classical monocytes	3.12635444575146	0.0920188836342508	2158.41104404985	-33.9751399090847	4.98417868433072e-202	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	5.47126887393577e-201
LAMB1	detect	TRUE	Pericytes - DC2	3.20109809391116	0.0927398938690521	2176.74041533639	-34.5169479968468	2.75839813842313e-207	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	3.41617000220096e-206
LAMB1	detect	TRUE	Pericytes - EC aerocyte capillary	3.0239113686851	0.102347066559815	2126.23668954022	-29.5456574411718	1.01669064447853e-160	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	5.84597120575152e-160
LAMB1	detect	TRUE	Pericytes - EC general capillary	2.77240617268438	0.0957165418117554	2134.22587700322	-28.9647548919688	1.40627742942698e-155	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	7.71854543651401e-155
LAMB1	detect	TRUE	Pericytes - EC venous pulmonary	2.61944747803121	0.0995001332569913	2150.46531428149	-26.3260700492293	1.98272473558154e-132	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	9.20823122390275e-132
LAMB1	detect	TRUE	Pericytes - EC venous systemic	2.210050741693	0.102207214354934	2166.66651778368	-21.6232362425824	6.20879792510988e-94	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	2.52004151077989e-93
LAMB1	detect	TRUE	Pericytes - Interstitial macrophages	3.17282593376287	0.0938785465783502	2206.45397684296	-33.7971352284929	2.65520414183521e-201	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	2.78796434892697e-200
LAMB1	detect	TRUE	Pericytes - Lymphatic EC	2.30726372877492	0.0968131428600936	2154.59350009332	-23.8321333303804	1.92203987928109e-111	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	8.07256749298058e-111
LAMB1	detect	TRUE	Pericytes - Mast cells	3.06069156093724	0.0952641241793383	2157.80839610334	-32.1284805513498	5.21933851830811e-185	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	4.06603307152067e-184
LAMB1	detect	TRUE	Pericytes - Myofibroblasts	1.46778845125006	0.126492954582711	2129.23215802303	-11.6037170298706	3.66081004883129e-30	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	8.6252256272464e-30
LAMB1	detect	TRUE	Pericytes - (Non-classical monocytes)	3.1866943875949	0.0949743969830388	2181.09242288789	-33.5531942167951	1.18040147518381e-198	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	1.14026782502756e-197
LAMB1	detect	TRUE	Pericytes - Peribronchial fibroblasts	0.702447643337161	0.11093887209914	2165.35506259674	-6.33184410518813	3.24551411905649e-10	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	4.82333329078242e-10
LAMB1	detect	TRUE	Pericytes - Subpleural fibroblasts	0.95767265926447	0.218208401423105	2179.49669182435	-4.38879829107747	1.25389934284176e-05	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	1.70121736683306e-05
LAMB1	detect	TRUE	Pericytes - (Transitional Club-AT2)	3.25300155907936	0.100321492131807	2179.54992257979	-32.4257692938359	5.05861049753489e-188	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	4.28650679001641e-187
LAMB1	detect	TRUE	Pericytes - Vascular smooth muscle	2.33606425624658	0.101654737303695	2141.2030272348	-22.9803776804573	1.71664875695417e-104	1.68870046325712e-17	0.555580621607368	FALSE	2329	220	7.14777025524883e-104
LAMB2	detect	TRUE	Pericytes - AT1	-1.06294905303577	0.106884605169019	2141.25626310547	9.94482836283962	1.72764108082325e-21	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	3.47687767515678e-21
LAMB2	detect	TRUE	Pericytes - AT2_AGTR2det	-0.101563131986404	0.122398848796872	2144.11467164598	0.829771954431976	0.427098108004598	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.45437970521194
LAMB2	detect	TRUE	Pericytes - AT2_AGTR2undet	0.0995395282208125	0.108294293521144	2196.43727392437	-0.919157648887362	0.39581026222879	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.422022862376392
LAMB2	detect	TRUE	Pericytes - Adventitial fibroblasts	-1.02972568632804	0.112874509494664	2182.70863149836	9.12274782799142	8.49230833064209e-19	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.57156510486595e-18
LAMB2	detect	TRUE	Pericytes - Alveolar fibroblasts	-0.400989228329094	0.109946205546846	2130.41861851519	3.64714022038934	0.000407309302298039	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.000527427327104431
LAMB2	detect	TRUE	Pericytes - Alveolar macrophages	0.847302860936012	0.107990985457464	2197.93548687024	-7.84605175466011	1.74447576488407e-14	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	2.83697573885188e-14
LAMB2	detect	TRUE	Pericytes - Classical monocytes	0.772522280251245	0.102866848255001	2151.54559904315	-7.50992465848869	2.01073100042258e-13	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	3.19468116185561e-13
LAMB2	detect	TRUE	Pericytes - DC2	0.887823773268717	0.103859610355654	2172.86362930708	-8.54830641313285	8.10542984688435e-17	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.42360822401641e-16
LAMB2	detect	TRUE	Pericytes - EC aerocyte capillary	-0.398770339268432	0.114330880457883	2120.82257463629	3.48786205154199	0.000695546818397876	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.000884076613910984
LAMB2	detect	TRUE	Pericytes - EC general capillary	-0.237647767246171	0.106936971921228	2127.58364725381	2.22231622026129	0.0346063304647555	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.0405700427535848
LAMB2	detect	TRUE	Pericytes - EC venous pulmonary	-0.953246463637319	0.111199798591096	2143.03725408017	8.57237581106235	8.01554534069249e-17	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.41295926991039e-16
LAMB2	detect	TRUE	Pericytes - EC venous systemic	-0.796341334656238	0.114308089248444	2161.8870585775	6.96662274640441	7.51233820479279e-12	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.15925218942969e-11
LAMB2	detect	TRUE	Pericytes - Interstitial macrophages	0.749108764661001	0.105099975264035	2200.57989167277	-7.12758269237526	2.63254787448943e-12	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	4.08849075041285e-12
LAMB2	detect	TRUE	Pericytes - Lymphatic EC	-1.03609163390083	0.10820867803335	2147.96016337633	9.57494031653824	2.82880802811775e-20	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	5.46525711032349e-20
LAMB2	detect	TRUE	Pericytes - Mast cells	0.77470784009886	0.106491492945245	2150.36119201777	-7.27483312208983	1.0156292664292e-12	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.5875370086903e-12
LAMB2	detect	TRUE	Pericytes - Myofibroblasts	-0.189852194607603	0.141310807344404	2123.4210614316	1.34350796075274	0.209126287252669	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.226984262343908
LAMB2	detect	TRUE	Pericytes - (Non-classical monocytes)	0.972232256241756	0.106237869799501	2174.68323011946	-9.15146602691316	8.49230833064209e-19	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.57156510486595e-18
LAMB2	detect	TRUE	Pericytes - Peribronchial fibroblasts	-0.986648774654092	0.124074143207551	2160.24173893002	7.95209017082333	8.78736263931012e-15	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	1.44363814788666e-14
LAMB2	detect	TRUE	Pericytes - Subpleural fibroblasts	-0.146620820839089	0.24401595247139	2169.49096107467	0.600865719450369	0.547992195233463	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.581714791863215
LAMB2	detect	TRUE	Pericytes - (Transitional Club-AT2)	-0.196453660832471	0.11243933806069	2176.04963397287	1.74719688163259	0.099742905078644	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	0.11100420081333
LAMB2	detect	TRUE	Pericytes - Vascular smooth muscle	-0.629135419727968	0.113590750506602	2134.47977742829	5.53861486892284	5.53180593910478e-08	2.65152737454807e-17	0.620388304065641	FALSE	2329	220	7.88159961235284e-08
LAMC1	detect	TRUE	Pericytes - AT1	-0.0468695436168961	0.100885797545418	2146.88610913542	0.46458019619457	0.642279226387705	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	0.667141648054326
LAMC1	detect	TRUE	Pericytes - AT2_AGTR2det	0.252785512218399	0.115235410010315	2144.36195841702	-2.1936444031897	0.0350427963109092	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	0.0408832623627274
LAMC1	detect	TRUE	Pericytes - AT2_AGTR2undet	0.220711547005197	0.102040941450911	2200.07118288439	-2.16297050837554	0.0357593205439708	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	0.0416186790909347
LAMC1	detect	TRUE	Pericytes - Adventitial fibroblasts	-0.969922412983328	0.10644679685291	2187.17911888458	9.11180459778026	4.15328351188763e-19	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	7.80558730055146e-19
LAMC1	detect	TRUE	Pericytes - Alveolar fibroblasts	-1.36569365093755	0.10379334862113	2135.38441260141	13.1578147258997	9.36312931106958e-37	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	2.48483047101462e-36
LAMC1	detect	TRUE	Pericytes - Alveolar macrophages	1.12721827131597	0.101656530949412	2199.58354169076	-11.0884983068812	4.03435831473109e-27	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	9.10558442063139e-27
LAMC1	detect	TRUE	Pericytes - Classical monocytes	1.02020708512641	0.0970704427281703	2156.96578540222	-10.5099663342767	1.09491044455492e-24	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	2.30935259703069e-24
LAMC1	detect	TRUE	Pericytes - DC2	1.19228836583728	0.0978671278167466	2175.88798215381	-12.1827256243772	3.13022875433005e-32	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	7.63586105222936e-32
LAMC1	detect	TRUE	Pericytes - EC aerocyte capillary	0.953870942537544	0.107949354397223	2125.07318927278	-8.83628204970607	3.97156016947165e-18	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	7.26614985551063e-18
LAMC1	detect	TRUE	Pericytes - EC general capillary	0.665283736987153	0.100958608177602	2132.79889469371	-6.58966827094936	9.69015803840501e-11	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	1.45805181699365e-10
LAMC1	detect	TRUE	Pericytes - EC venous pulmonary	0.553990073110735	0.104956403759734	2148.87388736625	-5.27828749143242	2.3183722889489e-07	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	3.25515644058814e-07
LAMC1	detect	TRUE	Pericytes - EC venous systemic	-0.345164144318926	0.107827932246319	2165.65868858727	3.20106429872403	0.00182311661736111	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	0.00226366407759747
LAMC1	detect	TRUE	Pericytes - Interstitial macrophages	1.05938588069903	0.0990620229286837	2205.24126137582	-10.6941676474919	1.95744157644071e-25	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	4.20197458409272e-25
LAMC1	detect	TRUE	Pericytes - Lymphatic EC	-0.444379050659791	0.102124244095233	2153.18160059773	4.35135706116362	1.98269646370375e-05	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	2.68247168618742e-05
LAMC1	detect	TRUE	Pericytes - Mast cells	1.02656801798512	0.100493318824093	2156.23438165801	-10.2152862498458	1.76782110023668e-23	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	3.61804064158609e-23
LAMC1	detect	TRUE	Pericytes - Myofibroblasts	-0.15006204543691	0.133418323563196	2127.97252691592	1.12474839609141	0.27386364325857	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	0.293946977097532
LAMC1	detect	TRUE	Pericytes - (Non-classical monocytes)	1.22651522051444	0.100201058996798	2179.74424050713	-12.2405414952115	2.40422603571641e-32	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	5.89462525508134e-32
LAMC1	detect	TRUE	Pericytes - Peribronchial fibroblasts	-1.12841542456496	0.11704003683647	2164.2846770165	9.64127707975347	3.78572308686456e-21	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	7.58715456828043e-21
LAMC1	detect	TRUE	Pericytes - Subpleural fibroblasts	-0.492406886409588	0.230204382050356	2177.3457020311	2.1389987541674	0.0359726782092337	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	0.0417663547477401
LAMC1	detect	TRUE	Pericytes - (Transitional Club-AT2)	0.935111322407321	0.105884961947195	2178.72214187422	-8.83138932300567	3.97156016947165e-18	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	7.26614985551063e-18
LAMC1	detect	TRUE	Pericytes - Vascular smooth muscle	-0.48043935840741	0.107225850940883	2139.77055651653	4.48062994316821	1.17520727257128e-05	2.52779184868799e-17	0.585942315881373	FALSE	2329	220	1.59894397930121e-05
NID1	detect	TRUE	Pericytes - AT1	3.18543030536149	0.101423155559932	2166.53148366982	-31.4073279200941	3.23073412189186e-178	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	2.22920654410538e-177
NID1	detect	TRUE	Pericytes - AT2_AGTR2det	3.42893729542157	0.114993353590969	2152.30013576957	-29.8185694072224	1.62461442696013e-163	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	9.56937522221638e-163
NID1	detect	TRUE	Pericytes - AT2_AGTR2undet	3.30176180599087	0.102078422434926	2212.98208020988	-32.3453451496638	2.87495259848001e-187	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	2.39414156045836e-186
NID1	detect	TRUE	Pericytes - Adventitial fibroblasts	1.1374008669841	0.106751482455423	2201.77499750464	-10.6546610953066	7.34900899506314e-26	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	1.59173602897556e-25
NID1	detect	TRUE	Pericytes - Alveolar fibroblasts	1.24336519188909	0.104405198303782	2153.28585950678	-11.9090352979488	1.19850108562812e-31	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	2.87998022068848e-31
NID1	detect	TRUE	Pericytes - Alveolar macrophages	3.21780969162441	0.101382261134665	2206.42949436115	-31.7393758593548	1.02884624547947e-181	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	7.52928388737245e-181
NID1	detect	TRUE	Pericytes - Classical monocytes	2.99564285373026	0.0975115414574036	2174.63657481397	-30.7209055354628	4.95914268187643e-172	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	3.15166567808726e-171
NID1	detect	TRUE	Pericytes - DC2	3.24198506247984	0.0979000974466822	2187.35277706882	-33.1152383606714	6.01558236425255e-194	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	5.38060422580367e-193
NID1	detect	TRUE	Pericytes - EC aerocyte capillary	3.04952247901975	0.108642657247733	2140.25003686843	-28.0692920835513	1.23514420083712e-147	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	6.21431926046178e-147
NID1	detect	TRUE	Pericytes - EC general capillary	2.98765538770928	0.101567648862753	2151.30846245034	-29.4154233278203	7.38935417113792e-160	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	4.16390605194776e-159
NID1	detect	TRUE	Pericytes - EC venous pulmonary	2.5476667028522	0.105506378640017	2169.43099042571	-24.1470395979065	4.02501123573292e-114	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	1.72042515651239e-113
NID1	detect	TRUE	Pericytes - EC venous systemic	2.65658842556221	0.10821074976008	2178.22922413154	-24.5501341729196	1.70095764840827e-117	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	7.40146436199273e-117
NID1	detect	TRUE	Pericytes - Interstitial macrophages	3.19543134450057	0.0991716604986633	2219.46047390929	-32.2212144924571	2.37085376456969e-186	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	1.94088536997824e-185
NID1	detect	TRUE	Pericytes - Lymphatic EC	1.71648903525971	0.102638334117586	2171.13461453002	-16.7236642139304	5.28080167216651e-59	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	1.6455659404235e-58
NID1	detect	TRUE	Pericytes - Mast cells	3.14393163894297	0.100953082458161	2175.77255594317	-31.1425026595494	6.32896722944099e-176	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	4.18752215317808e-175
NID1	detect	TRUE	Pericytes - Myofibroblasts	2.14581423585243	0.134256050221916	2144.9046096755	-15.982998399741	2.6908630033187e-54	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	8.17413101008135e-54
NID1	detect	TRUE	Pericytes - (Non-classical monocytes)	3.0184414741792	0.100513434691922	2196.37437364062	-30.0302291273884	6.24694480982133e-166	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	3.72503005326383e-165
NID1	detect	TRUE	Pericytes - Peribronchial fibroblasts	1.33058313653554	0.117448730872077	2177.41680705244	-11.3290550409164	6.61406362759092e-29	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	1.52123463434591e-28
NID1	detect	TRUE	Pericytes - Subpleural fibroblasts	2.34677264226174	0.231018260949169	2205.49660865221	-10.1583858895817	1.00295270456181e-23	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	2.07019724915963e-23
NID1	detect	TRUE	Pericytes - (Transitional Club-AT2)	3.35123137003432	0.105731004240428	2191.53272036154	-31.6958246458509	3.39738671593878e-181	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	2.44916087134094e-180
NID1	detect	TRUE	Pericytes - Vascular smooth muscle	1.66982735414097	0.107826976585153	2157.95358447128	-15.4861743046488	2.77950178225028e-51	1.77567869389507e-17	0.590362602708538	FALSE	2329	220	8.0873455471499e-51
NID2	detect	TRUE	Pericytes - AT1	1.62362525496109	0.13451399144423	2201.78798591204	-12.0703076128274	3.67409141820015e-32	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	8.91751836678729e-32
NID2	detect	TRUE	Pericytes - AT2_AGTR2det	1.87435816255404	0.151055849163047	2177.6665513429	-12.408378576131	8.60376396800125e-34	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	2.15316994639617e-33
NID2	detect	TRUE	Pericytes - AT2_AGTR2undet	1.69850061088962	0.134534234371213	2235.30733758035	-12.6250438695257	8.39158398805987e-35	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	2.14451590805975e-34
NID2	detect	TRUE	Pericytes - Adventitial fibroblasts	0.213160849839815	0.141160370772986	2226.43240477566	-1.51006156099306	0.13772809711881	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	0.151187888428148
NID2	detect	TRUE	Pericytes - Alveolar fibroblasts	0.177147019094506	0.138597912421082	2187.62242523095	-1.27813627204071	0.201336978053394	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	0.219021982882408
NID2	detect	TRUE	Pericytes - Alveolar macrophages	1.65979395303538	0.132996642523811	2217.67727488892	-12.4799688288238	4.06433089300545e-34	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	1.02243324027168e-33
NID2	detect	TRUE	Pericytes - Classical monocytes	1.65904445703742	0.129156778582131	2200.9304519239	-12.8451984886138	7.58326865606874e-36	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	1.96920363488237e-35
NID2	detect	TRUE	Pericytes - DC2	1.65814193342265	0.128958725954676	2206.45431866478	-12.8579273806212	7.58326865606874e-36	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	1.96920363488237e-35
NID2	detect	TRUE	Pericytes - EC aerocyte capillary	1.27078465961001	0.144364880304579	2168.91423662648	-8.80258866927282	4.01207515630505e-18	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	7.31257471885034e-18
NID2	detect	TRUE	Pericytes - EC general capillary	1.22847714043246	0.134836902369658	2184.56941966134	-9.1108377517051	2.90280714318922e-19	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	5.5417227279067e-19
NID2	detect	TRUE	Pericytes - EC venous pulmonary	1.60757164926488	0.139899418629265	2206.03287399418	-11.4909101482757	2.11895438585479e-29	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	4.92045657869166e-29
NID2	detect	TRUE	Pericytes - EC venous systemic	1.47859957001058	0.14316863111701	2198.8857967894	-10.3276783362002	3.31369843534671e-24	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	6.92864218299766e-24
NID2	detect	TRUE	Pericytes - Interstitial macrophages	1.70225299203904	0.130770444360843	2239.36207444339	-13.0171079585989	1.50262515656383e-36	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	3.94439103598006e-36
NID2	detect	TRUE	Pericytes - Lymphatic EC	1.12429252231132	0.136081116852249	2202.1839250143	-8.2619289752893	3.42097799794743e-16	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	5.88018638081355e-16
NID2	detect	TRUE	Pericytes - Mast cells	1.51883407128747	0.133711617182032	2207.2696173631	-11.3590285069977	8.06806768107065e-29	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	1.84686099050101e-28
NID2	detect	TRUE	Pericytes - Myofibroblasts	1.16506614622523	0.178331294633785	2179.88702438828	-6.53315588056354	9.87145479438044e-11	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	1.48071821915707e-10
NID2	detect	TRUE	Pericytes - (Non-classical monocytes)	1.76113278815087	0.13290444531566	2223.02238206685	-13.2511202613879	2.61561140198152e-37	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	6.97978070252528e-37
NID2	detect	TRUE	Pericytes - Peribronchial fibroblasts	-0.390897453549828	0.155371794708385	2199.74007027651	2.51588426511709	0.0132013726838114	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	0.0159009052525708
NID2	detect	TRUE	Pericytes - Subpleural fibroblasts	-1.03696128250292	0.305281205749746	2257.33692374001	3.39674130923398	0.000809374818221509	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	0.00101539749922335
NID2	detect	TRUE	Pericytes - (Transitional Club-AT2)	1.81844414435759	0.138976756634886	2217.84083237465	-13.0845199469933	1.01963596941065e-36	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	2.69117034549369e-36
NID2	detect	TRUE	Pericytes - Vascular smooth muscle	1.17504755012952	0.143063045647334	2189.53640387132	-8.21349458074686	4.76331045931837e-16	1.34692621712823e-17	0.786201594000509	FALSE	2329	220	8.07255772579219e-16
HSPG2	detect	TRUE	Pericytes - AT1	-0.897023704947035	0.0980956571009405	2150.98725686089	9.14437735020213	4.72413753300558e-19	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	8.84402491644068e-19
HSPG2	detect	TRUE	Pericytes - AT2_AGTR2det	-0.0217115456247174	0.111855489979928	2145.23678501266	0.194103531517438	0.846113194237421	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	0.867670218294426
HSPG2	detect	TRUE	Pericytes - AT2_AGTR2undet	-0.0323061964132533	0.099104176619087	2202.747226081	0.325982188797392	0.78169223545461	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	0.805026332035345
HSPG2	detect	TRUE	Pericytes - Adventitial fibroblasts	-0.688471278604644	0.103442703080458	2190.33157840525	6.655580897467	8.29444677630189e-11	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	1.25194306029807e-10
HSPG2	detect	TRUE	Pericytes - Alveolar fibroblasts	-0.198894174119491	0.100935108591276	2139.04899957768	1.97051528348663	0.0570594745031137	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	0.0643918836098222
HSPG2	detect	TRUE	Pericytes - Alveolar macrophages	0.973543628903966	0.0986638212180247	2200.90377445	-9.86728080146679	1.17483928262439e-21	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	2.37425679291875e-21
HSPG2	detect	TRUE	Pericytes - Classical monocytes	0.782136758523274	0.0943699160965119	2160.81402897097	-8.28798827926672	5.98998229398445e-16	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	1.01159491188619e-15
HSPG2	detect	TRUE	Pericytes - DC2	0.749652509563534	0.0950520969753894	2178.19717924279	-7.88675403718481	1.27650851780543e-14	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	2.08295139898656e-14
HSPG2	detect	TRUE	Pericytes - EC aerocyte capillary	0.643378754179302	0.104988305537668	2128.19983270196	-6.12809922861805	2.21901859388641e-09	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	3.25770814847154e-09
HSPG2	detect	TRUE	Pericytes - EC general capillary	0.21807337243041	0.0981821005002046	2136.6320967488	-2.22111129543369	0.0347128607584085	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	0.0405963964801726
HSPG2	detect	TRUE	Pericytes - EC venous pulmonary	-1.81368996441749	0.102051960235927	2153.14492828194	17.7722207415178	5.03985879257301e-65	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	1.64476472757619e-64
HSPG2	detect	TRUE	Pericytes - EC venous systemic	-1.93598271680935	0.104803109109071	2168.34706828766	18.4725694997705	1.48792990670696e-69	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	5.0610573587286e-69
HSPG2	detect	TRUE	Pericytes - Interstitial macrophages	0.913927244737882	0.0962297640994942	2208.44616987125	-9.49734474868868	2.26141789266245e-20	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	4.38660579179102e-20
HSPG2	detect	TRUE	Pericytes - Lymphatic EC	-0.356940186956352	0.0992927281861308	2156.96083986226	3.59482706817405	0.000536133867714553	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	0.000688703877941833
HSPG2	detect	TRUE	Pericytes - Mast cells	0.261150929842331	0.0976987913244256	2160.43344528773	-2.6730210916851	0.0113605522355241	1.90068141032875e-17	0.570000009849593	FALSE	2329	220	0.0137178668243953
