term	estimate	SE	df	t_ratio	p_value	outcome	converged	max_grad	panel	arm
null_ieg_0056_z	0.181659271029096	0.0701798015766014	204.727129915053	2.58848367974957	0.0103310543498252	bm_minus_fibrillar_z	TRUE		null_ieg_0056	ieg
null_ieg_0057_z	0.398246536380876	0.0695800995187402	208.505203536282	5.72356951391849	3.59759853607217e-08	basement_membrane_score_z	TRUE		null_ieg_0057	ieg
null_ieg_0057_z	0.18992703490147	0.0746057124756352	209.506356360275	2.54574386597403	0.0116234546486797	bm_minus_fibrillar_z	TRUE		null_ieg_0057	ieg
null_ieg_0058_z	0.397425307134262	0.070014133384432	207.449583003767	5.67635829971769	4.59684592234591e-08	basement_membrane_score_z	TRUE		null_ieg_0058	ieg
null_ieg_0058_z	0.183838795761313	0.0750398412197229	210.257472447283	2.44988252604397	0.0151079705350005	bm_minus_fibrillar_z	TRUE		null_ieg_0058	ieg
null_ieg_0059_z	0.508634562852733	0.0606336610864736	210.959793184883	8.38865002935145	7.04267930777327e-15	basement_membrane_score_z	TRUE		null_ieg_0059	ieg
null_ieg_0059_z	0.34950340643878	0.066754792988074	209.406961725226	5.23563014420882	3.98922816554372e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0059	ieg
null_ieg_0060_z	0.339303503627651	0.0703244978576269	210.979603072773	4.82482653931744	2.68400930617626e-06	basement_membrane_score_z	TRUE		null_ieg_0060	ieg
null_ieg_0060_z	0.04442784775919	0.0745277638614811	206.485135794618	0.596124792389646	0.551744782218226	bm_minus_fibrillar_z	TRUE		null_ieg_0060	ieg
null_ieg_0061_z	0.532468011114989	0.0599089731192829	210.281747675125	8.88795089267861	2.83934947400888e-16	basement_membrane_score_z	TRUE		null_ieg_0061	ieg
null_ieg_0061_z	0.344774663763521	0.067060160196657	206.71065313567	5.14127408512675	6.31134237091996e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0061	ieg
null_ieg_0062_z	0.48165857595815	0.0614609513273797	208.907309598447	7.83682265821974	2.31767625518718e-13	basement_membrane_score_z	TRUE		null_ieg_0062	ieg
null_ieg_0062_z	0.273455932530812	0.0680897082310319	207.172228694462	4.0161125614309	8.2728558388212e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0062	ieg
null_ieg_0063_z	0.497684998249111	0.0613582426911358	210.513812131872	8.11113513720317	4.10674603463615e-14	basement_membrane_score_z	TRUE		null_ieg_0063	ieg
null_ieg_0063_z	0.34244875769807	0.0671324559415683	207.705536200616	5.10109086424807	7.59744280774133e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0063	ieg
null_ieg_0064_z	0.532468011114989	0.0599089731192829	210.281747675125	8.88795089267861	2.83934947400888e-16	basement_membrane_score_z	TRUE		null_ieg_0064	ieg
null_ieg_0064_z	0.344774663763521	0.067060160196657	206.71065313567	5.14127408512675	6.31134237091996e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0064	ieg
null_ieg_0065_z	0.371155960960602	0.0693196736101457	210.822641209909	5.35426584735505	2.23727399245506e-07	basement_membrane_score_z	TRUE		null_ieg_0065	ieg
null_ieg_0065_z	0.114890963728323	0.0741357000753093	207.109482845749	1.54973870364229	0.122730949885698	bm_minus_fibrillar_z	TRUE		null_ieg_0065	ieg
null_ieg_0066_z	0.417277489610885	0.0687893354983985	206.022084509862	6.06602006819211	6.18686521731902e-09	basement_membrane_score_z	TRUE		null_ieg_0066	ieg
null_ieg_0066_z	0.19326995339371	0.0743949672267255	210.721790467563	2.59789016110058	0.010041584592287	bm_minus_fibrillar_z	TRUE		null_ieg_0066	ieg
null_ieg_0067_z	0.44191745657883	0.0635705783081694	210.706682572755	6.95160353011984	4.44842969504618e-11	basement_membrane_score_z	TRUE		null_ieg_0067	ieg
null_ieg_0067_z	0.181659271029096	0.0701798015766014	204.727129915053	2.58848367974957	0.0103310543498252	bm_minus_fibrillar_z	TRUE		null_ieg_0067	ieg
null_ieg_0068_z	0.499437069429391	0.0617886822322538	210.73067413392	8.08298625874697	4.88043907232214e-14	basement_membrane_score_z	TRUE		null_ieg_0068	ieg
null_ieg_0068_z	0.309553069189391	0.068311359147578	207.8030828497	4.53150212573931	9.87480848611047e-06	bm_minus_fibrillar_z	TRUE		null_ieg_0068	ieg
null_ieg_0069_z	0.48165857595815	0.0614609513273797	208.907309598447	7.83682265821974	2.31767625518718e-13	basement_membrane_score_z	TRUE		null_ieg_0069	ieg
null_ieg_0069_z	0.273455932530812	0.0680897082310319	207.172228694462	4.0161125614309	8.2728558388212e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0069	ieg
null_ieg_0070_z	0.469558975662443	0.0626642084951207	209.210371388874	7.49325630912589	1.86392767800025e-12	basement_membrane_score_z	TRUE		null_ieg_0070	ieg
null_ieg_0070_z	0.245950372398112	0.0692152323577739	206.849808117325	3.55341395268015	0.000471049552183346	bm_minus_fibrillar_z	TRUE		null_ieg_0070	ieg
null_ieg_0071_z	0.495880111688128	0.0611797862916463	209.299546119445	8.10529329612642	4.35156144598835e-14	basement_membrane_score_z	TRUE		null_ieg_0071	ieg
null_ieg_0071_z	0.292161365951417	0.0679283045239529	207.434450307297	4.30102544144018	2.6169204663372e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0071	ieg
null_ieg_0072_z	0.475006267081108	0.0629471362688143	210.123850823214	7.54611401307607	1.33887452073502e-12	basement_membrane_score_z	TRUE		null_ieg_0072	ieg
null_ieg_0072_z	0.268618019378273	0.069464140684337	209.292789480169	3.867002697103	0.000147067332435221	bm_minus_fibrillar_z	TRUE		null_ieg_0072	ieg
null_ieg_0073_z	0.440857633614277	0.0641940483279189	210.81864051447	6.86757799355897	7.20100401535388e-11	basement_membrane_score_z	TRUE		null_ieg_0073	ieg
null_ieg_0073_z	0.184106918203905	0.0706215121288512	204.885929115192	2.60695236697844	0.00980676884623707	bm_minus_fibrillar_z	TRUE		null_ieg_0073	ieg
null_ieg_0074_z	0.417277489610885	0.0687893354983985	206.022084509862	6.06602006819211	6.18686521731902e-09	basement_membrane_score_z	TRUE		null_ieg_0074	ieg
null_ieg_0074_z	0.19326995339371	0.0743949672267255	210.721790467563	2.59789016110058	0.010041584592287	bm_minus_fibrillar_z	TRUE		null_ieg_0074	ieg
null_ieg_0075_z	0.44191745657883	0.0635705783081694	210.706682572755	6.95160353011984	4.44842969504618e-11	basement_membrane_score_z	TRUE		null_ieg_0075	ieg
null_ieg_0075_z	0.181659271029096	0.0701798015766014	204.727129915053	2.58848367974957	0.0103310543498252	bm_minus_fibrillar_z	TRUE		null_ieg_0075	ieg
null_ieg_0076_z	0.495880111688128	0.0611797862916463	209.299546119445	8.10529329612642	4.35156144598835e-14	basement_membrane_score_z	TRUE		null_ieg_0076	ieg
null_ieg_0076_z	0.292161365951417	0.0679283045239529	207.434450307297	4.30102544144018	2.6169204663372e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0076	ieg
null_ieg_0077_z	0.417416386836421	0.0688228614518456	208.699152099118	6.06508328818151	6.1073775525094e-09	basement_membrane_score_z	TRUE		null_ieg_0077	ieg
null_ieg_0077_z	0.183829161642606	0.0744537010490449	209.556793861879	2.46903994096294	0.0143474244278224	bm_minus_fibrillar_z	TRUE		null_ieg_0077	ieg
null_ieg_0078_z	0.520445217368386	0.0603874385638392	210.113354343296	8.61843505447233	1.64122588527094e-15	basement_membrane_score_z	TRUE		null_ieg_0078	ieg
null_ieg_0078_z	0.35220646241214	0.0667571708741078	207.791966061713	5.2759345220956	3.30910293623801e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0078	ieg
null_ieg_0079_z	0.482638359093782	0.0614791080017032	210.33373555211	7.85044505005523	2.08379187452955e-13	basement_membrane_score_z	TRUE		null_ieg_0079	ieg
null_ieg_0079_z	0.29002104038616	0.067927785355388	208.904804305137	4.26954947623883	2.97196855782469e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0079	ieg
null_ieg_0080_z	0.469558975662443	0.0626642084951207	209.210371388874	7.49325630912589	1.86392767800025e-12	basement_membrane_score_z	TRUE		null_ieg_0080	ieg
null_ieg_0080_z	0.245950372398112	0.0692152323577739	206.849808117325	3.55341395268015	0.000471049552183346	bm_minus_fibrillar_z	TRUE		null_ieg_0080	ieg
null_ieg_0081_z	0.351709797896523	0.0697984074681967	210.981784544922	5.03893728602301	1.00459030868602e-06	basement_membrane_score_z	TRUE		null_ieg_0081	ieg
null_ieg_0081_z	0.0869442500774006	0.0742346940196153	206.485483471797	1.17120776512431	0.242865036041882	bm_minus_fibrillar_z	TRUE		null_ieg_0081	ieg
null_ieg_0082_z	0.495880111688128	0.0611797862916463	209.299546119445	8.10529329612642	4.35156144598835e-14	basement_membrane_score_z	TRUE		null_ieg_0082	ieg
null_ieg_0082_z	0.292161365951417	0.0679283045239529	207.434450307297	4.30102544144018	2.6169204663372e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0082	ieg
null_ieg_0083_z	0.43698799371372	0.0636580382054365	210.991013541259	6.86461609613977	7.31160223325218e-11	basement_membrane_score_z	TRUE		null_ieg_0083	ieg
null_ieg_0083_z	0.197531180208792	0.0700245216299287	206.399235956492	2.82088582129444	0.00525651505798512	bm_minus_fibrillar_z	TRUE		null_ieg_0083	ieg
null_ieg_0084_z	0.499437069429391	0.0617886822322538	210.73067413392	8.08298625874697	4.88043907232214e-14	basement_membrane_score_z	TRUE		null_ieg_0084	ieg
null_ieg_0084_z	0.309553069189391	0.068311359147578	207.8030828497	4.53150212573931	9.87480848611047e-06	bm_minus_fibrillar_z	TRUE		null_ieg_0084	ieg
null_ieg_0085_z	0.445695886505357	0.0635802380436167	210.799818421518	7.00997511521748	3.17127477339969e-11	basement_membrane_score_z	TRUE		null_ieg_0085	ieg
null_ieg_0085_z	0.164437939354783	0.0704040377076809	203.821622938308	2.33563222662787	0.0204825551371837	bm_minus_fibrillar_z	TRUE		null_ieg_0085	ieg
null_ieg_0086_z	0.481048731081367	0.062312427640303	209.049727233312	7.71994848055365	4.73293524595466e-13	basement_membrane_score_z	TRUE		null_ieg_0086	ieg
null_ieg_0086_z	0.27362396209114	0.0689975911024922	210.547278361953	3.96570311686224	0.000100282024037537	bm_minus_fibrillar_z	TRUE		null_ieg_0086	ieg
null_ieg_0087_z	0.508086083893826	0.060665239378368	209.744045211586	8.37524238097706	7.85452098719483e-15	basement_membrane_score_z	TRUE		null_ieg_0087	ieg
null_ieg_0087_z	0.339505819813614	0.0669388403879878	207.376881900477	5.0718808071037	8.72182991751522e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0087	ieg
null_ieg_0088_z	0.473352549262593	0.0620857675563399	209.447135011628	7.62417165629865	8.42788803632677e-13	basement_membrane_score_z	TRUE		null_ieg_0088	ieg
null_ieg_0088_z	0.279403897757749	0.0682575177649825	207.343351941453	4.09337911641858	6.08965442450121e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0088	ieg
null_ieg_0089_z	0.469558975662443	0.0626642084951207	209.210371388874	7.49325630912589	1.86392767800025e-12	basement_membrane_score_z	TRUE		null_ieg_0089	ieg
null_ieg_0089_z	0.245950372398112	0.0692152323577739	206.849808117325	3.55341395268015	0.000471049552183346	bm_minus_fibrillar_z	TRUE		null_ieg_0089	ieg
null_ieg_0090_z	0.351709797896523	0.0697984074681967	210.981784544922	5.03893728602301	1.00459030868602e-06	basement_membrane_score_z	TRUE		null_ieg_0090	ieg
null_ieg_0090_z	0.0869442500774006	0.0742346940196153	206.485483471797	1.17120776512431	0.242865036041882	bm_minus_fibrillar_z	TRUE		null_ieg_0090	ieg
null_ieg_0091_z	0.431690279087872	0.0681600105347307	208.749027039364	6.33348316265159	1.44698477706058e-09	basement_membrane_score_z	TRUE		null_ieg_0091	ieg
null_ieg_0091_z	0.167004472877081	0.0743569531378129	208.947491551192	2.24598327163239	0.0257515809543917	bm_minus_fibrillar_z	TRUE		null_ieg_0091	ieg
null_ieg_0092_z	0.364479185865508	0.0692968329474305	210.984504235639	5.25968028209899	3.53273842988647e-07	basement_membrane_score_z	TRUE		null_ieg_0092	ieg
null_ieg_0092_z	0.0712510905889129	0.0740637261393577	205.880050055961	0.962024114947274	0.337166015971828	bm_minus_fibrillar_z	TRUE		null_ieg_0092	ieg
null_ieg_0093_z	0.482638359093782	0.0614791080017032	210.33373555211	7.85044505005523	2.08379187452955e-13	basement_membrane_score_z	TRUE		null_ieg_0093	ieg
null_ieg_0093_z	0.29002104038616	0.067927785355388	208.904804305137	4.26954947623883	2.97196855782469e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0093	ieg
null_ieg_0094_z	0.417277489610885	0.0687893354983985	206.022084509862	6.06602006819211	6.18686521731902e-09	basement_membrane_score_z	TRUE		null_ieg_0094	ieg
null_ieg_0094_z	0.19326995339371	0.0743949672267255	210.721790467563	2.59789016110058	0.010041584592287	bm_minus_fibrillar_z	TRUE		null_ieg_0094	ieg
null_ieg_0095_z	0.351709797896523	0.0697984074681967	210.981784544922	5.03893728602301	1.00459030868602e-06	basement_membrane_score_z	TRUE		null_ieg_0095	ieg
null_ieg_0095_z	0.0869442500774006	0.0742346940196153	206.485483471797	1.17120776512431	0.242865036041882	bm_minus_fibrillar_z	TRUE		null_ieg_0095	ieg
null_ieg_0096_z	0.44191745657883	0.0635705783081694	210.706682572755	6.95160353011984	4.44842969504618e-11	basement_membrane_score_z	TRUE		null_ieg_0096	ieg
null_ieg_0096_z	0.181659271029096	0.0701798015766014	204.727129915053	2.58848367974957	0.0103310543498252	bm_minus_fibrillar_z	TRUE		null_ieg_0096	ieg
null_ieg_0097_z	0.430415812739874	0.0642149852085014	210.884512295952	6.70273163409359	1.83681969501446e-10	basement_membrane_score_z	TRUE		null_ieg_0097	ieg
null_ieg_0097_z	0.187273515676548	0.0703910766257186	204.681236038079	2.66047238732138	0.00842161265176488	bm_minus_fibrillar_z	TRUE		null_ieg_0097	ieg
null_ieg_0098_z	0.499437069429391	0.0617886822322538	210.73067413392	8.08298625874697	4.88043907232214e-14	basement_membrane_score_z	TRUE		null_ieg_0098	ieg
null_ieg_0098_z	0.309553069189391	0.068311359147578	207.8030828497	4.53150212573931	9.87480848611047e-06	bm_minus_fibrillar_z	TRUE		null_ieg_0098	ieg
null_ieg_0099_z	0.445695886505357	0.0635802380436167	210.799818421518	7.00997511521748	3.17127477339969e-11	basement_membrane_score_z	TRUE		null_ieg_0099	ieg
null_ieg_0099_z	0.164437939354783	0.0704040377076809	203.821622938308	2.33563222662787	0.0204825551371837	bm_minus_fibrillar_z	TRUE		null_ieg_0099	ieg
null_ieg_0100_z	0.335512586742614	0.0705541335981203	210.962384613092	4.75539234389454	3.66694768380497e-06	basement_membrane_score_z	TRUE		null_ieg_0100	ieg
null_ieg_0100_z	0.0926647130906034	0.0745719790748895	206.0961346505	1.24262107885784	0.215419451604862	bm_minus_fibrillar_z	TRUE		null_ieg_0100	ieg
null_ieg_0101_z	0.508634562852733	0.0606336610864736	210.959793184883	8.38865002935145	7.04267930777327e-15	basement_membrane_score_z	TRUE		null_ieg_0101	ieg
null_ieg_0101_z	0.34950340643878	0.066754792988074	209.406961725226	5.23563014420882	3.98922816554372e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0101	ieg
null_ieg_0102_z	0.43698799371372	0.0636580382054365	210.991013541259	6.86461609613977	7.31160223325218e-11	basement_membrane_score_z	TRUE		null_ieg_0102	ieg
null_ieg_0102_z	0.197531180208792	0.0700245216299287	206.399235956492	2.82088582129444	0.00525651505798512	bm_minus_fibrillar_z	TRUE		null_ieg_0102	ieg
null_ieg_0103_z	0.460031596256033	0.0629868936403406	210.708866235492	7.30360825353359	5.67292539680668e-12	basement_membrane_score_z	TRUE		null_ieg_0103	ieg
null_ieg_0103_z	0.205401793901582	0.0699486652344687	202.483904917689	2.9364648090578	0.00370397795867436	bm_minus_fibrillar_z	TRUE		null_ieg_0103	ieg
null_ieg_0104_z	0.492584407966035	0.0620996399361162	210.479888288906	7.93216206201472	1.254309293172e-13	basement_membrane_score_z	TRUE		null_ieg_0104	ieg
null_ieg_0104_z	0.249757945490209	0.0695950289456186	207.462823694903	3.58873254705259	0.000414619680569682	bm_minus_fibrillar_z	TRUE		null_ieg_0104	ieg
null_ieg_0105_z	0.417416386836421	0.0688228614518456	208.699152099118	6.06508328818151	6.1073775525094e-09	basement_membrane_score_z	TRUE		null_ieg_0105	ieg
null_ieg_0105_z	0.183829161642606	0.0744537010490449	209.556793861879	2.46903994096294	0.0143474244278224	bm_minus_fibrillar_z	TRUE		null_ieg_0105	ieg
null_ieg_0106_z	0.40267552906296	0.0694196218167027	208.214471234613	5.80060101920742	2.43072721563934e-08	basement_membrane_score_z	TRUE		null_ieg_0106	ieg
null_ieg_0106_z	0.135073319425526	0.0750360487055245	209.575251232678	1.80011236939747	0.0732809821684438	bm_minus_fibrillar_z	TRUE		null_ieg_0106	ieg
null_ieg_0107_z	0.331851079918328	0.070868025453932	210.9418816397	4.68266298930608	5.06651742393614e-06	basement_membrane_score_z	TRUE		null_ieg_0107	ieg
null_ieg_0107_z	0.0897408150360121	0.0747960272847275	206.777987834516	1.19980723968659	0.231587106977388	bm_minus_fibrillar_z	TRUE		null_ieg_0107	ieg
null_ieg_0108_z	0.335512586742614	0.0705541335981203	210.962384613092	4.75539234389454	3.66694768380497e-06	basement_membrane_score_z	TRUE		null_ieg_0108	ieg
null_ieg_0108_z	0.0926647130906034	0.0745719790748895	206.0961346505	1.24262107885784	0.215419451604862	bm_minus_fibrillar_z	TRUE		null_ieg_0108	ieg
null_ieg_0109_z	0.427293198322515	0.0642800011827383	210.848031213913	6.64737384039221	2.50912657101777e-10	basement_membrane_score_z	TRUE		null_ieg_0109	ieg
null_ieg_0109_z	0.142261866733661	0.070714200879998	204.719630982339	2.01178638750481	0.0455533066453832	bm_minus_fibrillar_z	TRUE		null_ieg_0109	ieg
null_ieg_0110_z	0.371155960960602	0.0693196736101457	210.822641209909	5.35426584735505	2.23727399245506e-07	basement_membrane_score_z	TRUE		null_ieg_0110	ieg
null_ieg_0110_z	0.114890963728323	0.0741357000753093	207.109482845749	1.54973870364229	0.122730949885698	bm_minus_fibrillar_z	TRUE		null_ieg_0110	ieg
null_ieg_0111_z	0.482638359093782	0.0614791080017032	210.33373555211	7.85044505005523	2.08379187452955e-13	basement_membrane_score_z	TRUE		null_ieg_0111	ieg
null_ieg_0111_z	0.29002104038616	0.067927785355388	208.904804305137	4.26954947623883	2.97196855782469e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0111	ieg
null_ieg_0112_z	0.499437069429391	0.0617886822322538	210.73067413392	8.08298625874697	4.88043907232214e-14	basement_membrane_score_z	TRUE		null_ieg_0112	ieg
null_ieg_0112_z	0.309553069189391	0.068311359147578	207.8030828497	4.53150212573931	9.87480848611047e-06	bm_minus_fibrillar_z	TRUE		null_ieg_0112	ieg
null_ieg_0113_z	0.335512586742614	0.0705541335981203	210.962384613092	4.75539234389454	3.66694768380497e-06	basement_membrane_score_z	TRUE		null_ieg_0113	ieg
null_ieg_0113_z	0.0926647130906034	0.0745719790748895	206.0961346505	1.24262107885784	0.215419451604862	bm_minus_fibrillar_z	TRUE		null_ieg_0113	ieg
null_ieg_0114_z	0.431690279087872	0.0681600105347307	208.749027039364	6.33348316265159	1.44698477706058e-09	basement_membrane_score_z	TRUE		null_ieg_0114	ieg
null_ieg_0114_z	0.167004472877081	0.0743569531378129	208.947491551192	2.24598327163239	0.0257515809543917	bm_minus_fibrillar_z	TRUE		null_ieg_0114	ieg
null_ieg_0115_z	0.497684998249111	0.0613582426911358	210.513812131872	8.11113513720317	4.10674603463615e-14	basement_membrane_score_z	TRUE		null_ieg_0115	ieg
null_ieg_0115_z	0.34244875769807	0.0671324559415683	207.705536200616	5.10109086424807	7.59744280774133e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0115	ieg
null_ieg_0116_z	0.485542828368719	0.0622803010991313	210.506829049322	7.79608993212609	2.90401394379428e-13	basement_membrane_score_z	TRUE		null_ieg_0116	ieg
null_ieg_0116_z	0.262564668194708	0.0693089125698008	209.067295236994	3.78832474005821	0.00019828160758013	bm_minus_fibrillar_z	TRUE		null_ieg_0116	ieg
null_ieg_0117_z	0.485542828368719	0.0622803010991313	210.506829049322	7.79608993212609	2.90401394379428e-13	basement_membrane_score_z	TRUE		null_ieg_0117	ieg
null_ieg_0117_z	0.262564668194708	0.0693089125698008	209.067295236994	3.78832474005821	0.00019828160758013	bm_minus_fibrillar_z	TRUE		null_ieg_0117	ieg
null_ieg_0118_z	0.445695886505357	0.0635802380436167	210.799818421518	7.00997511521748	3.17127477339969e-11	basement_membrane_score_z	TRUE		null_ieg_0118	ieg
null_ieg_0118_z	0.164437939354783	0.0704040377076809	203.821622938308	2.33563222662787	0.0204825551371837	bm_minus_fibrillar_z	TRUE		null_ieg_0118	ieg
null_ieg_0119_z	0.445695886505357	0.0635802380436167	210.799818421518	7.00997511521748	3.17127477339969e-11	basement_membrane_score_z	TRUE		null_ieg_0119	ieg
null_ieg_0119_z	0.164437939354783	0.0704040377076809	203.821622938308	2.33563222662787	0.0204825551371837	bm_minus_fibrillar_z	TRUE		null_ieg_0119	ieg
null_ieg_0120_z	0.481048731081367	0.062312427640303	209.049727233312	7.71994848055365	4.73293524595466e-13	basement_membrane_score_z	TRUE		null_ieg_0120	ieg
null_ieg_0120_z	0.27362396209114	0.0689975911024922	210.547278361953	3.96570311686224	0.000100282024037537	bm_minus_fibrillar_z	TRUE		null_ieg_0120	ieg
null_ieg_0121_z	0.445695886505357	0.0635802380436167	210.799818421518	7.00997511521748	3.17127477339969e-11	basement_membrane_score_z	TRUE		null_ieg_0121	ieg
null_ieg_0121_z	0.164437939354783	0.0704040377076809	203.821622938308	2.33563222662787	0.0204825551371837	bm_minus_fibrillar_z	TRUE		null_ieg_0121	ieg
null_ieg_0122_z	0.440857633614277	0.0641940483279189	210.81864051447	6.86757799355897	7.20100401535388e-11	basement_membrane_score_z	TRUE		null_ieg_0122	ieg
null_ieg_0122_z	0.184106918203905	0.0706215121288512	204.885929115192	2.60695236697844	0.00980676884623707	bm_minus_fibrillar_z	TRUE		null_ieg_0122	ieg
null_ieg_0123_z	0.503160733680175	0.0609391887962706	209.175154084139	8.25676783067004	1.68269942223993e-14	basement_membrane_score_z	TRUE		null_ieg_0123	ieg
null_ieg_0123_z	0.278028272939194	0.0682526731020926	207.200814720968	4.07351478415092	6.59258503682027e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0123	ieg
null_ieg_0124_z	0.482638359093782	0.0614791080017032	210.33373555211	7.85044505005523	2.08379187452955e-13	basement_membrane_score_z	TRUE		null_ieg_0124	ieg
null_ieg_0124_z	0.29002104038616	0.067927785355388	208.904804305137	4.26954947623883	2.97196855782469e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0124	ieg
null_ieg_0125_z	0.473352549262593	0.0620857675563399	209.447135011628	7.62417165629865	8.42788803632677e-13	basement_membrane_score_z	TRUE		null_ieg_0125	ieg
null_ieg_0125_z	0.279403897757749	0.0682575177649825	207.343351941453	4.09337911641858	6.08965442450121e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0125	ieg
null_ieg_0126_z	0.364479185865508	0.0692968329474305	210.984504235639	5.25968028209899	3.53273842988647e-07	basement_membrane_score_z	TRUE		null_ieg_0126	ieg
null_ieg_0126_z	0.0712510905889129	0.0740637261393577	205.880050055961	0.962024114947274	0.337166015971828	bm_minus_fibrillar_z	TRUE		null_ieg_0126	ieg
null_ieg_0127_z	0.508086083893826	0.060665239378368	209.744045211586	8.37524238097706	7.85452098719483e-15	basement_membrane_score_z	TRUE		null_ieg_0127	ieg
null_ieg_0127_z	0.339505819813614	0.0669388403879878	207.376881900477	5.0718808071037	8.72182991751522e-07	bm_minus_fibrillar_z	TRUE		null_ieg_0127	ieg
null_ieg_0128_z	0.473352549262593	0.0620857675563399	209.447135011628	7.62417165629865	8.42788803632677e-13	basement_membrane_score_z	TRUE		null_ieg_0128	ieg
null_ieg_0128_z	0.279403897757749	0.0682575177649825	207.343351941453	4.09337911641858	6.08965442450121e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0128	ieg
null_ieg_0129_z	0.417416386836421	0.0688228614518456	208.699152099118	6.06508328818151	6.1073775525094e-09	basement_membrane_score_z	TRUE		null_ieg_0129	ieg
null_ieg_0129_z	0.183829161642606	0.0744537010490449	209.556793861879	2.46903994096294	0.0143474244278224	bm_minus_fibrillar_z	TRUE		null_ieg_0129	ieg
null_ieg_0130_z	0.469558975662443	0.0626642084951207	209.210371388874	7.49325630912589	1.86392767800025e-12	basement_membrane_score_z	TRUE		null_ieg_0130	ieg
null_ieg_0130_z	0.245950372398112	0.0692152323577739	206.849808117325	3.55341395268015	0.000471049552183346	bm_minus_fibrillar_z	TRUE		null_ieg_0130	ieg
null_ieg_0131_z	0.44191745657883	0.0635705783081694	210.706682572755	6.95160353011984	4.44842969504618e-11	basement_membrane_score_z	TRUE		null_ieg_0131	ieg
null_ieg_0131_z	0.181659271029096	0.0701798015766014	204.727129915053	2.58848367974957	0.0103310543498252	bm_minus_fibrillar_z	TRUE		null_ieg_0131	ieg
null_ieg_0132_z	0.469558975662443	0.0626642084951207	209.210371388874	7.49325630912589	1.86392767800025e-12	basement_membrane_score_z	TRUE		null_ieg_0132	ieg
null_ieg_0132_z	0.245950372398112	0.0692152323577739	206.849808117325	3.55341395268015	0.000471049552183346	bm_minus_fibrillar_z	TRUE		null_ieg_0132	ieg
null_ieg_0133_z	0.486988735310773	0.0618872513682195	208.372219850838	7.86896694463397	1.91788712189275e-13	basement_membrane_score_z	TRUE		null_ieg_0133	ieg
null_ieg_0133_z	0.279409359276747	0.0683659356022485	205.981860586922	4.08696753456786	6.26141753731402e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0133	ieg
null_ieg_0134_z	0.499437069429391	0.0617886822322538	210.73067413392	8.08298625874697	4.88043907232214e-14	basement_membrane_score_z	TRUE		null_ieg_0134	ieg
null_ieg_0134_z	0.309553069189391	0.068311359147578	207.8030828497	4.53150212573931	9.87480848611047e-06	bm_minus_fibrillar_z	TRUE		null_ieg_0134	ieg
null_ieg_0135_z	0.431690279087872	0.0681600105347307	208.749027039364	6.33348316265159	1.44698477706058e-09	basement_membrane_score_z	TRUE		null_ieg_0135	ieg
null_ieg_0135_z	0.167004472877081	0.0743569531378129	208.947491551192	2.24598327163239	0.0257515809543917	bm_minus_fibrillar_z	TRUE		null_ieg_0135	ieg
null_ieg_0136_z	0.499437069429391	0.0617886822322538	210.73067413392	8.08298625874697	4.88043907232214e-14	basement_membrane_score_z	TRUE		null_ieg_0136	ieg
null_ieg_0136_z	0.309553069189391	0.068311359147578	207.8030828497	4.53150212573931	9.87480848611047e-06	bm_minus_fibrillar_z	TRUE		null_ieg_0136	ieg
null_ieg_0137_z	0.503160733680175	0.0609391887962706	209.175154084139	8.25676783067004	1.68269942223993e-14	basement_membrane_score_z	TRUE		null_ieg_0137	ieg
null_ieg_0137_z	0.278028272939194	0.0682526731020926	207.200814720968	4.07351478415092	6.59258503682027e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0137	ieg
null_ieg_0138_z	0.502729357365575	0.0616795408351254	210.349101666673	8.15066634022801	3.21359082117069e-14	basement_membrane_score_z	TRUE		null_ieg_0138	ieg
null_ieg_0138_z	0.27954190183698	0.0690314582337276	208.543444270205	4.04948568362128	7.23655228455366e-05	bm_minus_fibrillar_z	TRUE		null_ieg_0138	ieg
null_ieg_0139_z	0.40267552906296	0.0694196218167027	208.214471234613	5.80060101920742	2.43072721563934e-08	basement_membrane_score_z	TRUE		null_ieg_0139	ieg
