term	estimate	SE	df	t_ratio	p_value	outcome	converged	panel	lens
nullexpr_0057_z	0.142747389908664	0.0769308365679986	207.698324810545	1.8555288916232	0.0649375797419729	basement_membrane_score_z	TRUE	nullexpr_0057	expr
nullexpr_0057_z	0.245800661439239	0.07403467794992	208.154925289946	3.32007470344516	0.00106253882222202	fibrillar_collagen_score_z	TRUE	nullexpr_0057	expr
nullexpr_0057_z	-0.0889993648420444	0.0782534519064341	210.466727547696	-1.13732190304472	0.256696887742181	bm_minus_fibrillar_z	TRUE	nullexpr_0057	expr
nulldet_0057_z	0.175202915351812	0.0824854366144171	198.030269442522	2.12404665045065	0.0349069324184051	basement_membrane_score_z	TRUE	nulldet_0057	detect
nulldet_0057_z	0.27324116336862	0.0800667473598182	210.936671490229	3.41266721052973	0.000771142675475914	fibrillar_collagen_score_z	TRUE	nulldet_0057	detect
nulldet_0057_z	-0.0827740063003449	0.0846763902970548	209.958722459656	-0.97753347786749	0.329430084729513	bm_minus_fibrillar_z	TRUE	nulldet_0057	detect
nullexpr_0058_z	0.0520124938251302	0.0770164339680623	210.990675257351	0.675342795625919	0.500197451056627	basement_membrane_score_z	TRUE	nullexpr_0058	expr
nullexpr_0058_z	-0.0495101606551604	0.0738661916510603	197.723623344945	-0.670268218091486	0.503468912391524	fibrillar_collagen_score_z	TRUE	nullexpr_0058	expr
nullexpr_0058_z	-0.0037280538428681	0.0775682637571407	206.498864551402	-0.0480615868177777	0.961713611182946	bm_minus_fibrillar_z	TRUE	nullexpr_0058	expr
nulldet_0058_z	0.0835349817392107	0.0808575788046262	210.857563968446	1.0331125786125	0.302734679410643	basement_membrane_score_z	TRUE	nulldet_0058	detect
nulldet_0058_z	0.0155534610634778	0.0782920546266275	200.56808776254	0.198659508141047	0.842730328120103	fibrillar_collagen_score_z	TRUE	nulldet_0058	detect
nulldet_0058_z	-0.0197559557118717	0.0815778240011495	206.827647316579	-0.242173114492406	0.80888598612876	bm_minus_fibrillar_z	TRUE	nulldet_0058	detect
nullexpr_0059_z	-0.133992680008235	0.0738554487954882	198.306106228214	-1.81425584968378	0.0711496338518148	basement_membrane_score_z	TRUE	nullexpr_0059	expr
nullexpr_0059_z	-0.15384894961612	0.0695714383464961	190.508391800409	-2.21138089527322	0.0281988969868609	fibrillar_collagen_score_z	TRUE	nullexpr_0059	expr
nullexpr_0059_z	-0.0118591522222019	0.0742891779029064	196.972045484509	-0.159634990680627	0.873332188561874	bm_minus_fibrillar_z	TRUE	nullexpr_0059	expr
nulldet_0059_z	-0.108012719137521	0.0807920120479936	207.584990389111	-1.33692324772599	0.182710964180831	basement_membrane_score_z	TRUE	nulldet_0059	detect
nulldet_0059_z	-0.129841177107531	0.0770643770091434	200.606647049944	-1.68484041715053	0.0935744020260861	fibrillar_collagen_score_z	TRUE	nulldet_0059	detect
nulldet_0059_z	-0.0210237730340762	0.0814032483197154	205.125545686443	-0.258267003688898	0.796459795344924	bm_minus_fibrillar_z	TRUE	nulldet_0059	detect
nullexpr_0060_z	0.257636733290242	0.0722059652518899	208.72216095349	3.56808100814772	0.00044606987375799	basement_membrane_score_z	TRUE	nullexpr_0060	expr
nullexpr_0060_z	0.137485954816636	0.0723501109043262	209.390009536868	1.90028671826701	0.0587693506804904	fibrillar_collagen_score_z	TRUE	nullexpr_0060	expr
nullexpr_0060_z	0.151802773909344	0.0743140561622776	209.635738448126	2.04271953044599	0.0423317202653563	bm_minus_fibrillar_z	TRUE	nullexpr_0060	expr
nulldet_0060_z	0.28271437120503	0.0778662548896047	203.00221296395	3.63076883055246	0.000357749307474779	basement_membrane_score_z	TRUE	nulldet_0060	detect
nulldet_0060_z	0.192815454193428	0.0779983829050925	210.906679383323	2.47204425286667	0.0142257276247521	fibrillar_collagen_score_z	TRUE	nulldet_0060	detect
nulldet_0060_z	0.129017417491242	0.0812260685886744	210.924738374496	1.58837451735576	0.113699520672465	bm_minus_fibrillar_z	TRUE	nulldet_0060	detect
nullexpr_0061_z	0.319370591578065	0.0677295567497796	210.471114261522	4.71537991541787	4.38833743007752e-06	basement_membrane_score_z	TRUE	nullexpr_0061	expr
nullexpr_0061_z	-0.030036136384038	0.0690513942403978	203.693672306254	-0.43498233039972	0.664035756342527	fibrillar_collagen_score_z	TRUE	nullexpr_0061	expr
nullexpr_0061_z	0.320060031545248	0.0684344232632568	209.160144120307	4.67688651826619	5.22153942277544e-06	bm_minus_fibrillar_z	TRUE	nullexpr_0061	expr
nulldet_0061_z	0.365676063858047	0.0740597426351113	210.998176355431	4.93758215795746	1.60573417551363e-06	basement_membrane_score_z	TRUE	nulldet_0061	detect
nulldet_0061_z	0.0272540722496576	0.0760798769639515	206.753062144402	0.358229709842607	0.720536897893879	fibrillar_collagen_score_z	TRUE	nulldet_0061	detect
nulldet_0061_z	0.316936040236288	0.0758656813893672	209.915403702196	4.17759432766009	4.32067938781765e-05	bm_minus_fibrillar_z	TRUE	nulldet_0061	detect
nullexpr_0062_z	-0.201084013430863	0.0697296410768266	204.725757762149	-2.88376664967074	0.00434948824431921	basement_membrane_score_z	TRUE	nullexpr_0062	expr
nullexpr_0062_z	-0.107406572735427	0.0695078977096228	210.778550774116	-1.54524271736904	0.123787625682114	fibrillar_collagen_score_z	TRUE	nullexpr_0062	expr
nullexpr_0062_z	-0.0975833154645489	0.0719648287130977	210.60476032585	-1.35598621173107	0.176555654190146	bm_minus_fibrillar_z	TRUE	nullexpr_0062	expr
nulldet_0062_z	-0.192745885964698	0.072615615033836	203.81077320557	-2.65433110874137	0.00857385064227376	basement_membrane_score_z	TRUE	nulldet_0062	detect
nulldet_0062_z	-0.104962616233305	0.0723229655889411	210.960718340255	-1.45130409654212	0.148180608957801	fibrillar_collagen_score_z	TRUE	nulldet_0062	detect
nulldet_0062_z	-0.0925648831699901	0.0748291049409136	210.334121684596	-1.2370171104289	0.217460056787656	bm_minus_fibrillar_z	TRUE	nulldet_0062	detect
nullexpr_0063_z	-0.0208591060062928	0.0697382894681155	194.987734931409	-0.299105500943346	0.765178103279361	basement_membrane_score_z	TRUE	nullexpr_0063	expr
nullexpr_0063_z	0.0489964147033924	0.0664431281371488	183.025160571092	0.737418843409303	0.461812000785636	fibrillar_collagen_score_z	TRUE	nullexpr_0063	expr
nullexpr_0063_z	-0.0748624046501013	0.069354028292005	189.84812676928	-1.07942402905429	0.281768192807281	bm_minus_fibrillar_z	TRUE	nullexpr_0063	expr
nulldet_0063_z	0.05390870809481	0.0759572991905964	205.199093863272	0.709723866820741	0.478681086777401	basement_membrane_score_z	TRUE	nulldet_0063	detect
nulldet_0063_z	0.102159030191377	0.0731057010377251	193.466442501327	1.39741536899645	0.163889169497334	fibrillar_collagen_score_z	TRUE	nulldet_0063	detect
nulldet_0063_z	-0.0474391274773412	0.0760152182633904	199.181027493745	-0.624074080968445	0.533293040144631	bm_minus_fibrillar_z	TRUE	nulldet_0063	detect
nullexpr_0064_z	-0.095616609119029	0.0676142015441244	200.168969190053	-1.41414979302285	0.15887140288786	basement_membrane_score_z	TRUE	nullexpr_0064	expr
nullexpr_0064_z	-0.0101875882941733	0.0668427964667189	210.658260547259	-0.15241116219974	0.87900852968941	fibrillar_collagen_score_z	TRUE	nullexpr_0064	expr
nullexpr_0064_z	-0.0669834255726246	0.0690515248672467	210.943918607211	-0.970049911300321	0.333132558666906	bm_minus_fibrillar_z	TRUE	nullexpr_0064	expr
nulldet_0064_z	-0.0614807791452066	0.0698890948294132	205.683644701431	-0.879690591146877	0.380053562161288	basement_membrane_score_z	TRUE	nulldet_0064	detect
nulldet_0064_z	0.00446893434277878	0.0685955676341721	209.764898549719	0.0651490248846997	0.948117392810647	fibrillar_collagen_score_z	TRUE	nulldet_0064	detect
nulldet_0064_z	-0.0549354964145668	0.0709515728356305	210.956193863288	-0.774267492869153	0.43963950459834	bm_minus_fibrillar_z	TRUE	nulldet_0064	detect
nullexpr_0065_z	-0.0712727704820291	0.0750159271019426	203.228706571538	-0.950101841508581	0.343189004841011	basement_membrane_score_z	TRUE	nullexpr_0065	expr
nullexpr_0065_z	-0.00290784689504295	0.0715933822621528	188.720261474211	-0.0406161408102681	0.967644852889076	fibrillar_collagen_score_z	TRUE	nullexpr_0065	expr
nullexpr_0065_z	-0.0973096147317727	0.0751226802139159	196.124418986058	-1.29534269084487	0.196724657764392	bm_minus_fibrillar_z	TRUE	nullexpr_0065	expr
nulldet_0065_z	-0.0094104406132595	0.082162859201203	210.500670286061	-0.114533996318396	0.908923670396271	basement_membrane_score_z	TRUE	nulldet_0065	detect
nulldet_0065_z	0.0517174336389243	0.0794461409537654	202.053805360063	0.650974773828497	0.515802390698316	fibrillar_collagen_score_z	TRUE	nulldet_0065	detect
nulldet_0065_z	-0.0834455963131226	0.0825472454377231	206.402644443478	-1.01088286920582	0.313256058968937	bm_minus_fibrillar_z	TRUE	nulldet_0065	detect
nullexpr_0066_z	-0.191898100545548	0.0705242548521322	210.356216124558	-2.72102273108592	0.00705301268918217	basement_membrane_score_z	TRUE	nullexpr_0066	expr
nullexpr_0066_z	-0.138968626670151	0.0678983087484655	196.190260169548	-2.04671705719462	0.0420193773793431	fibrillar_collagen_score_z	TRUE	nullexpr_0066	expr
nullexpr_0066_z	-0.097259784718516	0.0718746356471144	206.346042580366	-1.35318647312574	0.177476685562039	bm_minus_fibrillar_z	TRUE	nullexpr_0066	expr
nulldet_0066_z	-0.187688152200562	0.0742196431402652	210.992715419463	-2.52882046126059	0.0121759824041731	basement_membrane_score_z	TRUE	nulldet_0066	detect
nulldet_0066_z	-0.133573694900375	0.0718630211402202	201.265831124888	-1.85872640449869	0.0645258712015243	fibrillar_collagen_score_z	TRUE	nulldet_0066	detect
nulldet_0066_z	-0.0968026853419103	0.0756518600025165	208.527040821453	-1.27958103526721	0.202114378438054	bm_minus_fibrillar_z	TRUE	nulldet_0066	detect
nullexpr_0067_z	-0.0241153580031835	0.0749218585011081	210.60908587876	-0.321873462373158	0.747867802223608	basement_membrane_score_z	TRUE	nullexpr_0067	expr
nullexpr_0067_z	0.0411965959617255	0.0724494383723247	200.839757676052	0.568625470221207	0.570245603355279	fibrillar_collagen_score_z	TRUE	nullexpr_0067	expr
nullexpr_0067_z	-0.117185212569643	0.0751240037317902	206.554248231638	-1.55989040451066	0.120316611602932	bm_minus_fibrillar_z	TRUE	nullexpr_0067	expr
nulldet_0067_z	0.00106952421522601	0.0836411311409065	208.102717077381	0.0127870606319781	0.989809930052577	basement_membrane_score_z	TRUE	nulldet_0067	detect
nulldet_0067_z	0.0846762906185079	0.0817869451366498	210.271750844932	1.03532771002793	0.301705099248669	fibrillar_collagen_score_z	TRUE	nulldet_0067	detect
nulldet_0067_z	-0.123631532063083	0.0843425110782107	210.999742755769	-1.46582702462392	0.144184045118745	bm_minus_fibrillar_z	TRUE	nulldet_0067	detect
nullexpr_0068_z	0.147127425048456	0.07056835140717	210.621555048321	2.08489247820953	0.0382843056835027	basement_membrane_score_z	TRUE	nullexpr_0068	expr
nullexpr_0068_z	0.0144194729017226	0.0689640815196909	203.007443397803	0.209086709834677	0.834590205116916	fibrillar_collagen_score_z	TRUE	nullexpr_0068	expr
nullexpr_0068_z	0.163236304309424	0.0709754781834649	207.766089358966	2.29989721080109	0.0224471746245509	bm_minus_fibrillar_z	TRUE	nullexpr_0068	expr
nulldet_0068_z	0.156560438362031	0.0762691435860115	210.730878371866	2.05273628365149	0.0413337276019386	basement_membrane_score_z	TRUE	nulldet_0068	detect
nulldet_0068_z	0.0382607632747459	0.0749404766049115	207.73368319205	0.510548704893589	0.610209201066206	fibrillar_collagen_score_z	TRUE	nulldet_0068	detect
nulldet_0068_z	0.138126109966583	0.0772522398257343	210.18046806068	1.78798841662285	0.075218427723592	bm_minus_fibrillar_z	TRUE	nulldet_0068	detect
nullexpr_0069_z	-0.0404115523011024	0.0752350905016579	200.099187585384	-0.537137019861921	0.591769745231249	basement_membrane_score_z	TRUE	nullexpr_0069	expr
nullexpr_0069_z	0.0381607497194648	0.0719473618686537	189.402472719395	0.530398179006627	0.596457186259136	fibrillar_collagen_score_z	TRUE	nullexpr_0069	expr
nullexpr_0069_z	-0.126946499363283	0.0747471335483985	195.100741996124	-1.69834605471641	0.0910366580331929	bm_minus_fibrillar_z	TRUE	nullexpr_0069	expr
nulldet_0069_z	0.024903133166423	0.0825416928522372	209.506785559159	0.301703688231881	0.763177218737894	basement_membrane_score_z	TRUE	nulldet_0069	detect
nulldet_0069_z	0.0836837018342198	0.0797406076404327	201.452580944144	1.04944901111824	0.295228860318497	fibrillar_collagen_score_z	TRUE	nulldet_0069	detect
nulldet_0069_z	-0.100675827069275	0.0827150637683577	205.411454629863	-1.2171401735386	0.224947386015829	bm_minus_fibrillar_z	TRUE	nulldet_0069	detect
nullexpr_0070_z	0.00412656902898955	0.0717721037497554	208.645357292188	0.057495444795341	0.954205559355583	basement_membrane_score_z	TRUE	nullexpr_0070	expr
nullexpr_0070_z	-0.0965435849972424	0.0697422686327097	209.127489592649	-1.38429085961741	0.167744782385405	fibrillar_collagen_score_z	TRUE	nullexpr_0070	expr
nullexpr_0070_z	0.0595180647834143	0.0725766825144892	210.94215194563	0.820071443352789	0.413101060365729	bm_minus_fibrillar_z	TRUE	nullexpr_0070	expr
nulldet_0070_z	0.0526148048297922	0.0767830218812381	207.250942751609	0.685240090070597	0.493958127394616	basement_membrane_score_z	TRUE	nulldet_0070	detect
nulldet_0070_z	-0.0373608705736234	0.0752553273231077	210.457409773118	-0.496454827885009	0.620091678528058	fibrillar_collagen_score_z	TRUE	nulldet_0070	detect
nulldet_0070_z	0.041666362630132	0.0778843287505157	210.978677570024	0.53497748903506	0.593228811725036	bm_minus_fibrillar_z	TRUE	nulldet_0070	detect
nullexpr_0071_z	-0.114479615312843	0.0733171335633976	194.980849050869	-1.56143059267111	0.120043785601771	basement_membrane_score_z	TRUE	nullexpr_0071	expr
nullexpr_0071_z	0.0432353893367982	0.0704190088912484	188.160415899558	0.613973272523174	0.539974582967627	fibrillar_collagen_score_z	TRUE	nullexpr_0071	expr
nullexpr_0071_z	-0.198833057638655	0.0718516528570032	194.254642949617	-2.76727186825285	0.00619922289775659	bm_minus_fibrillar_z	TRUE	nullexpr_0071	expr
nulldet_0071_z	-0.0535371642064147	0.082148523313742	208.945865481737	-0.651711826905827	0.515303284290804	basement_membrane_score_z	TRUE	nulldet_0071	detect
nulldet_0071_z	0.115345303151854	0.079341840776809	200.990771063103	1.45377649450211	0.147567954046181	fibrillar_collagen_score_z	TRUE	nulldet_0071	detect
nulldet_0071_z	-0.194865980974541	0.0812675843792671	205.128655969738	-2.39783158885494	0.0173886159014082	bm_minus_fibrillar_z	TRUE	nulldet_0071	detect
nullexpr_0072_z	-0.0910285921303295	0.0704743375111125	204.015400014329	-1.29165587567213	0.197937732073964	basement_membrane_score_z	TRUE	nullexpr_0072	expr
nullexpr_0072_z	-0.0778794420368334	0.0667194852669046	190.756880304685	-1.16726682955189	0.244559653017659	fibrillar_collagen_score_z	TRUE	nullexpr_0072	expr
nullexpr_0072_z	-0.059945529779839	0.0708875325459117	199.297459678404	-0.845642775632148	0.398766182640101	bm_minus_fibrillar_z	TRUE	nullexpr_0072	expr
nulldet_0072_z	-0.0432926247522873	0.0781897506188291	210.270274217818	-0.553686696909121	0.580381569818754	basement_membrane_score_z	TRUE	nulldet_0072	detect
nulldet_0072_z	-0.0267848336744472	0.0753264435043488	203.11036703633	-0.355583410398248	0.722521584376934	fibrillar_collagen_score_z	TRUE	nulldet_0072	detect
nulldet_0072_z	-0.0582357184100027	0.0787215196746217	207.416872857613	-0.739768727162628	0.460276795611797	bm_minus_fibrillar_z	TRUE	nulldet_0072	detect
nullexpr_0073_z	0.0494031268325427	0.0736036966917242	209.461932458299	0.671204423868258	0.502829816744058	basement_membrane_score_z	TRUE	nullexpr_0073	expr
nullexpr_0073_z	0.0947456090648424	0.0707548765526324	193.861565829098	1.339068254813	0.182116415856558	fibrillar_collagen_score_z	TRUE	nullexpr_0073	expr
nullexpr_0073_z	-0.0722031861391904	0.0735106956657356	200.272220658881	-0.982213343042069	0.327179823555374	bm_minus_fibrillar_z	TRUE	nullexpr_0073	expr
nulldet_0073_z	0.101078304848797	0.0810782639100833	208.772224814066	1.24667574235301	0.213913324545315	basement_membrane_score_z	TRUE	nulldet_0073	detect
nulldet_0073_z	0.116328350652142	0.0791301209029299	208.059192400077	1.47008938347059	0.1430481327809	fibrillar_collagen_score_z	TRUE	nulldet_0073	detect
nulldet_0073_z	-0.0557739868890662	0.0821345488542714	210.130633317514	-0.679056349210904	0.497849410728677	bm_minus_fibrillar_z	TRUE	nulldet_0073	detect
nullexpr_0074_z	0.155548192492393	0.0769819485876124	210.816784086917	2.0205800885303	0.0445881497634307	basement_membrane_score_z	TRUE	nullexpr_0074	expr
nullexpr_0074_z	-0.00919348770724098	0.0751892204508223	203.642741453569	-0.122271352889661	0.902804695463504	fibrillar_collagen_score_z	TRUE	nullexpr_0074	expr
nullexpr_0074_z	0.132492016104609	0.0776021110804414	207.470067931442	1.70732489438682	0.0892576620970349	bm_minus_fibrillar_z	TRUE	nullexpr_0074	expr
nulldet_0074_z	0.198113714565317	0.0843742442042433	207.974653520753	2.34803542756184	0.019811568926453	basement_membrane_score_z	TRUE	nulldet_0074	detect
nulldet_0074_z	0.0592719539286785	0.0836377181250697	210.170714381309	0.708674928697178	0.479311528003252	fibrillar_collagen_score_z	TRUE	nulldet_0074	detect
nulldet_0074_z	0.104709604470375	0.0863393865252453	210.991620937507	1.21276752921749	0.226574824442354	bm_minus_fibrillar_z	TRUE	nulldet_0074	detect
nullexpr_0075_z	-0.0997174354617044	0.0735131290798193	207.035868247408	-1.35645750235217	0.176430982915576	basement_membrane_score_z	TRUE	nullexpr_0075	expr
nullexpr_0075_z	0.0386322777210411	0.0719430654717666	208.108892308182	0.536984036859008	0.591852274710786	fibrillar_collagen_score_z	TRUE	nullexpr_0075	expr
nullexpr_0075_z	-0.0843804969963546	0.0745180805739971	210.716909092175	-1.13234930833416	0.258774488611391	bm_minus_fibrillar_z	TRUE	nullexpr_0075	expr
nulldet_0075_z	-0.0368874609044408	0.0806273432573981	208.137252763282	-0.457505598152722	0.647784880058303	basement_membrane_score_z	TRUE	nulldet_0075	detect
nulldet_0075_z	0.0826169660727689	0.0786295326475306	209.865210402982	1.05071165109314	0.294599425574257	fibrillar_collagen_score_z	TRUE	nulldet_0075	detect
nulldet_0075_z	-0.0747478468211619	0.0815517224044818	210.967911592653	-0.916569811369846	0.360414663109551	bm_minus_fibrillar_z	TRUE	nulldet_0075	detect
nullexpr_0076_z	-0.21306029321547	0.0736509039982195	204.935475343841	-2.89284016419704	0.00423021802349246	basement_membrane_score_z	TRUE	nullexpr_0076	expr
nullexpr_0076_z	0.0100891621978591	0.0732804980377834	206.759313317586	0.137678679430605	0.890628354302593	fibrillar_collagen_score_z	TRUE	nullexpr_0076	expr
nullexpr_0076_z	-0.215362905687991	0.0747166974299958	210.523369945894	-2.88239326811481	0.00435585899564808	bm_minus_fibrillar_z	TRUE	nullexpr_0076	expr
nulldet_0076_z	-0.144798083088644	0.0812076104772956	199.562699232364	-1.78306050673818	0.0760964127966731	basement_membrane_score_z	TRUE	nulldet_0076	detect
nulldet_0076_z	0.0643539569848546	0.0803980603237011	210.750535461913	0.800441661474801	0.424356334684203	fibrillar_collagen_score_z	TRUE	nulldet_0076	detect
nulldet_0076_z	-0.191262145287202	0.0820533979757915	209.245413171321	-2.33094728561553	0.0207080492174102	bm_minus_fibrillar_z	TRUE	nulldet_0076	detect
nullexpr_0077_z	-0.138722926973353	0.0700490140557749	206.93020119859	-1.98036944335716	0.0489869630654832	basement_membrane_score_z	TRUE	nullexpr_0077	expr
nullexpr_0077_z	-0.170652483456084	0.0674327797920685	202.20404723341	-2.53070515530128	0.0121448175100973	fibrillar_collagen_score_z	TRUE	nullexpr_0077	expr
nullexpr_0077_z	-0.0154981513943278	0.0716276607962722	210.8628163491	-0.216371039093523	0.82890771691641	bm_minus_fibrillar_z	TRUE	nullexpr_0077	expr
nulldet_0077_z	-0.111656439276288	0.0741289991863496	207.162630738177	-1.50624506605842	0.133527552309978	basement_membrane_score_z	TRUE	nulldet_0077	detect
nulldet_0077_z	-0.181867213976876	0.0710457159100865	202.663227738952	-2.55986179669217	0.0111998244222634	fibrillar_collagen_score_z	TRUE	nulldet_0077	detect
nulldet_0077_z	-0.00121631922824987	0.0754982931609249	210.831384625659	-0.0161105526671614	0.987161430148072	bm_minus_fibrillar_z	TRUE	nulldet_0077	detect
nullexpr_0078_z	0.155293443394803	0.0692149640616494	207.559682275201	2.24363973166964	0.025911695095054	basement_membrane_score_z	TRUE	nullexpr_0078	expr
nullexpr_0078_z	0.200414790840661	0.0651250591237567	185.631347514788	3.07738362985305	0.00240448252672614	fibrillar_collagen_score_z	TRUE	nullexpr_0078	expr
nullexpr_0078_z	-0.00055948367421474	0.0699493889532677	195.46538476927	-0.00799840688513411	0.993626420009361	bm_minus_fibrillar_z	TRUE	nullexpr_0078	expr
nulldet_0078_z	0.196339615456208	0.0752269310304927	210.425146748157	2.60996444712895	0.00970579879314606	basement_membrane_score_z	TRUE	nulldet_0078	detect
nulldet_0078_z	0.228310649654716	0.0716887760344205	194.603627406757	3.18474749164493	0.00168738636909782	fibrillar_collagen_score_z	TRUE	nulldet_0078	detect
nulldet_0078_z	0.0116333599689874	0.0766318133038204	201.796349062592	0.151808491375049	0.879489647207591	bm_minus_fibrillar_z	TRUE	nulldet_0078	detect
nullexpr_0079_z	0.241096242751751	0.0677407394330103	210.934454114389	3.55910261343064	0.000459694266081856	basement_membrane_score_z	TRUE	nullexpr_0079	expr
nullexpr_0079_z	0.153723493094757	0.0665797580651296	204.898830953819	2.30886229632108	0.021948287691676	fibrillar_collagen_score_z	TRUE	nullexpr_0079	expr
nullexpr_0079_z	0.136862862382241	0.0694965619737156	209.004736029961	1.96934723812675	0.0502344427347667	bm_minus_fibrillar_z	TRUE	nullexpr_0079	expr
nulldet_0079_z	0.248805441571701	0.0732476001631138	208.934557692947	3.39677260439442	0.000816203669083063	basement_membrane_score_z	TRUE	nulldet_0079	detect
nulldet_0079_z	0.173199360246076	0.0725420805765915	210.0185138993	2.38757089498154	0.0178464611974274	fibrillar_collagen_score_z	TRUE	nulldet_0079	detect
nulldet_0079_z	0.116966414799783	0.0757205692056187	210.988544612084	1.54471124592528	0.123914678023914	bm_minus_fibrillar_z	TRUE	nulldet_0079	detect
nullexpr_0080_z	0.206103227549744	0.0688463099641709	208.971767559498	2.99367137697002	0.00308869768530214	basement_membrane_score_z	TRUE	nullexpr_0080	expr
nullexpr_0080_z	-0.104539957946159	0.0664094108311302	187.637707441395	-1.57417385032957	0.117131847511339	fibrillar_collagen_score_z	TRUE	nullexpr_0080	expr
nullexpr_0080_z	0.300019851138213	0.0669114669467828	196.030008960192	4.48383311304219	1.24636980185925e-05	bm_minus_fibrillar_z	TRUE	nullexpr_0080	expr
nulldet_0080_z	0.245715164821145	0.0742996431422955	210.998240511284	3.30708405086902	0.00110808041517272	basement_membrane_score_z	TRUE	nulldet_0080	detect
nulldet_0080_z	-0.0670356279961145	0.0730122011513535	198.038492670044	-0.918142816392433	0.359660950593801	fibrillar_collagen_score_z	TRUE	nulldet_0080	detect
nulldet_0080_z	0.287351779255127	0.0736898145139679	204.124188541062	3.89947757570565	0.000130778499264764	bm_minus_fibrillar_z	TRUE	nulldet_0080	detect
nullexpr_0081_z	0.0388869474191923	0.0705832522594376	210.222554521135	0.550937314084911	0.582261675369443	basement_membrane_score_z	TRUE	nullexpr_0081	expr
nullexpr_0081_z	0.111189185316636	0.0684798896349869	205.43122255986	1.623676467782	0.105978300065355	fibrillar_collagen_score_z	TRUE	nullexpr_0081	expr
nullexpr_0081_z	-0.0758399232966221	0.071072157641022	208.797610526886	-1.06708345171792	0.287166397015857	bm_minus_fibrillar_z	TRUE	nullexpr_0081	expr
nulldet_0081_z	0.0300921528378912	0.0761773237016924	208.55497529806	0.395027698212803	0.693226166610969	basement_membrane_score_z	TRUE	nulldet_0081	detect
nulldet_0081_z	0.111558416004991	0.0742248242083649	208.644355202659	1.50297986145205	0.134356289889042	fibrillar_collagen_score_z	TRUE	nulldet_0081	detect
nulldet_0081_z	-0.0920183620551281	0.0768157374967673	210.360780903916	-1.19791028575363	0.232299903672504	bm_minus_fibrillar_z	TRUE	nulldet_0081	detect
nullexpr_0082_z	0.00528889359497851	0.0716587134691477	210.125549909906	0.0738067059668273	0.941234403193676	basement_membrane_score_z	TRUE	nullexpr_0082	expr
nullexpr_0082_z	-0.0191326103181673	0.0690028458987528	202.636423231909	-0.277272771419318	0.781853320838162	fibrillar_collagen_score_z	TRUE	nullexpr_0082	expr
nullexpr_0082_z	0.0059001318244035	0.0719832431198029	206.471980000281	0.0819653514997069	0.934753668418789	bm_minus_fibrillar_z	TRUE	nullexpr_0082	expr
nulldet_0082_z	0.0491750212307124	0.0766417116096154	209.664546018487	0.641622168894033	0.521819353264912	basement_membrane_score_z	TRUE	nulldet_0082	detect
nulldet_0082_z	0.0182201118309252	0.0740623969173477	203.679266553404	0.246010291177296	0.805921998825928	fibrillar_collagen_score_z	TRUE	nulldet_0082	detect
nulldet_0082_z	0.00876061056472295	0.0770360141695266	206.492981226659	0.11372097400372	0.909569474951107	bm_minus_fibrillar_z	TRUE	nulldet_0082	detect
nullexpr_0083_z	0.275586116072954	0.0643827871533682	204.476007832273	4.28043159138904	2.86608773970995e-05	basement_membrane_score_z	TRUE	nullexpr_0083	expr
nullexpr_0083_z	0.0156096117957103	0.0645296187421508	195.717284775278	0.241898404174424	0.809112156314819	fibrillar_collagen_score_z	TRUE	nullexpr_0083	expr
nullexpr_0083_z	0.30763246416017	0.0642073784049396	202.831700516526	4.79123228205971	3.19759191205922e-06	bm_minus_fibrillar_z	TRUE	nullexpr_0083	expr
nulldet_0083_z	0.287139660852779	0.0669979118845108	204.996222111596	4.28580015072324	2.80042158562446e-05	basement_membrane_score_z	TRUE	nulldet_0083	detect
nulldet_0083_z	0.0339663479991139	0.0669686994515893	196.552906295853	0.507197366490112	0.61258492372162	fibrillar_collagen_score_z	TRUE	nulldet_0083	detect
nulldet_0083_z	0.298933330574678	0.0669991118260069	202.171457144891	4.46175064754578	1.34857882067603e-05	bm_minus_fibrillar_z	TRUE	nulldet_0083	detect
nullexpr_0084_z	0.104660246613824	0.0704916378822253	200.444864928398	1.48471861000998	0.139189276130467	basement_membrane_score_z	TRUE	nullexpr_0084	expr
nullexpr_0084_z	0.0222145116570011	0.0697519615410729	210.651751537699	0.318478665921392	0.750437409129299	fibrillar_collagen_score_z	TRUE	nullexpr_0084	expr
nullexpr_0084_z	0.0893569732460261	0.0718374527353331	210.230079976721	1.24387725126111	0.214929902953042	bm_minus_fibrillar_z	TRUE	nullexpr_0084	expr
nulldet_0084_z	0.12343400140018	0.0762810401057852	195.575218754305	1.61814785468321	0.107242335705716	basement_membrane_score_z	TRUE	nulldet_0084	detect
nulldet_0084_z	0.0493792128325276	0.0758524916607979	210.98381639558	0.650989990590484	0.515761309226115	fibrillar_collagen_score_z	TRUE	nulldet_0084	detect
nulldet_0084_z	0.087527655792808	0.0780078390124361	208.64228326185	1.12203666837706	0.263136463792622	bm_minus_fibrillar_z	TRUE	nulldet_0084	detect
nullexpr_0085_z	-0.0828086233158964	0.071269909210219	210.937667180495	-1.16190162487288	0.246588416062322	basement_membrane_score_z	TRUE	nullexpr_0085	expr
nullexpr_0085_z	-0.0978085803200761	0.0689521603519645	201.560389369286	-1.4184991423157	0.157589423946442	fibrillar_collagen_score_z	TRUE	nullexpr_0085	expr
