test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver	target_set	perm_mean	perm_sd	perm_z	perm_p	perm_p_BH
THBS2	0.633751852820649	0.00284898349846145	0.00128199472854763	0.0112414238036945	275	Pericytes	fibrillar_collagen	0.0010152910771913	0.00676760995751769	0.0394088390185767	0.163883611638836	0.191296870312969
CXCL12	0.642296625686636	0.0028340246364093	0.00126703586649548	-0.0044755578605574	276	Pericytes	fibrillar_collagen	0.00109466438698127	0.00764306045000017	0.022552677771142	0.172782721727827	0.195058388897952
CLCF1	0.61456970965211	0.00283156148027018	0.00126457271035636	0.0133236592106803	277	Pericytes	fibrillar_collagen	0.00116806815171289	0.00838001557068962	0.0115160357196721	0.169383061693831	0.194185581441856
PDGFB	0.62586101665359	0.00282201862704888	0.00125502985713507	0.0094148195235384	278	Pericytes	fibrillar_collagen	0.000932050415386403	0.00658197398825984	0.0490703005397405	0.161483851614839	0.189876616733931
NRG1	0.653980294707474	0.00282177634088207	0.00125478757096825	-0.00434487008380598	279	Pericytes	fibrillar_collagen	0.00115906230133964	0.00830520844405845	0.0115259322235431	0.173182681731827	0.195058388897952
NECTIN2	0.597174993460634	0.00280760480788623	0.00124061603797241	0.00919472545973902	280	Pericytes	fibrillar_collagen	0.00113589806291275	0.00826907984770411	0.0126638002036869	0.17008299170083	0.1942940937223
PLTP	0.628345976109513	0.00280376351785334	0.00123677474793953	0.0102386512177351	281	Pericytes	fibrillar_collagen	0.00107057824213143	0.00788587550267428	0.0210752129870343	0.167383261673833	0.193040910962667
CADM1	0.644825180922488	0.00279501502956162	0.00122802625964781	-0.00372159085087328	282	Pericytes	fibrillar_collagen	0.00113997711871053	0.00836013026533665	0.0105320297821624	0.167483251674833	0.193040910962667
PDGFC	0.588848199494289	0.00278915207035072	0.0012221633004369	0.0101021275173054	283	Pericytes	fibrillar_collagen	0.00116586063596487	0.00871465553918925	0.00646068731217655	0.167783221677832	0.193040910962667
ESAM	0.65502659342576	0.00278327798281873	0.00121628921290492	0.0173593088778204	284	Pericytes	fibrillar_collagen	0.00114698764995558	0.00836680931078172	0.00828291411638019	0.170982901709829	0.19462947322289
CADM3	0.655942104804258	0.00277317353577024	0.00120618476585643	0.00852569847162893	285	Pericytes	fibrillar_collagen	0.0011284079541503	0.00838600846463071	0.00927459255904201	0.172282771722828	0.195058388897952
ANOS1	0.58270119452437	0.00274526795272003	0.00117827918280621	0.0128655463742727	286	Pericytes	fibrillar_collagen	0.00108884019887593	0.00761684097434411	0.0117422674612138	0.175782421757824	0.196606820154221
LFNG	0.649315546255124	0.00274482998787003	0.00117784121795622	0.0162204216539168	287	Pericytes	fibrillar_collagen	0.00111075616700551	0.00804137211171111	0.0083424880752634	0.178282171782822	0.198022758277805
LIF	0.597741738599706	0.00274391174703061	0.0011769229771168	-0.00169790638034262	288	Pericytes	fibrillar_collagen	0.000888030654637984	0.00531193108886687	0.0543855553932719	0.174682531746825	0.196059764652905
NGF	0.602275699712269	0.00272625438030445	0.00115926561039064	-0.00365168508792995	289	Pericytes	fibrillar_collagen	0.00112498057139447	0.00808277973450272	0.00424173862487103	0.178182181781822	0.198022758277805
WNT2B	0.553666405091988	0.00268557069073453	0.00111858192082071	0.00179425214657181	290	Pericytes	fibrillar_collagen	0.00114126849402352	0.00816352589510231	-0.0027790165051625	0.185081491850815	0.204866065117626
WNT2	0.637413898334642	0.00266047333706906	0.00109348456715525	0.0080686026148424	291	Pericytes	fibrillar_collagen	0.00113853893807497	0.00811886256358598	-0.00554934519051977	0.186881311868813	0.206147426494464
SPON1	0.627910018310229	0.00263107290375016	0.00106408413383634	0.0100445931945002	292	Pericytes	fibrillar_collagen	0.00096572895925623	0.00631224297896718	0.015581652180982	0.192580741925807	0.211706911500631
MIF	0.619190862324525	0.00261237505780372	0.0010453862878899	0.000100527378560975	293	Pericytes	fibrillar_collagen	0.00108346734082973	0.00782658932743119	-0.00486559998828024	0.196680331966803	0.215475722052368
WNT7B	0.644999564042203	0.00259633704230568	0.00102934827239186	0.00363886828127989	294	Pericytes	fibrillar_collagen	0.00113229868349696	0.00809817650743976	-0.0127127892323065	0.198580141985801	0.216817093800824
WNT9A	0.638983346412069	0.00259470315202921	0.0010277143821154	0.00312147249101169	295	Pericytes	fibrillar_collagen	0.0011317673747612	0.00809634359717018	-0.0128518498995241	0.201179882011799	0.218713601612812
NID1	0.595954311622634	0.0025923713444835	0.00102538257456968	0.0122721081953777	296	Pericytes	fibrillar_collagen	0.00112739782333643	0.0080359105415303	-0.0126949209102725	0.204879512048795	0.221435432214354
WIF1	0.540326096433865	0.00254618090761846	0.000979192137704644	0.0078278450133103	297	Pericytes	fibrillar_collagen	0.00113692077319628	0.00836429002266084	-0.0188573847946825	0.201679832016798	0.218713601612812
DLL4	0.651713314151194	0.00253886454376876	0.000971875773854941	0.00739680111422536	298	Pericytes	fibrillar_collagen	0.00114720776272758	0.008268809426191	-0.0212040185999798	0.209079092090791	0.225216068997127
EPHA4	0.663789345191388	0.00253224950894378	0.000965260739029965	0.000791429382220978	299	Pericytes	fibrillar_collagen	0.00109277864232921	0.00777079705257235	-0.0164098872273385	0.214578542145785	0.230366929862198
BACE2	0.629784636847156	0.00249650748450678	0.000929518714592963	0.013085032490688	300	Pericytes	fibrillar_collagen	0.00108579454925157	0.00787738143152419	-0.0198385511755489	0.215778422157784	0.230882911708829
ADAM10	0.627561252070801	0.00247473978818702	0.000907751018273205	0.0103150485370048	301	Pericytes	fibrillar_collagen	0.00117733754392097	0.00864439284809782	-0.0311862880811906	0.217878212178782	0.232355169798635
ZNRF3	0.628127997209872	0.00247259940238955	0.000905610632475729	0.0130415382388334	302	Pericytes	fibrillar_collagen	0.00111433471191576	0.00798989759187137	-0.0261234987107198	0.221277872212779	0.235199327749344
SERPINE2	0.616705902868603	0.00242343264655262	0.000856443876638801	0.012008741753612	303	Pericytes	fibrillar_collagen	0.00116050133279285	0.00847353872717952	-0.0358831730099678	0.231876812318768	0.245651672456517
SIGLEC1	0.57716453047345	0.0023856189224542	0.000818630152540385	0.0101856105049042	304	Pericytes	fibrillar_collagen	0.00111720880866564	0.00798226998463837	-0.0374052314316432	0.237476252374763	0.250756174382562
MMP7	0.611910367076467	0.00234567891177775	0.000778690141863935	0.0078694730068741	305	Pericytes	fibrillar_collagen	0.00102923290857686	0.00676570627456306	-0.0370312804821119	0.248475152484752	0.261509914582312
CSF2	0.573153718720029	0.00234086390175994	0.00077387513184612	-0.00639529922921873	306	Pericytes	fibrillar_collagen	0.00106879741898947	0.00776478387319151	-0.0379820342664774	0.251174882511749	0.261776419760621
IGF1	0.640160432470137	0.00233834504240794	0.00077135627249412	-0.00921134019424475	307	Pericytes	fibrillar_collagen	0.00106002963618697	0.00778606829070698	-0.0370756269935875	0.25017498250175	0.261776419760621
PRG4	0.630612956665794	0.00233466721375026	0.000767678443836445	0.0134398377448572	308	Pericytes	fibrillar_collagen	0.00112841532527521	0.00835586105409501	-0.0431717185222917	0.252474752524748	0.26227959728299
LTF	0.590679222251286	0.00231273450710106	0.000745745737187248	-0.00500871896920437	309	Pericytes	fibrillar_collagen	0.0011134341242436	0.00868220294315802	-0.0423496651096026	0.250574942505749	0.261776419760621
WNT3A	0.615790391490106	0.00230253690841557	0.000735548138501755	-0.00612438866871952	310	Pericytes	fibrillar_collagen	0.0010558265621369	0.0071108583163501	-0.0450407544893316	0.255874412558744	0.264953827197925
CCN4	0.580216235068446	0.00226183799634731	0.000694849226433491	0.00806518046327674	311	Pericytes	fibrillar_collagen	0.00116251886084674	0.00853438499462928	-0.0547982818571648	0.268373162683732	0.277002524827903
PLAU	0.595387566483566	0.00222530520705679	0.000658316437142975	-0.00812196227040216	312	Pericytes	fibrillar_collagen	0.00111041109502962	0.00804781990723171	-0.0561760406045358	0.275172482751725	0.283110150523409
MFNG	0.600008719155985	0.00216199566951763	0.000595006899603816	0.00862564686246263	313	Pericytes	fibrillar_collagen	0.00114600749510544	0.00829143791706671	-0.0664541664561552	0.296770322967703	0.304355506941319
SCGB3A1	0.608727875141687	0.00212839852713687	0.00056140975722305	0.00585512572907107	314	Pericytes	fibrillar_collagen	0.00114852423979726	0.00830659288931511	-0.0706805413961509	0.304269573042696	0.311052652696514
IL1B	0.594036097305779	0.00207800815454601	0.000511019384632194	-0.00102048575381972	315	Pericytes	fibrillar_collagen	0.000974632293214318	0.00663639995811461	-0.0698590970267313	0.311468853114689	0.317401593174016
IGFBP4	0.570973929723602	0.0018823927192898	0.000315403949375988	0.00579482534654929	316	Pericytes	fibrillar_collagen	0.00110016896718763	0.00807120029029523	-0.0972302742573792	0.385161483851615	0.391255811127748
RSPO3	0.554799895370128	0.00185529873429971	0.000288309964385894	0.00311101493881675	317	Pericytes	fibrillar_collagen	0.00112395848966857	0.00798721135375363	-0.104623314480086	0.412058794120588	0.415946141234933
PTPRM	0.55266370215363	0.00184396365553707	0.000276974885623256	0.00454967635662564	318	Pericytes	fibrillar_collagen	0.00115521837564152	0.00844864824331004	-0.10395076996059	0.404059594040596	0.409158137813979
MMRN2	0.530647833289737	0.00180160382690785	0.000234615056994038	0.00438377915864638	319	Pericytes	fibrillar_collagen	0.00110077360295897	0.0078564022067718	-0.110248752949327	0.428857114288571	0.431545873625804
LTBP3	0.458932775307349	0.00138633927459785	-0.000180649495315964	-0.00709099857392646	320	Pericytes	fibrillar_collagen	0.00111219548912562	0.00816873371235242	-0.158267490405103	0.676732326767323	0.678847115288471
CKLF	0.453483302816287	0.00130999195120293	-0.000256996818710887	-0.00875186351846124	321	Pericytes	fibrillar_collagen	0.00117517993914382	0.00840740265924236	-0.170347111456628	0.749325067493251	0.749325067493251
