**** Job starts ****
Tue Apr 16 04:06:55 PM EDT 2024
**** JHPCE info ****
User: jbenjami
Job id: 
Job name: 
Hostname: compute-095

Currently Loaded Modules:
  1) JHPCE_ROCKY9_DEFAULT_ENV   2) JHPCE_tools/3.0

 

**** Download fine mapping ****
--2024-04-16 16:06:55--  https://storage.googleapis.com/adult-gtex/bulk-qtl/v8/fine-mapping-cis-eqtl/GTEx_v8_finemapping_DAPG.tar
Resolving storage.googleapis.com (storage.googleapis.com)... 172.253.115.207, 142.250.31.207, 172.253.122.207, ...
Connecting to storage.googleapis.com (storage.googleapis.com)|172.253.115.207|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 761794560 (727M) [application/x-tar]
Saving to: ‘GTEx_v8_finemapping_DAPG.tar’

     0K .......... .......... .......... .......... ..........  0% 1.67M 7m14s
645100K .......... .......... .......... .......... .......... 86%  162M 1s
645150K .......... .......... .......... .......... .......... 86%  166M 1s
645200K .......... .......... .......... .......... .......... 86%  144M 1s
645250K .......... .......... .......... .......... .......... 86%  176M 1s
645300K .......... .......... .......... .......... .......... 86%  167M 1s
645350K .......... .......... .......... .......... .......... 86%  177M 1s
645400K .......... .......... .......... .......... .......... 86%  159M 1s
645450K .......... .......... .......... .......... .......... 86%  149M 1s
645500K .......... .......... .......... .......... .......... 86%  189M 1s
645550K .......... .......... .......... .......... .......... 86%  183M 1s
645600K .......... .......... .......... .......... .......... 86%  141M 1s
645650K .......... .......... .......... .......... .......... 86%  190M 1s
645700K .......... .......... .......... .......... .......... 86%  178M 1s
645750K .......... .......... .......... .......... .......... 86%  187M 1s
645800K .......... .......... .......... .......... .......... 86%  152M 1s
645850K .......... .......... .......... .......... .......... 86%  189M 1s
645900K .......... .......... .......... .......... .......... 86%  183M 1s
645950K .......... .......... .......... .......... .......... 86%  163M 1s
646000K .......... .......... .......... .......... .......... 86%  130M 1s
646050K .......... .......... .......... .......... .......... 86%  184M 1s
646100K .......... .......... .......... .......... .......... 86%  184M 1s
646150K .......... .......... .......... .......... .......... 86%  144M 1s
646200K .......... .......... .......... .......... .......... 86%  141M 1s
646250K .......... .......... .......... .......... .......... 86%  184M 1s
646300K .......... .......... .......... .......... .......... 86%  161M 1s
646350K .......... .......... .......... .......... .......... 86%  173M 1s
646400K .......... .......... .......... .......... .......... 86% 90.4M 1s
646450K .......... .......... .......... .......... .......... 86%  145M 1s
646500K .......... .......... .......... .......... .......... 86%  117M 1s
646550K .......... .......... .......... .......... .......... 86%  138M 1s
646600K .......... .......... .......... .......... .......... 86%  169M 1s
646650K .......... .......... .......... .......... .......... 86%  172M 1s
646700K .......... .......... .......... .......... .......... 86%  157M 1s
646750K .......... .......... .......... .......... .......... 86%  139M 1s
646800K .......... .......... .......... .......... .......... 86%  174M 1s
646850K .......... .......... .......... .......... .......... 86% 18.6M 1s
646900K .......... .......... .......... .......... .......... 86% 81.5M 1s
646950K .......... .......... .......... .......... .......... 86%  115M 1s
647000K .......... .......... .......... .......... .......... 86%  170M 1s
647050K .......... .......... .......... .......... .......... 86%  180M 1s
647100K .......... .......... .......... .......... .......... 86%  154M 1s
647150K .......... .......... .......... .......... .......... 86% 28.6M 1s
647200K .......... .......... .......... .......... .......... 87%  130M 1s
647250K .......... .......... .......... .......... .......... 87% 58.9M 1s
647300K .......... .......... .......... .......... .......... 87%  174M 1s
647350K .......... .......... .......... .......... .......... 87% 73.8M 1s
647400K .......... .......... .......... .......... .......... 87%  130M 1s
647450K .......... .......... .......... .......... .......... 87%  156M 1s
647500K .......... .......... .......... .......... .......... 87%  176M 1s
647550K .......... .......... .......... .......... .......... 87%  158M 1s
647600K .......... .......... .......... .......... .......... 87%  148M 1s
647650K .......... .......... .......... .......... .......... 87%  182M 1s
647700K .......... .......... .......... .......... .......... 87%  164M 1s
647750K .......... .......... .......... .......... .......... 87%  173M 1s
647800K .......... .......... .......... .......... .......... 87% 31.1M 1s
647850K .......... .......... .......... .......... .......... 87% 23.2M 1s
647900K .......... .......... .......... .......... .......... 87% 30.4M 1s
647950K .......... .......... .......... .......... .......... 87%  115M 1s
648000K .......... .......... .......... .......... .......... 87% 70.2M 1s
648050K .......... .......... .......... .......... .......... 87%  135M 1s
648100K .......... .......... .......... .......... .......... 87%  169M 1s
648150K .......... .......... .......... .......... .......... 87%  176M 1s
648200K .......... .......... .......... .......... .......... 87%  118M 1s
648250K .......... .......... .......... .......... .......... 87%  165M 1s
648300K .......... .......... .......... .......... .......... 87%  172M 1s
648350K .......... .......... .......... .......... .......... 87%  145M 1s
648400K .......... .......... .......... .......... .......... 87%  141M 1s
648450K .......... .......... .......... .......... .......... 87%  150M 1s
648500K .......... .......... .......... .......... .......... 87%  154M 1s
648550K .......... .......... .......... .......... .......... 87%  172M 1s
648600K .......... .......... .......... .......... .......... 87%  157M 1s
648650K .......... .......... .......... .......... .......... 87%  169M 1s
648700K .......... .......... .......... .......... .......... 87%  153M 1s
648750K .......... .......... .......... .......... .......... 87%  172M 1s
648800K .......... .......... .......... .......... .......... 87%  142M 1s
648850K .......... .......... .......... .......... .......... 87%  183M 1s
648900K .......... .......... .......... .......... .......... 87%  179M 1s
648950K .......... .......... .......... .......... .......... 87%  124M 1s
649000K .......... .......... .......... .......... .......... 87%  121M 1s
649050K .......... .......... .......... .......... .......... 87%  136M 1s
649100K .......... .......... .......... .......... .......... 87%  132M 1s
649150K .......... .......... .......... .......... .......... 87%  126M 1s
649200K .......... .......... .......... .......... .......... 87% 91.1M 1s
649250K .......... .......... .......... .......... .......... 87%  122M 1s
649300K .......... .......... .......... .......... .......... 87%  133M 1s
649350K .......... .......... .......... .......... .......... 87%  130M 1s
649400K .......... .......... .......... .......... .......... 87%  125M 1s
649450K .......... .......... .......... .......... .......... 87%  108M 1s
649500K .......... .......... .......... .......... .......... 87%  133M 1s
649550K .......... .......... .......... .......... .......... 87%  129M 1s
649600K .......... .......... .......... .......... .......... 87%  108M 1s
649650K .......... .......... .......... .......... .......... 87%  122M 1s
649700K .......... .......... .......... .......... .......... 87%  111M 1s
649750K .......... .......... .......... .......... .......... 87%  120M 1s
649800K .......... .......... .......... .......... .......... 87%  115M 1s
649850K .......... .......... .......... .......... .......... 87%  131M 1s
649900K .......... .......... .......... .......... .......... 87%  138M 1s
649950K .......... .......... .......... .......... .......... 87%  134M 1s
650000K .......... .......... .......... .......... .......... 87%  111M 1s
650050K .......... .......... .......... .......... .......... 87%  140M 1s
650100K .......... .......... .......... .......... .......... 87%  137M 1s
650150K .......... .......... .......... .......... .......... 87%  140M 1s
650200K .......... .......... .......... .......... .......... 87%  115M 1s
650250K .......... .......... .......... .......... .......... 87%  127M 1s
650300K .......... .......... .......... .......... .......... 87%  134M 1s
650350K .......... .......... .......... .......... .......... 87%  107M 1s
650400K .......... .......... .......... .......... .......... 87%  131M 1s
650450K .......... .......... .......... .......... .......... 87%  133M 1s
650500K .......... .......... .......... .......... .......... 87%  123M 1s
650550K .......... .......... .......... .......... .......... 87%  119M 1s
650600K .......... .......... .......... .......... .......... 87%  136M 1s
650650K .......... .......... .......... .......... .......... 87%  130M 1s
650700K .......... .......... .......... .......... .......... 87%  133M 1s
650750K .......... .......... .......... .......... .......... 87%  104M 1s
650800K .......... .......... .......... .......... .......... 87%  124M 1s
650850K .......... .......... .......... .......... .......... 87%  134M 1s
650900K .......... .......... .......... .......... .......... 87%  127M 1s
650950K .......... .......... .......... .......... .......... 87%  117M 1s
651000K .......... .......... .......... .......... .......... 87%  118M 1s
651050K .......... .......... .......... .......... .......... 87%  132M 1s
651100K .......... .......... .......... .......... .......... 87%  124M 1s
651150K .......... .......... .......... .......... .......... 87%  111M 1s
651200K .......... .......... .......... .......... .......... 87%  129M 1s
651250K .......... .......... .......... .......... .......... 87%  107M 1s
651300K .......... .......... .......... .......... .......... 87%  138M 1s
651350K .......... .......... .......... .......... .......... 87%  141M 1s
651400K .......... .......... .......... .......... .......... 87%  125M 1s
651450K .......... .......... .......... .......... .......... 87%  132M 1s
651500K .......... .......... .......... .......... .......... 87%  123M 1s
651550K .......... .......... .......... .......... .......... 87%  103M 1s
651600K .......... .......... .......... .......... .......... 87%  128M 1s
651650K .......... .......... .......... .......... .......... 87%  130M 1s
651700K .......... .......... .......... .......... .......... 87%  128M 1s
651750K .......... .......... .......... .......... .......... 87%  111M 1s
651800K .......... .......... .......... .......... .......... 87%  132M 1s
651850K .......... .......... .......... .......... .......... 87%  134M 1s
651900K .......... .......... .......... .......... .......... 87%  134M 1s
651950K .......... .......... .......... .......... .......... 87%  104M 1s
652000K .......... .......... .......... .......... .......... 87%  140M 1s
652050K .......... .......... .......... .......... .......... 87%  129M 1s
652100K .......... .......... .......... .......... .......... 87%  134M 1s
652150K .......... .......... .......... .......... .......... 87%  118M 1s
652200K .......... .......... .......... .......... .......... 87%  132M 1s
652250K .......... .......... .......... .......... .......... 87%  124M 1s
652300K .......... .......... .......... .......... .......... 87%  130M 1s
652350K .......... .......... .......... .......... .......... 87%  113M 1s
652400K .......... .......... .......... .......... .......... 87%  134M 1s
652450K .......... .......... .......... .......... .......... 87%  134M 1s
652500K .......... .......... .......... .......... .......... 87%  129M 1s
652550K .......... .......... .......... .......... .......... 87%  106M 1s
652600K .......... .......... .......... .......... .......... 87%  130M 1s
652650K .......... .......... .......... .......... .......... 87%  125M 1s
652700K .......... .......... .......... .......... .......... 87%  116M 1s
652750K .......... .......... .......... .......... .......... 87% 96.2M 1s
652800K .......... .......... .......... .......... .......... 87%  106M 1s
652850K .......... .......... .......... .......... .......... 87%  127M 1s
652900K .......... .......... .......... .......... .......... 87%  121M 1s
652950K .......... .......... .......... .......... .......... 87%  112M 1s
653000K .......... .......... .......... .......... .......... 87%  119M 1s
653050K .......... .......... .......... .......... .......... 87%  133M 1s
653100K .......... .......... .......... .......... .......... 87%  124M 1s
653150K .......... .......... .......... .......... .......... 87%  109M 1s
653200K .......... .......... .......... .......... .......... 87%  131M 1s
653250K .......... .......... .......... .......... .......... 87%  126M 1s
653300K .......... .......... .......... .......... .......... 87%  129M 1s
653350K .......... .......... .......... .......... .......... 87%  116M 1s
653400K .......... .......... .......... .......... .......... 87%  119M 1s
653450K .......... .......... .......... .......... .......... 87%  134M 1s
653500K .......... .......... .......... .......... .......... 87%  128M 1s
653550K .......... .......... .......... .......... .......... 87%  105M 1s
653600K .......... .......... .......... .......... .......... 87%  127M 1s
653650K .......... .......... .......... .......... .......... 87%  132M 1s
653700K .......... .......... .......... .......... .......... 87%  134M 1s
653750K .......... .......... .......... .......... .......... 87%  117M 1s
653800K .......... .......... .......... .......... .......... 87%  127M 1s
653850K .......... .......... .......... .......... .......... 87%  130M 1s
653900K .......... .......... .......... .......... .......... 87%  121M 1s
653950K .......... .......... .......... .......... .......... 87%  111M 1s
654000K .......... .......... .......... .......... .......... 87%  123M 1s
654050K .......... .......... .......... .......... .......... 87%  126M 1s
654100K .......... .......... .......... .......... .......... 87%  119M 1s
654150K .......... .......... .......... .......... .......... 87%  114M 1s
654200K .......... .......... .......... .......... .......... 87%  126M 1s
654250K .......... .......... .......... .......... .......... 87%  117M 1s
654300K .......... .......... .......... .......... .......... 87%  134M 1s
654350K .......... .......... .......... .......... .......... 87%  104M 1s
654400K .......... .......... .......... .......... .......... 87%  127M 1s
654450K .......... .......... .......... .......... .......... 87%  127M 1s
654500K .......... .......... .......... .......... .......... 87%  119M 1s
654550K .......... .......... .......... .......... .......... 87%  120M 1s
654600K .......... .......... .......... .......... .......... 87%  126M 1s
654650K .......... .......... .......... .......... .......... 88%  131M 1s
654700K .......... .......... .......... .......... .......... 88%  137M 1s
654750K .......... .......... .......... .......... .......... 88%  107M 1s
654800K .......... .......... .......... .......... .......... 88%  136M 1s
654850K .......... .......... .......... .......... .......... 88%  140M 1s
654900K .......... .......... .......... .......... .......... 88%  124M 1s
654950K .......... .......... .......... .......... .......... 88%  140M 1s
655000K .......... .......... .......... .......... .......... 88%  135M 1s
655050K .......... .......... .......... .......... .......... 88%  137M 1s
655100K .......... .......... .......... .......... .......... 88%  117M 1s
655150K .......... .......... .......... .......... .......... 88%  137M 1s
655200K .......... .......... .......... .......... .......... 88%  139M 1s
655250K .......... .......... .......... .......... .......... 88%  140M 1s
655300K .......... .......... .......... .......... .......... 88%  116M 1s
655350K .......... .......... .......... .......... .......... 88%  663K 1s
655400K .......... .......... .......... .......... .......... 88%  116M 1s
655450K .......... .......... .......... .......... .......... 88%  127M 1s
655500K .......... .......... .......... .......... .......... 88%  131M 1s
655550K .......... .......... .......... .......... .......... 88%  128M 1s
655600K .......... .......... .......... .......... .......... 88%  106M 1s
655650K .......... .......... .......... .......... .......... 88%  131M 1s
655700K .......... .......... .......... .......... .......... 88%  133M 1s
655750K .......... .......... .......... .......... .......... 88%  129M 1s
655800K .......... .......... .......... .......... .......... 88%  124M 1s
655850K .......... .......... .......... .......... .......... 88%  123M 1s
655900K .......... .......... .......... .......... .......... 88%  130M 1s
655950K .......... .......... .......... .......... .......... 88%  129M 1s
656000K .......... .......... .......... .......... .......... 88%  105M 1s
656050K .......... .......... .......... .......... .......... 88%  141M 1s
656100K .......... .......... .......... .......... .......... 88%  130M 1s
656150K .......... .......... .......... .......... .......... 88%  138M 1s
656200K .......... .......... .......... .......... .......... 88%  120M 1s
656250K .......... .......... .......... .......... .......... 88%  125M 1s
656300K .......... .......... .......... .......... .......... 88%  127M 1s
656350K .......... .......... .......... .......... .......... 88%  128M 1s
656400K .......... .......... .......... .......... .......... 88%  108M 1s
656450K .......... .......... .......... .......... .......... 88%  127M 1s
656500K .......... .......... .......... .......... .......... 88%  112M 1s
656550K .......... .......... .......... .......... .......... 88%  121M 1s
656600K .......... .......... .......... .......... .......... 88%  118M 1s
656650K .......... .......... .......... .......... .......... 88%  137M 1s
656700K .......... .......... .......... .......... .......... 88%  128M 1s
656750K .......... .......... .......... .......... .......... 88%  136M 1s
656800K .......... .......... .......... .......... .......... 88%  104M 1s
656850K .......... .......... .......... .......... .......... 88%  136M 1s
656900K .......... .......... .......... .......... .......... 88%  136M 1s
656950K .......... .......... .......... .......... .......... 88%  131M 1s
657000K .......... .......... .......... .......... .......... 88%  113M 1s
657050K .......... .......... .......... .......... .......... 88%  140M 1s
657100K .......... .......... .......... .......... .......... 88%  127M 1s
657150K .......... .......... .......... .......... .......... 88%  141M 1s
657200K .......... .......... .......... .......... .......... 88%  115M 1s
657250K .......... .......... .......... .......... .......... 88%  131M 1s
657300K .......... .......... .......... .......... .......... 88%  141M 1s
657350K .......... .......... .......... .......... .......... 88%  142M 1s
657400K .......... .......... .......... .......... .......... 88%  124M 1s
657450K .......... .......... .......... .......... .......... 88%  141M 1s
657500K .......... .......... .......... .......... .......... 88%  127M 1s
657550K .......... .......... .......... .......... .......... 88%  132M 1s
657600K .......... .......... .......... .......... .......... 88%  116M 1s
657650K .......... .......... .......... .......... .......... 88%  134M 1s
657700K .......... .......... .......... .......... .......... 88%  138M 1s
657750K .......... .......... .......... .......... .......... 88%  136M 1s
657800K .......... .......... .......... .......... .......... 88%  122M 1s
657850K .......... .......... .......... .......... .......... 88%  141M 1s
657900K .......... .......... .......... .......... .......... 88%  134M 1s
657950K .......... .......... .......... .......... .......... 88%  139M 1s
658000K .......... .......... .......... .......... .......... 88%  112M 1s
658050K .......... .......... .......... .......... .......... 88%  136M 1s
658100K .......... .......... .......... .......... .......... 88%  143M 1s
658150K .......... .......... .......... .......... .......... 88%  141M 1s
658200K .......... .......... .......... .......... .......... 88%  124M 1s
658250K .......... .......... .......... .......... .......... 88%  136M 1s
658300K .......... .......... .......... .......... .......... 88%  120M 1s
658350K .......... .......... .......... .......... .......... 88%  131M 1s
658400K .......... .......... .......... .......... .......... 88%  115M 1s
658450K .......... .......... .......... .......... .......... 88%  128M 1s
658500K .......... .......... .......... .......... .......... 88%  137M 1s
658550K .......... .......... .......... .......... .......... 88%  133M 1s
658600K .......... .......... .......... .......... .......... 88%  104M 1s
658650K .......... .......... .......... .......... .......... 88%  140M 1s
658700K .......... .......... .......... .......... .......... 88%  129M 1s
658750K .......... .......... .......... .......... .......... 88%  128M 1s
658800K .......... .......... .......... .......... .......... 88%  107M 1s
658850K .......... .......... .......... .......... .......... 88%  124M 1s
658900K .......... .......... .......... .......... .......... 88%  139M 1s
658950K .......... .......... .......... .......... .......... 88%  128M 1s
659000K .......... .......... .......... .......... .......... 88%  119M 1s
659050K .......... .......... .......... .......... .......... 88%  148M 1s
659100K .......... .......... .......... .......... .......... 88%  108M 1s
659150K .......... .......... .......... .......... .......... 88%  137M 1s
659200K .......... .......... .......... .......... .......... 88%  127M 1s
659250K .......... .......... .......... .......... .......... 88%  132M 1s
659300K .......... .......... .......... .......... .......... 88%  120M 1s
659350K .......... .......... .......... .......... .......... 88%  123M 1s
659400K .......... .......... .......... .......... .......... 88%  130M 1s
659450K .......... .......... .......... .......... .......... 88%  124M 1s
659500K .......... .......... .......... .......... .......... 88%  101M 1s
659550K .......... .......... .......... .......... .......... 88%  134M 1s
659600K .......... .......... .......... .......... .......... 88%  128M 1s
659650K .......... .......... .......... .......... .......... 88%  135M 1s
659700K .......... .......... .......... .......... .......... 88%  118M 1s
659750K .......... .......... .......... .......... .......... 88%  131M 1s
659800K .......... .......... .......... .......... .......... 88%  132M 1s
659850K .......... .......... .......... .......... .......... 88%  128M 1s
659900K .......... .......... .......... .......... .......... 88%  117M 1s
659950K .......... .......... .......... .......... .......... 88%  140M 1s
660000K .......... .......... .......... .......... .......... 88%  129M 1s
660050K .......... .......... .......... .......... .......... 88%  133M 1s
660100K .......... .......... .......... .......... .......... 88%  117M 1s
660150K .......... .......... .......... .......... .......... 88%  128M 1s
660200K .......... .......... .......... .......... .......... 88%  132M 1s
660250K .......... .......... .......... .......... .......... 88%  128M 1s
660300K .......... .......... .......... .......... .......... 88%  106M 1s
660350K .......... .......... .......... .......... .......... 88%  124M 1s
660400K .......... .......... .......... .......... .......... 88%  132M 1s
660450K .......... .......... .......... .......... .......... 88%  132M 1s
660500K .......... .......... .......... .......... .......... 88%  111M 1s
660550K .......... .......... .......... .......... .......... 88%  134M 1s
660600K .......... .......... .......... .......... .......... 88%  135M 1s
660650K .......... .......... .......... .......... .......... 88%  135M 1s
660700K .......... .......... .......... .......... .......... 88%  117M 1s
660750K .......... .......... .......... .......... .......... 88%  134M 1s
660800K .......... .......... .......... .......... .......... 88%  127M 1s
660850K .......... .......... .......... .......... .......... 88%  143M 1s
660900K .......... .......... .......... .......... .......... 88%  116M 1s
660950K .......... .......... .......... .......... .......... 88%  137M 1s
661000K .......... .......... .......... .......... .......... 88%  138M 1s
661050K .......... .......... .......... .......... .......... 88% 94.7M 1s
661100K .......... .......... .......... .......... .......... 88%  114M 1s
661150K .......... .......... .......... .......... .......... 88%  134M 1s
661200K .......... .......... .......... .......... .......... 88%  138M 1s
661250K .......... .......... .......... .......... .......... 88%  137M 1s
661300K .......... .......... .......... .......... .......... 88%  104M 1s
661350K .......... .......... .......... .......... .......... 88%  138M 1s
661400K .......... .......... .......... .......... .......... 88%  133M 1s
661450K .......... .......... .......... .......... .......... 88%  139M 1s
661500K .......... .......... .......... .......... .......... 88%  113M 1s
661550K .......... .......... .......... .......... .......... 88%  131M 1s
661600K .......... .......... .......... .......... .......... 88%  140M 1s
661650K .......... .......... .......... .......... .......... 88%  135M 1s
661700K .......... .......... .......... .......... .......... 88%  126M 1s
661750K .......... .......... .......... .......... .......... 88%  138M 1s
661800K .......... .......... .......... .......... .......... 88%  126M 1s
661850K .......... .......... .......... .......... .......... 88%  138M 1s
661900K .......... .......... .......... .......... .......... 88%  110M 1s
661950K .......... .......... .......... .......... .......... 88%  133M 1s
662000K .......... .......... .......... .......... .......... 88%  129M 1s
662050K .......... .......... .......... .......... .......... 88%  108M 1s
662100K .......... .......... .......... .......... .......... 89%  122M 1s
662150K .......... .......... .......... .......... .......... 89%  138M 1s
662200K .......... .......... .......... .......... .......... 89%  135M 1s
662250K .......... .......... .......... .......... .......... 89%  129M 1s
662300K .......... .......... .......... .......... .......... 89%  106M 1s
662350K .......... .......... .......... .......... .......... 89%  135M 1s
662400K .......... .......... .......... .......... .......... 89%  138M 1s
662450K .......... .......... .......... .......... .......... 89%  129M 1s
662500K .......... .......... .......... .......... .......... 89%  124M 1s
662550K .......... .......... .......... .......... .......... 89%  115M 1s
662600K .......... .......... .......... .......... .......... 89%  126M 1s
662650K .......... .......... .......... .......... .......... 89%  133M 1s
662700K .......... .......... .......... .......... .......... 89%  108M 1s
662750K .......... .......... .......... .......... .......... 89%  132M 1s
662800K .......... .......... .......... .......... .......... 89% 84.9M 1s
662850K .......... .......... .......... .......... .......... 89%  132M 1s
662900K .......... .......... .......... .......... .......... 89%  133M 1s
662950K .......... .......... .......... .......... .......... 89%  120M 1s
663000K .......... .......... .......... .......... .......... 89%  132M 1s
663050K .......... .......... .......... .......... .......... 89%  120M 1s
663100K .......... .......... .......... .......... .......... 89%  132M 1s
663150K .......... .......... .......... .......... .......... 89%  111M 1s
663200K .......... .......... .......... .......... .......... 89%  115M 1s
663250K .......... .......... .......... .......... .......... 89%  129M 1s
663300K .......... .......... .......... .......... .......... 89%  118M 1s
663350K .......... .......... .......... .......... .......... 89%  121M 1s
663400K .......... .......... .......... .......... .......... 89%  136M 1s
663450K .......... .......... .......... .......... .......... 89%  129M 1s
663500K .......... .......... .......... .......... .......... 89%  140M 1s
663550K .......... .......... .......... .......... .......... 89%  102M 1s
663600K .......... .......... .......... .......... .......... 89%  139M 1s
663650K .......... .......... .......... .......... .......... 89%  132M 1s
663700K .......... .......... .......... .......... .......... 89%  128M 1s
663750K .......... .......... .......... .......... .......... 89%  118M 1s
663800K .......... .......... .......... .......... .......... 89%  120M 1s
663850K .......... .......... .......... .......... .......... 89%  127M 1s
663900K .......... .......... .......... .......... .......... 89%  126M 1s
663950K .......... .......... .......... .......... .......... 89%  104M 1s
664000K .......... .......... .......... .......... .......... 89%  130M 1s
664050K .......... .......... .......... .......... .......... 89%  123M 1s
664100K .......... .......... .......... .......... .......... 89%  126M 1s
664150K .......... .......... .......... .......... .......... 89%  118M 1s
664200K .......... .......... .......... .......... .......... 89%  123M 1s
664250K .......... .......... .......... .......... .......... 89%  136M 1s
664300K .......... .......... .......... .......... .......... 89%  128M 1s
664350K .......... .......... .......... .......... .......... 89%  104M 1s
664400K .......... .......... .......... .......... .......... 89%  136M 1s
664450K .......... .......... .......... .......... .......... 89%  128M 1s
664500K .......... .......... .......... .......... .......... 89%  131M 1s
664550K .......... .......... .......... .......... .......... 89%  114M 1s
664600K .......... .......... .......... .......... .......... 89%  118M 1s
664650K .......... .......... .......... .......... .......... 89%  130M 1s
664700K .......... .......... .......... .......... .......... 89%  126M 1s
664750K .......... .......... .......... .......... .......... 89%  101M 1s
664800K .......... .......... .......... .......... .......... 89%  113M 1s
664850K .......... .......... .......... .......... .......... 89%  114M 1s
664900K .......... .......... .......... .......... .......... 89%  131M 1s
664950K .......... .......... .......... .......... .......... 89%  118M 1s
665000K .......... .......... .......... .......... .......... 89%  126M 1s
665050K .......... .......... .......... .......... .......... 89%  121M 1s
665100K .......... .......... .......... .......... .......... 89%  134M 1s
665150K .......... .......... .......... .......... .......... 89%  104M 1s
665200K .......... .......... .......... .......... .......... 89%  123M 1s
665250K .......... .......... .......... .......... .......... 89%  127M 1s
665300K .......... .......... .......... .......... .......... 89%  119M 1s
665350K .......... .......... .......... .......... .......... 89%  112M 1s
665400K .......... .......... .......... .......... .......... 89%  136M 1s
665450K .......... .......... .......... .......... .......... 89%  133M 1s
665500K .......... .......... .......... .......... .......... 89%  134M 1s
665550K .......... .......... .......... .......... .......... 89%  107M 1s
665600K .......... .......... .......... .......... .......... 89%  134M 1s
665650K .......... .......... .......... .......... .......... 89%  136M 1s
665700K .......... .......... .......... .......... .......... 89%  134M 1s
665750K .......... .......... .......... .......... .......... 89%  164M 1s
665800K .......... .......... .......... .......... .......... 89%  180M 1s
665850K .......... .......... .......... .......... .......... 89%  177M 1s
665900K .......... .......... .......... .......... .......... 89%  170M 1s
665950K .......... .......... .......... .......... .......... 89%  158M 1s
666000K .......... .......... .......... .......... .......... 89%  187M 1s
666050K .......... .......... .......... .......... .......... 89%  144M 1s
666100K .......... .......... .......... .......... .......... 89%  182M 1s
666150K .......... .......... .......... .......... .......... 89%  163M 1s
666200K .......... .......... .......... .......... .......... 89%  175M 1s
666250K .......... .......... .......... .......... .......... 89%  157M 1s
666300K .......... .......... .......... .......... .......... 89%  130M 1s
666350K .......... .......... .......... .......... .......... 89% 92.1M 1s
666400K .......... .......... .......... .......... .......... 89%  127M 1s
666450K .......... .......... .......... .......... .......... 89%  122M 1s
666500K .......... .......... .......... .......... .......... 89%  125M 1s
666550K .......... .......... .......... .......... .......... 89%  117M 1s
666600K .......... .......... .......... .......... .......... 89%  120M 1s
666650K .......... .......... .......... .......... .......... 89%  104M 1s
666700K .......... .......... .......... .......... .......... 89%  129M 1s
666750K .......... .......... .......... .......... .......... 89%  135M 1s
666800K .......... .......... .......... .......... .......... 89%  131M 1s
666850K .......... .......... .......... .......... .......... 89%  119M 1s
666900K .......... .......... .......... .......... .......... 89%  135M 1s
666950K .......... .......... .......... .......... .......... 89%  126M 1s
667000K .......... .......... .......... .......... .......... 89%  114M 1s
667050K .......... .......... .......... .......... .......... 89%  120M 1s
667100K .......... .......... .......... .......... .......... 89%  117M 1s
667150K .......... .......... .......... .......... .......... 89%  108M 1s
667200K .......... .......... .......... .......... .......... 89%  131M 1s
667250K .......... .......... .......... .......... .......... 89%  132M 1s
667300K .......... .......... .......... .......... .......... 89%  137M 1s
667350K .......... .......... .......... .......... .......... 89%  114M 1s
667400K .......... .......... .......... .......... .......... 89%  127M 1s
667450K .......... .......... .......... .......... .......... 89%  133M 1s
667500K .......... .......... .......... .......... .......... 89%  126M 1s
667550K .......... .......... .......... .......... .......... 89%  101M 1s
667600K .......... .......... .......... .......... .......... 89%  113M 1s
667650K .......... .......... .......... .......... .......... 89%  131M 1s
667700K .......... .......... .......... .......... .......... 89%  126M 1s
667750K .......... .......... .......... .......... .......... 89%  132M 1s
667800K .......... .......... .......... .......... .......... 89%  115M 1s
667850K .......... .......... .......... .......... .......... 89%  109M 1s
667900K .......... .......... .......... .......... .......... 89%  123M 1s
667950K .......... .......... .......... .......... .......... 89% 99.5M 1s
668000K .......... .......... .......... .......... .......... 89%  123M 1s
668050K .......... .......... .......... .......... .......... 89%  124M 1s
668100K .......... .......... .......... .......... .......... 89%  102M 1s
668150K .......... .......... .......... .......... .......... 89%  112M 1s
668200K .......... .......... .......... .......... .......... 89%  127M 1s
668250K .......... .......... .......... .......... .......... 89%  123M 1s
668300K .......... .......... .......... .......... .......... 89%  123M 1s
668350K .......... .......... .......... .......... .......... 89% 86.3M 1s
668400K .......... .......... .......... .......... .......... 89%  116M 1s
668450K .......... .......... .......... .......... .......... 89%  127M 1s
668500K .......... .......... .......... .......... .......... 89%  133M 1s
668550K .......... .......... .......... .......... .......... 89%  111M 1s
668600K .......... .......... .......... .......... .......... 89%  119M 1s
668650K .......... .......... .......... .......... .......... 89%  121M 1s
668700K .......... .......... .......... .......... .......... 89%  131M 1s
668750K .......... .......... .......... .......... .......... 89%  111M 1s
668800K .......... .......... .......... .......... .......... 89%  127M 1s
668850K .......... .......... .......... .......... .......... 89%  129M 1s
668900K .......... .......... .......... .......... .......... 89%  128M 1s
668950K .......... .......... .......... .......... .......... 89%  117M 1s
669000K .......... .......... .......... .......... .......... 89%  130M 1s
669050K .......... .......... .......... .......... .......... 89%  128M 1s
669100K .......... .......... .......... .......... .......... 89%  127M 1s
669150K .......... .......... .......... .......... .......... 89%  110M 1s
669200K .......... .......... .......... .......... .......... 89%  132M 1s
