cell_id	cell_type	dataset_id	donor_id	sex	disease	total_counts_cell	Agtr1a_counts	Agtr1a_lognorm	Agtr1a_scvi_corrected	Agtr1b_counts	Agtr1b_lognorm	Agtr1b_scvi_corrected	Agtr2_counts	Agtr2_lognorm	Agtr2_scvi_corrected
59387	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	391.0	0.0	0.0	0.19868088	0.0	0.0	0.040535178	0.0	0.0	0.082127824
59392	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	101.0	0.0	0.0	0.11671796	0.0	0.0	0.07180163	0.0	0.0	0.11104117
59415	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	559.0	0.0	0.0	0.048367735	0.0	0.0	0.030219566	0.0	0.0	0.06179988
59426	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	102.0	0.0	0.0	0.12526236	0.0	0.0	0.013460311	0.0	0.0	0.005354817
59431	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	138.0	0.0	0.0	0.23876731	0.0	0.0	0.04581681	0.0	0.0	0.122438386
59439	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	193.0	0.0	0.0	0.12554751	0.0	0.0	0.038409337	0.0	0.0	0.20169531
58995	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-4	male	normal	202.0	0.0	0.0	0.19899744	0.0	0.0	0.04592645	0.0	0.0	0.12736456
59041	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-4	male	normal	101.0	0.0	0.0	0.17044182	0.0	0.0	0.09611109	0.0	0.0	0.05905932
59049	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-4	male	normal	179.0	0.0	0.0	0.08281774	0.0	0.0	0.04381689	0.0	0.0	0.12411963
59077	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-4	male	normal	737.0	0.0	0.0	0.2408387	0.0	0.0	0.014502263	0.0	0.0	0.12113441
59115	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-5	male	normal	756.0	0.0	0.0	0.028733455	0.0	0.0	0.0022563192	0.0	0.0	0.12794422
22975	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	251.0	0.0	0.0	0.58591646	0.0	0.0	0.04775563	0.0	0.0	0.013467109
23073	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	742.0	0.0	0.0	0.11488378	0.0	0.0	0.024185192	0.0	0.0	0.0052646054
23079	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	373.0	0.0	0.0	0.546785	0.0	0.0	0.051968396	0.0	0.0	0.034353588
23096	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	400.0	0.0	0.0	0.50559366	0.0	0.0	0.18850842	0.0	0.0	0.021143842
23143	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	1625.0	0.0	0.0	0.3293356	0.0	0.0	0.040605426	0.0	0.0	0.012262277
23238	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	875.0	0.0	0.0	0.124471	0.0	0.0	0.023148676	0.0	0.0	0.0054384577
23254	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	429.0	0.0	0.0	0.50903726	0.0	0.0	0.06881811	0.0	0.0	0.016028622
23255	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	131.0	0.0	0.0	0.831531	0.0	0.0	0.026567992	0.0	0.0	0.024327612
23292	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	488.0	0.0	0.0	0.23809858	0.0	0.0	0.027763624	0.0	0.0	0.038188472
23380	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	431.0	0.0	0.0	1.6710222	0.0	0.0	0.092069976	0.0	0.0	0.030728884
23469	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	790.0	0.0	0.0	0.15707985	0.0	0.0	0.028819319	0.0	0.0	0.0051186755
23501	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	520.0	0.0	0.0	0.6821075	0.0	0.0	0.040860746	0.0	0.0	0.0066844146
23502	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	726.0	0.0	0.0	0.20644999	0.0	0.0	0.04313686	0.0	0.0	0.021334993
23513	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	833.0	0.0	0.0	0.64444065	0.0	0.0	0.04064956	0.0	0.0	0.0064872988
23523	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	269.0	0.0	0.0	0.5971139	0.0	0.0	0.044063758	0.0	0.0	0.020812936
23675	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	216.0	0.0	0.0	0.46178022	0.0	0.0	0.07874169	0.0	0.0	0.0072995853
23963	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	761.0	0.0	0.0	0.23093523	0.0	0.0	0.019756887	0.0	0.0	0.011914857
23999	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	611.0	0.0	0.0	0.17906927	0.0	0.0	0.032931972	0.0	0.0	0.006321721
24010	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	499.0	0.0	0.0	0.42318606	0.0	0.0	0.03608844	0.0	0.0	0.008907296
24057	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	587.0	0.0	0.0	0.7679714	0.0	0.0	0.023388034	0.0	0.0	0.008564904
24177	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	581.0	0.0	0.0	0.30117607	0.0	0.0	0.039008703	0.0	0.0	0.112412184
24226	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	433.0	0.0	0.0	0.6061559	0.0	0.0	0.06922626	0.0	0.0	0.012179949
24267	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	570.0	0.0	0.0	0.4677611	0.0	0.0	0.036978763	0.0	0.0	0.004883931
24386	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	2636.0	0.0	0.0	0.49294478	0.0	0.0	0.094872825	0.0	0.0	0.01268387
24532	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3776	male	influenza	634.0	0.0	0.0	0.6596046	0.0	0.0	0.037804198	0.0	0.0	0.0119682
15950	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	2304.0	0.0	0.0	0.40706864	0.0	0.0	0.09354102	0.0	0.0	0.024805097
15987	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	711.0	0.0	0.0	0.66890055	0.0	0.0	0.036324408	0.0	0.0	0.00975973
16101	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	487.0	0.0	0.0	0.93900746	0.0	0.0	0.084069386	0.0	0.0	0.024720877
16157	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1596.0	0.0	0.0	0.29459116	0.0	0.0	0.030354097	0.0	0.0	0.10682685
16167	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	3113.0	0.0	0.0	0.24904676	0.0	0.0	0.02152483	0.0	0.0	0.034042846
16185	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1437.0	0.0	0.0	0.044024378	0.0	0.0	0.009320752	0.0	0.0	0.007283264
16248	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1308.0	0.0	0.0	0.27338606	0.0	0.0	0.03957271	0.0	0.0	0.1082907
16322	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	2237.0	0.0	0.0	0.2654258	0.0	0.0	0.040698003	0.0	0.0	0.028176105
16372	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1155.0	0.0	0.0	0.1866692	0.0	0.0	0.03009281	0.0	0.0	0.010394929
16398	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	400.0	0.0	0.0	0.56951135	0.0	0.0	0.009311342	0.0	0.0	0.023529423
16410	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	733.0	0.0	0.0	0.7871125	0.0	0.0	0.074603386	0.0	0.0	0.021453446
16436	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1639.0	0.0	0.0	0.095505685	0.0	0.0	0.01355737	0.0	0.0	0.04946862
16442	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	2918.0	0.0	0.0	0.5283603	0.0	0.0	0.017048799	0.0	0.0	0.029618371
16485	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	482.0	0.0	0.0	0.39810875	0.0	0.0	0.039930157	0.0	0.0	0.02046317
16511	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	955.0	0.0	0.0	0.2877615	0.0	0.0	0.040076718	0.0	0.0	0.039901465
16524	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	418.0	0.0	0.0	0.2814921	0.0	0.0	0.01456543	0.0	0.0	0.04280949
16623	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1146.0	0.0	0.0	0.110057674	0.0	0.0	0.026788555	0.0	0.0	0.007117433
16633	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	361.0	0.0	0.0	0.20661412	0.0	0.0	0.028164055	0.0	0.0	0.0011485445
16713	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	5764.0	0.0	0.0	1.063507	0.0	0.0	0.0108768055	0.0	0.0	0.028054463
16735	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	1126.0	0.0	0.0	0.48296368	0.0	0.0	0.043519113	0.0	0.0	0.09467425
16778	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3781	female	influenza	2624.0	0.0	0.0	0.12547752	0.0	0.0	0.03709691	0.0	0.0	0.076796345
21812	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	485.0	0.0	0.0	0.785413	0.0	0.0	0.02338657	0.0	0.0	0.011023327
21847	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	393.0	0.0	0.0	0.26883152	0.0	0.0	0.056661963	0.0	0.0	0.019884057
21866	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	597.0	0.0	0.0	0.4791426	0.0	0.0	0.038982227	0.0	0.0	0.012300284
22006	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	129.0	0.0	0.0	0.4477213	0.0	0.0	0.13138714	0.0	0.0	0.029268533
22032	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	765.0	0.0	0.0	1.6224381	0.0	0.0	0.05486652	0.0	0.0	0.04672265
22040	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	882.0	0.0	0.0	0.35357672	0.0	0.0	0.033907603	0.0	0.0	0.0029893846
22041	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	563.0	0.0	0.0	0.46776828	0.0	0.0	0.074869424	0.0	0.0	0.05213164
22077	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	243.0	0.0	0.0	0.50687706	0.0	0.0	0.06018993	0.0	0.0	0.0031162086
22284	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	156.0	0.0	0.0	1.0123653	0.0	0.0	0.0864029	0.0	0.0	0.028110858
22485	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	567.0	0.0	0.0	0.7157461	0.0	0.0	0.08456366	0.0	0.0	0.018587843
22499	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	536.0	0.0	0.0	0.4526795	0.0	0.0	0.077611566	0.0	0.0	0.021017147
22546	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	244.0	0.0	0.0	0.40680778	0.0	0.0	0.03954733	0.0	0.0	0.0068530836
22566	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	369.0	0.0	0.0	0.40104696	0.0	0.0	0.030958526	0.0	0.0	0.0072193653
22684	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	1185.0	0.0	0.0	0.27156594	0.0	0.0	0.022476563	0.0	0.0	0.004249629
22903	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3784	female	influenza	245.0	0.0	0.0	0.6557147	0.0	0.0	0.12688366	0.0	0.0	0.044747308
16904	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	791.0	0.0	0.0	0.3089705	0.0	0.0	0.041529328	0.0	0.0	0.03676854
16910	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	773.0	0.0	0.0	0.6257733	0.0	0.0	0.068976946	0.0	0.0	0.042852197
16952	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1860.0	0.0	0.0	0.515052	0.0	0.0	0.067754045	0.0	0.0	0.01644043
16997	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	990.0	0.0	0.0	0.5443905	0.0	0.0	0.0773854	0.0	0.0	0.04889012
17059	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	2111.0	0.0	0.0	0.2642293	0.0	0.0	0.023161098	0.0	0.0	0.047361005
17063	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1811.0	0.0	0.0	0.9618491	0.0	0.0	0.053617325	0.0	0.0	0.022076262
17143	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1017.0	0.0	0.0	0.74119717	0.0	0.0	0.07461509	0.0	0.0	0.048990328
17210	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1133.0	0.0	0.0	0.28405765	0.0	0.0	0.056444705	0.0	0.0	0.018627064
17452	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	895.0	0.0	0.0	0.5658171	0.0	0.0	0.07916575	0.0	0.0	0.017566346
17454	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	989.0	0.0	0.0	0.29595086	0.0	0.0	0.027545793	0.0	0.0	0.018297264
17456	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	477.0	0.0	0.0	0.39659423	0.0	0.0	0.078972444	0.0	0.0	0.030486124
17619	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	997.0	0.0	0.0	0.43229112	0.0	0.0	0.04598751	0.0	0.0	0.012396201
17723	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	457.0	0.0	0.0	1.0607677	0.0	0.0	0.20776576	0.0	0.0	0.14670287
17749	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	847.0	0.0	0.0	0.80669516	0.0	0.0	0.04507869	0.0	0.0	0.012084414
17838	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1587.0	0.0	0.0	0.12407006	0.0	0.0	0.017575424	0.0	0.0	0.00625207
17843	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	2617.0	0.0	0.0	0.13860826	0.0	0.0	0.026184745	0.0	0.0	0.0061089643
17883	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	784.0	0.0	0.0	0.24355944	0.0	0.0	0.06888145	0.0	0.0	0.013324649
17906	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1931.0	0.0	0.0	0.13394766	0.0	0.0	0.01253283	0.0	0.0	0.0047889836
17931	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	613.0	0.0	0.0	1.032492	0.0	0.0	0.0632554	0.0	0.0	0.021783322
18005	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	850.0	0.0	0.0	0.20977429	0.0	0.0	0.07091087	0.0	0.0	0.0069642426
18018	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	984.0	0.0	0.0	0.26470897	0.0	0.0	0.044462483	0.0	0.0	0.006963805
18049	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	697.0	0.0	0.0	0.63703525	0.0	0.0	0.054352015	0.0	0.0	0.015291886
18114	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	887.0	0.0	0.0	0.29364955	0.0	0.0	0.07518522	0.0	0.0	0.047537517
18161	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	1374.0	0.0	0.0	1.0151238	0.0	0.0	0.11645843	0.0	0.0	0.3089625
18164	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	653.0	0.0	0.0	0.5172318	0.0	0.0	0.07573907	0.0	0.0	0.03127753
18218	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	3946.0	0.0	0.0	0.29852468	0.0	0.0	0.19774292	0.0	0.0	0.015047298
18269	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	968.0	0.0	0.0	0.43260813	0.0	0.0	0.033983216	0.0	0.0	0.022309639
18376	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3833	male	influenza	3469.0	0.0	0.0	0.498024	0.0	0.0	0.04086892	0.0	0.0	0.035898943
20281	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	694.0	0.0	0.0	0.33237153	0.0	0.0	0.07912117	0.0	0.0	0.04627498
20535	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	952.0	0.0	0.0	0.46331882	0.0	0.0	0.03199397	0.0	0.0	0.015480513
20599	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	956.0	0.0	0.0	0.58657426	0.0	0.0	0.094884954	0.0	0.0	0.02035644
20746	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	558.0	0.0	0.0	0.11840363	0.0	0.0	0.025501603	0.0	0.0	0.0105152875
20756	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	1776.0	0.0	0.0	0.10856165	0.0	0.0	0.035718527	0.0	0.0	0.0014011252
20784	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	564.0	0.0	0.0	0.53011477	0.0	0.0	0.04513148	0.0	0.0	0.02065371
20906	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	1216.0	0.0	0.0	0.28113323	0.0	0.0	0.0372705	0.0	0.0	0.01407005
21001	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	98.0	0.0	0.0	0.8622499	0.0	0.0	0.11766241	0.0	0.0	0.08360843
21021	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	102.0	0.0	0.0	0.22575714	0.0	0.0	0.057530098	0.0	0.0	0.025145052
21082	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	869.0	0.0	0.0	0.37782195	0.0	0.0	0.02289435	0.0	0.0	0.007795197
21098	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	837.0	0.0	0.0	0.10517262	0.0	0.0	0.013303929	0.0	0.0	0.01624026
21182	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	599.0	0.0	0.0	0.5873202	0.0	0.0	0.12067675	0.0	0.0	0.061169848
21243	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	1672.0	0.0	0.0	0.090959646	0.0	0.0	0.016537128	0.0	0.0	0.0019835595
21312	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	1083.0	0.0	0.0	0.20041656	0.0	0.0	0.024451446	0.0	0.0	0.013348084
21320	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	955.0	0.0	0.0	0.68562543	0.0	0.0	0.07380213	0.0	0.0	0.03711053
21380	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	733.0	0.0	0.0	0.375549	0.0	0.0	0.03514336	0.0	0.0	0.0055353004
21493	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	1448.0	0.0	0.0	0.27849194	0.0	0.0	0.021458851	0.0	0.0	0.006264927
21596	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	663.0	0.0	0.0	0.5550935	0.0	0.0	0.0883922	0.0	0.0	0.24315627
21624	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	775.0	0.0	0.0	0.39739922	0.0	0.0	0.031929284	0.0	0.0	0.01007832
21665	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3966	male	influenza	673.0	0.0	0.0	0.62499166	0.0	0.0	0.034496296	0.0	0.0	0.012183728
26447	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	1197.0	0.0	0.0	0.13394119	0.0	0.0	0.017191418	0.0	0.0	0.008547212
26567	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	644.0	0.0	0.0	0.3735594	0.0	0.0	0.042317912	0.0	0.0	0.008085202
26603	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	1063.0	0.0	0.0	0.10315868	0.0	0.0	0.011472292	0.0	0.0	0.0055496087
26766	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	94.0	0.0	0.0	0.2040885	0.0	0.0	0.0518986	0.0	0.0	0.0056715123
26858	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	1511.0	0.0	0.0	0.12710324	0.0	0.0	0.014812731	0.0	0.0	0.0036727863
26971	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	79.0	0.0	0.0	0.1969711	0.0	0.0	0.038517993	0.0	0.0	0.018020192
27085	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	893.0	0.0	0.0	0.2892196	0.0	0.0	0.020883441	0.0	0.0	0.0034737824
27105	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	419.0	0.0	0.0	0.4501005	0.0	0.0	0.044566672	0.0	0.0	0.006772678
27167	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	1272.0	0.0	0.0	0.29087216	0.0	0.0	0.0514264	0.0	0.0	0.026349202
27266	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	958.0	0.0	0.0	0.26953784	0.0	0.0	0.04045682	0.0	0.0	0.0051292684
27271	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	1308.0	0.0	0.0	0.09111231	0.0	0.0	0.015072191	0.0	0.0	0.0014602062
27282	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	695.0	0.0	0.0	0.6598793	0.0	0.0	0.03076285	0.0	0.0	0.013361782
27289	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	266.0	0.0	0.0	1.3681487	0.0	0.0	0.10970229	0.0	0.0	0.029734435
27438	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	785.0	0.0	0.0	0.20829473	0.0	0.0	0.03765448	0.0	0.0	0.00759382
27532	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	320.0	0.0	0.0	0.63525474	0.0	0.0	0.0589781	0.0	0.0	0.039618514
27704	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	3978	male	influenza	206.0	0.0	0.0	0.269073	0.0	0.0	0.043649845	0.0	0.0	0.0019448614
24621	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	51.0	0.0	0.0	1.5786412	0.0	0.0	0.047861088	0.0	0.0	0.013092673
24626	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	974.0	0.0	0.0	0.13608637	0.0	0.0	0.015894454	0.0	0.0	0.0025777996
24833	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	756.0	1.0	0.8327848	0.34045595	0.0	0.0	0.04057874	0.0	0.0	0.003986543
24936	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	582.0	0.0	0.0	0.4498722	0.0	0.0	0.050926287	0.0	0.0	0.013143235
24993	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	624.0	0.0	0.0	0.42504916	0.0	0.0	0.029249448	0.0	0.0	0.011481285
25082	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	516.0	0.0	0.0	0.8732758	0.0	0.0	0.03760347	0.0	0.0	0.024635786
25284	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	77.0	0.0	0.0	0.33766258	0.0	0.0	0.046518143	0.0	0.0	0.0088820085
25499	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	819.0	0.0	0.0	0.2387467	0.0	0.0	0.02238431	0.0	0.0	0.0047810357
25566	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	4008	male	influenza	890.0	0.0	0.0	0.23450555	0.0	0.0	0.02793944	0.0	0.0	0.007812368
