cluster	donor_id	gene_name	expression
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	AGTR1	0.9706242
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD98	ACTA2	1.7290386
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD98	AGTR1	1.5415182
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD48	ACTA2	1.5776346
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD48	AGTR1	1.3663515
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD53	ACTA2	3.0930555
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD53	AGTR1	2.3345547
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	ACTA2	1.3747507
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	AGTR1	1.0528722
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	ACTA2	1.6936411
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	AGTR1	0.8671866
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	ACTA2	2.203017
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	AGTR1	1.6307817
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	ACTA2	1.1163685
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	AGTR1	0.79832596
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	ACTA2	1.8721161
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	AGTR1	1.0559319
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD60	ACTA2	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD60	AGTR1	2.100974
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	ACTA2	2.7030084
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD62	ACTA2	1.8571639
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD62	AGTR1	2.1246827
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD63	ACTA2	2.5339513
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD63	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	ACTA2	2.0786812
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	AGTR1	1.2251512
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	ACTA2	1.9898436
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	AGTR1	1.297673
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	ACTA2	1.3643119
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	AGTR1	1.4056392
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	ACTA2	2.8357346
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	ACTA2	3.0898871
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	AGTR1	1.1601471
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	ACTA2	1.045896
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	AGTR1	1.3176278
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	ACTA2	1.2115831
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	AGTR1	0.33949044
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	ACTA2	3.1963394
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	ACTA2	0.9886774
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	AGTR1	1.6394454
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_6	ACTA2	2.676337
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_6	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	ACTA2	2.7067246
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	AGTR1	2.198754
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	ACTA2	2.5738058
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	AGTR1	1.4081222
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	ACTA2	0.2914373
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	AGTR1	0.39278308
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	ACTA2	0.13221258
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	AGTR1	0.60864925
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747025I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747025I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	ACTA2	0.31119552
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	AGTR1	0.18794996
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747041I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747041I	AGTR1	0.42290744
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747051I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747051I	AGTR1	0.0
