panel	up_genes	down_genes	mean_detect_up
null_at1r_0165	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,TNFSF9,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0166	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,LINC02210-CRHR1,PNMA8B,SPARCL1		0.2940691158156912
null_at1r_0167	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,CHRNE,TMEFF2,SPARCL1		0.2940691158156912
null_at1r_0168	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,EGFEM1P,H3P16,SPARCL1		0.2940691158156912
null_at1r_0169	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,GON7,ZNF274,ELAPOR1,REC114,SPARCL1		0.2940691158156912
null_at1r_0170	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,GON7,BTBD3,VTN,IGSF1,SPARCL1		0.2940691158156912
null_at1r_0171	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,EPS8L2,LINC01230,SPARCL1		0.2940691158156912
null_at1r_0172	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,SARDH,ENSG00000264739,SPARCL1		0.2940691158156912
null_at1r_0173	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,LINC00663,LINC01348,SPARCL1		0.2940691158156912
null_at1r_0174	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,ZNF367,ENSG00000257663,SPARCL1		0.2940691158156912
null_at1r_0175	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,ASPHD1,ENSG00000255467,SPARCL1		0.2940691158156912
null_at1r_0176	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,EPS8L2,PRDM8,SPARCL1		0.2940691158156912
null_at1r_0177	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ENPP5,RHEBL1,SPARCL1		0.2940691158156912
null_at1r_0178	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,PWP2,SLC9A3,SPARCL1		0.2940691158156912
null_at1r_0179	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,MAGEE1,PRB2,SPARCL1		0.2940691158156912
null_at1r_0180	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,ENSG00000250764,RHEBL1,SPARCL1		0.2940691158156912
null_at1r_0181	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,CCK,TENT5B,SPARCL1		0.2940691158156912
null_at1r_0182	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,ALG1L11P,TMEM102,SPARCL1		0.2940691158156912
null_at1r_0183	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,TIGD2,TNNT2,SPARCL1		0.2940691158156912
null_at1r_0184	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,CEP85,SASH3,SPARCL1		0.2940691158156912
null_at1r_0185	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,PPL,HDAC2-AS2,SPARCL1		0.2940691158156912
null_at1r_0186	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,RGS22,CPB2,SPARCL1		0.2940691158156912
null_at1r_0187	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,ENSG00000260851,PNMA8B,SPARCL1		0.2940691158156912
null_at1r_0188	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,EPS8L2,MSLN,SPARCL1		0.2940691158156912
null_at1r_0189	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,GON7,BTBD3,ZNF367,RPS3AP5,SPARCL1		0.2940691158156912
null_at1r_0190	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,SLC51A,ADCY10,SPARCL1		0.2940691158156912
null_at1r_0191	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,ENSG00000271254,MT-TC,SPARCL1		0.2940691158156912
null_at1r_0192	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,GON7,PRIM2,ABCC3,SMARCA5-AS1,SPARCL1		0.2940691158156912
null_at1r_0193	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,CHRNE,WNT2,SPARCL1		0.2940691158156912
null_at1r_0194	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,TIGD2,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0195	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,MAGEE1,CCDC73,SPARCL1		0.2940691158156912
null_at1r_0196	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,CFAP45,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0197	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,NPM2,ARHGEF39,SPARCL1		0.2940691158156912
null_at1r_0198	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,MAGEE1,PRSS23-AS1,SPARCL1		0.2940691158156912
null_at1r_0199	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,SLC51A,WNT2,SPARCL1		0.2940691158156912
null_at1r_0200	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,PRC1,BTBD3,TNFSF9,CPB2,SPARCL1		0.2940691158156912
null_at1r_0201	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,GON7,BTBD3,DAPL1,H3P16,SPARCL1		0.2940691158156912
null_at1r_0202	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,ZNF367,ZMYND10,SPARCL1		0.2940691158156912
null_at1r_0203	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,PRR11,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0204	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,ZNF274,PPL,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0205	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,SLC51A,LINC01348,SPARCL1		0.2940691158156912
null_at1r_0206	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,CFAP45,MIR9-1HG,SPARCL1		0.2940691158156912
null_at1r_0207	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,PRC1,BTBD3,PWP2,SOX5-AS1,SPARCL1		0.2940691158156912
null_at1r_0208	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,TPSAB1,MSLN,SPARCL1		0.2940691158156912
null_at1r_0209	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,LCA5L,ENSG00000242539,SPARCL1		0.2940691158156912
null_at1r_0210	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,EPHB1,DHDDS-AS1,SPARCL1		0.2940691158156912
null_at1r_0211	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,NPM2,ARHGEF39,SPARCL1		0.2940691158156912
null_at1r_0212	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,LINC02210-CRHR1,SYNM-AS1,SPARCL1		0.2940691158156912
null_at1r_0213	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,CHRNE,RNF213-AS1,SPARCL1		0.2940691158156912
null_at1r_0214	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,PRKAG2-AS1,ARHGDIG,SPARCL1		0.2940691158156912
null_at1r_0215	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,KLF2-DT,ENSG00000255467,SPARCL1		0.2940691158156912
null_at1r_0216	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,PWP2,PRB2,SPARCL1		0.2940691158156912
null_at1r_0217	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,IL10RA,HDAC2-AS2,SPARCL1		0.2940691158156912
null_at1r_0218	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,NPM2,RHEBL1,SPARCL1		0.2940691158156912
null_at1r_0219	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,SORCS1,CPB2,SPARCL1		0.2940691158156912
null_at1r_0220	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,CCK,H3P16,SPARCL1		0.2940691158156912
null_at1r_0221	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,NPM2,SASH3,SPARCL1		0.2940691158156912
null_at1r_0222	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,EPHB1,SASH3,SPARCL1		0.2940691158156912
null_at1r_0223	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,NUSAP1,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0224	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000271254,TMEFF2,SPARCL1		0.2940691158156912
null_at1r_0225	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,ENPP5,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0226	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,GRID2,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0227	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,GON7,ZNF274,ZNF23,FOSL2-AS1,SPARCL1		0.2940691158156912
null_at1r_0228	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,PRIM2,ENPP5,C6orf132,SPARCL1		0.2940691158156912
null_at1r_0229	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,EGFEM1P,FPR2,SPARCL1		0.2940691158156912
null_at1r_0230	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,ENPP5,SPDYE2B,SPARCL1		0.2940691158156912
null_at1r_0231	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,ENSG00000280241,LINC00997,SPARCL1		0.2940691158156912
null_at1r_0232	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,ELAPOR1,ENSG00000267039,SPARCL1		0.2940691158156912
null_at1r_0233	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,LINC02210-CRHR1,PNMA8B,SPARCL1		0.2940691158156912
null_at1r_0234	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,LINC00240,SMIM11,SPARCL1		0.2940691158156912
null_at1r_0235	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,EPS8L2,H3P16,SPARCL1		0.2940691158156912
null_at1r_0236	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,MELTF-AS1,FGD2,SPARCL1		0.2940691158156912
null_at1r_0237	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,ENSG00000274092,ZMYND10,SPARCL1		0.2940691158156912
null_at1r_0238	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,DAPL1,MSLN,SPARCL1		0.2940691158156912
null_at1r_0239	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,NPR2,ZNF274,EGFEM1P,ENSG00000275665,SPARCL1		0.2940691158156912
null_at1r_0240	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,BMF,PRDM8,SPARCL1		0.2940691158156912
null_at1r_0241	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,EGFEM1P,ENSG00000266385,SPARCL1		0.2940691158156912
null_at1r_0242	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,CCK,PRDM8,SPARCL1		0.2940691158156912
null_at1r_0243	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,KLF2-DT,SYNM-AS1,SPARCL1		0.2940691158156912
null_at1r_0244	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,CFAP45,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0245	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,SAMD11,AMIGO2,SPARCL1		0.2940691158156912
null_at1r_0246	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,ENSG00000240499,MSANTD3-TMEFF1,SPARCL1		0.2940691158156912
null_at1r_0247	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,ZNF274,ENSG00000141979,DHDDS-AS1,SPARCL1		0.2940691158156912
null_at1r_0248	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,ALG1L11P,LGALS2,SPARCL1		0.2940691158156912
null_at1r_0249	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,SEMA5B,ENSG00000255520,SPARCL1		0.2940691158156912
null_at1r_0250	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,DAPL1,HDAC2-AS2,SPARCL1		0.2940691158156912
null_at1r_0251	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,TNFSF4,MND1,SPARCL1		0.2940691158156912
null_at1r_0252	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,CFAP45,STAC3,SPARCL1		0.2940691158156912
null_at1r_0253	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,MELTF-AS1,LINC01678,SPARCL1		0.2940691158156912
null_at1r_0254	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,ENSG00000240499,FPR2,SPARCL1		0.2940691158156912
null_at1r_0255	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,SEMA5B,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0256	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,PRKAG2-AS1,SYNM-AS1,SPARCL1		0.2940691158156912
null_at1r_0257	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,PRR11,DENND3-AS1,SPARCL1		0.2940691158156912
null_at1r_0258	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,EDARADD,MYZAP,SPARCL1		0.2940691158156912
null_at1r_0259	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,CHRNE,FOSL2-AS1,SPARCL1		0.2940691158156912
null_at1r_0260	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,ENSG00000263335,ZMYND10,SPARCL1		0.2940691158156912
null_at1r_0261	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,CFAP45,ENSG00000255520,SPARCL1		0.2940691158156912
null_at1r_0262	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,NPR2,BTBD3,GRID2,RHEBL1,SPARCL1		0.2940691158156912
null_at1r_0263	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,VTN,TRIM39-RPP21,SPARCL1		0.2940691158156912
null_at1r_0264	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,ZNF274,NPM2,AMIGO2,SPARCL1		0.2940691158156912
null_at1r_0265	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,NPR2,BTBD3,TEC,ENSG00000271553,SPARCL1		0.2940691158156912
null_at1r_0266	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,LINC00240,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0267	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,EGFEM1P,LINC01678,SPARCL1		0.2940691158156912
null_at1r_0268	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,SLC51A,IGSF1,SPARCL1		0.2940691158156912
null_at1r_0269	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,EGFEM1P,ENSG00000242539,SPARCL1		0.2940691158156912
null_at1r_0270	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,ZNF274,VTN,PRB2,SPARCL1		0.2940691158156912
null_at1r_0271	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,TNFSF4,REC114,SPARCL1		0.2940691158156912
null_at1r_0272	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,TNFSF9,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0273	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,ENSG00000218426,TMEFF2,SPARCL1		0.2940691158156912
null_at1r_0274	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,SAMD11,CCDC73,SPARCL1		0.2940691158156912
null_at1r_0275	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,KATNAL2,SMARCA5-AS1,SPARCL1		0.2940691158156912
null_at1r_0276	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,SLC51A,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0277	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,SAMD11,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0278	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,CCK,GNG4,SPARCL1		0.2940691158156912
null_at1r_0279	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,RGS22,DENND3-AS1,SPARCL1		0.2940691158156912
null_at1r_0280	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,EGFEM1P,TNNT2,SPARCL1		0.2940691158156912
null_at1r_0281	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,CCK,WASF3-AS1,SPARCL1		0.2940691158156912
null_at1r_0282	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,TNFSF9,MT-TC,SPARCL1		0.2940691158156912
null_at1r_0283	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,PPL,H3P16,SPARCL1		0.2940691158156912
null_at1r_0284	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,SEMA5B,WASF3-AS1,SPARCL1		0.2940691158156912
null_at1r_0285	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,ZNF274,MELTF-AS1,RPS21-DT,SPARCL1		0.2940691158156912
null_at1r_0286	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,LINC00240,SYNM-AS1,SPARCL1		0.2940691158156912
null_at1r_0287	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,PRR11,CD300LG,SPARCL1		0.2940691158156912
null_at1r_0288	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,ENSG00000141979,ENSG00000242539,SPARCL1		0.2940691158156912
null_at1r_0289	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,SAMD11,IGSF1,SPARCL1		0.2940691158156912
null_at1r_0290	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,NUSAP1,HIPK1-AS1,SPARCL1		0.2940691158156912
null_at1r_0291	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,ZNF274,GRID2,CMC4,SPARCL1		0.2940691158156912
null_at1r_0292	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ABCC3,ENSG00000255520,SPARCL1		0.2940691158156912
null_at1r_0293	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,SARDH,CMC4,SPARCL1		0.2940691158156912
null_at1r_0294	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,LINC00240,MIR9-1HG,SPARCL1		0.2940691158156912
null_at1r_0295	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,CCK,ARHGDIG,SPARCL1		0.2940691158156912
null_at1r_0296	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,ZNF367,FGD2,SPARCL1		0.2940691158156912
null_at1r_0297	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,MAGEE1,AMIGO2,SPARCL1		0.2940691158156912
null_at1r_0298	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,ZNF23,AMIGO2,SPARCL1		0.2940691158156912
null_at1r_0299	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,IL10RA,HDAC2-AS2,SPARCL1		0.2940691158156912
null_at1r_0300	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,BMF,NDUFB4P12,SPARCL1		0.2940691158156912
null_at1r_0301	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ENSG00000240499,TNNT2,SPARCL1		0.2940691158156912
null_at1r_0302	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,CEP85,LINC01678,SPARCL1		0.2940691158156912
null_at1r_0303	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,SLC51A,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0304	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,CFAP45,SCN8A,SPARCL1		0.2940691158156912
null_at1r_0305	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,TEC,LINC01230,SPARCL1		0.2940691158156912
null_at1r_0306	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,TNFSF4,ENSG00000266385,SPARCL1		0.2940691158156912
null_at1r_0307	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,MAGEE1,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0308	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,ALG1L11P,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0309	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ALDH5A1,CFHR2,SPARCL1		0.2940691158156912
null_at1r_0310	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,EPS8L2,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0311	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,NPM2,ENSG00000255520,SPARCL1		0.2940691158156912
null_at1r_0312	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,ALDH5A1,STAC3,SPARCL1		0.2940691158156912
null_at1r_0313	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,VTN,C6orf132,SPARCL1		0.2940691158156912
null_at1r_0314	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,SPIRE2,SCN8A,SPARCL1		0.2940691158156912
null_at1r_0315	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,SEMA5B,CSMD3,SPARCL1		0.2940691158156912
null_at1r_0316	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,TPSAB1,TMEFF2,SPARCL1		0.2940691158156912
null_at1r_0317	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,ENSG00000218426,ENSG00000264281,SPARCL1		0.2940691158156912
null_at1r_0318	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,BIN2,ENSG00000266385,SPARCL1		0.2940691158156912
null_at1r_0319	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,CFAP45,ENSG00000264281,SPARCL1		0.2940691158156912
null_at1r_0320	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ALG1L11P,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0321	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,CFAP45,CPB2,SPARCL1		0.2940691158156912
null_at1r_0322	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,ENSG00000274092,TEKT4P2,SPARCL1		0.2940691158156912
null_at1r_0323	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,ENSG00000261140,TEKT4P2,SPARCL1		0.2940691158156912
null_at1r_0324	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,ZNF274,EPS8L2,CSMD3,SPARCL1		0.2940691158156912
null_at1r_0325	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,SPIRE2,PRSS23-AS1,SPARCL1		0.2940691158156912
null_at1r_0326	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,KLF2-DT,ENSG00000275665,SPARCL1		0.2940691158156912
null_at1r_0327	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,SORCS1,SPDYE2B,SPARCL1		0.2940691158156912
null_at1r_0328	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,ZNF23,SASH3,SPARCL1		0.2940691158156912
null_at1r_0329	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000271254,MSLN,SPARCL1		0.2940691158156912
