sample	Pattern_1	Pattern_2	Pattern_3	Pattern_4	Pattern_5	cell_type	donor_id	disease_group	n_cells
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0019	0.101865000665269	2.34256497753847	-0.640482510307015	2.030226032908	-0.493328903776264	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0019	Healthy	56
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0020	0.0812042703912547	2.30890235457492	-0.410993149576891	1.64911246288235	-0.414388262249009	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0020	Healthy	10
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD001	0.15442308227033	2.46995549451483	-0.528454579566486	2.02768196162331	-0.516248435847643	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD001	Fibrotic_ILD	38
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	0.0283074024248224	1.65875740959648	0.148990358517274	1.49651357872625	-0.485751934099605	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	Fibrotic_ILD	181
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD010	0.128781636001892	2.33104346559756	-0.374440996902498	1.76910373963961	-0.558759812095333	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD010	Fibrotic_ILD	44
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	0.241104607058194	2.70532526711638	-0.980284991017104	2.2304907324644	-0.534815648513443	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	Fibrotic_ILD	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD019	0.179442657887775	2.14339344914941	-0.414154382210098	1.88234384152161	-0.53966801575884	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD019	Fibrotic_ILD	216
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	0.177871603842451	2.57147429435086	-0.659078085830374	1.90027757112366	-0.517850587432314	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	Fibrotic_ILD	142
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD030	0.238227258884704	2.29136067735343	-0.422627325448556	1.74686064122596	-0.493242104685387	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD030	Fibrotic_ILD	114
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD071	-0.00837096066216897	2.09809325730128	0.221821906517205	1.10645598368289	-0.352451990871948	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD071	Healthy	52
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD077	0.0537061970247153	2.64306963457855	-0.526754076383885	1.4270260891612	-0.360287922793858	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD077	Healthy	22
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	0.092766940540864	2.22066441530022	-0.455557525217168	1.82807547603272	-0.512872644970917	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	Healthy	39
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	0.0224129617887698	2.03947056965088	0.00930787333346308	1.20770066859088	-0.398191435516726	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	Healthy	61
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	0.0769674823900274	2.19886182172378	-0.28286842629356	1.60994072829903	-0.492467987590007	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	Healthy	32
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	0.0930724905932374	2.48282149928101	-0.232423936390055	1.08107776173519	-0.420754089187914	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	Healthy	100
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	0.00536290109054604	2.27858382686319	-0.321758457976374	1.54258132374043	-0.395143977702011	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	Healthy	49
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	0.146895484037417	2.55655622483087	-0.398187182463229	1.77045514097607	-0.572822496207617	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	Healthy	39
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	0.0965305333240017	1.84842099000817	-0.16721605141315	1.65796683433875	-0.445110562571469	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	Healthy	143
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	0.1082855146365	2.83756018682986	-0.665311187948388	1.96481323055721	-0.538568585381824	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	Healthy	91
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	0.21116142800337	2.33465266853685	-0.731707169701432	2.05085151926813	-0.449168022226881	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	Healthy	14
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	0.073727599907791	2.60639301933794	-0.273985136120397	1.21078532211874	-0.437260581713553	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	Healthy	87
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	0.158487400037772	2.84320061265295	-0.835948788201993	2.01682519673058	-0.56733401974989	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	Healthy	12
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	0.0657593320552557	2.72344413601591	-0.683763246419387	1.66398314366295	-0.483332244462516	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	Healthy	57
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	0.0852776656377369	2.37248071195852	-0.430390408058778	1.61020817440291	-0.48174420611783	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	Healthy	121
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	0.119871452499381	2.5845099222361	-0.458528918229418	1.68631154128966	-0.521200647726269	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	Healthy	43
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD98	0.177386387976935	2.25092422391166	-0.425982533190863	1.76083878110655	-0.522225023505115	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD98	Healthy	31
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD48	0.062397721717506	3.13350031315527	-0.860708984806212	1.92747480797186	-0.517214619499167	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD48	Fibrotic_ILD	16
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD53	0.0730735677627122	2.04820419495495	-0.0969864587429138	1.45894201449018	-0.44953042416172	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD53	Fibrotic_ILD	49
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	0.0513323549698676	2.69309460710824	-0.628243520542078	1.76927610516318	-0.446123063633749	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	Fibrotic_ILD	46
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	0.0500397301721341	2.38843032596774	-0.509927297630135	1.87890745411013	-0.456931319052823	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	Fibrotic_ILD	20
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	0.0807988901963822	2.28741695024898	-0.439612786470759	1.8524365714884	-0.451240361277658	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	Fibrotic_ILD	14
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	0.0869722763929311	2.39844260774931	-0.336502900712008	1.74003692797725	-0.516901296578699	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	Fibrotic_ILD	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	0.084149367893708	2.83011001571689	-0.625751938559077	1.85872204007912	-0.518065085222748	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	Fibrotic_ILD	233
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD60	0.112383254046845	2.29400315454987	-0.378972426875786	1.76695359659716	-0.492211131169128	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD60	Fibrotic_ILD	216
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	0.119429223647907	2.69064018222088	-0.591723179529568	1.96633307428285	-0.52182356804326	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	Fibrotic_ILD	108
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD62	0.116339833683169	2.45233446243272	-0.436986988635101	1.97286106464962	-0.524265088589569	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD62	Fibrotic_ILD	292
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD63	0.0919931882477819	2.06090815662637	-0.177867885702082	1.73799775984321	-0.487380714022456	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD63	Fibrotic_ILD	65
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD64	0.0865395210499211	2.23094100108828	-0.25976232060143	1.7926848244075	-0.474660742711256	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD64	Fibrotic_ILD	28
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD65	0.0859199039932351	2.34671343708042	-0.360304762582224	1.80821935091706	-0.51821987218004	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD65	Fibrotic_ILD	147
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_1	0.0281030933581789	1.45419968125945	-0.110490413132395	1.79629380805911	-0.37304939642918	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_1	Other	82
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_2	0.0503699046036433	1.2652187507899	-0.000756616734086035	1.85517585249406	-0.413732245571818	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_2	Other	42
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_3	0.0650067716971761	1.58560362246608	-0.310534101602467	1.77630062765353	-0.36862707742104	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_3	Other	99
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_4	-0.00645634185960515	1.35040918252479	0.0580669428348803	1.47954632235385	-0.34560661616353	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_4	Other	14
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_7	0.0223771357204779	1.9677412773205	-0.401929875865749	1.72561650712592	-0.35661227837851	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_7	Other	108
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_8	0.0408451722603133	1.733375099815	-0.20696833261184	1.64555629922674	-0.350148484714212	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_8	Other	147
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_9	0.0139705942446635	1.94729927428388	-0.363380826324082	1.74657178791795	-0.350137234426667	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_9	Other	201
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_A	0.0109779389437127	1.80411997108846	-0.158109733396801	1.498086390445	-0.34410203402364	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_A	Other	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_B	0.00666803778986871	1.83614020370705	-0.0460445716115821	1.48131412474693	-0.338147044214435	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_B	Other	146
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	0.0293219646691972	1.94839976177924	-0.0860669717037281	1.55751152180386	-0.365369702719249	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	Healthy	61
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	0.0742940016610861	2.35392786771755	-0.342659926430841	1.82664182333555	-0.452207685247852	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	Healthy	159
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	0.0710898249877288	2.22286987238011	-0.303342285459581	1.67523278084388	-0.413831148682833	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	Healthy	182
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_2	0.0587254141927744	1.70940003300009	-0.349657340483942	1.17213867109064	-0.365207360738138	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_2	Healthy	27
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_3	0.0944803634939964	2.05942812701834	-0.116128296482974	1.41085445681513	-0.419850298225272	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_3	Healthy	30
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	0.00262101113851052	1.89437948238615	0.0849445192720299	1.14986055950051	-0.29071870140876	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	Healthy	26
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_5	0.0900344611294163	2.25640066823562	-0.437173577945048	1.67950713735038	-0.418638070837162	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_5	Healthy	63
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	0.0273163430133443	2.04873140674944	0.048065114764222	1.40453369244032	-0.39488445883639	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	Healthy	195
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_1	0.00373599971601949	2.33370796632181	-0.459246632312513	1.34872364354017	-0.382701251100517	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_1	Other	37
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	-0.00115482279722469	1.49455771340105	-0.172081921756899	1.07955390554549	-0.299080479703864	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	Other	76
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	0.000757835609102912	1.88740488190482	-0.0223734283396919	1.23820074930959	-0.341365793868452	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	Other	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	0.0021916173045579	1.57302492312223	-0.066481761749153	0.919018736134503	-0.227613467017951	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	Other	141
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	0.0703632482951596	1.9442429889895	-0.161715263147338	1.30789418482688	-0.371656976631659	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	Other	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_6	0.0782566232994177	1.70161629742049	0.0481829246774158	1.35907633491257	-0.426793881195755	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_6	Other	120
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	0.0207753687883221	1.91839513697955	-0.078292725474195	1.35626683072186	-0.351054161820838	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	Other	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	0.131174351817435	2.0077712999207	0.0106408099261111	1.34305890180541	-0.439962988663756	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	Other	20
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	0.0286994222638142	0.902138483097065	-0.333154499880922	1.14724393200853	-0.216901675487131	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	Healthy	110
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	0.0870232676126218	1.01151483104946	-0.393595156034127	1.28083825858677	-0.298526694733741	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	Fibrotic_ILD	95
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc3843	0.0388787056009704	1.18435286081007	-0.442286239880244	0.891792924609767	-0.157240842298443	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc3843	Healthy	35
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc4658	0.0261185214071355	0.688740208878861	-0.11208881598183	0.955282984045313	-0.112008839700791	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc4658	Healthy	52
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc4659	0.0194458989135133	0.58632673175454	0.0844176848374391	0.882155224549411	-0.236285976456424	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc4659	Healthy	10
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5103	0.00409493621462925	0.802205324324592	-0.17315231520372	0.852360106610669	-0.136970233101596	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5103	Healthy	63
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5105	0.069845707064562	0.701187291179534	-0.146697317129244	0.930382575680683	-0.219638174072852	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5105	Healthy	28
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	0.0485359543050559	1.10510686097335	-0.378991402737816	1.03509733187957	-0.192703871952058	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	Healthy	41
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213	0.0566377317748396	0.907987420552701	-0.282536490557227	0.974791312991503	-0.21475075230779	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213	Healthy	31
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5288	0.0326884885849787	1.00979720498412	-0.307603027234046	0.704959610648454	-0.163669643114292	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5288	Healthy	14
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	0.0629544895119848	1.34023186694576	-0.554855344439647	1.25008080803816	-0.201330019371317	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	Fibrotic_ILD	220
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9826	0.0703102048517301	1.30186927245515	-0.477682360530054	1.30540265022415	-0.250087001476551	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9826	Fibrotic_ILD	61
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9832	0.0397907709446139	1.40939579774895	-0.26159726822554	1.07866643360939	-0.248129684596836	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9832	Healthy	29
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	0.112011645994084	1.15264019409667	-0.60411375402433	1.33057236743639	-0.269522080675925	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	Healthy	245
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	0.200627420065618	1.78112754219933	-0.274390084128862	1.06033073804859	1.39389173813004	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	Fibrotic_ILD	20
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747052CO	0.228313400528812	1.54525607789161	-0.101586290268123	0.947197303999441	1.24015716299761	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747052CO	COPD	36
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747063I	0.195583624641266	1.51549001664659	-0.257694642141754	0.902898118331179	1.2593205117361	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747063I	Fibrotic_ILD	15
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747098C	0.152493819096355	1.24393865950917	0.0288194102760288	0.850096249405438	0.873436203511669	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747098C	Healthy	46
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747101CV0ng	0.723437235229388	1.28974809918526	-0.716022516605865	0.843934695447629	1.47572134237121	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747101CV0ng	Healthy	18
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747123I	0.108568290924025	1.62288122868396	-0.0520714826039904	1.3063083831209	1.08954988317682	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747123I	Fibrotic_ILD	10
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	0.606347664237853	1.93027132089544	-0.752411961857288	0.809954595208903	1.20168009004735	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	Healthy	14
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	0.308225975558782	2.05841260550043	-0.454134102531244	0.860725483647764	1.15030423125087	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	COPD	15
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	0.359587978378417	1.55401298636544	-0.100671976409186	0.750772959234142	0.84898837024642	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	Healthy	26
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	0.233389926763734	1.87987816604061	-0.44137771048461	1.0865462629848	1.41602730143413	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	Fibrotic_ILD	23
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	0.185213716007443	2.56275296890735	-0.826994232796367	1.18122729763748	1.2432675029632	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	COPD	19
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	0.340709826305065	1.10088534304801	-0.0931232440350636	0.762497079191153	1.31001304940621	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	Healthy	31
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	-0.0190550457133225	2.0792618459177	-0.185423030284364	1.06537840436318	-0.0808222977303608	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Healthy	32
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	-0.0261683497316764	3.09850238942241	-0.772511339564875	1.43801827006848	-0.2105115104447	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Healthy	34
EC aerocyte capillary||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	0.350151005871151	1.72812523795943	-0.467510011659605	0.894745169372449	1.23240563298597	EC aerocyte capillary	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	Healthy	10
