sample	Pattern_1	Pattern_2	Pattern_3	Pattern_4	Pattern_5	Pattern_6	Pattern_7	Pattern_8	Pattern_9	cell_type	donor_id	disease_group	n_cells
Classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	-0.0993600839202982	0.262664046779645	1.66647092092296	0.975472167966189	-0.239278440274625	-0.446494806561482	-0.0256802092544604	-0.0464336584997715	-0.099999878708593	Classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	Healthy	25
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747001C	0.189841192939248	0.748388445998434	1.82221568599876	0.982934198267333	-1.29651770224936	-0.225704860019739	1.10587949680571	0.0156988826276157	0.501956328128158	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747001C	Healthy	13
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747003C	0.292752213913219	0.826074621601714	1.55437302866457	1.11385712335443	-1.37338173127998	-0.2056726373345	0.997696543450996	0.0867906749509122	0.330192005191811	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747003C	Healthy	90
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747010I	0.280312773573282	1.16786587344343	1.35051528680238	1.06844618910906	-1.3709976971004	-0.272049296469333	1.0985851361829	0.2353868834128	0.325001267502279	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747010I	Fibrotic_ILD	121
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	0.313801635089893	1.32561019010753	1.01555114710782	1.03315725088872	-1.42818155178818	-0.126308346079785	1.06964176595101	0.220030931437965	0.387322677301283	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	Fibrotic_ILD	34
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	0.269437372418477	1.21959945264615	1.05761093522462	1.00292189490737	-1.41657745166086	-0.110731513275395	1.11824038254478	0.254240130525826	0.290345049240296	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	Fibrotic_ILD	70
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747025I	0.279891346974064	1.08146478351421	1.10344957179489	1.04490275559243	-1.40164474571837	-0.280409195330014	1.18440348427501	0.197158090630193	0.392058407454042	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747025I	Fibrotic_ILD	91
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	0.187319134303914	0.804264965497758	1.69741614949356	1.04153426484237	-1.31030991349768	0.00361799001803273	0.944655952160444	0.146624492495082	0.234662120416192	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	Fibrotic_ILD	94
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747040I	0.276035247797555	1.0818531843833	1.65340397166617	1.10182244660892	-1.35010822503577	-0.14423283389809	1.00744991749397	0.0689445328145358	0.32179858508243	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747040I	Fibrotic_ILD	27
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747041I	0.247828424280293	1.07875236540403	1.58350944667336	1.09047134143405	-1.36187710715206	-0.285662418743359	0.997837885334457	0.156518838976064	0.40495846508974	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747041I	Fibrotic_ILD	102
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747051I	0.301800506288665	0.858670721007167	1.19394207258995	0.961816228507631	-1.373826145457	-0.159729288250085	1.13778594944993	0.188740897971007	0.396537163259499	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747051I	Fibrotic_ILD	32
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747052CO	0.305809747588865	1.22848160884361	1.25642892827969	1.15794336285538	-1.38582083312322	-0.320527488779841	0.965341730312546	0.094781687324585	0.398530796864987	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747052CO	COPD	49
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747053I	0.316230448108587	0.903606647772085	1.66699968373312	1.10080498446702	-1.39552903165177	-0.211666920815415	1.01521723011833	0.0511140454402521	0.504280273528865	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747053I	Fibrotic_ILD	133
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747056CO	0.317232560932042	1.04056041089926	1.37663706284111	1.06533971006249	-1.30651532956815	-0.299922384234028	0.871341063593435	0.104900882319328	0.450370167240378	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747056CO	COPD	65
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747063I	0.179628856253469	1.15414345097656	1.70588639905044	0.957068149931953	-1.3769410277845	-0.134273355620655	1.18056831332623	0.202519870043766	0.1956046729145	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747063I	Fibrotic_ILD	54
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747065C	0.336252970251256	0.930341825777414	1.25528202625882	1.14131836988655	-1.35140384684212	-0.444278308676214	0.808314373111443	0.0801456358857777	0.601208044134684	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747065C	Healthy	11
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747092C	0.294395372788079	0.903079526508397	0.530056531747187	1.08007197480473	-1.33298243440183	-0.264983169743429	1.06922813607458	0.264186415957906	0.312764912682767	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747092C	Healthy	16
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747098C	0.280168347212272	0.984909836606771	1.69655661890029	1.07395072737242	-1.36368238102732	-0.189551895580473	0.971571661205333	0.0918933511361688	0.179707423666149	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747098C	Healthy	156
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747123I	0.242738040728248	1.09462179134122	1.7675684782344	1.09100422865135	-1.41765527324485	-0.0834140509297352	0.976791982819071	0.149460261023547	0.275307962415273	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747123I	Fibrotic_ILD	27
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747133C	0.388875357538972	1.24280657427629	1.41681023509847	1.1851667129029	-1.41441849956798	-0.32826438899862	0.944802280338141	0.0933786629536517	0.181903555182665	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747133C	Healthy	110
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747135I	0.249921405450619	1.04235350704666	1.62723619627954	1.06838738443214	-1.40977164215766	-0.235057150713082	1.15833217451459	0.128350656965637	0.30040458459647	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747135I	Fibrotic_ILD	202
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471372C	0.328393437085591	0.989029673545278	0.973736938116547	1.02499225216228	-1.34884436880204	-0.257988119748882	1.04925472984677	0.169623101785483	0.404029307547072	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471372C	Healthy	64
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747138I	0.217629543625491	1.21199240231205	1.0293061328083	1.12519561308183	-1.36866645080057	-0.277706782304145	1.1119848987748	0.211317432041621	0.308941715552407	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747138I	Fibrotic_ILD	133
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747145I	0.201172093888001	1.12580875743069	1.62496825678227	1.0485645601272	-1.32949176906295	-0.179225038559163	1.02313627047316	0.148487829052943	0.285468645942728	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747145I	Fibrotic_ILD	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747152CO	0.266259635599307	1.37538721148117	1.6048040375204	0.939639963459007	-1.31886688524518	-0.418079718137015	1.10891355815023	0.104589009325624	0.272170316383158	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747152CO	COPD	132
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747153CO	0.319425338661227	1.01938309107692	1.34255012563257	0.845099523181329	-1.30786524330326	-0.278965264987949	1.17574665162636	0.0960551854629345	0.353755473564363	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747153CO	COPD	57
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747157I	0.253667597855131	1.01140719518131	1.78606924436184	1.05524186519047	-1.36377500449965	-0.211674419119963	1.0796177394943	0.0822946285297765	0.342538983811954	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747157I	Fibrotic_ILD	289
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747158I	0.230598091164061	0.997707163783058	1.60576075008994	1.01975406597323	-1.35444281384432	-0.136451708524276	1.05745949103395	0.207538356483115	0.195199434638466	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747158I	Fibrotic_ILD	116
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747160C	0.258922524116706	0.903042326484073	1.73359088314284	1.0748087322816	-1.38844313747553	-0.270539611614362	1.08428093528044	0.0803842560236274	0.340776490814739	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747160C	Healthy	27
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747166I	0.247880743153399	1.04152453111302	1.64190073007971	0.9163758479649	-1.26164018367498	-0.251755674083879	0.986919886280324	0.157269356872056	0.247042539961754	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747166I	Fibrotic_ILD	64
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747174I	0.219478593984835	1.06426439466882	1.71859991363602	1.06998295959207	-1.3763329753205	-0.19476302469758	1.07252791695508	0.148795458617143	0.250968380935822	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747174I	Fibrotic_ILD	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747177I	0.225582331341329	1.07722581094905	1.63125589195073	0.986400395475195	-1.34743683817778	-0.282123204772837	1.31119737530447	0.114954548882344	0.216600252947494	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747177I	Fibrotic_ILD	165
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747178CO	0.266529746260055	1.05232671102357	1.19653119961821	0.954661562286194	-1.2400518644637	-0.393624758277201	1.04233743980966	0.18946237379122	0.370020907121941	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747178CO	COPD	100
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747179I	0.225779755662449	1.00726998012771	1.75943496747168	1.06291659593201	-1.38729417788598	-0.178206264569085	1.09696533567123	0.125581417192435	0.289277425177931	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747179I	Fibrotic_ILD	245
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747184CO	0.280247219584103	1.12734952692195	1.44205353092713	0.974406490464689	-1.28205499247849	-0.388600679005357	1.0607958315261	0.095330369709216	0.34047882874697	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747184CO	COPD	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747186CO	0.314767708776059	1.20540032977337	1.6652547705009	1.02223769195423	-1.44529527215545	-0.392020653529604	1.25016075179954	0.176558498437317	0.236770923429916	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747186CO	COPD	25
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192C	0.264999552863775	1.00305480726094	0.716119737639273	1.06958860470919	-1.37010584106519	-0.205551178760789	1.06381922284135	0.241253895517106	0.46969375528322	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192C	Healthy	22
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192CO	0.305987711967193	1.05746680219534	1.6757855918924	1.09646767691634	-1.36857101954424	-0.367815569580157	1.06597859008366	0.0840457789136477	0.323353121565968	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192CO	COPD	149
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747193CO	0.292740646666555	1.11536153229764	1.50762489656423	0.956614735821499	-1.31675078917945	-0.27085898050726	1.11057595052803	0.129961678097948	0.27522922761857	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747193CO	COPD	159
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747194CO	0.274664491241234	1.0634096575003	1.41819888112884	1.0592545051859	-1.38180903611369	-0.31744575408043	1.11450586237019	0.142022409856444	0.403810955795033	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747194CO	COPD	182
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC002	-0.0659091522874178	0.69418711050378	0.816819129971123	0.850882983805109	-1.05757906943454	-0.0831917786679598	1.68319180643906	0.386556609501831	-0.31349374535853	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC002	Healthy	79
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC003	-0.0533590625808413	0.697694032390304	0.953496013851291	0.849492381125769	-0.966047543173269	0.0215519887555203	1.28447376263011	0.347153017072357	-0.319741916995009	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC003	Healthy	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC004	-0.0600376528079055	0.62288552830997	0.674025160680791	0.805361729733115	-1.01721256540429	0.00991984851021653	1.59253538147407	0.302092385691216	-0.31789949827414	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC004	Healthy	53
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC005	-0.0538597606066763	0.693506483539386	0.554269838248823	0.656208287231928	-0.894680871103727	0.257671389322783	1.13190308998938	0.340338996912356	-0.258350488287662	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC005	Healthy	60
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC006	-0.0469274697997957	0.691244566735864	0.576713549400024	0.806509261424029	-0.986627214053399	-0.0501789830486257	1.55118058481741	0.32799894047382	-0.281224892488707	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC006	Healthy	17
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC007	-0.0163420674552283	0.662648316850653	0.0789107154677235	0.629353636191321	-0.925122034846078	0.040264024812045	1.36651795939875	0.511393932404674	-0.330221382498023	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC007	Healthy	11
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	0.236011938352613	1.31028304463667	1.60505191224003	1.14816981823074	-1.36379877647182	-0.49952145099093	1.02511305738597	0.0947512740267348	0.401761535035464	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	COPD	41
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747208C	0.34491520725714	0.959494722766564	1.44799096977155	1.09723262412232	-1.37791531934805	-0.170954382730848	0.857580258867264	0.0968543797937874	0.395450016664017	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747208C	Healthy	19
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747209I	0.171753765677972	1.04542852736439	1.89380741768589	1.08535912995794	-1.3834697150053	-0.18399773864536	1.05111024757708	0.13553888349879	0.280669239289418	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747209I	Fibrotic_ILD	63
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747210I	0.264000880307176	1.18592424592275	1.87271955365784	1.14537612281795	-1.45809613606729	-0.222373581110537	1.21790662733581	0.0963474539191937	0.290960535799835	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747210I	Fibrotic_ILD	155
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747212I	0.205503095836504	1.01529331147466	1.74603264686219	1.18656277469536	-1.35588728162194	-0.2694823767132	0.953528935640072	0.19601381361236	0.328922212914588	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747212I	Fibrotic_ILD	56
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747217CO	0.247738853003433	1.08744840904471	2.13249674132013	1.16046151822237	-1.37531096109512	-0.302499727930376	0.872780761397183	0.0670146955379298	0.388999322705606	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747217CO	COPD	35
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747218C	0.233744527743351	1.04179245451126	1.52314027987887	0.969708280015925	-1.28268031506375	-0.176098684076478	0.950906654818818	0.101815124519401	0.354155217743637	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747218C	Healthy	16
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747221I	0.270047825756764	0.931598223367075	1.74416345203073	1.04993316985881	-1.37242311609386	-0.227318559792955	1.09698504410121	0.130089974831339	0.361225309053254	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747221I	Fibrotic_ILD	112
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	0.262072254675706	0.995674348906908	1.51463441091715	1.12341552609845	-1.4185858441318	-0.244412148456989	1.02458967803444	0.143772628685545	0.35218386444195	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	Healthy	67
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222I	0.240026024859599	1.00328089915387	1.88731458205662	1.09406147844799	-1.39318971313671	-0.25600091052761	1.0717080784603	0.136249071910505	0.296401678328605	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222I	Fibrotic_ILD	241
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	0.233731296072842	0.977493914098021	1.88529632448762	1.12928292745493	-1.36961689879834	-0.2398278453816	0.973878057608215	0.133392866052601	0.314583313380756	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	Fibrotic_ILD	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747226C	0.225961817248697	1.23083098706516	1.43745981312919	1.04325478276858	-1.3459202388045	-0.264936921664248	0.967531057291902	0.132850654246721	0.321216944658859	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747226C	Healthy	143
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747228I	0.0552603517363979	0.71791098055716	1.21887981685373	1.01244014018657	-1.22673103181065	0.344987219428014	0.848931623386356	0.103097167392879	0.538620791860627	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747228I	Fibrotic_ILD	20
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	0.212515839578497	1.18785130670887	1.28290284303945	1.01125769811994	-1.34968735433825	-0.442648959496037	1.2060189239898	0.176033432754928	0.375261683199733	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	COPD	60
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	0.2708060076252	1.02820724155414	1.29818698084831	1.13243259131153	-1.27581168386847	-0.359252412620512	0.868975476742151	0.0812871270612758	0.487875210654035	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	COPD	104
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	0.277804138755935	1.13044390965011	1.53157218488723	1.1997388795225	-1.3836164188961	-0.372110950047962	1.09979782033354	0.124367218865074	0.326706974695191	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	COPD	63
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374723CO	0.313832062864982	1.18189047429202	1.4731559445945	1.19995707581228	-1.44251099608793	-0.272498133301264	1.05185903999749	0.102881365942196	0.287959355580116	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374723CO	COPD	21
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747253C	0.319818916562204	0.81072501413179	1.42566924212573	1.18857155227451	-1.39591588075373	-0.208897548069144	1.01916118192958	0.119744984405489	0.392421889178696	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747253C	Healthy	30
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747284C	-0.041786336138431	1.98821874702019	1.59859131664745	1.38155109727127	-1.33119665925274	-0.311125578644444	1.34923723675038	0.133713167984082	-0.432788784254141	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747284C	Healthy	11
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747290B	0.115495212986356	1.27470883765091	2.30831245016428	1.24610372394462	-1.22310448965326	0.257535626821523	1.2244455261447	0.362250815313631	-0.614791254143776	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747290B	Healthy	205
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747292B	0.112958821803958	0.946823098180863	2.34024809350132	1.47632311501594	-1.24367309545771	0.0753629543965558	1.30355451549647	0.296359916288254	-0.638260660604199	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747292B	Healthy	79
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	0.0896443880773714	1.24280635791205	2.23614650321678	1.19886887205711	-1.31710127120918	0.0359749995823585	1.29509030480587	0.350856014075333	-0.480397340353245	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	Healthy	157
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747298C	0.135749176222154	1.13365657860671	2.40122669772122	1.38162931962409	-1.1311489465678	0.185585569903922	1.27648482091028	0.327002728041062	-0.672278480711236	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747298C	Healthy	161
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374729I	0.247035642137342	1.08504463327166	1.45299159962862	1.15732767267246	-1.41074869055998	-0.263918026417251	1.12218541451696	0.144068286497594	0.340783488723973	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374729I	Fibrotic_ILD	44
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747302C	0.0778631448979953	1.07794769840771	2.25418131122889	1.23699798858825	-1.3202735308819	0.289387891971687	1.18934181998371	0.316118933578363	-0.577859335087385	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747302C	Healthy	66
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	0.00714893427421505	1.33332736483449	2.41246623523815	1.24284540342016	-1.30681266691184	0.158633006265222	1.18001275235406	0.225067451799538	-0.498813322693966	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Healthy	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	-0.0104321282399535	0.988206056929148	3.20119854032171	1.3036736930093	-1.0885823818527	0.623541513053901	1.02065625943067	0.221701072725908	-0.551693516828716	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Healthy	300
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747390C	0.00701347160245147	1.03374542078269	2.31982357982558	1.14020570221172	-1.08491263392005	0.374380917365327	1.1402697632799	0.227709299432113	-0.495524013328463	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747390C	Healthy	219
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747396C	0.188885384811293	0.570356984429709	1.64420929149145	0.974486308296095	-1.25171437355789	-0.443744955726505	1.16262190553506	-0.0408759081709054	0.574850099373111	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747396C	Healthy	10
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	0.302164470265243	1.05256229629865	1.0924695128166	1.10242822705609	-1.40984385872151	-0.338231770214131	1.05811946921791	0.169946571479834	0.409787876635572	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	Healthy	32
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747454C	0.320532355204595	1.31514751622934	1.20283910612671	1.13128952434542	-1.39412529887027	-0.437132077810018	1.09838781693486	0.0369939472553986	0.405126866579216	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747454C	Healthy	40
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747465C	0.320895197026886	0.948122293988976	1.77484026082677	1.21510415801306	-1.35388639311181	-0.258949407895714	0.815060535077585	-0.0534178342017383	0.343681007853795	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747465C	Healthy	28
DC2||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374747I	0.318875557859353	0.9015292537782	1.62109631570617	1.13178464271606	-1.44099936162812	-0.280668122705372	1.08005020013783	0.0622425262529576	0.408353792840436	DC2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374747I	Fibrotic_ILD	29
