test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver	target_set	perm_mean	perm_sd	perm_z	perm_p	perm_p_BH
SEMA3F	0.724770882429957	0.0051528746202282	0.00254122667037184	0.0264834896385447	142	Pericytes	basement_membrane	0.0010874324174636	0.00605740549629659	0.240002795552826	0.0972902709729027	0.188833400923867
HAS1	0.731657501963866	0.00514978571863399	0.00253813776877763	0.0292105700747949	143	Pericytes	basement_membrane	0.00109241553266775	0.00621747016487847	0.232525801937345	0.0945905409459054	0.188833400923867
ANXA2	0.751008117308196	0.00513416813017928	0.00252252018032292	0.0215787261773664	144	Pericytes	basement_membrane	0.000956674921140636	0.00530666826987773	0.295071253665978	0.0926907309269073	0.188833400923867
SEMA3E	0.725268394867768	0.00513216674252419	0.00252051879266783	0.0284033866025137	145	Pericytes	basement_membrane	0.00107804951162467	0.00602293042356112	0.239496255078818	0.0973902609739026	0.188833400923867
COL4A3	0.735428122545169	0.00512898815308482	0.00251734020322846	0.0281339393988713	146	Pericytes	basement_membrane	0.00105328703100556	0.00594517904848523	0.246258886449505	0.0955904409559044	0.188833400923867
COL21A1	0.745692589683164	0.00512631394517764	0.00251466599532128	0.0289512313966284	147	Pericytes	basement_membrane	0.00105636265733248	0.00594484803560235	0.245305402132291	0.0950904909509049	0.188833400923867
ADAM12	0.735349567949725	0.00512425316518364	0.00251260521532728	0.0263832507014315	148	Pericytes	basement_membrane	0.00104696200015311	0.00589866738865658	0.248470225324567	0.0972902709729027	0.188833400923867
VCAN	0.735323383084578	0.00511657666481872	0.00250492871496236	0.0283936507037303	149	Pericytes	basement_membrane	0.00104947069714252	0.0059472635161287	0.244727346261471	0.0947905209479052	0.188833400923867
LAMC2	0.725111285676879	0.00511357577499271	0.00250192782513635	0.0267338503247077	150	Pericytes	basement_membrane	0.00115502019469552	0.00674202544140434	0.199777891992094	0.094990500949905	0.188833400923867
FST	0.668342498036137	0.00510319039286574	0.00249154244300938	0.0287073457428266	151	Pericytes	basement_membrane	0.00105125126249894	0.0060057712540096	0.239817855125411	0.0951904809519048	0.188833400923867
SEMA3G	0.7076459806232	0.00510018137659549	0.00248853342673913	0.0267740820657872	152	Pericytes	basement_membrane	0.00111643150480642	0.00638213329124523	0.214991110231889	0.0985901409859014	0.188833400923867
CCN1	0.722414244566641	0.0051000452674191	0.00248839731756274	0.0249431400153774	153	Pericytes	basement_membrane	0.00110426665968678	0.00625801665781107	0.221177208940206	0.0997900209979002	0.188833400923867
COL8A1	0.743597800471327	0.00509504397838095	0.00248339602852459	0.02303999686782	154	Pericytes	basement_membrane	0.00108952231461968	0.00621365335264097	0.224324344278472	0.0974902509749025	0.188833400923867
MFGE8	0.730426813301912	0.00508930241794255	0.00247765446808619	0.0231273915879347	155	Pericytes	basement_membrane	0.000995289490687471	0.00533314747699131	0.277953119390389	0.0978902109789021	0.188833400923867
A2M	0.744200052369731	0.00508575603220503	0.00247410808234867	0.0282875697643847	156	Pericytes	basement_membrane	0.0010472836687263	0.00593215165839242	0.240523927199971	0.0946905309469053	0.188833400923867
LAMA3	0.732652526839488	0.00507553976293869	0.00246389181308233	0.0272157368564062	157	Pericytes	basement_membrane	0.00105391055475201	0.00593617758005911	0.237523429734776	0.0968903109689031	0.188833400923867
CDH1	0.731762241424458	0.0050727765343526	0.00246112858449625	0.0181228291678501	158	Pericytes	basement_membrane	0.00100383308210112	0.00561050277858956	0.259744190477253	0.0970902909709029	0.188833400923867
NRG3	0.752448284891333	0.0050681783965513	0.00245653044669494	0.0289917322322324	159	Pericytes	basement_membrane	0.00106457487323109	0.00593370627368282	0.234584509118265	0.101189881011899	0.188833400923867
COL4A1	0.728174914899189	0.00505328430889173	0.00244163635903537	0.0175268080549036	160	Pericytes	basement_membrane	0.00102038876236858	0.00581140340807449	0.244561854833908	0.0985901409859014	0.188833400923867
VCAM1	0.737365802566116	0.00505119075338931	0.00243954280353295	0.0207786336445746	161	Pericytes	basement_membrane	0.00104704927510113	0.00601475629752012	0.23151287592582	0.0971902809719028	0.188833400923867
LAMA4	0.733987954962033	0.00503647266114944	0.00242482471129308	0.0289449450340877	162	Pericytes	basement_membrane	0.00105445939934505	0.00598407354324965	0.229002083955648	0.0996900309969003	0.188833400923867
FBN1	0.737391987431266	0.00502586617747274	0.00241421822761638	0.0213618316871895	163	Pericytes	basement_membrane	0.00104084858295805	0.00589149083237988	0.233110715730937	0.0984901509849015	0.188833400923867
GGT1	0.745875883739199	0.00502547378570874	0.00241382583585238	0.0276433281572506	164	Pericytes	basement_membrane	0.0010473031251116	0.00596346272110169	0.229149199827365	0.0973902609739026	0.188833400923867
CALM1	0.730505367897356	0.00500466905137737	0.00239302110152101	0.0199575082840718	165	Pericytes	basement_membrane	0.00108189361901221	0.00608264300053283	0.215552266078076	0.101489851014899	0.188833400923867
TNC	0.739879549620319	0.00499554790502941	0.00238389995517305	0.0150429583111504	166	Pericytes	basement_membrane	0.00102077107221273	0.00602347926633453	0.226302577412178	0.0992900709929007	0.188833400923867
TFPI	0.722283320240901	0.00498534455086642	0.00237369660101006	0.0126099730960097	167	Pericytes	basement_membrane	0.00101106827447316	0.00577164580337723	0.23609008122771	0.101589841015898	0.188833400923867
JAM3	0.744776119402985	0.00497234211865052	0.00236069416879416	0.0271692498440545	168	Pericytes	basement_membrane	0.00106215868884014	0.00595750104356644	0.217966471253299	0.105589441055894	0.188833400923867
LAMB3	0.741555380989788	0.00496982019207371	0.00235817224221735	0.0267980813629458	169	Pericytes	basement_membrane	0.00100743273961955	0.00556182127718907	0.242859206594365	0.102089791020898	0.188833400923867
COL4A5	0.723225975386227	0.00495987028563724	0.00234822233578088	0.026497212668335	170	Pericytes	basement_membrane	0.00108054693106328	0.00614065683239349	0.206439708213345	0.104989501049895	0.188833400923867
SYT1	0.733830845771144	0.00495741469564542	0.00234576674578906	0.0204964998004369	171	Pericytes	basement_membrane	0.00110062360289589	0.00622222323065994	0.200112258389854	0.105689431056894	0.188833400923867
GPC6	0.669704111023829	0.00495257523443856	0.0023409272845822	0.0282777404134197	172	Pericytes	basement_membrane	0.00103853054525747	0.00594608946013875	0.219034164900429	0.101289871012899	0.188833400923867
SEMA4B	0.734066509557477	0.00493981740564405	0.00232816945578769	0.0282991260607235	173	Pericytes	basement_membrane	0.0010507543968078	0.00594001047499678	0.215052660993932	0.106289371062894	0.188833400923867
SERPING1	0.720712228332024	0.00493792757387504	0.00232627962401868	0.0278350537575033	174	Pericytes	basement_membrane	0.00107075050936906	0.00618964391923453	0.20284351265313	0.104589541045895	0.188833400923867
IL16	0.744854673998429	0.00493219953897537	0.00232055158911901	0.0263701644020424	175	Pericytes	basement_membrane	0.00108481146736815	0.00620348450207353	0.199200968639126	0.106289371062894	0.188833400923867
ST6GAL1	0.737601466352449	0.00492913872203625	0.00231749077217989	-0.00348795711178468	176	Pericytes	basement_membrane	0.000960367722481628	0.00503645884334088	0.269459771619624	0.104389561043896	0.188833400923867
COL18A1	0.73671118093742	0.00491244906369787	0.00230080111384151	0.0266181398454804	177	Pericytes	basement_membrane	0.00105882921443469	0.00595688641812628	0.208493466591475	0.107889211078892	0.188833400923867
COMP	0.729850746268657	0.00490357708250298	0.00229192913264662	0.0220365908094781	178	Pericytes	basement_membrane	0.00112315764926511	0.00652646730987499	0.179081795386163	0.106389361063894	0.188833400923867
LGALS1	0.731133804660907	0.00489796295348251	0.00228631500362615	0.0128928459116434	179	Pericytes	basement_membrane	0.0010236200175899	0.00591321048777385	0.213537973770255	0.104789521047895	0.188833400923867
LRPAP1	0.722230950510606	0.00489316975655043	0.00228152180669408	0.0271279834013282	180	Pericytes	basement_membrane	0.00104076046248875	0.00591835220705416	0.20964641859713	0.104489551044896	0.188833400923867
RGMA	0.722492799162087	0.0048925068562555	0.00228085890639914	0.0260013358804084	181	Pericytes	basement_membrane	0.00103945528052547	0.00593889189795156	0.209029503686007	0.108589141085891	0.188833400923867
AREG	0.754228855721393	0.0048845619391641	0.00227291398930775	-0.0077262224452872	182	Pericytes	basement_membrane	0.00108578155327765	0.00604198590586663	0.19648050401399	0.113088691130887	0.188833400923867
SOSTDC1	0.718119926682379	0.00486873241580435	0.00225708446594799	0.0267887314265382	183	Pericytes	basement_membrane	0.00105011622564753	0.00594848678606664	0.202903407825934	0.108689131086891	0.188833400923867
TSPAN33	0.727729772191674	0.00486004045534057	0.00224839250548422	0.0232476348255929	184	Pericytes	basement_membrane	0.00106051805283737	0.00601948631082228	0.197338176600086	0.10958904109589	0.188833400923867
SEMA4D	0.750929562712752	0.00485360271406856	0.0022419547642122	0.0261208890996777	185	Pericytes	basement_membrane	0.00105979746464024	0.0059377118550651	0.199093072959332	0.110588941105889	0.188833400923867
NCAM1	0.740167583136947	0.00484610910647691	0.00223446115662055	0.0291444607431904	186	Pericytes	basement_membrane	0.00106416642807078	0.00598176654993223	0.195643664589858	0.112188781121888	0.188833400923867
TNFSF14	0.697748101597276	0.00483829075454568	0.00222664280468932	0.00891585944542699	187	Pericytes	basement_membrane	0.00106438430009439	0.00601468617923461	0.193236765802937	0.10998900109989	0.188833400923867
GNAS	0.72333071484682	0.00482590766007981	0.00221425971022345	0.0145497588778787	188	Pericytes	basement_membrane	0.00105221294372799	0.00614439234116831	0.189123138948921	0.110788921107889	0.188833400923867
WIF1	0.629746006808065	0.00480579522905504	0.00219414727919868	0.0197409708801888	189	Pericytes	basement_membrane	0.00110883358450483	0.00646562419418219	0.167859074715542	0.112988701129887	0.188833400923867
NRXN3	0.734616391725583	0.00480294652992188	0.00219129858006552	0.0282480597297255	190	Pericytes	basement_membrane	0.00108378241730092	0.00621662909195956	0.178153810752042	0.112588741125887	0.188833400923867
FGF18	0.747630269704111	0.00480292912985801	0.00219128118000165	0.0104979020573813	191	Pericytes	basement_membrane	0.000919439556342831	0.00470009477001313	0.270599144462627	0.111888811118888	0.188833400923867
SIGLEC5	0.680413720869338	0.00476404946638566	0.0021524015165293	0.026407681269427	192	Pericytes	basement_membrane	0.00108364131847992	0.00621346436630335	0.172007134030646	0.114788521147885	0.188833400923867
FAM3C	0.731736056559309	0.00476133969248291	0.00214969174262655	0.0204808475374604	193	Pericytes	basement_membrane	0.00113041988721943	0.00662896524794178	0.153760325674295	0.113388661133887	0.188833400923867
RSPO3	0.69581042157633	0.00474768519692088	0.00213603724706453	0.0296335366869411	194	Pericytes	basement_membrane	0.00104572211178021	0.00596568271285071	0.182764519630865	0.115588441155884	0.188833400923867
TIMP1	0.714768263943441	0.00474458116475597	0.00213293321489961	0.015445964966715	195	Pericytes	basement_membrane	0.000999131078795753	0.0054191868936295	0.209219973099045	0.115888411158884	0.188833400923867
PLEKHO2	0.728567687876408	0.00474361360796932	0.00213196565811296	0.0256622464365863	196	Pericytes	basement_membrane	0.00105174716133601	0.00593474828361726	0.182015891012407	0.117988201179882	0.190420381038819
SIGLEC9	0.722597538622677	0.00472685630745471	0.00211520835759835	0.0252954218052181	197	Pericytes	basement_membrane	0.0010832994288965	0.00619589793515	0.166547115446774	0.115488451154885	0.188833400923867
PSEN1	0.70599633411888	0.00470551178855274	0.00209386383869638	0.0167962634295734	198	Pericytes	basement_membrane	0.00115932662189404	0.0066573605289491	0.140376537028235	0.122887711228877	0.190420381038819
TNFSF13	0.69670070699136	0.00470447822737353	0.00209283027751717	0.00693711141211427	199	Pericytes	basement_membrane	0.00103685751129899	0.00579116014750394	0.18234218003336	0.115788421157884	0.188833400923867
SPARC	0.720240900759362	0.00468020894838689	0.00206856099853053	-0.0032444379461732	200	Pericytes	basement_membrane	0.00100865366145651	0.00575584160215234	0.184144632589902	0.122287771222878	0.190420381038819
CALM2	0.719350615344332	0.00467044922631214	0.00205880127645578	0.0142724264952673	201	Pericytes	basement_membrane	0.00105403265554486	0.0060062811543304	0.167286311628369	0.12028797120288	0.190420381038819
GPC3	0.71733438072794	0.00465766313598328	0.00204601518612692	0.0247010745486907	202	Pericytes	basement_membrane	0.00106071613150145	0.00599557197071701	0.164337791196197	0.12028797120288	0.190420381038819
LGALS3	0.718329405603561	0.00465505858005145	0.00204341063019509	0.0149876161863618	203	Pericytes	basement_membrane	0.00100745183226699	0.00553585087342091	0.187136326757284	0.12008799120088	0.190420381038819
DCN	0.735611416601205	0.00464482571073194	0.00203317776087559	0.0155244344111196	204	Pericytes	basement_membrane	0.00104330847457976	0.00590175882778738	0.167724455569957	0.121687831216878	0.190420381038819
ADAM10	0.704241948153967	0.00464440655701592	0.00203275860715956	0.0205961890786426	205	Pericytes	basement_membrane	0.00107958838125078	0.00643355268220835	0.148156123527941	0.123387661233877	0.190420381038819
CTSG	0.73388321550144	0.00463534824812327	0.00202370029826691	0.0210271200123085	206	Pericytes	basement_membrane	0.000930016038933826	0.00479340864512947	0.228164202199695	0.123387661233877	0.190420381038819
RARRES1	0.740324692327834	0.00463466132761906	0.0020230133777627	0.00183569512581295	207	Pericytes	basement_membrane	0.00103877435424846	0.0059943454451003	0.164194578462066	0.123187681231877	0.190420381038819
TIMP3	0.705813040062844	0.00463437607763419	0.00202272812777783	0.0248079631040578	208	Pericytes	basement_membrane	0.00108334570035976	0.0062360016365504	0.150638579360238	0.122787721227877	0.190420381038819
SEMA3A	0.729222309505106	0.00460413918712617	0.00199249123726981	0.0270261208615617	209	Pericytes	basement_membrane	0.00105062349524225	0.0059845356690956	0.157383595671658	0.124587541245875	0.191352156650364
LRIG1	0.738963079340141	0.0045864811546366	0.00197483320478024	0.0223510471088659	210	Pericytes	basement_membrane	0.00105561613458833	0.00549909335981429	0.167157931325421	0.132986701329867	0.19301448233555
PDGFB	0.662896046085363	0.00457747128952153	0.00196582333966517	0.0182776481046533	211	Pericytes	basement_membrane	0.000943778123855784	0.00533025609581241	0.191744110871583	0.126187381261874	0.191408256434631
F13A1	0.709164702801781	0.00457098835546812	0.00195934040561176	0.0232671948651349	212	Pericytes	basement_membrane	0.00105130069200995	0.00594688108099318	0.152691755768246	0.125587441255874	0.191408256434631
SHISA4	0.709557475779001	0.00455368398508024	0.00194203603522388	0.0230066626115695	213	Pericytes	basement_membrane	0.00104875390635571	0.00593991804434711	0.150386271695834	0.128387161283872	0.191408256434631
SEMA4A	0.715213406650957	0.00455045886995721	0.00193881092010085	0.0252494671403432	214	Pericytes	basement_membrane	0.00109284137772738	0.00621507925696485	0.136115648312198	0.129087091290871	0.191408256434631
S100A4	0.716365540717465	0.00454811719192807	0.00193646924207172	0.0241983335175386	215	Pericytes	basement_membrane	0.00105460170357334	0.00619679856275056	0.142310183164473	0.13048695130487	0.191408256434631
PLA2G2A	0.737261063105525	0.00454442177182634	0.00193277382196998	0.0254856477651537	216	Pericytes	basement_membrane	0.00105398282798755	0.00594636608124403	0.147786224725435	0.12978702129787	0.191408256434631
THBS1	0.715108667190365	0.00453508586892106	0.0019234379190647	0.0224424416918271	217	Pericytes	basement_membrane	0.00101799486398235	0.00564923123727817	0.160277215970114	0.13038696130387	0.191408256434631
COL13A1	0.701571091908877	0.0045322281004892	0.00192058015063284	0.024258071212688	218	Pericytes	basement_membrane	0.00104240991686207	0.00617330607054216	0.142252825914664	0.130586941305869	0.191408256434631
PI16	0.733987954962032	0.00451426610933638	0.00190261815948002	0.0253224919779868	219	Pericytes	basement_membrane	0.00105420839096161	0.00593785404920619	0.14288154634448	0.13028697130287	0.191408256434631
CEACAM6	0.686567164179106	0.00450281023806327	0.00189116228820691	0.0239388676946183	220	Pericytes	basement_membrane	0.0010904190337409	0.00609867174866065	0.131297975602945	0.134886511348865	0.194163991672582
APP	0.716653574234094	0.00449918630520236	0.001887538355346	-0.00385043036408783	221	Pericytes	basement_membrane	0.000958412288541498	0.00528565114388049	0.175782707089968	0.133486651334867	0.19301448233555
CAMP	0.71262110500131	0.00448812542804245	0.00187647747818609	-0.00238964443876362	222	Pericytes	basement_membrane	0.00103454391880584	0.0052512054562271	0.160331483199129	0.142485751424858	0.195175801568779
CEACAM1	0.722335689971197	0.00448693566613211	0.00187528771627575	0.0198709873826969	223	Pericytes	basement_membrane	0.000986029752669157	0.00548568658059897	0.162105134980114	0.133386661333867	0.19301448233555
IL1A	0.73210264467138	0.00448510708640285	0.00187345913654649	-0.00425789662144892	224	Pericytes	basement_membrane	0.000973119170951886	0.0053547155276787	0.168139644569486	0.13038696130387	0.191408256434631
ITGB2	0.710552500654622	0.00448372887870818	0.00187208092885182	0.021065987028171	225	Pericytes	basement_membrane	0.00105000373190176	0.0058578431620461	0.140337863990015	0.136286371362864	0.194435223144352
ANGPTL4	0.707803089814087	0.00445551052169623	0.00184386257183987	-0.000102938281680985	226	Pericytes	basement_membrane	0.00105103309060089	0.00605365904108124	0.130966986389338	0.137686231376862	0.195175801568779
GRN	0.705472636815922	0.00444937136944638	0.00183772341959002	0.0125969057732867	227	Pericytes	basement_membrane	0.00109433800532115	0.00641342093701821	0.115910903333672	0.138986101389861	0.195175801568779
CP	0.713642314742079	0.00443816768480642	0.00182651973495006	0.0225496484894386	228	Pericytes	basement_membrane	0.000928873918865969	0.00506153283504882	0.177346634969608	0.135686431356864	0.194435223144352
ZNRF3	0.694448808588637	0.00442508904181601	0.00181344109195965	0.0262453399841655	229	Pericytes	basement_membrane	0.00106176351460486	0.00598457529957661	0.12560249303037	0.14038596140386	0.195175801568779
MMP9	0.728934275988479	0.00442004033490005	0.00180839238504369	0.0130042548902452	230	Pericytes	basement_membrane	0.00106503855910865	0.00604536650705192	0.122962573909774	0.141285871412859	0.195175801568779
DUSP18	0.686907567426029	0.00438045344883961	0.00176880549898325	0.0232760468179465	231	Pericytes	basement_membrane	0.00105316188751642	0.00593584562266927	0.120563043070687	0.142885711428857	0.195175801568779
SIRPB2	0.705132233568997	0.00437723953333368	0.00176559158347732	0.0200848065859932	232	Pericytes	basement_membrane	0.00104719573446169	0.00589700419894515	0.121823865946059	0.142885711428857	0.195175801568779
ICAM4	0.697957580518462	0.00437183651321625	0.00176018856335989	0.0200491301888864	233	Pericytes	basement_membrane	0.00104142755954783	0.00588919168659861	0.12204747986853	0.142185781421858	0.195175801568779
IGFBP4	0.603299293008641	0.00436356323557695	0.00175191528572059	0.0198192576690072	234	Pericytes	basement_membrane	0.00104375907839242	0.0059838856014091	0.118343874615753	0.141985801419858	0.195175801568779
HDC	0.712594920136162	0.00435906915259901	0.00174742120274265	0.0221636828908313	235	Pericytes	basement_membrane	0.0010316796935866	0.00592196539285928	0.120862156678439	0.142185781421858	0.195175801568779
NTS	0.699109714584971	0.00435598268412965	0.00174433473427329	0.0128521183137347	236	Pericytes	basement_membrane	0.00108545978202072	0.00610043053102223	0.108004664408852	0.146085391460854	0.198700892622602
SLIT2	0.684105786855198	0.00432803803026025	0.00171639008040389	0.0203393801975195	237	Pericytes	basement_membrane	0.00105451575967187	0.00590829628098152	0.112024564993897	0.147885211478852	0.199458625566015
DLL1	0.668054464519508	0.00432784640672229	0.00171619845686593	0.0168974355318658	238	Pericytes	basement_membrane	0.00113521405255465	0.00659265467046857	0.0881260180233271	0.147285271472853	0.199458625566015
PTPRK	0.671877454831108	0.0043182672025845	0.00170661925272815	0.0239563747175122	239	Pericytes	basement_membrane	0.00106524308175188	0.00600701855493824	0.106771131986766	0.151584841515848	0.202303006213901
IL6	0.714584969887405	0.00427525624895828	0.00166360829910192	-0.00495945153352026	240	Pericytes	basement_membrane	0.000998773944827957	0.00564311876746258	0.117813284049116	0.151684831516848	0.202303006213901
LGALS9	0.680885048442003	0.00427016843752408	0.00165852048766772	0.0212889749193245	241	Pericytes	basement_membrane	0.00107280608890605	0.00596658738280344	0.0981657287798677	0.16028397160284	0.20746433421174
ADAM17	0.705027494108405	0.00426950071034218	0.00165785276048582	0.00416363061573827	242	Pericytes	basement_membrane	0.0010848502849951	0.00630973399620275	0.0908124614818236	0.151884811518848	0.202303006213901
HLA-DQB1	0.69541764859911	0.00426237625615011	0.00165072830629375	0.01339179245004	243	Pericytes	basement_membrane	0.00102855716333185	0.00583249797583059	0.106673186264296	0.154684531546845	0.205180721597262
KIRREL1	0.706729510343022	0.00426038782026524	0.00164873987040888	0.0217240213865504	244	Pericytes	basement_membrane	0.00108628110650175	0.00619665133452927	0.0907681800286183	0.155384461553845	0.205260955385943
TGFBI	0.683477350091648	0.0042228800742016	0.00161123212434524	0.0213122427963612	245	Pericytes	basement_membrane	0.00103954305022184	0.00592668778142482	0.0964601300434888	0.157584241575842	0.206467516513655
CCN2	0.656061796281751	0.00422242654921334	0.00161077859935698	0.0103752355920767	246	Pericytes	basement_membrane	0.00099630865113138	0.00532245097287489	0.115448681698932	0.162983701629837	0.20888387351741
SPP1	0.690861482063368	0.00421696814855403	0.00160532019869767	0.0119041422038622	247	Pericytes	basement_membrane	0.00104057890939742	0.00592274739437522	0.0953512367987493	0.15968403159684	0.20746433421174
VSIG10	0.715082482325216	0.00421154451680319	0.00159989656694683	0.0203749680594182	248	Pericytes	basement_membrane	0.00109011687276435	0.00617530669393411	0.082551315982933	0.158684131586841	0.207063439997464
TGM2	0.675072008379157	0.00420112838554391	0.00158948043568755	0.0106764477935615	249	Pericytes	basement_membrane	0.00100864665437608	0.00540782639018072	0.107406144244224	0.161283871612839	0.207920171838238
SPON1	0.675307672165489	0.00419143598978948	0.00157978803993312	0.015803971664659	250	Pericytes	basement_membrane	0.000969265779277763	0.005213085108463	0.117113426685519	0.156884311568843	0.206392885301634
CD320	0.676250327310816	0.00418047486490526	0.0015688269150489	0.02181146582822	251	Pericytes	basement_membrane	0.0010852662587213	0.0062032632693735	0.077952625147319	0.164683531646835	0.208946299045985
ICAM1	0.703325477873789	0.00414514021146116	0.0015334922616048	0.0164137743248202	252	Pericytes	basement_membrane	0.00102647816252625	0.0059728848320433	0.0848859660508643	0.163983601639836	0.20888387351741
SERPINE1	0.674836344592827	0.00414352184151686	0.0015318738916605	0.0175265129593499	253	Pericytes	basement_membrane	0.000928691369922976	0.00478833989784558	0.125969027806258	0.163483651634837	0.20888387351741
EDIL3	0.699842890809113	0.0041352532217098	0.00152360527185344	0.0185855253965264	254	Pericytes	basement_membrane	0.00105319877379364	0.00593994651456068	0.0791937262240816	0.16998300169983	0.213142748225177
PLTP	0.693925111285677	0.00411712946843855	0.00150548151858219	0.0133116853184855	255	Pericytes	basement_membrane	0.00103744003698252	0.00596555783764193	0.0784572867010672	0.168783121687831	0.213142748225177
SERPINE2	0.695836606441477	0.00410625392194505	0.00149460597208869	0.020373719749712	256	Pericytes	basement_membrane	0.00107533290855197	0.00624403117055908	0.0671478171847715	0.171582841715828	0.214311642765685
FLRT2	0.703901544907044	0.00410348624106759	0.00149183829121123	0.0235995615224741	257	Pericytes	basement_membrane	0.00106001156778502	0.00595691554714454	0.0724916645214505	0.174782521747825	0.21674627904005
CXCL8	0.694448808588636	0.00409588652476656	0.0014842385749102	-0.00787271357380183	258	Pericytes	basement_membrane	0.000980355296719029	0.00532077355465887	0.0947011318965015	0.174882511748825	0.21674627904005
ANGPT1	0.680282796543599	0.00408797354940378	0.00147632559954742	-0.00509379732838141	259	Pericytes	basement_membrane	0.000907454531447875	0.00488712778563754	0.116401922162004	0.16968303169683	0.213142748225177
PTN	0.681722964126735	0.00405993399900568	0.00144828604914933	0.016340259591216	260	Pericytes	basement_membrane	0.00100549555061433	0.00563564242909632	0.0785696580480167	0.175882411758824	0.217147131440702
NECTIN4	0.658915946582876	0.00400762771888995	0.00139597976903359	0.0176415975445984	261	Pericytes	basement_membrane	0.00108281558190054	0.00621523187299521	0.0503865653820144	0.184681531846815	0.226270121079495
SIRPA	0.679078292746793	0.00399453062750768	0.00138288267765132	0.0209628236841311	262	Pericytes	basement_membrane	0.00104691692614189	0.00593780642786829	0.0565807854450465	0.181981801819818	0.223816698789891
IGFBP3	0.680466090599634	0.00398879804527062	0.00137715009541426	0.0170649114995478	263	Pericytes	basement_membrane	0.00105124579798118	0.00593260754107666	0.0549344104049614	0.186181381861814	0.227240393831339
SELE	0.688478659334904	0.00396487286231533	0.00135322491245897	0.0151537290011795	264	Pericytes	basement_membrane	0.00109456909548566	0.00615835467903678	0.04200079898837	0.18988101189881	0.229262788006914
NTN1	0.676904948939513	0.00395319759874058	0.00134154964888423	0.0169732367369235	265	Pericytes	basement_membrane	0.000965349838813835	0.00512623757718949	0.0733871195795504	0.18998100189981	0.229262788006914
BACE2	0.661979575805186	0.00395251782837745	0.00134086987852109	0.0190909035886365	266	Pericytes	basement_membrane	0.00103482991267083	0.0059060745948616	0.0518178294118593	0.188381161883812	0.229054367290544
AGT	0.680597014925373	0.00393926528913384	0.00132761733927748	0.00213877289980945	267	Pericytes	basement_membrane	0.000968583739540219	0.00479433383049795	0.0748870671986496	0.195480451954805	0.232404537324045
MDK	0.665305053678975	0.00393136635047399	0.00131971840061763	0.0127022932220994	268	Pericytes	basement_membrane	0.00104712404750878	0.00592604256906726	0.0459993916567076	0.191180881911809	0.229468097966323
PECAM1	0.657004451427076	0.00392646690605224	0.00131481895619588	0.0188327023756868	269	Pericytes	basement_membrane	0.00108323214115263	0.00621945669663781	0.0372358593908118	0.191580841915808	0.229468097966323
IL1B	0.676171772715371	0.00392448949550603	0.00131284154564967	0.00383795889194321	270	Pericytes	basement_membrane	0.00101893693471899	0.00563613278937871	0.0521465022052968	0.196480351964804	0.232731339412184
GAS6	0.689578423671118	0.00391219301141209	0.00130054506155573	0.0212212569055741	271	Pericytes	basement_membrane	0.0010702337376064	0.00617282781370571	0.0373105051525921	0.193080691930807	0.230404840556837
CMTM8	0.688347735009165	0.00389867945398142	0.00128703150412506	0.0015118668978473	272	Pericytes	basement_membrane	0.00110866957850961	0.00624913492476858	0.0285418586352676	0.1996800319968	0.235651802466812
WNT5A	0.66535742340927	0.00387625362453091	0.00126460567467455	-0.00185694192753535	273	Pericytes	basement_membrane	0.00105552409767058	0.0059006176172455	0.0354338461778818	0.206579342065793	0.242014484682919
TGFB3	0.650144016758316	0.00385016901670692	0.00123852106685057	-0.000130523593962515	274	Pericytes	basement_membrane	0.00107870331718357	0.00622710215490662	0.0256648671711711	0.205279472052795	0.241372566040099
CXCL12	0.686331500392773	0.00380717173044781	0.00119552378059145	-0.00746221188041895	275	Pericytes	basement_membrane	0.00101575710443319	0.00546080751532828	0.0329194309914162	0.214378562143786	0.248431474542076
ANOS1	0.653914637339618	0.00378454021965712	0.00117289226980076	0.0186926312327426	276	Pericytes	basement_membrane	0.00108190817905931	0.00611797346492321	0.0148716059759163	0.213578642135786	0.248401246831839
EPHA4	0.689028541503011	0.00377470061045371	0.00116305266059735	-0.00403827845104128	277	Pericytes	basement_membrane	0.00102040111946058	0.00586603062147039	0.0243182401085071	0.212378762123788	0.247903936879039
MMP7	0.636108929039016	0.00377422657163788	0.00116257862178152	0.0126435801333413	278	Pericytes	basement_membrane	0.00106165530635786	0.00594185537478056	0.0169851517847464	0.22037796220378	0.251748490631364
IL1RN	0.674810159727678	0.00375124627174034	0.00113959832188398	0.0117780219867457	279	Pericytes	basement_membrane	0.00102495381925737	0.00590291471376719	0.0194216769487162	0.218278172182782	0.250240333109546
HBEGF	0.681592039800995	0.00374947938269322	0.00113783143283686	0.000406337579828445	280	Pericytes	basement_membrane	0.00102459601439232	0.0058156979465159	0.019470649866261	0.216078392160784	0.249181533459557
SDC2	0.676747839748625	0.00374649650941618	0.00113484855955983	0.0167718605127701	281	Pericytes	basement_membrane	0.00104124045129942	0.00590852859325132	0.0158428797936803	0.216578342165783	0.249181533459557
HLA-DRB5	0.649725058915948	0.00373177210550807	0.00112012415565171	0.0163515455478263	282	Pericytes	basement_membrane	0.00106542455022869	0.00604422798631135	0.00904989116011292	0.222577742225777	0.253359770405938
LTB	0.627834511652267	0.00366259189998244	0.00105094395012608	0.00806266343145886	283	Pericytes	basement_membrane	0.000973462980430756	0.00543344410988555	0.0142600104332268	0.23037696230377	0.261310971376361
