subjid	ids	sampid	alveolar_macrophages	innate_lymphoid_cell_nk	at2	basal	ec_venous	t_cell_lineage	ec_arterial	peribronchial_fibroblasts	at1	multiciliated	plasma_cells	secretory	smooth_muscle	monocytes	monocyte_derived_mph	smg_serous	ec_capillary	adventitial_fibroblasts	lymphatic_ec	transitional_club_at2_cells	alveolar_fibroblasts	neuroendocrine	dc2	dc1	myofibroblasts	b_cell	mast_cells	interstitial_mph_perivascular	smg_mucous	pericytes	smg_duct	mesothelium	ionocyte	smooth_muscle_fam83d	tuft	plasmacytoid_d_cs	subpleural_fibroblasts	hematopoietic_stem_cells	migratory_d_cs
GTEX-1GZHY	GTEX-1GZHY-0826-SM-9OSXT	GTEX-1GZHY-0826-SM-9OSXT	3.46044791209845e-07	0.005790643796466	2.49715529754634e-07	6.17696063973737e-07	0.0195359914087249	1.19296893090344e-06	0.0741510797847618	1.21603957597903e-06	0.0371139609867303	0.0072517034219665	1.67412896635077e-07	2.09972809295889e-07	0.0092658427948836	0.0181357358102465	4.84835929850524e-07	2.32346844602703e-07	0.195618771440856	5.85109165130223e-07	0.0025999086400255	0.0008701594124773	0.333200823396595	0.0001501858842646	0.0027384673210591	2.56699370571923e-06	0.0274800945190349	0.0348235399232274	0.0006153400951848	1.7062358833554e-06	1.94039493525237e-07	0.210427056255883	3.43344904231341e-05	2.1075561677677e-07	3.62853248594178e-06	1.21977300839151e-06	3.0724053781073e-06	4.12887696528191e-06	3.43044396346853e-07	0.0201663850733662	7.60274435209715e-06
GTEX-1I4MK	GTEX-1I4MK-0326-SM-B2LWP	GTEX-1I4MK-0326-SM-B2LWP	0.0120129900998682	0.0007918849955929	0.226399968133604	8.6612066592763e-07	0.0046112077075966	7.13671197042341e-07	0.0145595733098808	0.0138124937128814	0.085091100673234	2.4630879954456e-07	0.0017610948958467	1.34039061681314e-07	7.82216175292477e-07	0.0037901838157622	0.0516109158446938	3.42116408073207e-06	0.115805042125169	5.43828862757255e-07	5.25891738478315e-06	7.00693644166488e-08	0.250821962284707	2.95216427032134e-07	2.17099646276206e-06	2.42280872217714e-06	9.68650755032047e-07	4.19050803911226e-07	0.000936380930287	0.0834622075473348	1.67770861121658e-07	0.133437547822279	3.32483032712435e-07	2.66306680783156e-07	9.0396819665172e-07	0.0010644201862529	9.99665324411662e-07	1.5315078919792e-06	7.05722943411083e-06	4.09699786386754e-07	1.04422503773604e-06
GTEX-1I6K7	GTEX-1I6K7-1226-SM-B2LVS	GTEX-1I6K7-1226-SM-B2LVS	0.0926206737148173	0.0008624622262719	0.277775500381004	6.50304110746201e-07	0.008821764049786	0.0020120108588839	1.24272994771293e-05	0.0854620961522169	0.0637784494330404	3.80632354195301e-06	0.0017992416297643	9.1235852089247e-06	4.22088068717507e-07	2.77431376768239e-06	0.06414049597038	6.36736773154432e-06	0.10817471268786	8.39590623017428e-07	0.0008437754384981	1.65969732462897e-07	0.0887029455346958	9.95143695007571e-06	1.89464159375831e-06	0.0129924070204467	2.92740084114638e-06	7.84379696066567e-07	0.0011025528986633	0.0925696465275518	8.0186610350143e-06	0.0972864490988931	2.78345459229575e-07	3.96553989110582e-07	3.49301734471941e-05	0.0009340917931011	8.4395459798993e-07	2.16188750450649e-05	5.75509815627027e-07	5.73590805360421e-07	1.35421858665373e-06
GTEX-1ICLY	GTEX-1ICLY-0926-SM-CM2RJ	GTEX-1ICLY-0926-SM-CM2RJ	2.45641407358333e-07	5.64278611593672e-07	2.86624361504106e-07	9.79802874343096e-07	0.0019123603943318	1.1531270917376e-06	0.0971002867521044	0.0010849846546609	0.0017409940856734	6.26883424182845e-07	1.10690070890398e-07	1.74978075013799e-07	1.89719288633634e-06	0.0180357150218249	2.99361245025916e-07	2.56535541317172e-07	7.41765984395194e-07	0.498624265723615	3.7916794098797e-07	7.85192927483186e-08	0.079410013369505	0.0179115063711126	3.00930571446182e-07	2.52032246155822e-07	0.0734586358989945	8.10238383647615e-07	6.85073143991633e-07	1.16831574636421e-06	2.22511482184652e-07	0.121849909120594	1.92157844557623e-07	3.68007317613704e-07	0.0004651537827823	0.0883859448180129	1.16549212393738e-06	3.5806095475404e-06	4.86402064642524e-07	2.74675507042245e-06	4.56912438379668e-07
GTEX-1ICLZ	GTEX-1ICLZ-0926-SM-CKZPQ	GTEX-1ICLZ-0926-SM-CKZPQ	4.64469938731387e-07	2.89965465848333e-07	9.23926915509478e-07	5.20881327637679e-07	0.171611555852196	3.50178506298828e-07	0.026291374466033	0.0204960525617878	0.0023701934668438	4.61036670869016e-07	0.0035251132819072	1.71405060421108e-07	0.0822854313659985	4.88329747084447e-07	6.70492758892613e-07	1.26043278777084e-07	0.0018977679625919	0.203046492491068	0.0076936154691349	1.71783655904983e-07	0.237046766030722	3.63829835992988e-05	3.60499340012781e-07	2.91288076327316e-07	0.0419428380734101	8.07924049462706e-07	7.5328104641586e-07	3.8949663861233e-07	1.28470509558969e-07	0.123092289544143	1.26892394639002e-07	8.12963649471316e-05	8.3033541912008e-07	9.86074440432476e-06	7.72257214390196e-07	4.70587555085766e-07	1.54449988086917e-06	0.078561521387717	3.33908046307803e-07
GTEX-1JKYN	GTEX-1JKYN-2126-SM-ARU8W	GTEX-1JKYN-2126-SM-ARU8W	1.23717618305918e-06	0.0010060026977642	0.19709653973106	8.13601971862304e-07	0.0215674610076037	4.81326294052395e-07	0.0120644505761262	0.0226118785640088	0.136721771825929	1.57059185819767e-07	0.0041959036182654	1.12154041815929e-07	7.53811486091256e-07	0.0043267963151069	1.53681656140566e-06	1.97472408195674e-07	0.137054628200266	0.0122224081342316	0.0005443200163008	5.73631696537686e-08	0.225187801026278	4.13264665353551e-07	5.6467036741204e-07	1.47677482083459e-06	0.0249105882750366	4.26688873147969e-07	0.003035148946429	0.0720409424767623	1.34766073926232e-07	0.12241229433449	1.28629739271159e-07	4.04616601676378e-07	1.98870354439311e-06	0.0029874611318552	6.63403771821523e-07	5.96413264987292e-07	6.40183665250245e-07	4.67856927427906e-07	3.50368868324056e-07
GTEX-1JMLX	GTEX-1JMLX-0926-SM-CNNPQ	GTEX-1JMLX-0926-SM-CNNPQ	0.12481037234147	1.83053966108882e-06	0.113724706619731	3.16892496563377e-07	0.0037498508617671	9.72429782217647e-07	0.0003130777256798	0.209049135381839	0.0461299246071481	1.83683749840522e-07	2.2007651397019e-07	1.77252222984562e-07	1.75389588238882e-06	5.95282231673365e-07	0.0210876478191416	2.33668124856705e-07	0.12215099491685	1.90054177999602e-06	0.0013973604198517	1.01179316780307e-07	0.0994860756231648	5.04827122231156e-07	9.56307511752781e-07	0.0330522271743371	2.66427094566036e-05	4.55928910126448e-07	0.0010802793329321	0.0706012003602008	1.41515799717731e-07	0.144013394467437	1.3081836056567e-07	7.62627763982577e-07	6.58685050127997e-07	0.0093113540172425	5.59752658628494e-07	6.62007263890702e-07	1.45292523587604e-06	2.80184156462201e-07	9.0460015487781e-07
GTEX-1JMOU	GTEX-1JMOU-0526-SM-CNNPE	GTEX-1JMOU-0526-SM-CNNPE	3.87988601497141e-07	0.0012972632361187	5.592578790873e-07	5.82365500940924e-07	0.0492280360147546	0.0065634524084403	0.0006887841948397	0.103152631267006	0.003495686113158	2.46271618205594e-06	0.0006853681203744	1.98059296255552e-07	0.144830485713874	0.042284377091546	4.59233885778409e-07	2.76912395348003e-07	0.0568545754116133	0.0712696381911499	0.0003329817377463	8.42837574065878e-08	0.275934482121792	5.88909705590406e-07	5.7366714874688e-07	5.07516962175179e-07	7.17144274050055e-06	8.11593873766853e-07	0.000684612199322	0.0119596901284483	2.43463663951919e-07	0.155141181944883	0.0003757443747258	2.9542180345645e-06	0.0025791196813876	0.0560202756542578	0.0033707547243426	2.51348324151278e-06	0.0003512361223653	0.0128786441654261	6.04269558580828e-07
GTEX-1JMPZ	GTEX-1JMPZ-1126-SM-ARU8X	GTEX-1JMPZ-1126-SM-ARU8X	3.62161282719068e-06	0.0007078572857256	0.0251993707308177	1.27755047220535e-06	0.0561817964902681	6.69854817978934e-06	0.0228001653299326	0.126978970020334	0.0365686757600445	0.0077321965597303	0.0058266342332072	4.72539812347734e-07	0.0702784363763011	3.58588006091249e-05	0.0001988324715888	2.26682326571929e-07	0.0602158345498192	9.50844712359246e-06	0.0024039015237946	0.0007205667330357	0.313932035691392	1.05528666375985e-06	1.7894873925955e-06	3.97993146449279e-06	2.25670337564865e-06	9.42768739930155e-07	0.0026607489977418	0.0615751873527858	9.09331972599242e-06	0.136657474571799	1.92726876824398e-07	2.18103125929339e-06	0.0009012984340119	0.0387756365624346	0.0135281985502901	1.85051262438623e-05	0.0137880426943957	0.0022518280201061	1.86504973494824e-05
GTEX-1JMQI	GTEX-1JMQI-1126-SM-ARZN2	GTEX-1JMQI-1126-SM-ARZN2	7.62014647596666e-07	0.0008422650178579	1.00338395714188e-06	5.93282588507363e-07	0.0130693257410966	0.0079406120630155	0.0412868517300819	0.0071761794223675	0.0681517243427519	0.0115586975831596	0.0026676970359319	4.34151509606487e-07	1.61584746922395e-06	0.0562628042915558	1.31842843599814e-06	0.0001783458708314	0.121285184364383	2.97492809064908e-06	0.0018200880868266	3.3771087611049e-07	0.371148799113941	9.62638555143843e-05	5.85519690995397e-07	5.44047667563469e-07	0.0561238403658808	0.0021717192074421	0.0022490434758971	0.0060084517830829	4.97544435307856e-06	0.199784685936727	8.35077227583913e-07	7.5976120275146e-05	8.18674348728694e-06	1.5870023337899e-06	1.27102639925657e-06	0.0002724360782844	5.15998828372613e-07	0.0298005812233121	8.86682220319143e-07
GTEX-1JMQJ	GTEX-1JMQJ-2126-SM-CNPPA	GTEX-1JMQJ-2126-SM-CNPPA	0.0133033315100759	0.0094422058984124	0.0006653026808929	1.75668162798075e-06	0.0288206911316238	0.0017065741573779	0.0022441001831492	0.0309274702296087	0.109868085245195	0.0086051965762732	0.0038991587624328	1.74840016957158e-07	2.81529412476855e-06	0.0293338449458497	0.0010417876221689	0.0002057774835927	0.101638855904213	6.66088826219803e-07	0.0019355057661733	0.0008148123252665	0.474407947647389	0.0002643759405159	0.020500043927156	1.99560736666216e-06	0.0027581725314319	0.0242787568572591	0.0022654958695608	0.0001021316723978	1.86649536108503e-07	0.124958847140759	3.10536762088668e-07	3.29290926993981e-07	3.57751650823589e-06	0.0032843022273425	0.0024325845516262	2.21279245863964e-05	5.75461421926473e-07	4.17556133237224e-05	0.0002183697072284
GTEX-1JMQL	GTEX-1JMQL-1126-SM-CKZOP	GTEX-1JMQL-1126-SM-CKZOP	1.30236678932401e-06	2.33983924309459e-06	0.0027608576376202	9.15942651187634e-06	0.0395292169332551	1.14963567139802e-06	0.0003909674122191	0.179886435916792	0.0128012013404627	3.11983460327993e-07	0.0007866518364818	2.53186023992772e-07	1.10086807335948e-06	0.0300751372862696	0.0364149679240904	1.36364738545409e-07	0.129024841072143	0.001657329558669	0.0119944913800009	1.13023824947391e-07	0.139984907331551	1.00855043422973e-06	1.55662037597326e-06	5.07054354304031e-07	2.83939921151155e-06	1.06403512858322e-06	0.0034895325870917	0.026573493488879	1.58490693134886e-07	0.254464032411527	2.94311899777674e-07	4.07858534092977e-07	0.0011953283621178	0.025102510130279	0.0042014949534205	3.23442427172862e-06	0.075879473210288	0.0237569304231844	3.26136441755012e-06
GTEX-1JN6P	GTEX-1JN6P-0726-SM-ARZN7	GTEX-1JN6P-0726-SM-ARZN7	4.44647411000456e-07	0.0059729126292917	4.60538409991996e-07	4.63440354498624e-07	0.0044468861545224	0.0104907002360394	0.0393693265182517	2.76042818055619e-06	0.145520547522337	0.0032501837636502	0.0013667076733098	3.7154135756048e-07	0.0488230202286036	0.0362048311161271	6.3084764210709e-07	0.0005424103857608	0.167656146748644	8.46573106098904e-07	3.65987604692066e-06	1.48698431391105e-07	0.285794617347997	4.70242210095296e-06	8.27739069136153e-07	5.35016401201989e-07	0.0058091082855472	0.0297172921179732	0.0017872653960355	2.02538605443494e-06	2.37460259728713e-07	0.17400957318699	2.44662654161113e-05	3.7584764630083e-07	0.0042066911211444	0.006717877856312	8.74635528761578e-07	1.99011481594182e-06	4.69891400200263e-07	0.0282671105185098	4.99823320487508e-07
GTEX-1JN76	GTEX-1JN76-0826-SM-C1YRK	GTEX-1JN76-0826-SM-C1YRK	2.1851719629284e-06	0.0005067368592211	0.262282920398841	6.37111453612647e-07	0.0092236836355929	1.30795048859978e-05	8.78745389304725e-05	0.0679419561716734	0.0760103724127529	1.04385450999362e-06	0.0025667901448598	5.69609321432688e-07	1.84231052611789e-06	1.55645183800512e-06	0.199452463865557	3.73993948491575e-07	0.0978172707319638	1.64626290211127e-06	0.0006234045196988	1.39058587999922e-07	0.111299683586371	3.88409021976223e-05	1.00668501457165e-06	6.24720545828778e-07	0.0001372010068763	8.21172552014046e-07	0.0016909372060824	0.0253223493934112	1.07972252160188e-06	0.130916856588728	4.05676004534106e-06	0.0001518319641701	0.0061114284932727	0.0015772641435023	0.0062053810804991	7.79933872236897e-07	1.54840215299713e-06	1.29587125804293e-06	4.65757898331185e-07
GTEX-1K2DU	GTEX-1K2DU-0526-SM-D4P2Y	GTEX-1K2DU-0526-SM-D4P2Y	6.64850225641869e-07	8.03273062963871e-07	0.0565280172415489	8.34340539037212e-07	0.056134939224592	8.86776580781782e-07	1.18352679235059e-05	0.191749410662978	0.0412214593285472	1.40566778122348e-07	0.0022013110848428	1.06728102867675e-07	3.54430437646058e-07	0.0021182659726074	0.114700892544174	7.03057239838343e-08	0.067665032628638	3.30198715425224e-05	0.0005224468336335	7.78921889945606e-08	0.22521542228361	3.82401754285076e-07	2.78631428742541e-07	3.36806985906057e-07	9.17527694485915e-07	4.85214722685793e-07	0.0038359243513247	0.0251674374276571	8.65745138664387e-08	0.151470678141898	9.44658850329266e-08	5.20421143752072e-07	0.0044273510760569	0.0004201680283772	0.0027271211242232	7.16993628575354e-07	0.0401390814048936	0.0137021053904774	3.21909056850892e-07
GTEX-1K9T9	GTEX-1K9T9-0926-SM-D3L9C	GTEX-1K9T9-0926-SM-D3L9C	3.13754933153481e-07	0.0033542155447129	0.0639474092692719	7.22202060974931e-06	0.0813192704560939	0.0049514263200188	0.0384594073865647	1.71385465398782e-06	0.0856743855721495	1.72021741485921e-07	0.0107083695531906	9.29610015316061e-08	0.0339783262282571	0.0046699666325991	2.44313464818179e-07	2.66039920930271e-07	0.0300719071132986	0.0048303192307916	1.0021106326084e-06	5.07059933889284e-08	0.323187155402716	3.15418945312226e-07	0.0080662224201717	0.0034516680238471	3.74335109971053e-06	0.0264566304955489	0.0030754342729483	0.0509894004403877	8.11904658496817e-08	0.0929099309842995	8.87454786584484e-08	0.0347621559586775	3.27135725631475e-05	4.51440125513835e-07	0.0129175167078973	0.0008565957690778	0.0812380712252576	1.5346162827874e-06	7.42088743089242e-05
GTEX-1KAFJ	GTEX-1KAFJ-0326-SM-DHXJG	GTEX-1KAFJ-0326-SM-DHXJG	0.0344812845254209	0.0044990208035685	0.0083363388125264	3.5764224833192e-07	2.88765351081111e-06	1.41445384735115e-05	0.0097798958569954	0.038572970868463	0.0846119730069177	5.35030257022768e-07	0.0024663392675195	1.7761534199192e-07	0.0148203074806108	9.34768376374386e-07	0.0479022769134895	3.60162414811984e-07	0.163571944361477	1.50168402467468e-06	0.0008739264948352	1.01361757449433e-07	0.258845863092648	2.79785958590646e-07	1.31574720777715e-06	0.0021241130277351	0.0462193093563299	0.0430780961333997	0.0007206251977998	0.0556981304720136	2.17803238675318e-07	0.147243010403655	2.10269449940187e-07	2.01117546043256e-06	8.07705596531997e-07	1.10523400409957e-06	4.12770791925045e-07	7.22679536259962e-07	1.23152879410648e-06	0.0361227522454672	2.50652268408247e-06
GTEX-1KANB	GTEX-1KANB-1026-SM-D3L9F	GTEX-1KANB-1026-SM-D3L9F	2.21719373222389e-06	0.0086482548431196	0.0079234114255958	8.69750664591858e-07	0.0101770548323658	0.0374071374200672	0.0775692196041987	7.43773417253296e-07	0.0642691715858145	0.0102568194795049	0.0009886607585892	7.32899502252636e-07	0.0679945467084966	0.0367634024522983	3.77378858140037e-06	0.0010440431724708	0.0816568910001619	3.9647891910792e-07	0.0022735229417927	0.0007780781491962	0.357438108848105	0.0004163302125549	0.0097443809127735	1.09461512017316e-06	3.23663701896713e-06	0.0503791986015168	0.0039504673504896	0.0196844762639629	5.39255703740356e-07	0.140167607623408	0.0006573000507817	3.10099728475546e-07	0.0013943064704732	0.0001083616392507	8.03582525591333e-05	1.62004990279422e-06	5.33701105482165e-07	7.32134468048002e-07	0.0082120890225875
GTEX-1KD4Q	GTEX-1KD4Q-0926-SM-CXZKI	GTEX-1KD4Q-0926-SM-CXZKI	3.02046503684729e-07	0.0091421967854774	1.93896744225454e-06	1.42348977365951e-06	0.0059634410111058	0.014250580896367	0.0061653546798265	1.67984309915386e-06	0.0545457151004611	0.0004573287782578	0.0013348377432301	2.87662340030187e-07	1.6706758010204e-06	0.0498313917421866	3.5250304852816e-07	0.0004655204533987	0.172299452465672	6.70619756415123e-07	0.0006757176617329	1.45360234940301e-07	0.436121157561438	1.87456404786074e-06	6.92339165404452e-07	6.52638437730193e-07	3.69203452464965e-06	0.0003891425754769	0.0025489907525345	7.64538675191848e-07	1.90297152078628e-07	0.232015314104323	0.0007743464410897	5.50965094277718e-07	2.77141713074647e-06	0.0129898584744358	2.77994820198768e-06	5.15394652566869e-06	4.39580884218054e-07	8.65333726802226e-07	7.54001419381115e-07
GTEX-1KD5A	GTEX-1KD5A-1126-SM-CXZK6	GTEX-1KD5A-1126-SM-CXZK6	0.164896462939149	6.36956140897283e-05	0.011207510647235	4.54399766100842e-07	0.0247974694940496	2.65994882750813e-06	2.6539510880693e-06	0.106235112734179	0.0768035891897225	3.61033013457951e-07	0.0011001737219095	2.05278597649144e-07	2.87759190325162e-06	4.20715038009766e-06	0.0520703230408804	3.9011006883194e-07	0.041515105761791	5.23111516185139e-07	0.001203436021985	1.62913960958761e-07	0.236676525573983	1.2896588200435e-06	1.08306976633511e-05	0.0059808021369925	2.09362150219803e-06	0.0023126088236581	0.0022250054530765	0.0752405286247993	1.16960095815604e-07	0.179266111573785	1.61511328150062e-07	1.8331305338613e-06	0.0040996343655496	0.0111324799365184	1.99192092091933e-05	0.0014126662142936	8.88225299031388e-07	0.0006790281256811	0.0010301015030987
GTEX-1KWVE	GTEX-1KWVE-0426-SM-DHXJX	GTEX-1KWVE-0426-SM-DHXJX	3.2851586813229e-06	0.0014648302514284	4.13460269061823e-05	0.0036212930135418	0.0354508126067114	0.0046715538492057	0.03930222319029	1.55694738640488e-05	0.0783553717769391	0.0163391617840963	0.0086859533639229	5.11631670605624e-05	0.0243943201893001	0.0017359608231262	1.68670275884032e-06	3.39016443158398e-07	0.122452379821234	1.02946284401727e-06	0.0049537179403589	0.0011286139693338	0.388869185214338	4.51862685943753e-05	0.0982531274897953	3.77891023570341e-07	0.0001974298105233	2.10080915751359e-06	0.0031340277952727	8.47852831159666e-07	2.77448151178821e-07	0.135336026978095	1.1312547099629e-06	3.63365703657095e-07	1.51425070146979e-06	0.0048288679448609	0.0074399951894463	6.73037847452616e-07	1.6226478560102e-06	4.75177976640174e-07	0.0192161579850683
GTEX-1KXAM	GTEX-1KXAM-0426-SM-DHXKG	GTEX-1KXAM-0426-SM-DHXKG	8.79190978800679e-07	0.0005657849195016	0.223988465653717	5.86239007896012e-07	0.00512542364735	6.89702775781306e-07	2.00007327922741e-06	0.232972699548744	0.0723058079580705	1.14443951187449e-07	0.0018016825904497	1.13152738735998e-07	3.81386842136002e-07	0.0083287161315432	0.145882671398409	7.01639569085635e-07	0.0858062106778962	4.37033118868578e-07	0.0010455524545092	5.10620961102878e-08	3.20874354718109e-06	4.08137429113742e-07	3.70178794269164e-07	9.16945357427978e-07	1.13457114389974e-06	2.57539282470794e-07	0.000666766091884	0.0467978371857074	1.05163269786547e-07	0.115671478480399	1.951264402215e-06	3.38533723079945e-07	0.005494798010744	0.0049378910504062	0.0231216699042883	0.0001294250383393	0.0253402017332226	1.21263167503429e-06	1.05989183781498e-06
GTEX-1L5NE	GTEX-1L5NE-0726-SM-CXZKQ	GTEX-1L5NE-0726-SM-CXZKQ	1.9444783782894e-06	0.0009304593490819	0.137632466469169	5.10201221538632e-07	0.0301006424324886	0.0004032555483981	4.32671045094366e-05	0.0530961551794432	0.113078949851372	2.05094716066105e-07	0.0033521612029128	1.12039484452793e-07	4.55637301474537e-07	0.0348737735886476	2.34024703136714e-06	1.68956850857051e-07	0.157509361942387	0.0018636735614392	0.0020902274024066	9.04389084453947e-08	0.174162796421776	5.31849790632226e-07	2.88600069479762e-07	2.45787861447033e-07	1.14040596386312e-06	6.27050241777037e-07	0.001834376043756	0.0620044169841108	1.23090929678529e-07	0.220008236810896	1.42760954123982e-07	3.63500183575279e-07	0.0051686563611321	0.0018300149790951	5.09442416908313e-06	1.24062739448647e-06	4.21535225876288e-07	6.4032264005024e-07	4.21717662541274e-07
GTEX-1LB8K	GTEX-1LB8K-0826-SM-D4P41	GTEX-1LB8K-0826-SM-D4P41	3.98977802821217e-07	0.0088572153797891	3.18171282414274e-07	7.110290316298e-05	0.0171692188876158	0.0047442190416378	0.0189688351572211	0.0198707677094927	0.0507861066143342	0.0096006956655715	0.0010385990033026	5.28405964115229e-07	0.0477568989391353	0.0239593534069327	4.36827508257915e-07	0.0003469880948724	0.142440613849252	1.18126520242554e-06	0.0025495028734634	1.52105079534551e-07	0.391582601879002	5.26872407573437e-06	0.0017637233790331	0.0213142664819255	0.0001972343288274	0.0252988701177787	0.0044913196121838	4.84474860718994e-06	7.79330670579657e-05	0.182104400151492	2.01188618851496e-05	3.62317202369639e-07	5.34526054747993e-06	0.0241682722007888	1.41480835661688e-06	0.0007147855297269	3.15866628488804e-07	4.37343966102554e-07	8.53520422911712e-05
GTEX-1LC47	GTEX-1LC47-1126-SM-D4P43	GTEX-1LC47-1126-SM-D4P43	2.55459718217529e-07	0.0005978486575158	0.000929700235416	1.16220093680645e-06	0.0633864798327713	1.0421717545252e-06	0.0001791693902236	1.3375213443204e-05	0.0247807023764443	0.0021910980261848	0.0006752785569311	2.02899319894727e-07	0.0725983754215035	0.189398051069042	3.26986716049036e-07	1.81311117455969e-07	0.0742836626338152	0.0768808187088648	0.0015589878160534	1.13114907012689e-07	0.23000861615947	0.0001748188622649	1.77634832046951e-07	1.65452769731812e-07	1.5890921502849e-06	7.15616663645745e-07	1.54026202117988e-06	5.28474615203646e-07	2.57712768321694e-07	0.167274910657873	0.0012842318279334	7.12387805823987e-07	0.0041207043633321	0.0319125019331617	0.0082234521608875	6.4761523821368e-07	0.0037566620164984	0.0457606976749705	2.3801206414988e-07
GTEX-1LG7Y	GTEX-1LG7Y-0826-SM-E9TJX	GTEX-1LG7Y-0826-SM-E9TJX	8.01053523581129e-07	0.002063474648137	5.43570240493164e-06	5.29344616275492e-07	0.0254736334664928	0.0023659093659683	0.0251213078976498	0.0912951894517947	0.0963033828522555	0.0077718998791543	0.0024053572565329	3.08381452801592e-07	0.0137585461648861	0.0076281344031491	8.00430359429568e-07	1.06448863454715e-07	0.110382072953447	6.07586865384841e-07	0.0032797743934484	0.0018332063484439	0.266662459891723	0.0003340204548591	0.0001572880439369	0.0022209695064083	1.85083582703312e-06	1.37477829926769e-05	0.0018095442949625	0.0483651587466166	1.73621273780018e-05	0.256800919154712	2.50595230093825e-07	4.36862732215869e-06	8.98628052678765e-07	0.0178259251729392	2.12710502055613e-06	0.0006996482697497	0.0107691550016478	4.42218110355882e-06	0.004619405550073
GTEX-1LGRB	GTEX-1LGRB-0226-SM-CNPQK	GTEX-1LGRB-0226-SM-CNPQK	4.11035086873586e-06	0.0017883689798472	0.102257264361887	1.91933844644693e-05	0.0156507557559424	1.70974483691584e-06	1.62614135676592e-06	8.54323490717097e-07	0.131216870109668	3.17440020573593e-07	0.0103258832310498	1.62613313684876e-07	6.81902406521143e-07	0.0252258257320316	3.46120526960065e-06	1.39227634909412e-07	0.256323763088866	1.92122358301237e-06	5.59451805009863e-05	7.09445142091471e-08	0.234056506217775	1.26379192326321e-06	3.19629879448208e-07	1.96262208373497e-07	0.001190584309774	4.52796406861559e-07	0.0001070409432139	0.0453868658796369	0.0001667059868819	0.154580403396764	2.50256304738731e-07	2.86695169497461e-06	0.0065760987730671	0.0071040986398303	0.007364690571082	1.17662356458469e-06	5.96450367279895e-07	0.0005806405035091	3.17074562781793e-07
GTEX-1LSVX	GTEX-1LSVX-0626-SM-E9U59	GTEX-1LSVX-0626-SM-E9U59	0.0086510151156934	1.28182452652748e-06	0.0027932293763057	6.06930501885157e-07	0.0435421182901878	5.38895763076379e-06	0.055897094735878	0.0615724752793847	0.111141586627538	7.05387811888313e-07	1.22599511705223e-06	2.03773149377484e-07	0.0158857029341014	7.52757393147195e-07	0.0075311041630238	1.09387706378747e-07	0.126121534580091	0.000681770692756	0.0095150971705828	1.2116967466456e-07	0.230420078368379	2.30976435316223e-05	3.05946000072106e-06	2.16730869564588e-06	0.0086171336454178	0.0088455444964417	0.0014217010199277	0.0213574303269246	1.76171736190573e-07	0.232103402078577	1.28638613615527e-07	1.29383145430603e-06	1.93817041618387e-06	0.0028168531922765	1.89516576980635e-06	0.0002933281353972	5.75860539011714e-07	0.0504716850638391	0.0002753862730074
GTEX-1LVAN	GTEX-1LVAN-1126-SM-CNNRE	GTEX-1LVAN-1126-SM-CNNRE	0.0176324781225181	0.0038217994958234	0.0904422611874394	1.08574265198567e-06	9.68961983296586e-05	0.0029739315330944	0.0076178395122083	0.0006291194857686	0.0785399697902945	2.41075228007384e-06	0.0017319102839946	8.5191187904633e-07	7.24673376063655e-07	0.0448389454842399	0.0006796624134236	0.0004852903974721	0.265637051815199	3.68276147553363e-06	0.0004743074801221	1.60537315781877e-07	0.253314015851824	3.18765606166968e-05	1.06831883586545e-06	6.44724247811645e-07	0.0148732243805161	2.94135485654266e-06	0.0005359848079406	0.0205826278830785	2.78252539750124e-07	0.193960832833504	1.22936550089255e-05	5.44489548417955e-07	0.0001694592996385	0.0008984385366658	7.76118951783034e-07	1.73289568551351e-06	3.93310261486563e-07	1.68894230636763e-06	7.98205065609474e-07
GTEX-1LVAO	GTEX-1LVAO-1226-SM-DIPGB	GTEX-1LVAO-1226-SM-DIPGB	0.0002112212464669	0.0016570276505558	0.009103342301239	2.87405319069655e-07	0.0059434955436808	2.33227967033218e-06	0.0061634321081637	0.327140367211536	0.0153730616203949	1.26870849848319e-07	0.001747505348063	8.85459592280069e-08	0.0673623501688774	1.49181381242701e-05	0.0196288234639301	7.26527889299152e-08	0.0801439770691871	6.0046857178181e-07	0.0048963298585182	5.28829884936957e-08	0.145457697399692	5.07783050439839e-07	0.0022165857806869	0.0041473314697988	7.72994296100692e-07	5.20629508270368e-07	0.0005929293078915	0.0400704961302686	6.35277831176565e-08	0.192487394540055	9.61060014869847e-08	5.2448777285356e-07	6.3005743641564e-07	0.0221146820429194	4.21235775805606e-07	6.28555044701129e-07	0.0497130015848468	4.14274556352834e-07	0.0038058892577303
