sample_id	alveolar_macrophages	innate_lymphoid_cell_nk	at2	basal	ec_venous	t_cell_lineage	ec_arterial	peribronchial_fibroblasts	at1	multiciliated	plasma_cells	secretory	smooth_muscle	monocytes	monocyte_derived_mph	smg_serous	ec_capillary	adventitial_fibroblasts	lymphatic_ec	transitional_club_at2_cells	alveolar_fibroblasts	neuroendocrine	dc2	dc1	myofibroblasts	b_cell	mast_cells	interstitial_mph_perivascular	smg_mucous	pericytes	smg_duct	mesothelium	ionocyte	smooth_muscle_fam83d	tuft	plasmacytoid_d_cs	subpleural_fibroblasts	hematopoietic_stem_cells	migratory_d_cs
GTEX-145MO-1326-SM-5Q5EF	0.00971004348457174	4.40815343830519e-07	0.0174010715164652	3.2294697381945e-06	0.0806769081026937	5.13398378002442e-07	0.0125628577211597	0.0351854729524733	0.0351627485451951	2.26143122230977e-07	0.00486259572238987	2.10662058449899e-07	1.26269749684068e-06	0.0402130339635341	1.44586688194166e-06	1.86621871735522e-07	0.0829536530704637	0.110284880554204	0.00533701592662918	9.98638511229138e-08	0.246186706514839	1.26168308657131e-06	1.49683839304812e-06	2.27373287802173e-06	2.83856213481341e-06	7.45732831668613e-07	0.00154284571716939	0.0714670594783057	1.57506063178233e-07	0.197713726914068	9.74902135471371e-07	0.00136236729530905	1.01058479422903e-05	0.0294084125295258	1.94835943560453e-06	6.42198880333211e-07	0.0179349987444213	4.76203865610705e-07	3.06414019353722e-06
GTEX-146FH-1226-SM-5NQB6	2.44866312641216e-06	0.00361897407909414	5.97246233715947e-07	5.34108655847578e-07	0.020635925822716	3.02692357283415e-05	0.0176303543494451	0.142668255475354	0.0909754435528289	2.38364652344934e-07	0.00912537071951217	1.40696890607147e-07	1.18980547388763e-06	0.108279732551138	0.0174697193011384	2.48614391515185e-07	0.171914741104239	0.0153028859566308	0.00133828121374351	6.96588100007563e-08	0.169929822940818	1.46410454196363e-06	7.89767145223915e-07	1.12304126652911e-05	0.000673687974828579	8.12906048896628e-07	0.000591337464330063	0.0299658608398346	1.43384449743956e-07	0.17266615901178	1.4278166938105e-07	0.0113177005288795	1.31998524124282e-05	0.0132789597349324	2.95068847138243e-06	0.00254305495818541	5.88323701322448e-07	5.66642844165047e-06	1.00737706180463e-06
GTEX-146FQ-0926-SM-5LUAV	7.48273014026203e-07	0.00418323361768412	0.0516328070453267	3.88049645299376e-06	0.0267590375448059	5.83083135946478e-06	0.0027684682712702	0.143848061308549	0.0910273064998511	0.0295274312525276	0.00154025917645872	3.90718662240839e-07	0.0168519769617288	0.0610546590147078	4.47760347940115e-06	2.46908334587817e-05	0.0717095224310253	1.43706782511029e-06	0.000768104929173382	0.00417673475805163	0.180027329912028	2.49805578380541e-06	1.11217475132528e-06	9.42653707987675e-07	1.07154511415643e-06	1.85067461316661e-06	0.0017104712512409	0.0434894611923071	5.35472288222674e-07	0.115492173137594	6.11864544229559e-07	1.02093832575161e-06	0.000296383439988151	0.0312318259716725	0.0703653112291948	0.000265958663733248	0.0468917133980048	0.00432650952562631	4.16026406918779e-06
GTEX-1477Z-0626-SM-5NQB7	1.62623243391374e-06	0.00204717056330426	5.69371741472526e-07	9.45102532717942e-07	0.0149905896972905	0.0100648570494085	0.0455192541415698	0.122212157038975	0.108680157156282	0.00355878148286384	0.00549220429235944	4.46627621994764e-07	3.36328854255172e-06	0.0183537185918719	2.42090126994245e-06	0.00016239735313126	0.192461724003979	3.24212952502957e-06	0.00260691246178967	1.95701532853626e-07	0.154463986835029	3.91354849697036e-06	2.92151012349545e-06	2.40561556660478e-06	0.0456888306579684	0.0102835097719927	0.00195177309797392	0.0349144004221052	2.92569820041234e-07	0.203541677712358	5.47802874609499e-07	1.85268535559194e-06	1.02678358004961e-05	3.04835308788698e-06	9.5558485255628e-07	6.11009783924104e-05	4.58560199413133e-07	0.0229044251970253	8.98072952555968e-07
GTEX-147F3-0726-SM-5NQ9U	0.000258361033138935	0.00142859279550116	0.133497156943594	1.10947441063855e-06	0.00643831660389449	3.61247434529108e-06	0.0310000899062934	0.0635572011832319	0.113960943410671	5.12579374657157e-07	0.004975562384239	1.59354838878263e-05	5.12106486882048e-07	0.00221181103638593	0.06952317980446	0.000164562547234879	0.17584624160321	1.35308168996603e-06	0.00091178419387528	9.25840032338131e-08	0.161257417784532	8.44891377754675e-07	7.97183364114903e-07	7.37353183927469e-07	0.0088096801611415	1.48528900568577e-06	0.00188265533927021	0.0570792636501002	0.00104670994783611	0.164594654451108	7.35793569689882e-05	8.40324692121645e-07	3.19408427005026e-06	0.00144353145293875	4.41193733254257e-06	1.64422467991331e-06	4.07782098021063e-07	6.58906433637744e-07	5.54649738119306e-07
GTEX-147F4-0926-SM-5Q5EO	4.72428895785245e-07	0.00215402184898212	4.19792338619625e-07	2.64240548895195e-06	0.0420050357084199	2.24696434307476e-06	6.97202662577889e-05	6.84359629830953e-07	0.0568555835652126	5.03844635019968e-07	0.00184794641612304	1.85469304966112e-07	0.0114559499434209	0.0398049406071272	3.61253533301085e-07	0.000208802138327639	0.168342619940555	4.3574962359472e-07	0.00156125416828544	1.53402919533018e-07	0.481045307252982	7.39372182132582e-07	0.0127823457793097	5.10401055133031e-07	1.30747251936009e-06	0.00774376078626513	0.00223800824819215	1.59294697728517e-06	1.24352509543788e-07	0.136948444563386	9.75658344131594e-05	3.72888333201699e-07	0.00036931696328223	0.0168750882639664	0.00395864238088716	8.41883778356782e-07	6.69403602575495e-07	9.10976741568597e-07	0.0136204699561925
GTEX-147GR-1226-SM-5TDCL	0.00678753559346634	1.81401395352566e-06	0.145278472267174	4.25449315070458e-06	0.0136946286092517	0.0218697770192499	1.04221532712752e-05	0.161248441934044	0.0216288963380537	2.8021634936049e-07	0.0096068209135222	2.03322815801148e-07	3.20654021398741e-06	6.20375473998236e-07	0.115741144287093	3.30955986982419e-07	0.068666503147517	4.12352720257147e-07	0.00105576268148593	1.03054502457109e-07	0.0791227340717528	0.00224512845498447	0.00886835999491307	0.0969046971604087	2.26094072705585e-06	0.0170844181995412	0.0013696427041352	0.068425628042187	0.000355537496545831	0.0783270457523599	2.34207030686247e-07	0.00788111003865277	0.000167527067518239	0.00273104127191979	2.17042029559842e-05	0.0022139385853631	0.0665989423789377	7.44487278697636e-07	0.00207967467349146
GTEX-147JS-1226-SM-5RQK4	0.00841798153471219	0.00179456215310085	0.00490361430711701	1.94341193585898e-06	0.0110881421346876	0.00024576513502936	1.64993999463862e-05	0.165019148432443	0.0570942815119594	3.64132605325606e-07	0.00880138646693943	4.81642706141794e-07	7.2415295953065e-06	0.0136478206376707	0.0600950813921097	5.42002330371781e-07	0.103451611980724	1.25807009454509e-06	0.00450777287950487	1.68291751758783e-07	0.118272624483196	7.85689336604724e-06	0.00284048028117119	0.0141371484701204	2.6072632491581e-06	3.02364288253697e-06	0.0021646488149487	0.12692385919783	3.29304185183952e-07	0.195686760013213	3.84955613184753e-07	4.53998984750432e-07	0.00124663974198214	0.027590752219389	0.00209187416734456	0.000807398510151463	0.0639864829019779	1.5793326671234e-06	0.00513942876076398
GTEX-148VI-0226-SM-5RQKA	0.0151824179657763	0.00394068563647243	0.0242505951545935	0.00173522963402895	0.00671860056757185	4.24362357591818e-06	0.0588629944739594	0.198735225849563	0.0619245995085045	0.0115245938352848	0.00237112523579006	1.65461615116982e-06	2.17154323320634e-06	0.00386350937164767	0.0242687105836848	7.61513753341138e-06	0.120068403459667	6.78071237209906e-07	0.00357683382636472	0.00589138739795237	0.0983953911261638	9.550691701635e-05	0.000337014942613778	0.0141901566709575	0.0361529051909145	4.64267219774541e-06	0.00251457068794284	0.0415054366830358	0.000247210633832131	0.200900419685569	0.00159411425252191	6.78697029593959e-05	0.00194571521921916	0.0560076096871292	2.64887725991022e-05	0.00307762280614371	9.12927336966853e-07	1.5786093610167e-06	3.55731989414787e-06
GTEX-148VJ-0826-SM-5LU8V	0.00654014551380608	0.0073706952919069	0.00768937866520916	3.11517371166501e-06	0.019088964126132	0.0034800129504346	0.0404356401052332	4.04174419650912e-06	0.0296525740663117	3.43769691735705e-07	0.00737919633129191	4.36001189585867e-07	9.31515660610211e-07	0.0881446780877699	0.00867636550575073	3.26513312041298e-07	0.235180114401216	1.3688662911498e-06	0.0012299577404104	1.190177873546e-07	0.280073159727166	1.59179308388527e-06	0.00110793262475832	3.78737207300539e-06	3.90032487125363e-05	0.0334678035598031	0.00145271626305897	0.0232643440224503	1.60556080834584e-07	0.203077106344619	3.62785756514567e-07	4.14910009705939e-06	5.02806253449643e-05	0.00234694542023206	0.000220862341537887	2.51759777876034e-06	1.42845143481464e-06	1.25184205088802e-06	6.19093664776545e-06
GTEX-1497J-0326-SM-5Q5CN	8.31307243586398e-07	2.82582827797754e-06	0.0129277768727894	2.93997843898462e-06	1.1305759661138e-05	8.03504048376842e-07	0.0134364986910238	0.01177207822368	0.0777456698917581	0.0342729759154428	0.000894252620233202	2.35207189457954e-07	5.51276246644132e-06	0.0599310636539087	0.0205900608501669	2.8533792415252e-07	0.144630308168519	0.000734470021478555	0.000241678656348233	0.00444982945435393	0.230650172387866	7.4277009360532e-05	2.56564958887488e-07	2.78053004390931e-07	0.0347899164663917	5.33492155092836e-07	0.00119355839454622	0.0491948738814905	2.14331993485704e-07	0.23058650405498	2.23403778847305e-07	0.000176271055574531	0.00558315863950052	0.0660904826568984	2.32364105197834e-06	3.28619337163758e-06	7.7549240470931e-07	1.21633467022269e-06	2.7524105066043e-07
GTEX-14A6H-0526-SM-5NQAZ	1.96505985098844e-06	0.000487307083649883	0.054019357231997	1.23115374578982e-06	0.0237586096359962	0.00394666114848811	0.00909244177259638	0.22404924509972	0.0733337347751444	0.00339007803363536	0.00117223491500736	5.41476584407314e-07	1.39382518626776e-06	0.00578855001208557	0.17043236978059	1.0254321811439e-05	0.110362452735064	1.31324378549614e-06	0.0019558408074918	8.31151511044036e-05	0.1449065907069	7.41626269854395e-05	1.47164216860722e-05	2.9171496427617e-06	2.62416982878958e-06	0.000346868901568806	0.00138414085311557	0.0129735492925865	1.19467263149392e-06	0.11496832772543	0.00114202540304945	5.30650116882971e-07	1.78156129447597e-05	0.0038136870843656	0.0125519571272978	0.00483732453576244	0.000807992999114107	0.0184633194097721	0.00180155739366585
GTEX-14ABY-1126-SM-5Q5F8	0.0528491846007558	0.0129800744724152	0.000332347224457694	1.4594251706583e-06	0.0153033135620932	0.0106613893271279	0.0269965876689278	0.0939147765989653	0.1905466527043	0.0100092477312275	3.93464958568031e-07	7.30835866493349e-07	2.42106593745934e-06	0.00838823626268352	0.000216063534252433	4.12830990875325e-07	0.127201078109619	2.59935267229373e-06	0.00324733902612759	3.60064335021052e-07	0.132307661118148	0.000639467469787745	0.0246946929070663	0.00117685049538384	8.97938836715018e-05	0.0310596230759837	0.000718134814700363	0.0171611157224271	4.23949482998116e-07	0.214699651696125	4.1157950205535e-07	4.13921639371065e-07	0.00110688346791124	0.0128290629515976	0.000257803763857361	0.00210551236886167	4.10276318307165e-07	0.00844239496936041	5.50237052921079e-05
GTEX-14AS3-0926-SM-5TDD6	0.00695162098539765	0.00152167308205227	0.0385384324744933	0.000124550454415618	0.000322952167349057	0.0185033055734987	0.0572965525304569	1.25243068937316e-06	0.110924496326463	0.0299849786449898	0.00674708858684245	5.30342892779928e-07	0.0427998012278054	0.0164999975672637	0.007348197673987	6.30195438930424e-05	0.12766972941015	1.02956662245687e-06	0.000989877380535746	0.00215695804257056	0.313511609701844	1.66036421517559e-06	0.000415840067598726	0.00867104015620764	0.0383960139337288	0.00880528569241658	0.00361241697003685	0.0413838615369579	1.2899062565304e-06	0.11514608246522	2.93419717147562e-07	5.42461737888441e-07	1.19469363333852e-06	1.00526993047955e-06	9.03476871162793e-07	0.00160113340024699	4.40440948319515e-07	1.85282937057955e-06	1.48920069456194e-06
GTEX-14BIL-1226-SM-79OME	5.50400497867784e-07	0.00661303561056291	9.86269043991189e-07	1.0133980267766e-06	2.0288380856751e-05	0.0117511173207574	0.111330444201645	0.0148911188755926	0.165768637810197	5.13690774914014e-07	0.000822908262485304	1.08148695305314e-06	3.71514410570475e-06	0.0370867611788837	8.44571891660314e-07	2.32322499484543e-07	0.180141119317648	0.00670978190852519	0.00461198275503011	1.22205895058118e-07	0.175090325125012	0.000305315658297423	1.7295464388459e-06	1.31966853475899e-06	5.83244272069967e-06	0.00739160143094571	0.000459683404778471	0.02300919548619	3.06898208793595e-07	0.245517138313727	2.30795606622173e-07	6.08386307013054e-07	2.49643001002675e-06	0.00696181415757586	1.32284328928217e-06	0.00147510354497398	7.37624624021393e-07	1.2123455280125e-05	6.85967560548043e-06
GTEX-14BMU-0526-SM-73KW4	6.76637711375664e-07	1.092063509649e-06	0.203760676616317	4.7583627570427e-07	0.0430208633321874	7.89140042571081e-07	0.0011541757366882	0.1196095816686	0.0839490503040517	1.68491722201011e-07	0.00476523085002831	1.14665720046719e-07	6.32600010547974e-07	0.0127753031318275	9.09289925062022e-05	1.08502707252849e-07	0.112837427992255	2.50381067518436e-06	0.00138724145194481	5.83140659063053e-08	0.109540018197192	6.87874994826184e-07	3.42396130163424e-07	3.09440681240604e-07	8.26414396796632e-07	5.25453602285027e-07	0.000240031571146172	0.107922387051022	1.10140622434433e-07	0.178928790719404	9.30240598139992e-08	0.00151561630467848	0.0073545971463087	0.0108827684644285	0.000239170907461755	8.44138997416225e-07	3.52217509075682e-06	1.19741844477863e-05	2.84256488439126e-07
GTEX-14BMV-0826-SM-73KXU	0.00352882552537705	0.00498261411807036	0.0302938038619657	2.43442008612316e-06	0.0406247704618182	0.000489660547018445	0.0183203609832916	7.01973563703285e-07	0.0742265377824958	2.35499161546921e-07	0.00326067764148455	1.96487114681419e-07	0.0590076009808237	0.0227146573042111	1.24808060710942e-05	0.000251933238694642	0.116008501004003	5.81569978408852e-07	0.00313702071155502	8.45299790938902e-08	0.407559531485646	8.64778373479382e-05	0.0419604696124443	0.00651707636104909	4.59128473797495e-06	0.0252392597791273	0.0037885057773693	0.0231619321484124	1.16041820090566e-07	0.0831135678439563	9.17962189392937e-07	3.20649717943663e-07	1.69646307384902e-06	0.00821556371738468	0.00148097438673059	7.65515515931539e-07	8.1396816416717e-07	5.17966692110221e-07	0.0220032217518563
GTEX-14C39-0326-SM-5TDDX	4.61530260993e-07	4.85897733319341e-07	0.000310212533876264	0.0433459701331794	0.0712771458273354	3.65785053857498e-07	2.92993418279476e-06	0.0263532485794757	0.0266434591258776	0.0330813228547874	0.011714224682794	0.00950920996185257	0.000260090858626553	0.00341027488310018	7.86384773576104e-07	0.0800353983640373	0.0339261702596345	0.166468541273747	0.00351144851019758	0.00581340815842836	0.120624852423386	0.00081929364899873	4.26743655204413e-07	4.54040442374621e-07	0.101420322734087	5.66334521744278e-07	0.000565885397051178	0.018204593191657	0.0165272771417974	0.14220069728398	1.70157691776344e-06	3.51051269632545e-07	0.000399640971870322	0.00265186474680356	0.000581015400305828	7.09915429990443e-07	0.0281832859056774	0.0521509143322381	9.91620956417174e-07
GTEX-14C5O-1126-SM-5TDEH	2.21899347719275e-06	9.50115573412838e-07	1.98953236015081e-06	0.00244844352507187	2.39370959474297e-06	0.0121408085924249	0.0280323537289056	1.27759433505849e-06	0.115550553832624	4.98132482970112e-07	0.00367265354320636	2.09108765265415e-07	2.24133972826921e-06	1.44571421710994e-05	5.25205400367188e-06	1.51504884872499e-06	0.149930998872788	1.23721749496088e-06	1.66094061186626e-06	1.1564329115672e-07	0.416193765338912	7.04143185259841e-05	1.1964518658214e-06	1.14831269612156e-06	0.00634144593345137	0.00246001150764813	0.00193349388086216	0.0267515494422655	2.58223106623706e-07	0.210254935257835	1.87116282304274e-07	3.6328717335095e-07	1.397971253801e-06	0.0205659491843054	7.1543829769383e-07	3.17175003794551e-06	4.29212926700433e-07	0.0036063770767527	1.3616280426679e-06
GTEX-14DAQ-0926-SM-793AZ	0.00139011635868603	0.00316647808144656	0.140080040358331	1.86743203667715e-06	0.013139581321333	0.000742271569541255	0.0346744546487258	0.0421259487621704	0.179576534629138	0.0104228491871124	0.00625190449585911	4.92062921061514e-07	1.81949613923826e-06	1.12654516371541e-06	1.30998443782836e-06	8.21632964058191e-07	0.159096928880529	7.56695440942808e-06	0.0012260002789749	0.00239417531813637	0.166202770641294	0.00287398906073259	0.00034654468350348	0.018590730811764	0.00305609010097226	0.00165435405639596	0.00269164186862872	0.0239809071295514	5.34368109709856e-07	0.178223667451447	3.52701246233172e-07	9.44323467786688e-07	0.000400510377553659	0.00763277444936309	2.98093171311698e-06	7.57963292352125e-06	5.38619552833687e-07	1.04945840289699e-06	2.9751335322492e-05
GTEX-14DAR-0226-SM-5S2PR	0.0439265251080385	0.000990786330030928	0.224250559486751	1.08270865670323e-06	0.00147371432451528	6.66872046916088e-07	0.00836281185160826	0.00486862916221485	0.142596174469909	0.000561772403756877	0.000986780569147339	6.13945496813213e-05	5.37152825609791e-07	0.0263308065407519	0.0355198534150385	0.00031287474520001	0.141917772148719	0.00378210631829822	0.000752360285660888	4.64546067464421e-07	0.146200351059463	6.2136021015556e-07	1.04716978982485e-06	2.57070042037044e-06	0.00419279606320176	6.75869041760487e-07	0.0011445074708638	0.0771164860962532	2.20059903921657e-06	0.133079019074204	4.05647710536123e-07	3.05194721515905e-07	1.15847972359608e-05	0.0015436521195218	2.09452313130116e-06	2.55937909063659e-06	3.8012181120795e-07	6.0244123252154e-07	4.67324139332253e-07
GTEX-14E1K-0226-SM-62LDT	0.0796024896727072	0.000779286022714972	0.19689244041122	6.47206863154441e-07	1.71996071540231e-06	0.000175990220036305	0.0418003052227034	4.2829236041611e-07	0.106073932481168	2.97493728601475e-07	0.0103519037366956	1.65432877726422e-07	3.7588072700058e-06	9.51891315064502e-07	0.00895878778913846	1.70615517919428e-07	0.124030140557931	5.27884032819828e-07	0.00035603433439721	1.08844985222148e-07	0.193605482113727	1.59153866798767e-06	0.000132100959442095	4.98724643313759e-06	0.00781913873157762	0.00901494088341857	0.00115018506909557	0.095559891449372	1.85995683368091e-07	0.122376044702335	1.42204589110178e-07	2.35767276680518e-07	2.0096408468409e-06	0.0011682535702166	1.28386284036641e-06	0.000130609235771254	2.59491616257409e-07	7.71459181729416e-07	1.79919953081298e-06
GTEX-14E6C-1426-SM-5ZZWH	6.15593172494357e-07	0.00520219481334756	4.96095903005614e-07	1.22198054537936e-06	0.139384782281444	0.00252857794900597	1.19383940310124e-06	6.57681269612016e-07	0.0634740290482587	0.00593337921068266	0.00111739078671534	3.6481251933749e-07	7.19999390730335e-07	0.0239537762429299	5.10426782515634e-07	5.7877108633157e-07	0.181389135254804	3.37488589747466e-05	0.00338679268306674	0.000336619784978948	0.362155834076032	4.39644366311056e-07	6.50867827783978e-06	3.12781976928741e-06	1.45942456998861e-06	0.000207632989393433	0.000489187852944372	2.38577919250624e-06	1.65577256534544e-07	0.203773305877219	2.97587381138626e-07	3.70794982052401e-07	8.02808796196446e-05	0.00212938722607562	0.00334599364150863	3.71278066155423e-06	5.37822780020365e-07	0.00105176496153247	8.20472155651504e-07
GTEX-14E6D-1026-SM-5S2RS	1.48190188041332e-06	0.00530355500064432	4.67834468717801e-07	3.76462885355973e-05	3.70618821453348e-06	0.00386831602269249	0.0472730655093208	0.0139255295428472	0.0233614438631155	0.131388506389842	0.00539196089432767	4.39351562289578e-07	0.0725115125274137	0.0226854211520133	1.0061842762851e-06	0.00079114339432504	0.0897043401915314	1.1943829592652e-06	0.000732945866647316	0.000404395510101676	0.328500996033277	0.00296687043369574	0.00917062594338755	2.9507728049896e-06	0.0197964334065332	0.0286178385344887	0.00300212687527188	0.00539904052073366	0.00112852912067347	0.174135543877528	5.44118645515406e-07	5.4966137647761e-07	6.42634872858944e-06	0.00987542134754549	8.34141336642135e-07	4.19447463119374e-06	4.97869858361218e-07	5.94317256140705e-07	1.9042055077938e-06
GTEX-14E6E-0426-SM-73KUE	6.906113428663e-05	0.000539433040362613	0.275774410003222	2.26480395129443e-06	2.87795299809713e-05	1.38247721453334e-06	1.48901199579161e-06	0.0647485988653495	0.0670795260557497	0.00739535703288986	0.0064007708226187	4.3490833598339e-07	4.21866784279846e-07	0.00905363957001225	0.103363267601053	2.68147926475584e-07	0.117594598677676	4.06463815860334e-07	0.000927033384776907	1.9834023949018e-07	0.108308699106972	4.87989590386198e-07	1.03487784198311e-06	2.5850026943383e-06	6.51445458558103e-05	5.4341725986686e-07	0.000122224324344362	0.0953298097973683	0.000545961035408901	0.122622548845931	0.000370495645579771	8.70955404283715e-07	0.0067399968711099	0.012626770055981	0.000110714756912678	3.34459617096526e-06	9.24302724270116e-07	6.32378951151712e-07	0.000165869755656837
GTEX-14E7W-1326-SM-5RQIV	0.000298388836651392	0.00294509074725344	0.0132136806642454	0.00115201512399805	0.0277062644478653	6.36959517184795e-06	0.0316311119313215	9.60481232994704e-07	0.0741219854980249	0.00184179148732905	0.00877779813188977	0.0007889301938576	0.0164190482838434	0.0138060139568935	3.48044333136011e-05	0.000240146051141614	0.253283184245071	4.410781199389e-07	0.00025405883072967	1.47502195233607e-07	0.323697314369284	0.000136685732621156	0.0310478979134377	5.01645444845832e-06	8.82832379563085e-07	0.000165551687448875	0.00246559443910885	0.0271204218281343	0.000116654387088098	0.148744971792531	1.9004211313651e-06	5.20278625141672e-07	5.51366963564371e-06	0.00360208373825707	0.0024195092653935	1.34173901352182e-06	1.4232979835497e-06	5.74194485290877e-07	0.0139439104388446
GTEX-14JG1-0926-SM-5YY8W	0.0229727642677828	0.00470901166576967	3.21943714999409e-06	1.35461294442995e-06	0.0442087455010238	0.000763894799640186	1.00899399180702e-05	0.0369820165833563	0.0989286568687122	4.25224924569682e-07	0.0140630372829762	2.01092462668525e-07	2.54884550583108e-06	0.0136063896659798	0.00417486288265304	1.94866168672999e-07	0.142168949768469	1.21255219936973e-06	0.00196904439637055	1.72484206896403e-07	0.332929992815784	3.02633115783456e-05	0.0416466380392823	0.00857041909895908	2.03961216366127e-05	1.32094148264958e-06	0.000735810784781254	0.0509534433436278	1.56435186050114e-07	0.158146502907222	1.73122820416092e-07	0.00177828327454141	0.000528227951436971	0.0109773829754096	0.000782193759275109	2.64713503546037e-05	1.56173951584948e-06	8.41657321509362e-07	0.00830312763157147
GTEX-14JG6-0326-SM-6AJBT	0.0324519214787728	5.32805844905214e-05	0.345423340215421	2.53465005298983e-06	0.0083097770022047	2.57175047378077e-06	1.00784125445029e-05	8.92086484572867e-07	0.0961232200978951	0.0164973066430776	0.000987998001203612	0.00513724149612151	6.75230984510246e-07	3.25164694194152e-05	0.0694137305513322	1.24377071095418e-06	0.0971887342873371	9.75158157201468e-07	0.000213895756967069	0.0031233466522164	0.140010197196498	4.85170480198389e-05	1.84036869296298e-06	2.95829713809824e-05	0.00985334077581314	7.66099795906806e-07	0.000664830513573761	0.0445339077831052	0.00166480893168281	0.126181706339648	7.8016667693477e-07	3.09165416274692e-07	5.08035549146739e-06	0.00163433110832652	1.86029057649402e-06	1.02971059018827e-06	3.13840437263e-07	9.8354960601767e-07	0.000390533488800166
GTEX-14JIY-1326-SM-6AJB3	4.80980420430352e-07	0.00670222512538742	4.39205629087415e-07	6.64304007617465e-07	0.050645367498608	2.60528225315281e-05	3.25164539706209e-05	0.113003458758382	0.0252549108166625	7.26942054037034e-07	0.000122414052447543	2.30788680852788e-07	0.0256469027266003	0.0397636028055067	4.92038276943864e-07	1.90246177416355e-05	0.103866154520599	9.17113100143894e-07	0.00206623416439195	1.91781220332853e-07	0.370475265659568	0.000153179396079418	0.00405822938143262	0.00093633052158965	0.00169458553177861	0.0188409936035707	0.00282017077818305	1.47416430198452e-06	1.836566338459e-07	0.213425502058475	8.18941588956942e-07	7.27349720360393e-07	3.79045817809646e-06	0.0134173254189957	6.24407512255241e-05	6.89741664547683e-06	1.87477979957541e-06	1.35762733024875e-06	0.00694584498868534
GTEX-14LLW-0726-SM-5ZZVV	3.10538244687019e-07	0.000774571794189488	9.95586943982643e-07	3.42892386519742e-06	0.00924934321418815	2.74640112660427e-06	0.0280483139397908	3.94623787846041e-05	0.0402699431446384	0.0053410800118311	4.90766091125708e-05	3.89431690199932e-07	1.44321395959902e-06	0.0272289486921119	5.5939737399871e-07	1.50691471815624e-07	0.289239704796358	2.37101996895688e-06	0.00168395961168605	2.50635867565943e-07	0.294762041004274	1.28620053697121e-06	3.28815588446578e-07	2.74714421517763e-07	0.0478201196999452	7.10655725038558e-07	0.000368674486874823	5.57343164921754e-07	5.05616626167358e-07	0.247437512684222	8.64072006305969e-07	4.34458495142627e-07	1.47846449664683e-06	1.40662909301432e-06	1.03140259454699e-06	7.3840210306059e-07	4.91572723032243e-07	0.00766406434550485	4.29398400365801e-07
GTEX-14LZ3-0726-SM-5YYAB	0.00697576079642197	2.56263857898511e-06	3.16192955692868e-07	2.32217412331406e-07	0.0312422051872123	7.76292256175735e-07	0.0179033749351336	0.0820599261567455	0.138557437547329	2.51565710651778e-07	0.00148177855404913	1.06499617660636e-07	7.35287570995209e-07	0.0163823051952563	1.48384982663005e-05	7.94309096822437e-08	0.185934067710454	0.022515992885443	0.00844443817222777	6.52961381969666e-08	0.170528570871213	0.00026160196308085	7.05757863740383e-07	8.6984005715464e-07	0.0231927441279583	0.0033358462322855	0.00192518690812013	0.023188310173626	1.05128532223182e-07	0.191966398975594	1.19225684465452e-07	7.88190546715999e-07	5.82812781106389e-07	7.66951105028774e-07	3.31914046155167e-07	0.000565836852405176	3.2302154177916e-07	0.07351300244248	6.57551389959402e-07
GTEX-14PHY-0526-SM-664NM	0.0183355861623337	0.000701885605169596	0.183525936141497	5.98161275111243e-06	0.0180306232512584	0.00252747605026704	0.0370838046916517	0.099414396557244	0.0618107960896145	4.44103334881694e-07	0.0425374259360898	1.68577137122096e-07	1.11877441148773e-06	0.000833389478508461	0.00987488652929054	1.38404281804597e-07	0.0649765171534492	0.00907070327526064	0.00202927622524483	1.0459357463364e-07	0.228719411304661	3.62213601679146e-05	1.66883061078557e-06	0.00333494525366654	3.22506219729455e-06	1.63132049921485e-06	0.00136629320778376	0.0875441968122347	1.4703715571022e-07	0.104637124508067	2.22812931488697e-07	6.90782688644051e-05	6.3398601049732e-05	0.00108682054429248	0.00111109674203093	0.000583658902716231	0.0206775822032385	4.10986705188806e-07	2.20702875665896e-06
GTEX-14PJ4-0626-SM-6AJBS	0.000539763493570793	0.00123549646079746	0.196332425909668	0.000921396698690907	0.0436420865040508	1.63788897099338e-06	0.0117076096938773	0.0229610345542575	0.103054597853123	0.0305112124172191	0.00876871838138318	2.25463517071168e-06	1.17976704710517e-06	0.019383548336162	0.000204174297363219	5.4755869913217e-05	0.0884375008365834	8.41498957483265e-06	0.000385378673029116	0.00272592619184708	0.190273266935315	6.824546638457e-07	8.20560184177674e-07	2.43249018215839e-06	0.00214786746598083	8.29416707879174e-07	0.00245096636173854	0.0562446644834949	0.000675731990615739	0.193229272388148	6.0939241962057e-07	5.8294195823043e-07	0.00382335008648044	0.020264913603966	1.39220420850977e-06	1.60091949253542e-06	4.90732000325872e-07	5.88331538946262e-07	8.23788605087211e-07
