test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver	n_expressing_populations	expressed_sender_populations	max_expression_fraction	pericyte_expression_fraction	cognate_receptors_in_pericytes	n_cognate_receptors	prioritized_top11	ligand_class
LGALS3	0.809458629463897	0.0604961305072396	0.0526611866576706	0.0872641255675174	170	Pericytes	21	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.932330827067663	0.156942614112854	ENG; MCAM	2	FALSE	other
C1QA	0.821760112310261	0.0603375082779122	0.0525025644283432	0.139806295748147	171	Pericytes	16	Alveolar macrophages; EC aerocyte capillary; Adventitial fibroblasts; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; AT1; Myofibroblasts; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.929524366411546	0.0643344914340476			FALSE	other
SEMA4D	0.813161358252174	0.0602365765284123	0.0524016326788432	0.13384420069253	172	Pericytes	6	Alveolar macrophages; Classical monocytes; DC2; Interstitial macrophages; Mast cells; Non-classical monocytes	0.226576639287174	0.00994369234455491	PLXNB2	1	FALSE	other
SEMA4A	0.821233657980171	0.0601180590994048	0.0522831152498357	0.139811307454808	173	Pericytes	6	DC2; Interstitial macrophages; AT2_AGTR2undet; Non-classical monocytes; Transitional Club-AT2; AT2_AGTR2det	0.400957510472764	0.0250389361447227	PLXNB2; PLXND1	2	FALSE	other
CALM1	0.814451171360887	0.0598826111724981	0.052047667322929	0.103228190585332	174	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.805119800203276	0.440996765304921	AQP1; CACNA1C; FAS; INSR; KCNQ3; PTPRA; RYR2; TRPC3	8	FALSE	other
SIGLEC5	0.818522418180225	0.0598190636947437	0.0519841198451746	0.138781896940588	175	Pericytes	1	Alveolar macrophages	0.121839752565878	0.00035941056667066			FALSE	other
SLITRK6	0.818127577432663	0.0595585734951186	0.0517236296455495	0.13789308607955	176	Pericytes	1	Myofibroblasts	0.144859813084112	0.0209656163891218			FALSE	other
NFASC	0.815688339036593	0.059544221911246	0.0517092780616769	0.14037352523358	177	Pericytes	2	Alveolar fibroblasts; Vascular smooth muscle	0.179482456948158	0.0809871810231221			FALSE	other
AGRN	0.825954198473286	0.0594387518170202	0.0516038079674511	0.110545510025061	178	Pericytes	6	AT2_AGTR2undet; AT1; EC venous systemic; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det	0.355485232067535	0.0736791661674851	ITGB1; LRP1; MUSK	3	FALSE	other
CEACAM6	0.799833289462144	0.0592253871560982	0.0513904433065292	0.129971187034986	179	Pericytes	4	AT2_AGTR2undet; AT1; Transitional Club-AT2; AT2_AGTR2det	0.7036633740375	0.00479214088894213	EGFR	1	FALSE	other
SLIT3	0.824567868737391	0.0590479226087358	0.0512129787591667	0.134330739551839	180	Pericytes	6	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Vascular smooth muscle; Peribronchial fibroblasts; Subpleural fibroblasts	0.52920625191548	0.267401461602966	ROBO1	1	FALSE	other
CD1B	0.81823286829868	0.0588305127660914	0.0509955689165223	0.137859878265496	181	Pericytes	1	DC2	0.11468049561465	0.000119803522223553			FALSE	other
IL16	0.809721856628939	0.0586479626586244	0.0508130188090554	0.13916026855425	182	Pericytes	6	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; DC2; Non-classical monocytes; Peribronchial fibroblasts	0.250566962917547	0.022523062178028	CD4; CD9	2	FALSE	other
LSAMP	0.855812933228042	0.0585702925589338	0.0507353487093647	0.14442251803506	183	Pericytes	5	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.580202267851708	0.0790703246675452			FALSE	other
COL4A5	0.820724752127754	0.0583607223811082	0.0505257785315392	0.13425892080752	184	Pericytes	5	Alveolar fibroblasts; AT2_AGTR2undet; AT1; Peribronchial fibroblasts; Subpleural fibroblasts	0.253787878787889	0.00970408530010781	CD44; CD47; ITGA1_ITGB1	3	FALSE	other
HLA-DQB1	0.813977362463807	0.058352387333236	0.0505174434836669	0.0935270334800922	185	Pericytes	15	Alveolar macrophages; EC aerocyte capillary; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; AT1; EC venous systemic; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.948593902268957	0.0244399185336049	CD4	1	FALSE	other
FGF2	0.884697727472148	0.058257119263401	0.050422175413832	0.159852803957356	186	Pericytes	2	Alveolar fibroblasts; Adventitial fibroblasts	0.173766472571246	0.0384569306337605	CD44; FGFR1; FGFR4; GPC4; NRP1; SDC2; SDC4	7	FALSE	other
SEMA4B	0.810660700184263	0.0582321345316642	0.0503971906820951	0.138163581920717	187	Pericytes	4	AT2_AGTR2undet; AT1; Transitional Club-AT2; AT2_AGTR2det	0.295332136445243	0.0995567269677736	DCBLD2	1	FALSE	other
NPNT	0.832903395630432	0.0582232744729332	0.0503883306233641	0.142629108337113	188	Pericytes	9	Alveolar fibroblasts; Lymphatic EC; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; Peribronchial fibroblasts; Transitional Club-AT2; AT2_AGTR2det	0.524836977368672	0.0517551216005747			FALSE	other
ADAM17	0.82947266824603	0.0581514007101385	0.0503164568605694	0.121816875192116	189	Pericytes	20	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.642928585717009	0.102911225590033	ITGB1	1	FALSE	other
COL4A2	0.827182591910154	0.0579104034404322	0.0500754595908632	0.133150119622933	190	Pericytes	13	EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; EC venous pulmonary; EC general capillary; Subpleural fibroblasts	0.812986701808966	0.812986701808966	CD44; ITGA1_ITGB1; ITGB5	3	FALSE	other
CEACAM1	0.818759322628764	0.0577985760612387	0.0499636322116696	0.119106731941512	191	Pericytes	1	Lymphatic EC	0.114315235769305	0.00251587396669462	EGFR	1	FALSE	other
COL6A1	0.84211634640695	0.0577467459452944	0.0499118020957253	0.119690287810237	192	Pericytes	9	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Vascular smooth muscle; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Subpleural fibroblasts	0.893233082706761	0.458607883071786	CD44; ITGA1_ITGB1	2	FALSE	collagen/ECM
TSPAN33	0.836746512240067	0.0574921037101548	0.0496571598605857	0.140564848752398	193	Pericytes	1	DC2	0.122302659056109	0.00107823170001198			FALSE	other
COL6A3	0.818066157760817	0.0574661885470359	0.0496312446974669	0.135396315572221	194	Pericytes	7	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.857325655790045	0.416796453815759	CD44; ITGA1_ITGB1	2	FALSE	other
MFGE8	0.817355444415201	0.0572052849893109	0.0493703411397419	0.117870479197051	195	Pericytes	11	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; AT2_AGTR2undet; Vascular smooth muscle; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; AT2_AGTR2det; Subpleural fibroblasts	0.631918224514251	0.531328621061479	ITGAV; ITGB5; PDGFRB	3	FALSE	other
LGALS1	0.822646310432573	0.0570767527299421	0.049241808880373	0.07608248053404	196	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.98947368421052	0.691745537318767	ITGB1	1	FALSE	other
COL15A1	0.832403264016847	0.0568717423878167	0.0490367985382476	0.124530783812207	197	Pericytes	6	Alveolar fibroblasts; Adventitial fibroblasts; Vascular smooth muscle; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts	0.522047189929156	0.0390559482448783	ITGA1_ITGB1	1	FALSE	other
VEGFA	0.853812406773714	0.0568441466956494	0.0490092028460803	0.149659514514538	198	Pericytes	12	Alveolar fibroblasts; Adventitial fibroblasts; Classical monocytes; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; AT1; Peribronchial fibroblasts; Transitional Club-AT2; AT2_AGTR2det; Subpleural fibroblasts	0.560941695435421	0.0541511920450457	CD44; EGFR; ITGAV; ITGB1; NRP1; NRP2	6	FALSE	other
COL8A2	0.828761954900415	0.0565174825445366	0.0486825386949676	0.11304408437802	199	Pericytes	1	Alveolar macrophages	0.119793189407093	0.00143764226668264	ITGA1_ITGB1	1	FALSE	other
NECTIN4	0.805624287093096	0.0565121129387877	0.0486771690892186	0.133539669741753	200	Pericytes	2	Transitional Club-AT2; AT2_AGTR2det	0.256591739908221	0.000838624655564874			FALSE	other
PLEKHO2	0.821681144160749	0.0563267222565571	0.0484917784069881	0.136318278807066	201	Pericytes	6	Alveolar macrophages; Lymphatic EC; Interstitial macrophages; EC venous systemic; Non-classical monocytes; EC venous pulmonary	0.192299998461195	0.0119803522223553			FALSE	other
MDK	0.775800649293677	0.0562705918329441	0.0484356479833751	0.0941704887300262	202	Pericytes	12	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Vascular smooth muscle; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; Subpleural fibroblasts	0.69022556390977	0.275188690547498	ITGA4_ITGB1; LRP1; NCL; NOTCH2; SDC2; SDC4	6	FALSE	other
SDC2	0.798639992980612	0.0562337238096093	0.0483987799600402	0.133052532002381	203	Pericytes	15	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; DC2; Interstitial macrophages; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; Non-classical monocytes; Peribronchial fibroblasts; AT2_AGTR2det; Subpleural fibroblasts	0.49740394600207	0.457889061938444			FALSE	other
DUSP18	0.799166447310703	0.0556125948515823	0.0477776510020133	0.133596358672076	204	Pericytes	1	AT1	0.15472765630993	0.0186893494668743			FALSE	other
LPL	0.80184259015531	0.0555760030236817	0.0477410591741126	0.10894226610519	205	Pericytes	6	Alveolar macrophages; Alveolar fibroblasts; Pericytes; Interstitial macrophages; AT2_AGTR2undet; AT2_AGTR2det	0.63835844091882	0.421828201749149	CD44; LRP1	2	FALSE	other
HLA-DRB5	0.790918662806008	0.0555173577456683	0.0476824138960992	0.131640668741426	206	Pericytes	15	Alveolar macrophages; EC aerocyte capillary; Adventitial fibroblasts; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; EC venous systemic; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.83022414033109	0.0265963819336289	CD4	1	FALSE	other
LRIG1	0.814091427568659	0.0554102385977994	0.0475752947482304	0.121823857469128	207	Pericytes	6	AT2_AGTR2undet; AT1; Myofibroblasts; Peribronchial fibroblasts; Transitional Club-AT2; AT2_AGTR2det	0.323459006582883	0.0736791661674851	EGFR	1	FALSE	other
F13A1	0.804150214968854	0.0553995639939845	0.0475646201444154	0.131759144145847	208	Pericytes	4	Classical monocytes; DC2; Interstitial macrophages; Peribronchial fibroblasts	0.227725184463284	0.00599017611117767	ITGA4; ITGB1	2	FALSE	other
COL8A1	0.790146529788546	0.0553981226816064	0.0475631788320374	0.101500752829173	209	Pericytes	10	Alveolar fibroblasts; Adventitial fibroblasts; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; Peribronchial fibroblasts; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.635316698656398	0.052473942733916	ITGA1_ITGB1	1	FALSE	other
APOE	0.821365271562695	0.0552533170559616	0.0474183732063925	0.0958944581937606	210	Pericytes	20	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.975939849624054	0.51635318078354	ABCA1; LRP1; LRP6; SDC2	4	FALSE	other
IGF2	0.837606387645875	0.0548091856309373	0.0469742417813682	0.107706499957199	211	Pericytes	3	Adventitial fibroblasts; EC venous pulmonary; Subpleural fibroblasts	0.265066790928869	0.00251587396669462	IGF1R; IGF2R; INSR	3	FALSE	other
ANXA2	0.8359480565061	0.0547787566191812	0.0469438127696121	0.111953098563515	212	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.903759398496235	0.47082784233859			FALSE	other
FLRT3	0.812608581205586	0.0545962865045968	0.0467613426550277	0.126903566245219	213	Pericytes	4	AT2_AGTR2undet; AT1; Transitional Club-AT2; AT2_AGTR2det	0.592459605026927	0.0137774050557086			FALSE	other
NRXN3	0.804738088970784	0.0544494239679586	0.0466144801183895	0.131939608554881	214	Pericytes	5	AT2_AGTR2undet; AT1; Transitional Club-AT2; EC general capillary; AT2_AGTR2det	0.14219946203187	0.0638552773451534	NLGN1	1	FALSE	other
TSPAN3	0.783811529349834	0.0543800564739266	0.0465451126243575	0.123441455473363	215	Pericytes	18	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.836026331538026	0.248113094524971			FALSE	other
LAMB2	0.801833815916474	0.0543666973544606	0.0465317535048915	0.129117938390943	216	Pericytes	16	EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.336276535788076	0.146160297112735	CD44; ITGA7_ITGB1; RPSA	3	FALSE	other
CLDN1	0.785838378520663	0.053618884649411	0.0457839407998419	0.112494367853807	217	Pericytes	5	DC2; AT2_AGTR2undet; Transitional Club-AT2; AT2_AGTR2det; Subpleural fibroblasts	0.455639097744359	0.00610997963340122			FALSE	other
HAS2	0.782337457225586	0.0534858623255415	0.0456509184759724	0.125468025763456	218	Pericytes	4	Alveolar fibroblasts; Adventitial fibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.249624060150375	0.0224032586558045	CD44	1	FALSE	other
PGF	0.795700622970962	0.0534547107908992	0.0456197669413301	0.133670969518544	219	Pericytes	3	Adventitial fibroblasts; Vascular smooth muscle; Peribronchial fibroblasts	0.136455420938185	0.067209775967413	NRP1; NRP2	2	FALSE	other
COL5A2	0.838922523471091	0.0530932576746924	0.0452583138251233	0.107482680746206	220	Pericytes	7	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.668266154830412	0.3819336288487	ITGA1_ITGB1	1	FALSE	other
COL16A1	0.823734316048085	0.0527293168372945	0.0448943729877254	0.102892492002768	221	Pericytes	4	Alveolar fibroblasts; Adventitial fibroblasts; Myofibroblasts; Peribronchial fibroblasts	0.389795265515044	0.0150952438001677	ITGA1_ITGB1	1	FALSE	other
HSP90B1	0.798324120382564	0.0524781928103866	0.0446432489608175	0.11424943502979	222	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.905263157894731	0.471786270516379			FALSE	other
MXRA5	0.80806352548917	0.0522436124406768	0.0444086685911077	0.122608613895452	223	Pericytes	4	Adventitial fibroblasts; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.405150351887405	0.0233616868335929	AXL	1	FALSE	other
CNTN4	0.815521628498734	0.0522159873948234	0.0443810435452543	0.129098719668147	224	Pericytes	4	Adventitial fibroblasts; Pericytes; Vascular smooth muscle; AT1	0.277345153947522	0.277345153947522	PTPRG	1	FALSE	other
ADAM10	0.793314030007898	0.0521727812002125	0.0443378373506434	0.115311674853214	225	Pericytes	21	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.469753898177673	0.178028034024198	AXL; CADM1; CD44; NOTCH2; NRCAM; TSPAN12; TSPAN14	7	FALSE	other
HBEGF	0.832482232166362	0.0520054085873874	0.0441704647378184	0.0897239362337042	226	Pericytes	11	Alveolar macrophages; Classical monocytes; DC2; Interstitial macrophages; AT2_AGTR2undet; AT1; EC venous systemic; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det	0.413205718066606	0.0274350065891938	CD44; CD9	2	FALSE	other
SLIT2	0.759085724313422	0.0513467553362961	0.043511811486727	0.116101161056339	227	Pericytes	5	Alveolar fibroblasts; Adventitial fibroblasts; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.673490652773509	0.0660117407451774	APP; ROBO1	2	FALSE	other
PSEN1	0.836369219970173	0.0508118989828999	0.0429769551333308	0.103527222034565	228	Pericytes	18	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; AT1; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.420284056811277	0.114052953156824	CD44; NCSTN; NOTCH2; NOTCH3	4	FALSE	other
NID1	0.764481881196813	0.0506686013911884	0.0428336575416193	0.122625463292878	229	Pericytes	10	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Vascular smooth muscle; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; EC venous pulmonary; Subpleural fibroblasts	0.574577692584169	0.574577692584169	ITGAV; ITGB1	2	FALSE	other
EDIL3	0.829753443888744	0.0505390825771734	0.0427041387276043	0.135213447757314	230	Pericytes	9	EC aerocyte capillary; Alveolar fibroblasts; Pericytes; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; Peribronchial fibroblasts; AT2_AGTR2det	0.308223593332729	0.305618785192285	ITGAV; ITGB5	2	FALSE	other
FGF7	0.862490128981312	0.0503743802130599	0.0425394363634908	0.0991373950254644	231	Pericytes	7	Alveolar fibroblasts; Adventitial fibroblasts; AT2_AGTR2undet; Myofibroblasts; Peribronchial fibroblasts; AT2_AGTR2det; Subpleural fibroblasts	0.642105263157891	0.0227626692224751	FGFR1; FGFR4; NRP1	3	FALSE	other
RSPO3	0.793515837501103	0.0498429184373975	0.0420079745878284	0.121954234465052	232	Pericytes	3	Adventitial fibroblasts; EC venous pulmonary; Subpleural fibroblasts	0.428571428571426	0.00239607044447107	LGR4; LRP6; SDC4; ZNRF3	4	FALSE	other
CALM2	0.805966482407654	0.0498224507125095	0.0419875068629404	0.0815385605305305	233	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.825563909774431	0.571582604528581			FALSE	other
INHBA	0.811020443976491	0.049440622643092	0.0416056787935229	0.103850293798524	234	Pericytes	3	Alveolar macrophages; Myofibroblasts; Peribronchial fibroblasts	0.620724144828836	0.00814663951120163	ACTR2; ENG; TGFBR3	3	FALSE	other
PCSK9	0.815214530139515	0.0492113001317329	0.0413763562821638	0.108307966229085	235	Pericytes	2	AT2_AGTR2undet; AT2_AGTR2det	0.23488928785159	0.000958428177788427	APLP2; CD36; CD81; LRP1; SORT1	5	FALSE	other
FBLN1	0.771027463367556	0.0489536158432114	0.0411186719936423	0.118886007587483	236	Pericytes	7	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.968421052631573	0.133700730801487	ITGB1	1	FALSE	other
PI16	0.780152671755732	0.0487811874267184	0.0409462435771493	0.12377816996932	237	Pericytes	2	Adventitial fibroblasts; Peribronchial fibroblasts	0.405483069276143	0.00335449862225949	TNFRSF21	1	FALSE	other
PTPRC	0.757322102307633	0.0477438575422772	0.0399089136927081	0.108174982309249	238	Pericytes	6	Alveolar macrophages; Classical monocytes; DC2; Interstitial macrophages; Mast cells; Non-classical monocytes	0.843144738097209	0.0194081706002156			FALSE	other
SPON1	0.791059050627364	0.0475938718587738	0.0397589280092047	0.0967885323890025	239	Pericytes	5	Alveolar fibroblasts; Adventitial fibroblasts; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.538387715930902	0.079669342278663	APP	1	FALSE	other
HGF	0.796578046854438	0.047437553366341	0.0396026095167719	0.123079647077928	240	Pericytes	4	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Peribronchial fibroblasts	0.275881091020529	0.233017850724804	CD44; ITGB1; NRP1; SDC2	4	FALSE	other
NRG1	0.807642362025099	0.0468815816907907	0.0390466378412216	0.100799053042079	241	Pericytes	2	Classical monocytes; AT1	0.296029919447657	0.0317479333892417	EGFR; LGR4	2	FALSE	other
SEMA3C	0.778599631481975	0.0468626734420252	0.0390277295924562	0.118869224260878	242	Pericytes	7	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Interstitial macrophages; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.424044734389527	0.0473223912783033			FALSE	other
EFEMP2	0.781758357462495	0.0467341550232756	0.0388992111737065	0.119829939365855	243	Pericytes	11	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; Transitional Club-AT2; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.639097744360899	0.256738948125068	AQP1; PLSCR4	2	FALSE	other
SERPINE2	0.781021321400371	0.0466272694353654	0.0387923255857963	0.114943814776725	244	Pericytes	4	Adventitial fibroblasts; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.454135338345862	0.0224032586558045	LRP1	1	FALSE	other
SIGLEC1	0.743678160919548	0.046496421599792	0.0386614777502229	0.115891224682446	245	Pericytes	2	Alveolar macrophages; Interstitial macrophages	0.305553418375923	0.00347430214448305			FALSE	other
SPON2	0.737360708958498	0.0463630397738321	0.0385280959242631	0.110466289593445	246	Pericytes	7	EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.577255278310927	0.307415838025638	ITGA4; ITGB1	2	FALSE	other
PTN	0.807695007458104	0.0459289120397259	0.0380939681901569	0.106716947421835	247	Pericytes	5	Pericytes; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.557445788906206	0.557445788906206	NCL; PLXNB2; PTPRS; SDC2; SDC4	5	FALSE	other
ADAM28	0.802035623409669	0.0456352442180842	0.0378003003685151	0.127085719119353	248	Pericytes	2	DC2; Transitional Club-AT2	0.329284421550815	0.00323469510003594	ITGA4	1	FALSE	other
BACE2	0.825989295428623	0.0456148327762723	0.0377798889267032	0.12719223762217	249	Pericytes	14	Alveolar fibroblasts; Adventitial fibroblasts; Lymphatic EC; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.476095480498064	0.0735593626452616			FALSE	other
SEMA4C	0.804755637448455	0.0455397410280504	0.0377047971784814	0.124622361719303	250	Pericytes	2	Lymphatic EC; EC venous systemic	0.126056734923917	0.0690068288007664	PLXNB2	1	FALSE	other
JAG2	0.794937264192335	0.0448257810272166	0.0369908371776475	0.121908160959523	251	Pericytes	1	EC venous systemic	0.110063974685288	0.00467233736671858	NOTCH2; NOTCH3	2	FALSE	other
DLL1	0.781328419759592	0.0440337466788645	0.0361988028292954	0.10131726744514	252	Pericytes	2	EC venous systemic; EC venous pulmonary	0.131348710373823	0.050077872289445	NOTCH2; NOTCH3	2	FALSE	other
IFITM1	0.811757480038608	0.0439245486436674	0.0360896047940984	0.129605702361963	253	Pericytes	15	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; DC2; AT2_AGTR2undet; Vascular smooth muscle; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.531644131348741	0.133700730801487			FALSE	other
AREG	0.821031850486969	0.0438236413991799	0.0359886975496109	0.0777620558768497	254	Pericytes	10	Alveolar macrophages; Classical monocytes; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Myofibroblasts; Non-classical monocytes; Transitional Club-AT2; AT2_AGTR2det	0.600837821663672	0.0749970049119442			FALSE	other
