target	ligand	regulatory_potential	ligand_rank	aupr_corrected	perm_z	perm_p_BH	target_class	shown_in_figure_heatmap	rank_target_within_ligand	rank_ligand_within_target
NID1	LGALS1	0.00479510716415378	179	0.00228631500362615	0.213537973770255	0.188833400923867	linker/proteoglycan	FALSE	4	158
LAMA4	LGALS1	0.00470858185044014	179	0.00228631500362615	0.213537973770255	0.188833400923867	laminin	FALSE	5	126
COL4A2	LGALS1	0.00441472600030674	179	0.00228631500362615	0.213537973770255	0.188833400923867	collagen-associated	FALSE	6	184
COL4A1	LGALS1	0.0043575305360682	179	0.00228631500362615	0.213537973770255	0.188833400923867	collagen-associated	FALSE	7	180
LAMB1	LGALS1	0.00411794021883708	179	0.00228631500362615	0.213537973770255	0.188833400923867	laminin	FALSE	8	129
HSPG2	LGALS1	0.00386179016687035	179	0.00228631500362615	0.213537973770255	0.188833400923867	linker/proteoglycan	FALSE	9	165
LAMB2	LGALS1	0.00313166725069704	179	0.00228631500362615	0.213537973770255	0.188833400923867	laminin	FALSE	10	194
LAMC1	LRPAP1	0.00591525929208069	180	0.00228152180669408	0.20964641859713	0.188833400923867	laminin	FALSE	1	149
COL18A1	LRPAP1	0.0055377685623814	180	0.00228152180669408	0.20964641859713	0.188833400923867	collagen-associated	FALSE	2	180
NID2	LRPAP1	0.0048176870014977	180	0.00228152180669408	0.20964641859713	0.188833400923867	linker/proteoglycan	FALSE	3	206
NID1	LRPAP1	0.0047574638532215	180	0.00228152180669408	0.20964641859713	0.188833400923867	linker/proteoglycan	FALSE	4	160
COL4A2	LRPAP1	0.00464351558800449	180	0.00228152180669408	0.20964641859713	0.188833400923867	collagen-associated	FALSE	5	150
COL4A1	LRPAP1	0.00440097487187618	180	0.00228152180669408	0.20964641859713	0.188833400923867	collagen-associated	FALSE	6	176
LAMA4	LRPAP1	0.00391603539878958	180	0.00228152180669408	0.20964641859713	0.188833400923867	laminin	FALSE	7	202
HSPG2	LRPAP1	0.00369308537420397	180	0.00228152180669408	0.20964641859713	0.188833400923867	linker/proteoglycan	FALSE	8	186
LAMB1	LRPAP1	0.00348096795982589	180	0.00228152180669408	0.20964641859713	0.188833400923867	laminin	FALSE	9	197
LAMB2	LRPAP1	0.00326240017789609	180	0.00228152180669408	0.20964641859713	0.188833400923867	laminin	FALSE	10	173
LAMC1	RGMA	0.00774951821288959	181	0.00228085890639914	0.209029503686007	0.188833400923867	laminin	FALSE	1	64
COL18A1	RGMA	0.0074506147305769	181	0.00228085890639914	0.209029503686007	0.188833400923867	collagen-associated	FALSE	2	80
COL4A1	RGMA	0.00601440179275503	181	0.00228085890639914	0.209029503686007	0.188833400923867	collagen-associated	FALSE	3	74
NID2	RGMA	0.00600290053798593	181	0.00228085890639914	0.209029503686007	0.188833400923867	linker/proteoglycan	FALSE	4	105
COL4A2	RGMA	0.00565919744441964	181	0.00228085890639914	0.209029503686007	0.188833400923867	collagen-associated	FALSE	5	81
LAMA4	RGMA	0.00512442700058601	181	0.00228085890639914	0.209029503686007	0.188833400923867	laminin	FALSE	6	99
NID1	RGMA	0.00494254758351978	181	0.00228085890639914	0.209029503686007	0.188833400923867	linker/proteoglycan	FALSE	7	142
LAMB1	RGMA	0.00487013080566284	181	0.00228085890639914	0.209029503686007	0.188833400923867	laminin	FALSE	8	81
HSPG2	RGMA	0.00477190620414823	181	0.00228085890639914	0.209029503686007	0.188833400923867	linker/proteoglycan	FALSE	9	92
LAMB2	RGMA	0.00333024225483766	181	0.00228085890639914	0.209029503686007	0.188833400923867	laminin	FALSE	10	162
LAMC1	AREG	0.00543565089348878	182	0.00227291398930775	0.19648050401399	0.188833400923867	laminin	FALSE	1	191
NID2	AREG	0.00495871118593206	182	0.00227291398930775	0.19648050401399	0.188833400923867	linker/proteoglycan	FALSE	2	183
COL18A1	AREG	0.00466517193792161	182	0.00227291398930775	0.19648050401399	0.188833400923867	collagen-associated	FALSE	3	256
NID1	AREG	0.00451447034840557	182	0.00227291398930775	0.19648050401399	0.188833400923867	linker/proteoglycan	FALSE	4	176
LAMB1	AREG	0.0041377302075102	182	0.00227291398930775	0.19648050401399	0.188833400923867	laminin	FALSE	5	128
COL4A2	AREG	0.00409563903877518	182	0.00227291398930775	0.19648050401399	0.188833400923867	collagen-associated	FALSE	6	218
LAMA4	AREG	0.00386429741082643	182	0.00227291398930775	0.19648050401399	0.188833400923867	laminin	FALSE	7	207
COL4A1	AREG	0.00362571539486277	182	0.00227291398930775	0.19648050401399	0.188833400923867	collagen-associated	FALSE	8	261
HSPG2	AREG	0.00360857069382513	182	0.00227291398930775	0.19648050401399	0.188833400923867	linker/proteoglycan	FALSE	9	192
LAMB2	AREG	0.0032643090420723	182	0.00227291398930775	0.19648050401399	0.188833400923867	laminin	FALSE	10	170
LAMC1	SOSTDC1	0.00416022425459994	183	0.00225708446594799	0.202903407825934	0.188833400923867	laminin	FALSE	1	302
COL18A1	SOSTDC1	0.00415398734431628	183	0.00225708446594799	0.202903407825934	0.188833400923867	collagen-associated	FALSE	2	301
NID2	SOSTDC1	0.00334672245273799	183	0.00225708446594799	0.202903407825934	0.188833400923867	linker/proteoglycan	FALSE	3	313
COL4A2	SOSTDC1	0.0033212489781292	183	0.00225708446594799	0.202903407825934	0.188833400923867	collagen-associated	FALSE	4	309
LAMA4	SOSTDC1	0.00325750432493403	183	0.00225708446594799	0.202903407825934	0.188833400923867	laminin	FALSE	5	290
NID1	SOSTDC1	0.00319858489022172	183	0.00225708446594799	0.202903407825934	0.188833400923867	linker/proteoglycan	FALSE	6	310
COL4A1	SOSTDC1	0.00309942433315441	183	0.00225708446594799	0.202903407825934	0.188833400923867	collagen-associated	FALSE	7	306
HSPG2	SOSTDC1	0.00268260378742052	183	0.00225708446594799	0.202903407825934	0.188833400923867	linker/proteoglycan	FALSE	8	308
LAMB1	SOSTDC1	0.00252238018725313	183	0.00225708446594799	0.202903407825934	0.188833400923867	laminin	FALSE	9	314
LAMB2	SOSTDC1	0.00223273094389527	183	0.00225708446594799	0.202903407825934	0.188833400923867	laminin	FALSE	10	315
COL18A1	TSPAN33	0.00299388128301759	184	0.00224839250548422	0.197338176600086	0.188833400923867	collagen-associated	FALSE	1	321
LAMC1	TSPAN33	0.00289648249166971	184	0.00224839250548422	0.197338176600086	0.188833400923867	laminin	FALSE	2	321
NID1	TSPAN33	0.00283317325571523	184	0.00224839250548422	0.197338176600086	0.188833400923867	linker/proteoglycan	FALSE	3	319
NID2	TSPAN33	0.00257587843187195	184	0.00224839250548422	0.197338176600086	0.188833400923867	linker/proteoglycan	FALSE	4	321
COL4A2	TSPAN33	0.00256066465291897	184	0.00224839250548422	0.197338176600086	0.188833400923867	collagen-associated	FALSE	5	321
COL4A1	TSPAN33	0.00251222039285505	184	0.00224839250548422	0.197338176600086	0.188833400923867	collagen-associated	FALSE	6	320
LAMA4	TSPAN33	0.00249400643745755	184	0.00224839250548422	0.197338176600086	0.188833400923867	laminin	FALSE	7	320
HSPG2	TSPAN33	0.00206978276632946	184	0.00224839250548422	0.197338176600086	0.188833400923867	linker/proteoglycan	FALSE	8	321
LAMB1	TSPAN33	0.00196315607052178	184	0.00224839250548422	0.197338176600086	0.188833400923867	laminin	FALSE	9	321
LAMB2	TSPAN33	0.00172024668046238	184	0.00224839250548422	0.197338176600086	0.188833400923867	laminin	FALSE	10	321
LAMC1	SEMA4D	0.00491485502868368	185	0.0022419547642122	0.199093072959332	0.188833400923867	laminin	FALSE	1	240
COL18A1	SEMA4D	0.00458617803942645	185	0.0022419547642122	0.199093072959332	0.188833400923867	collagen-associated	FALSE	2	265
LAMB1	SEMA4D	0.00454888172926404	185	0.0022419547642122	0.199093072959332	0.188833400923867	laminin	FALSE	3	101
NID2	SEMA4D	0.00435034508801917	185	0.0022419547642122	0.199093072959332	0.188833400923867	linker/proteoglycan	FALSE	4	250
COL4A1	SEMA4D	0.00410832017366547	185	0.0022419547642122	0.199093072959332	0.188833400923867	collagen-associated	FALSE	5	209
COL4A2	SEMA4D	0.00396535069457217	185	0.0022419547642122	0.199093072959332	0.188833400923867	collagen-associated	FALSE	6	237
LAMB2	SEMA4D	0.00386675934492452	185	0.0022419547642122	0.199093072959332	0.188833400923867	laminin	FALSE	7	102
NID1	SEMA4D	0.00375946878439968	185	0.0022419547642122	0.199093072959332	0.188833400923867	linker/proteoglycan	FALSE	8	258
HSPG2	SEMA4D	0.0033301357416696	185	0.0022419547642122	0.199093072959332	0.188833400923867	linker/proteoglycan	FALSE	9	221
LAMA4	SEMA4D	0.00324565385901285	185	0.0022419547642122	0.199093072959332	0.188833400923867	laminin	FALSE	10	291
COL18A1	NCAM1	0.00647747348952273	186	0.00223446115662055	0.195643664589858	0.188833400923867	collagen-associated	FALSE	1	123
LAMC1	NCAM1	0.00605265645881032	186	0.00223446115662055	0.195643664589858	0.188833400923867	laminin	FALSE	2	137
NID2	NCAM1	0.00492221018549213	186	0.00223446115662055	0.195643664589858	0.188833400923867	linker/proteoglycan	FALSE	3	187
COL4A2	NCAM1	0.00481223822248033	186	0.00223446115662055	0.195643664589858	0.188833400923867	collagen-associated	FALSE	4	134
COL4A1	NCAM1	0.00435088977797627	186	0.00223446115662055	0.195643664589858	0.188833400923867	collagen-associated	FALSE	5	181
NID1	NCAM1	0.00432884584949097	186	0.00223446115662055	0.195643664589858	0.188833400923867	linker/proteoglycan	FALSE	6	196
LAMA4	NCAM1	0.00425994489480772	186	0.00223446115662055	0.195643664589858	0.188833400923867	laminin	FALSE	7	166
HSPG2	NCAM1	0.00409930379728175	186	0.00223446115662055	0.195643664589858	0.188833400923867	linker/proteoglycan	FALSE	8	147
LAMB1	NCAM1	0.00387381223005492	186	0.00223446115662055	0.195643664589858	0.188833400923867	laminin	FALSE	9	155
LAMB2	NCAM1	0.00374927745545705	186	0.00223446115662055	0.195643664589858	0.188833400923867	laminin	FALSE	10	113
LAMC1	TNFSF14	0.00539690810153308	187	0.00222664280468932	0.193236765802937	0.188833400923867	laminin	FALSE	1	199
COL4A1	TNFSF14	0.00495518442878402	187	0.00222664280468932	0.193236765802937	0.188833400923867	collagen-associated	FALSE	2	121
NID2	TNFSF14	0.00493667093974128	187	0.00222664280468932	0.193236765802937	0.188833400923867	linker/proteoglycan	FALSE	3	184
COL18A1	TNFSF14	0.00490561209247731	187	0.00222664280468932	0.193236765802937	0.188833400923867	collagen-associated	FALSE	4	228
NID1	TNFSF14	0.00490485685532517	187	0.00222664280468932	0.193236765802937	0.188833400923867	linker/proteoglycan	FALSE	5	145
LAMA4	TNFSF14	0.00406498869479869	187	0.00222664280468932	0.193236765802937	0.188833400923867	laminin	FALSE	6	180
LAMB1	TNFSF14	0.00370791998416128	187	0.00222664280468932	0.193236765802937	0.188833400923867	laminin	FALSE	7	175
COL4A2	TNFSF14	0.0036420887776111	187	0.00222664280468932	0.193236765802937	0.188833400923867	collagen-associated	FALSE	8	284
LAMB2	TNFSF14	0.0029487496670539	187	0.00222664280468932	0.193236765802937	0.188833400923867	laminin	FALSE	9	217
HSPG2	TNFSF14	0.00285834348722597	187	0.00222664280468932	0.193236765802937	0.188833400923867	linker/proteoglycan	FALSE	10	291
COL18A1	GNAS	0.00495533396120531	188	0.00221425971022345	0.189123138948921	0.188833400923867	collagen-associated	FALSE	1	224
NID2	GNAS	0.00452080056107871	188	0.00221425971022345	0.189123138948921	0.188833400923867	linker/proteoglycan	FALSE	2	233
LAMC1	GNAS	0.004404334408573	188	0.00221425971022345	0.189123138948921	0.188833400923867	laminin	FALSE	3	285
COL4A2	GNAS	0.00386951900828715	188	0.00221425971022345	0.189123138948921	0.188833400923867	collagen-associated	FALSE	4	252
NID1	GNAS	0.00375231827541525	188	0.00221425971022345	0.189123138948921	0.188833400923867	linker/proteoglycan	FALSE	5	261
LAMA4	GNAS	0.00354573043486332	188	0.00221425971022345	0.189123138948921	0.188833400923867	laminin	FALSE	6	244
COL4A1	GNAS	0.00322196049000028	188	0.00221425971022345	0.189123138948921	0.188833400923867	collagen-associated	FALSE	7	298
HSPG2	GNAS	0.00317181315791943	188	0.00221425971022345	0.189123138948921	0.188833400923867	linker/proteoglycan	FALSE	8	240
LAMB1	GNAS	0.00307479561304172	188	0.00221425971022345	0.189123138948921	0.188833400923867	laminin	FALSE	9	254
LAMB2	GNAS	0.00259560063904282	188	0.00221425971022345	0.189123138948921	0.188833400923867	laminin	FALSE	10	271
LAMC1	WIF1	0.0127158975041814	189	0.00219414727919868	0.167859074715542	0.188833400923867	laminin	FALSE	1	6
COL18A1	WIF1	0.00981574653069183	189	0.00219414727919868	0.167859074715542	0.188833400923867	collagen-associated	FALSE	2	34
LAMA4	WIF1	0.00741460234100987	189	0.00219414727919868	0.167859074715542	0.188833400923867	laminin	FALSE	3	26
NID2	WIF1	0.0068464972042637	189	0.00219414727919868	0.167859074715542	0.188833400923867	linker/proteoglycan	FALSE	4	70
