donor_id	n	rho__at1r_response_score	rho__at1r_legacy_curated_score	rho__progeny_Androgen	rho__progeny_EGFR	rho__progeny_Estrogen	rho__progeny_Hypoxia	rho__progeny_JAK-STAT	rho__progeny_MAPK	rho__progeny_NFkB	rho__progeny_PI3K	rho__progeny_TGFb	rho__progeny_TNFa	rho__progeny_Trail	rho__progeny_VEGF	rho__progeny_WNT	rho__progeny_p53	rho__tf_FOS	rho__tf_JUN	rho__tf_NFKB1	rho__tf_RELA	rho__tf_SMAD2	rho__tf_SMAD3	rho__tf_AP1	prho__at1r_response_score	prho__at1r_legacy_curated_score	prho__progeny_Androgen	prho__progeny_EGFR	prho__progeny_Estrogen	prho__progeny_Hypoxia	prho__progeny_JAK-STAT	prho__progeny_MAPK	prho__progeny_NFkB	prho__progeny_PI3K	prho__progeny_TGFb	prho__progeny_TNFa	prho__progeny_Trail	prho__progeny_VEGF	prho__progeny_WNT	prho__progeny_p53	prho__tf_FOS	prho__tf_JUN	prho__tf_NFKB1	prho__tf_RELA	prho__tf_SMAD2	prho__tf_SMAD3	prho__tf_AP1
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	115	7.89079144638207e-05	0.0410400063126332	0.0537362897498619	0.149112285962282	-0.0163339382940109	-0.212869880849049	0.139240905862858	0.149996054604277	0.142357768484179	0.102730213840448	-0.0671111812514795	0.102998500749625	-0.0770299060995818	-0.0138483389884005	0.0304979089402667	0.00487650911386412	0.0868618322417739	-0.0305215813146059	0.0603172098161446	-0.105468318472343	-0.0397064625581946	-0.215781582892764	0.00688866093269155	-0.0214550619427129	0.104205791840922	0.116452300165707	0.144306793971435	-0.0768168547305295	-0.101428233251795	0.171040795391778	0.155164523001657	0.133709461058944	0.172184960151503	0.216657460743313	0.115623767063837	-0.102375128225361	0.08558352402746	0.00779610194902549	0.0451511086561982	0.0781740708593072	0.0738814803124754	0.0363370946105895	0.0513927246902864	0.121431389568374	0.0377968910281701	0.0873668428943423
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	55	0.0784992784992785	-0.245743145743146	-0.378210678210678	-0.0655122655122655	0.0553391053391053	-0.144588744588745	-0.211976911976912	0.30974025974026	-0.0912698412698413	-0.0557720057720058	-0.0769119769119769	-0.164141414141414	0.21010101010101	0.0311688311688312	-0.0345598845598846	-0.0974025974025974	-0.221284271284271	-0.57972582972583	0.0483405483405483	-0.364502164502165	-0.0838383838383838	-0.315584415584416	-0.459090909090909	0.164502164502164	-0.117965367965368	-0.054040404040404	-0.135064935064935	0.157070707070707	-0.0132756132756133	-0.0335497835497835	-0.0336940836940837	-0.211111111111111	0.0155122655122655	-0.0194805194805195	-0.114141414141414	0.196897546897547	-0.125036075036075	-0.0895382395382395	0.111904761904762	0.0569264069264069	-0.141486291486292	-0.0818903318903319	-0.0805916305916306	0.151370851370851	0.038023088023088	0.000216450216450216
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	93	-0.329981200202918	-0.171227358180896	-0.393154486586494	-0.0703052728954672	0.209513294142222	-0.0138163588075557	-0.197159141774343	0.153606278535406	-0.0479544030318403	0.361209752021724	-0.196129629077019	-0.0868819193697592	-0.222658231625436	-0.191608725493122	0.157575124585957	-0.538569424964937	-0.303810689027483	-0.324460624869446	-0.170033720270956	-0.148085703201934	-0.398988391871326	-0.321222882038734	-0.358330100563994	-0.197472471725702	-0.0783175673659395	0.0189490018202978	-0.0797350123839933	0.195055354958073	0.0785562949479275	-0.0814657873534063	0.0638148667601683	0.0673062576467429	0.268285040732894	0.0802423084957178	-0.03184029124765	-0.230983856047268	-0.0678583151800901	0.136582017844887	-0.2870549968667	-0.101787472770135	-0.134537912924114	-0.0493569275760198	-0.0119065381516517	-0.228805466861628	-0.20069529408254	-0.156933544209364
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	831	-0.243001191101535	-0.0582302063014624	-0.318410820454827	0.0301987316106972	0.192475274605782	-0.220760590264418	-0.178858177781941	0.153193390055641	-0.199949666759234	0.301260631250355	-0.248986539047052	-0.259152954500591	0.0225679864696219	-0.0852740662734247	0.0522452138462208	-0.430603342277747	-0.420927168825259	-0.487828723948836	-0.291149567723825	-0.301934870835745	-0.33313407754874	-0.423337978406266	-0.499058808128933	-0.0674734344208269	0.00989423536969316	0.0346355639163151	-0.156104458098989	0.0348169266903772	0.0519078117524249	-0.0324384458132446	0.0614919341347618	-0.0604540907311557	0.160953596390561	0.0297658280999588	-0.090577751160153	-0.151468509416728	-0.0333049010816942	-0.00732441707959302	-0.104241647233198	-0.0649055608716454	-0.118851858419515	-0.103084045429148	-0.0748728390373491	-0.0877779306618309	-0.0679570057514144	-0.107454254674906
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	291	-0.209065055101315	-0.0836707264218477	-0.241389049861455	0.00577504638444794	0.0573087767654091	-0.124358044110271	-0.238588451855135	0.156327520465159	-0.101893362032442	0.351925258949398	-0.199494519087018	-0.163305397153139	-0.00602194313096241	0.0192813210680354	0.131656837871136	-0.550703436588442	-0.301297303614822	-0.411042176976757	-0.17016786056908	-0.22139284827294	-0.308693979517797	-0.236729665106721	-0.407394727999649	-0.0861747561468525	0.101627473228504	0.0252531056883647	-0.0864820378964592	0.00311469741756717	-0.054434158432717	0.128204179226585	0.0521015442003613	-0.112966705462408	0.121459076986009	0.098704644288504	-0.102358910927251	-0.250547604322398	0.0229112389152126	0.00735430900564405	-0.257385718946769	-0.0487014789455999	-0.177092656891439	-0.0369283512459277	-0.0341555108619959	0.00611154668393808	0.116531368548179	-0.137353968122562
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	133	-0.211153732363473	-0.29364625947501	-0.218784750206588	-0.116990236785995	0.119224451903164	-0.132170657308128	-0.29877781291764	-0.0566205200926332	-0.194794992909683	0.0950051519572336	-0.232929678334234	-0.214663184419665	0.18118056334867	0.186658981238714	0.0824874261637812	-0.307571846849145	-0.338014303057508	-0.393068832189021	-0.314213280827578	-0.311616898419726	-0.326256618479714	-0.391747686720193	-0.403444159924914	-0.0185113394068618	0.0542944879158548	-0.0114720315034533	0.0328552044969955	0.0340233215331409	0.012221870823599	-0.103957315269177	0.0628130706685302	0.0736423827547158	0.0473010885422511	-0.12195855990043	0.0817018802093429	0.0387825057895757	0.182496607869742	-0.0325593495271421	0.0661745952397956	0.05721223003234	-0.000647820365023821	0.0225002805521266	0.0326766713255323	0.0610634455881903	-0.0234133502004672	0.024770202303588
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	381	-0.0108038265676972	-0.0910257050053918	-0.0836416183716909	-0.0887594031457007	0.0340518092444286	-0.0348483237611281	-0.0272897893825548	-0.00949850612845342	-0.0453987237541849	0.0804648902215964	-0.0268935933848721	-0.0329267948698477	0.0804655411460175	-0.0350225545311934	0.0439877365839052	-0.193587960501906	-0.064208052802989	-0.133956123354517	-0.0342036916093672	-0.0624870086334276	-0.161584393436078	-0.102089033442327	-0.115250725238293	0.00558666733205607	-0.0719095735794117	-0.00916761954769431	-0.0661523640490103	0.0494266440723568	-0.0276202420136998	0.0197408018954919	0.021405215640412	-0.024473673361786	0.034576454327888	0.0255921784921553	-0.0362298023576483	0.0129544808552279	-0.0123768939188471	0.0718861403002497	-0.184315325147597	-0.0303688788694745	-0.0553331322700121	-0.000817995022597926	-0.0251211261860385	-0.111962905986986	-0.0789627736323535	-0.036504058513766
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	75	0.096529160739687	0.013172119487909	-0.152859174964438	0.201934566145092	5.68990042674253e-05	-0.256927453769559	-0.0890753911806543	0.195220483641536	0.0259174964438122	0.173826458036984	-0.190241820768137	-0.0745661450924609	0.0821906116642959	-0.0308108108108108	0.291635846372688	-0.107083926031294	0.112944523470839	-0.017724039829303	-0.153854907539118	0.0338549075391181	-0.199146514935989	-0.069701280227596	0.0650924608819346	0.065348506401138	0.143613086770981	-0.165348506401138	0.239943100995733	-0.0717211948790896	-0.214736842105263	0.132916073968706	0.213968705547653	0.190412517780939	0.2974679943101	0.0934850640113798	0.148335704125178	-0.0714935988620199	0.047027027027027	-0.0315220483641536	-0.0340256045519203	0.257411095305832	0.324295874822191	0.004950213371266	0.16221906116643	-0.0326315789473684	0.166714082503556	0.326230440967283
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	274	-0.269832065744475	0.0172472782691761	-0.117118210256896	0.1095958056542	0.107480548648432	-0.16052939760969	-0.325713702356038	0.326235807987633	-0.129703581090442	0.446323020045648	0.0301470791981741	-0.178639754406178	-0.0866587427171369	0.0656275111749564	0.108314750942488	-0.750155829571888	-0.287651326775414	-0.538673297505414	-0.288461611381319	-0.295996266507215	-0.165718952580266	0.0353232169290564	-0.479278094168605	-0.260556086249517	0.171731626038195	-0.0124835748193412	-0.0191746939192195	-0.0569599743322371	-0.0629621473417094	-0.142515878282302	0.210111348505509	-0.018752342547963	0.36320963707825	0.210487031216958	-0.022376747340251	-0.218694881760575	0.10532270649059	-0.0387912817109897	-0.505067778936392	-0.108535260360078	-0.179003769952675	-0.147137825677972	-0.0010060012979721	-0.0488804626030904	0.154025536507288	-0.17741353536974
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	62	-0.368739140288585	-0.226007907129007	-0.439349298682984	-0.0169978091712624	0.0666565938908615	-0.12805016242351	-0.414066631411951	0.0677645992294327	-0.368839868046637	0.353227065548589	-0.082118304751832	-0.403842763969681	0.268615748784971	-0.284278915162046	-0.185817531666289	-0.616982700007555	-0.36143637782982	-0.389791241721437	-0.308000302183274	-0.320490544181713	-0.415174636750523	-0.183853340384276	-0.406109138525849	-0.217395683815567	0.107552063659943	0.114804462239682	-0.0597567424643046	-0.179773866183173	0.11107753519176	-0.0936012691697515	0.123215230037017	-0.0830248545742993	0.284077459645942	0.223338621540631	-0.107400972022865	-0.110170985369293	0.010752688172043	-0.166175618846164	-0.170355820805318	0.0297398705648309	0.0777870111555992	0.0483745058044371	0.146785525421168	-0.00395356450353806	0.226259726524137	0.0286822291052857
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	152	-0.265385903402839	-0.132190624594209	-0.175199393106842	0.0787355025663106	0.0381358538535665	-0.0662012452244753	-0.169154381864283	0.128506892474662	-0.103452046555813	0.244558123005215	-0.187299667165577	-0.0920967201798809	0.0213984513289457	0.0207286818526644	0.0669769476281276	-0.0980392156862745	-0.183732119547017	-0.233062691789856	-0.132105194814071	-0.10710502395451	-0.212501452306262	-0.194195559018309	-0.246956991231487	-0.0592335923564267	-0.0343632747626761	-0.0218802752889235	0.0522078472378843	-0.0141881778853054	0.123975696936146	0.201385329314716	0.0396325836015828	0.0595138020352791	0.039454889658896	0.0362290611608882	0.0609182676207464	-0.0671443899971979	0.142578885858979	-0.0563734033174092	0.198825853101784	0.0492212221242627	0.159470061987848	0.0391917659360712	0.0742521477046727	0.0288957688338493	-0.00173935032360801	0.110631565278604
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	22	-0.228684359119142	-0.649915302089215	-0.513269339356296	-0.411631846414455	0.141727837380011	-0.300959909655562	-0.442123094297007	0.219649915302089	0.0638057594579334	-0.00734048560135517	-0.164313946922643	-0.142857142857143	-0.125917560700169	-0.217391304347826	0.337097684923772	-0.662337662337662	-0.593450028232637	-0.609260304912479	-0.347261434217956	-0.515527950310559	-0.687182382834557	-0.63184641445511	-0.636363636363636	-0.24901185770751	0.0773574251835121	0.547148503670243	-0.0412196499153021	0.0141163184641446	-0.326933935629588	-0.430830039525692	0.405985319028797	-0.110107284020327	0.219649915302089	0.330321852060983	-0.262563523433089	-0.328063241106719	0.11914172783738	0.00734048560135517	-0.272727272727273	-0.189158667419537	0.0242800677583286	-0.201581027667984	-0.112365894974591	-0.141727837380011	-0.297571993224167	-0.105590062111801
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	105	-0.0750984864192411	-0.0710864607091022	-0.129120879120879	-0.0974497200912295	0.162917271407837	-0.0682770060128551	-0.150974497200912	0.0615488285299606	-0.0106157992950446	0.0794526228488493	-0.0081277213352685	0.0424009952311839	-0.0531515654157164	-0.0850404312668464	0.128706199460916	-0.121926187020527	-0.169137466307278	-0.343437694381091	-0.105349367613519	-0.116193240721543	-0.229183081069874	-0.321179763632594	-0.284356209827908	-0.058044785403276	0.0533900062201949	0.0862844702467344	-0.00978643997511922	0.0633630520422973	-0.104312668463612	-0.0550590918515447	0.0805204229732532	-0.0411362222682977	0.101472112792868	0.0918722786647315	-0.0321584076301057	-0.112595894671366	0.0340037321169397	0.0859319925357661	-0.0234086668048932	-0.025689404934688	-0.0445987974289861	-0.137196765498652	-0.0922351233671988	-0.0361808003317437	-0.123875181422351	-0.0601907526435828
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD073R	52	-0.00819602151455648	0.228549474942372	0.110646290446512	0.00597626568769743	0.2793477332878	0.271322462221463	0.312729445914796	0.0195509263211816	0.356868436779646	-0.0754716981132075	0.213181934602578	0.173055579270896	-0.27806710492615	0.248441902159993	0.0447366174336208	-0.0297959532143772	0.178690344062153	0.352770426022368	0.265260821309656	0.196533765901136	0.078972082301716	0.18663023990438	0.295825151541023	-0.0470417484845898	0.300862289763511	0.156834286690003	0.0805088363356954	0.345513531973021	0.285409374199607	0.500896439853155	0.0680440536156407	0.516776231537608	-0.0175872961666524	0.318876462050713	0.330999743874328	-0.284470246734398	0.307265431571758	0.149235891744216	-0.0862289763510629	0.362673952019124	0.51139759241868	0.456757448988304	0.405361564074106	0.0967301289165884	0.275164347306412	0.51097071629813
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	66	0.0132971506105834	0.186640225446196	0.0491597954284522	0.1803778311241	0.157916710155516	-0.0475733222001879	-0.316522283686463	0.217952197056675	0.040392443377518	0.464648784051769	0.186473228264273	-0.0712869220331907	-0.0152593674981735	-0.130195177956372	0.221208642104165	-0.563803360818286	-0.121511324496399	-0.217284208328985	-0.152071808788227	-0.227053543471454	0.0878196430435236	-0.0764638346727899	-0.195240580315207	0.131572904707233	0.271474793862854	0.0473228264273041	-0.0564241728420833	-0.101889155620499	0.137835299029329	0.255067320738963	0.00983195908569043	0.14117524266778	0.215781233691682	0.412295167519048	0.0637302995511951	-0.282204362801378	0.0206867759106565	-0.229600250495773	-0.347876004592423	0.27907316564033	0.23527815468114	0.10652332741885	0.174574679052291	0.100135685210312	0.156330236927252	0.247635946143409
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	70	-0.0844895459714811	-0.215956609220541	-0.0429183798442831	0.0730819700813577	0.0702125798267868	-0.101705887498906	0.0191234362697927	-0.153319919517103	-0.000577377307322194	0.284821975330242	-0.2789082320007	0.0301111013909544	0.130049864403814	0.194961070772461	0.0570903682967369	-0.168226751815239	-0.055795643425772	-0.153144956696702	-0.0111451316595224	-0.247974805353862	-0.228728895109789	-0.332411862479223	-0.13935788644913	-0.0567754352200157	-0.228693902545709	0.0799755052051439	0.0207680867815589	0.0491820488146269	-0.0950922928877613	0.0350450529262532	-0.13683842183536	0.0402239524101129	0.20265943487009	-0.204094129997376	0.103770448779634	0.222850144344327	-0.00649112063686467	-0.0890735718659785	-0.154789607208468	0.0179686816551483	0.0823200069985128	0.106359898521564	-0.108354474674132	-0.216901408450704	-0.240241448692153	0.0573353162452979
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	96	0.0122897449810092	-0.0358111774281063	-0.215965816603364	0.166332067281606	-0.0241861096039067	-0.103065653825285	-0.211068909386869	-0.00644329896907216	-0.112303309820944	0.257311448724905	-0.235716223548562	-0.0873982637004883	-0.170537167661422	0.156416169289202	0.253730330982094	0.00512750949538796	-0.111489419424851	-0.189188822571894	0.00021703743895822	0.129381443298969	-0.162859468258275	-0.149782962561042	-0.184983722192078	-0.0499728703201302	-0.159875203472599	-0.0977346717308736	-0.00912913727618014	-0.135187194791101	0.0183125339120998	-0.200257731958763	-0.0494031470428649	-0.109929462832339	0.214419424850787	-0.148453608247423	-0.064270211611503	-0.251153011394466	0.188497015735214	0.305086814975583	-0.0438822571893652	-0.0279978296256104	-0.123765599565925	0.0507731958762887	0.158369506239826	-0.117376559956593	-0.10238741182854	-0.0810092240911557
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	114	-0.375865211316093	-0.325878374273506	-0.380692979081023	-0.35151576517284	0.00501002409833742	-0.316951864077277	-0.478908892084	-0.0473177942933517	-0.496932018387639	0.263481905996233	-0.30850327048865	-0.434357343917701	0.24785646301209	-0.184471760393674	-0.0420931127356676	0.098341467365991	-0.509722362852109	-0.528417812518985	-0.533804499706365	-0.533043073246796	-0.348356655393775	-0.453595512444058	-0.563483931066605	-0.325554363014115	-0.372576497033272	-0.288009558332152	-0.456730321378668	-0.107008768554707	-0.243895425366032	-0.458666288653531	-0.0329964966282578	-0.476081893845811	0.270691156517689	-0.298078208217736	-0.447317794293352	0.159352787509366	-0.184172049978737	0.0188858062817683	0.0737814139041332	-0.491035013466718	-0.460950568032239	-0.509155343148175	-0.478017861120674	-0.333946254632349	-0.412405581093943	-0.533277981409854
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	322	-0.0435443965220554	-0.226252044049939	0.103619291554172	-0.100044012557866	-0.0457797096896459	-0.0740890038515032	-0.245712459795184	-0.0202847750875623	-0.319433943512605	-0.0520122760710606	-0.0427939006394491	-0.340661690797494	-0.0442826716862668	-0.0848461115021941	0.0203897294926012	-0.13664470471779	-0.27232343353304	-0.348697891440843	-0.281554029683047	-0.311206165136771	-0.178660972291139	-0.270596717910415	-0.369203538041749	0.0235275786569466	-0.22260308131037	0.0982730866892834	-0.00543480507325153	-0.0646240574546292	-0.0485602825573866	-0.234270273048589	-0.00939359896742118	-0.333019428605934	-0.018311129066781	-0.0177655099337368	-0.368434351648656	0.0432665548950177	-0.0771452617489178	-0.0262811940576397	-0.11088738410311	-0.306005890026833	-0.339373842738404	-0.262774379838978	-0.309367665884121	-0.18723991660438	-0.262801337306025	-0.380802796963008
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D122	32	-0.23900293255132	0.0740469208211144	-0.112536656891496	0.155425219941349	-0.032624633431085	-0.452346041055719	-0.25733137829912	-0.00953079178885631	-0.286656891495601	0.287023460410557	0.256598240469208	-0.252565982404692	-0.122434017595308	-0.310483870967742	-0.061217008797654	0.0894428152492669	-0.337976539589443	-0.194281524926686	-0.332844574780059	-0.232771260997068	-0.108870967741935	-0.0410557184750733	-0.281891495601173	-0.296554252199414	0.0520527859237537	-0.0795454545454545	0.109237536656891	-0.0487536656891496	-0.44758064516129	-0.19574780058651	-0.0183284457478006	-0.227272727272727	0.2408357771261	0.284090909090909	-0.202346041055718	-0.208211143695015	-0.310850439882698	-0.0714809384164223	0.255131964809384	-0.327712609970674	-0.0513196480938416	-0.315615835777126	-0.278592375366569	-0.0821114369501466	-0.0436217008797654	-0.19941348973607
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D139	52	-0.227098096132502	-0.220694954324255	-0.178263467941603	0.0684709297361906	-0.0498591308802186	-0.23315973704431	-0.151114146674635	-0.132929223939213	0.0016221292580893	-0.0058055152394775	-0.198668146503885	-0.130794843336464	0.194484760522496	-0.213352685050798	-0.147443012037907	0.28011611030479	-0.0420899854862119	-0.18560573721506	-0.0490053786391189	-0.0154529155639034	-0.20874242294886	-0.260052932638948	-0.156748911465893	-0.254418167847691	-0.20968155041407	-0.0333817126269956	-0.0711175616835994	-0.0822163408178946	-0.197216767694015	-0.151626398019295	-0.0910099889012209	-0.0285153248527277	0.0164774182532229	-0.190557500213438	-0.158541791172202	0.201827029795953	-0.135917356783062	-0.152053274139845	0.297959532143772	-0.0646290446512422	-0.153504652949714	0.0125501579441646	-0.0539571416374968	-0.193631008281397	-0.194484760522496	-0.119439938529839
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	89	-0.112785154919986	-0.0468845760980593	-0.0637214845080014	-0.136499829758257	0.0194075587334014	-0.189223697650664	-0.127000340483487	-0.0912495743956418	-0.174055158324821	0.113346952672795	-0.0212802179094314	-0.10381341504937	-0.0320565202587675	0.0614572693224379	-0.0617126319373511	0.0580013619339462	-0.244671433435478	-0.188678924072183	-0.102655771195097	-0.26213823629554	0.07073544433095	-0.109839972761321	-0.234542049710589	-0.155464759959142	-0.067926455566905	-0.00394960844399047	-0.220071501532176	0.0495233231188287	-0.184422880490296	-0.104902962206333	-0.128924072182499	-0.170939734422881	0.093564862104188	-0.087163772557031	-0.141658154579503	-0.0685563500170242	-0.0113210759278175	-0.0481954375212802	0.179213483146067	-0.226166155941437	-0.132499148791284	-0.0527579162410623	-0.178907048008172	-0.0278685733741914	-0.18501872659176	-0.191930541368744
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	51	0.148325791855204	0.429230769230769	0.243529411764706	0.513212669683258	0.0771945701357466	0.289864253393665	-0.0952036199095022	0.445067873303167	0.365067873303167	0.549140271493213	0.289683257918552	0.420180995475113	0.00561085972850679	0.196561085972851	0.212307692307692	-0.199095022624434	0.314751131221719	0.364343891402715	0.249230769230769	0.285610859728507	0.273303167420814	0.433574660633484	0.374117647058824	0.0877828054298642	0.211221719457014	0.33420814479638	0.124796380090498	0.014841628959276	0.165972850678733	-0.151674208144796	0.12316742081448	0.165610859728507	0.176018099547511	0.281900452488688	0.261176470588235	-0.193393665158371	0.16841628959276	0.0141176470588235	-0.100542986425339	0.157556561085973	0.236470588235294	0.0545701357466063	0.0995475113122172	0.186515837104072	0.324977375565611	0.216923076923077
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	63	-0.389400921658986	-0.0680203533026114	-0.248511904761905	0.0712845622119816	0.138536866359447	-0.143049155145929	-0.0630760368663595	0.098310291858679	-0.147033410138249	0.248943932411674	0.133592549923195	-0.174635176651306	0.192972350230415	-0.224222350230415	0.169786866359447	-0.487615207373272	-0.335349462365591	-0.325316820276498	-0.0634120583717358	-0.25667242703533	-0.272993471582181	-0.259072580645161	-0.369383640552995	-0.179195468509985	-0.0542914746543779	-0.115207373271889	-0.0547235023041475	0.151977726574501	0.0695564516129032	-0.0254416282642089	-0.0795410906298003	-0.0896697388632873	-0.053523425499232	0.237711213517665	-0.103782642089094	0.186731950844854	-0.0471390168970814	0.167146697388633	-0.390745007680492	-0.0635560675883257	-0.262960829493088	-0.147801459293395	-0.242511520737327	-0.198828725038402	-0.186779953917051	-0.182843701996928
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	51	-0.0133031674208145	-0.320995475113122	-0.0152036199095023	-0.0304072398190045	-0.180814479638009	-0.110678733031674	-0.266787330316742	0.130859728506787	-0.100723981900452	-0.0586425339366516	-0.167058823529412	0.00642533936651584	0.0900452488687783	0.124705882352941	0.00751131221719457	0.0981900452488688	-0.295927601809955	-0.327058823529412	-0.193755656108597	-0.287058823529412	-0.0774660633484163	-0.2489592760181	-0.346696832579186	0.256380090497738	-0.297466063348416	0.0215384615384615	-0.182262443438914	-0.211221719457014	0.0587330316742081	-0.265701357466063	0.077737556561086	0.00434389140271493	-0.0541176470588235	-0.00742081447963801	0.0478733031674208	-0.0471493212669683	0.217647058823529	-0.106696832579186	0.152398190045249	-0.197737556561086	-0.173122171945701	-0.23447963800905	-0.33185520361991	-0.0591855203619909	-0.0786425339366516	-0.26289592760181
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	24	-0.100869565217391	0.0834782608695652	-0.321739130434783	-0.0547826086956522	0.163478260869565	-0.194782608695652	0.0391304347826087	0.409565217391304	0.161739130434783	0.2	-0.136521739130435	0.0365217391304348	-0.0669565217391304	0.26695652173913	0.0643478260869565	0.123478260869565	-0.0443478260869565	-0.161739130434783	0.100869565217391	0.0652173913043478	-0.141739130434783	-0.0713043478260869	-0.0956521739130435	-0.0704347826086957	0.0965217391304348	-0.210434782608696	0.0130434782608696	0.308695652173913	-0.217391304347826	-0.159130434782609	0.349565217391304	0.267826086956522	0.250434782608696	-0.22	0.102608695652174	-0.0982608695652174	0.190434782608696	0.0930434782608696	0.068695652173913	-0.130434782608696	-0.268695652173913	-0.0121739130434783	-0.0547826086956522	-0.107826086956522	-0.0834782608695652	-0.175652173913043
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	986	-0.224681918339893	-0.214095030624991	-0.0831831845619056	-0.0523361124598971	0.0111306521161587	-0.17363584583013	-0.167466297462193	0.0228618273368762	-0.17592419550946	0.176169200573787	-0.193584088940613	-0.181831626076542	-0.0303292897670727	-0.0506526923834856	0.0611625853024771	-0.105930367830667	-0.261278888692631	-0.328984811097468	-0.226296061251754	-0.267573884560741	-0.215066525810193	-0.299512823112086	-0.325910208163264	-0.200708119276775	-0.225209852442081	-0.0529088569333607	-0.174443987068555	-0.0465712983168397	-0.126240725815374	-0.185278064285365	0.00809113840351251	-0.195137091077032	0.144848416926349	-0.169575983131874	-0.19275979773797	-0.0828814205348895	-0.0213437322521472	0.0730901186183662	-0.145667950507888	-0.239943079808727	-0.298880182959814	-0.212757426115494	-0.253142169754152	-0.19652640242052	-0.296244771469075	-0.3043527033883
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	56	-0.546138072453862	0.0206425153793575	-0.0852358168147642	0.244565960355434	0.0772385509227615	0.0111414900888585	-0.298701298701299	0.325632262474368	-0.142925495557074	0.0360218728639781	-0.378195488721804	-0.110663021189337	0.354272043745728	-0.133287764866712	0.268284347231716	-0.41701982228298	0.0400546821599453	-0.189473684210526	-0.16308954203691	-0.160765550239234	-0.214285714285714	-0.436842105263158	-0.0961038961038961	-0.31784005468216	-0.00102529049897471	0.276486671223513	-0.072863978127136	-0.0570745044429255	0.181271360218729	-0.20457963089542	0.0520164046479836	-0.0274094326725906	-0.144565960355434	-0.117771701982228	-0.0934381408065619	0.0319207108680793	-0.18174982911825	0.0842788790157211	-0.22863978127136	0.114285714285714	-0.0144224196855776	-0.240328092959672	-0.00792891319207109	0.0738892686261107	-0.10164046479836	0.0426520847573479
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	55	-0.158730158730159	-0.148268398268398	-0.00533910533910534	-0.0211399711399711	0.0136363636363636	0.075036075036075	0.062049062049062	0.203030303030303	0.160894660894661	-0.0363636363636364	-0.213419913419913	0.127561327561328	0.0673881673881674	-0.0246753246753247	0.0359307359307359	-0.185064935064935	-0.0134199134199134	-0.0835497835497835	-0.118686868686869	-0.117676767676768	0.0198412698412698	-0.289105339105339	-0.0595238095238095	-0.108658008658009	0.0740981240981241	0.115945165945166	0.0670995670995671	-0.00916305916305916	0.152886002886003	0.231890331890332	0.279148629148629	0.0914862914862915	-0.0269119769119769	-0.133621933621934	0.0139249639249639	-0.224242424242424	-0.0222943722943723	-0.0240981240981241	-0.123015873015873	0.0221500721500722	0.107359307359307	-0.0371572871572872	-0.0593795093795094	0.136363636363636	-0.126984126984127	0.0732323232323232
