gene	stat	value
SSR4	contrast_epithelial - endothelial	0.051428455554887
SSR4	lrt_chisq	6.66501724465616
STAT3	slope_AT1	0.0795489801589739
STAT3	slope_AT2	-0.0809336632045799
STAT3	slope_EC_aerocyte	0.286328556034156
STAT3	slope_EC_gcap	0.323504319379218
STAT3	contrast_EC_aerocyte - EC_gcap	-0.0371757633450613
STAT3	contrast_epithelial - endothelial	-0.30560877922949
STAT3	lrt_chisq	10.1651532863218
SUB1	slope_AT1	-0.169713489211292
SUB1	slope_AT2	0.036938683584806
SUB1	slope_EC_aerocyte	0.023332450386011
SUB1	slope_EC_gcap	0.128181570355716
SUB1	contrast_EC_aerocyte - EC_gcap	-0.104849119969705
SUB1	contrast_epithelial - endothelial	-0.142144413184107
SUB1	lrt_chisq	4.343356021359
SYNE2	slope_AT1	-0.0047546696880799
SYNE2	slope_AT2	-0.298159490100072
SYNE2	slope_EC_aerocyte	0.228620200465797
SYNE2	slope_EC_gcap	0.13244861929497
SYNE2	contrast_EC_aerocyte - EC_gcap	0.0961715811708272
SYNE2	contrast_epithelial - endothelial	-0.33199148977446
SYNE2	lrt_chisq	14.7907897130899
TBCA	slope_AT1	-0.0141458073781358
TBCA	slope_AT2	0.0541139408953904
TBCA	slope_EC_aerocyte	-0.170379969568473
TBCA	slope_EC_gcap	-0.149429596061826
TBCA	contrast_EC_aerocyte - EC_gcap	-0.0209503735066468
TBCA	contrast_epithelial - endothelial	0.179888849573777
TBCA	lrt_chisq	3.2319328880011
TBX3	slope_AT1	0.000475250899807885
TBX3	slope_AT2	0.125667559447173
TBX3	slope_EC_aerocyte	0.034435936785254
TBX3	slope_EC_gcap	-0.087848767998431
TBX3	contrast_EC_aerocyte - EC_gcap	0.122284704783685
TBX3	contrast_epithelial - endothelial	0.0897778207800792
TBX3	lrt_chisq	2.15147442220757
TCF21	slope_AT1	-0.000406538027503812
TCF21	slope_AT2	-0.0172946982442875
TCF21	slope_EC_aerocyte	-0.0124049408424505
TCF21	slope_EC_gcap	0.022749488482274
TCF21	contrast_EC_aerocyte - EC_gcap	-0.0351544293247244
TCF21	contrast_epithelial - endothelial	-0.0140228919558074
TCF21	lrt_chisq	0.0878238030588818
THBS1	slope_AT1	0.166760565005019
THBS1	slope_AT2	0.10280761143271
THBS1	slope_EC_aerocyte	-0.0889813308804341
THBS1	slope_EC_gcap	0.0683784414667118
THBS1	contrast_EC_aerocyte - EC_gcap	-0.157359772347146
THBS1	contrast_epithelial - endothelial	0.145085532925726
THBS1	lrt_chisq	3.28136575075064
TLN1	slope_AT1	-0.0120816358313528
TLN1	slope_AT2	-0.0773766683057502
TLN1	slope_EC_aerocyte	-0.0808079622994502
TLN1	slope_EC_gcap	-0.0426076620751749
TLN1	contrast_EC_aerocyte - EC_gcap	-0.0382003002242753
TLN1	contrast_epithelial - endothelial	0.016978660118761
TLN1	lrt_chisq	0.289838502308839
TMA7	slope_AT1	-0.0782386631927958
TMA7	slope_AT2	0.090710042672895
TMA7	slope_EC_aerocyte	-0.18677414799119
TMA7	slope_EC_gcap	-0.0858407695002688
TMA7	contrast_EC_aerocyte - EC_gcap	-0.100933378490921
TMA7	contrast_epithelial - endothelial	0.142543148485779
TMA7	lrt_chisq	3.67374518068982
TMEM165	slope_AT1	-0.0248898278392305
TMEM165	slope_AT2	0.0218504264341952
TMEM165	slope_EC_aerocyte	-0.200305848735438
TMEM165	slope_EC_gcap	-0.227539412422625
TMEM165	contrast_EC_aerocyte - EC_gcap	0.0272335636871868
TMEM165	contrast_epithelial - endothelial	0.212402929876514
TMEM165	lrt_chisq	4.3446204467715
TPPP3	slope_AT1	-0.139401219886877
TPPP3	slope_AT2	-0.216455779660112
TPPP3	slope_EC_aerocyte	0.185372866779091
TPPP3	slope_EC_gcap	0.270771945106023
TPPP3	contrast_EC_aerocyte - EC_gcap	-0.0853990783269318
TPPP3	contrast_epithelial - endothelial	-0.406000905716051
TPPP3	lrt_chisq	16.1075128660341
TRA2B	slope_AT1	0.0519202588420227
TRA2B	slope_AT2	-0.0751595493239188
TRA2B	slope_EC_aerocyte	0.0348833904870398
TRA2B	slope_EC_gcap	0.0363649674467829
TRA2B	contrast_EC_aerocyte - EC_gcap	-0.00148157695974307
TRA2B	contrast_epithelial - endothelial	-0.0472438242078594
TRA2B	lrt_chisq	0.947042130947352
TUBB	slope_AT1	-0.136897044876545
TUBB	slope_AT2	0.0230585508796833
TUBB	slope_EC_aerocyte	0.00337184627272211
TUBB	slope_EC_gcap	-0.022089202133954
TUBB	contrast_EC_aerocyte - EC_gcap	0.0254610484066761
TUBB	contrast_epithelial - endothelial	-0.0475605690678147
TUBB	lrt_chisq	1.41512522749667
UBL5	slope_AT1	0.16938542548175
UBL5	slope_AT2	0.148727702743966
UBL5	slope_EC_aerocyte	0.0264382679516803
UBL5	slope_EC_gcap	0.0538971446212035
UBL5	contrast_EC_aerocyte - EC_gcap	-0.0274588766695232
UBL5	contrast_epithelial - endothelial	0.118888857826416
UBL5	lrt_chisq	1.36591222003142
UQCR11	slope_AT1	-0.0897804113030775
UQCR11	slope_AT2	0.0573786197284702
UQCR11	slope_EC_aerocyte	-0.15652153539522
UQCR11	slope_EC_gcap	-0.117779366018392
UQCR11	contrast_EC_aerocyte - EC_gcap	-0.0387421693768279
UQCR11	contrast_epithelial - endothelial	0.120949554919502
UQCR11	lrt_chisq	2.38860847032618
UQCRB	slope_AT1	0.0141316113145775
UQCRB	slope_AT2	0.111689194075038
UQCRB	slope_EC_aerocyte	-0.0668361799071978
UQCRB	slope_EC_gcap	-0.0396537090421975
UQCRB	contrast_EC_aerocyte - EC_gcap	-0.0271824708650003
UQCRB	contrast_epithelial - endothelial	0.116155347169505
UQCRB	lrt_chisq	1.71241902035013
VAPA	slope_AT1	0.148148154593025
VAPA	slope_AT2	0.159515056909057
VAPA	slope_EC_aerocyte	-0.192559852870655
VAPA	slope_EC_gcap	-0.0622714983735541
VAPA	contrast_EC_aerocyte - EC_gcap	-0.130288354497101
VAPA	contrast_epithelial - endothelial	0.281247281373146
VAPA	lrt_chisq	8.13498376080293
VCL	slope_AT1	0.0607881590097834
VCL	slope_AT2	-0.176897903841026
VCL	slope_EC_aerocyte	-0.0347656534375435
VCL	slope_EC_gcap	-0.026717544055692
VCL	contrast_EC_aerocyte - EC_gcap	-0.00804810938185149
VCL	contrast_epithelial - endothelial	-0.0273132736690035
VCL	lrt_chisq	2.67738957538734
WLS	slope_AT1	0.0614856186876546
WLS	slope_AT2	0.124941952503672
WLS	slope_EC_aerocyte	-0.150441203522481
WLS	slope_EC_gcap	-0.187667033527362
WLS	contrast_EC_aerocyte - EC_gcap	0.0372258300048811
WLS	contrast_epithelial - endothelial	0.262267904120584
WLS	lrt_chisq	6.62873654858004
XRCC5	slope_AT1	-0.0761779505795985
XRCC5	slope_AT2	-0.130169880875217
XRCC5	slope_EC_aerocyte	0.242278781509108
XRCC5	slope_EC_gcap	0.22448779784821
XRCC5	contrast_EC_aerocyte - EC_gcap	0.0177909836608975
XRCC5	contrast_epithelial - endothelial	-0.336557205406067
XRCC5	lrt_chisq	10.741699516592
YBX3	slope_AT1	0.133030602208984
YBX3	slope_AT2	0.0111918646094588
YBX3	slope_EC_aerocyte	0.0709869317342105
YBX3	slope_EC_gcap	0.127102119566036
YBX3	contrast_EC_aerocyte - EC_gcap	-0.0561151878318252
YBX3	contrast_epithelial - endothelial	-0.0269332922409016
YBX3	lrt_chisq	0.899086037120696
YWHAQ	slope_AT1	0.291071166828898
YWHAQ	slope_AT2	0.246368213515135
YWHAQ	slope_EC_aerocyte	-0.11587079675757
YWHAQ	slope_EC_gcap	-0.0987489599560258
YWHAQ	contrast_EC_aerocyte - EC_gcap	-0.0171218368015442
YWHAQ	contrast_epithelial - endothelial	0.376029568528815
YWHAQ	lrt_chisq	13.4067174277415
YWHAZ	slope_AT1	0.0571597916535937
YWHAZ	slope_AT2	0.0772418262366608
YWHAZ	slope_EC_aerocyte	0.182682184571258
YWHAZ	slope_EC_gcap	0.230598494784609
YWHAZ	contrast_EC_aerocyte - EC_gcap	-0.0479163102133519
YWHAZ	contrast_epithelial - endothelial	-0.139439530732806
YWHAZ	lrt_chisq	1.94663131486232
