panel	outcome	estimate
null_at1r_0242	bm_minus_fib_z	-0.112321845866509
null_at1r_0242	basement_membrane_score_z	0.112506319656908
null_at1r_0243	bm_minus_fib_z	-0.0935687303338038
null_at1r_0243	basement_membrane_score_z	0.0863416831664256
null_at1r_0244	bm_minus_fib_z	-0.109703708265624
null_at1r_0244	basement_membrane_score_z	0.124777444100699
null_at1r_0245	bm_minus_fib_z	-0.110792482496815
null_at1r_0245	basement_membrane_score_z	0.0942922676613322
null_at1r_0246	bm_minus_fib_z	-0.100908291862688
null_at1r_0246	basement_membrane_score_z	0.121503860419083
null_at1r_0247	bm_minus_fib_z	-0.110394688545355
null_at1r_0247	basement_membrane_score_z	0.0672615199871579
null_at1r_0248	bm_minus_fib_z	-0.107395813640259
null_at1r_0248	basement_membrane_score_z	0.0893230923678894
null_at1r_0249	bm_minus_fib_z	-0.125806192764241
null_at1r_0249	basement_membrane_score_z	0.0941756497300555
null_at1r_0250	bm_minus_fib_z	-0.107112803894675
null_at1r_0250	basement_membrane_score_z	0.0561951195489678
null_at1r_0251	bm_minus_fib_z	-0.10400879055937
null_at1r_0251	basement_membrane_score_z	0.0511424615706604
null_at1r_0252	bm_minus_fib_z	-0.122843968733378
null_at1r_0252	basement_membrane_score_z	0.0930125602129701
null_at1r_0253	bm_minus_fib_z	-0.128281319934826
null_at1r_0253	basement_membrane_score_z	0.134418394879953
null_at1r_0254	bm_minus_fib_z	-0.0736930105310572
null_at1r_0254	basement_membrane_score_z	0.0792658344994892
null_at1r_0255	bm_minus_fib_z	-0.104047473533473
null_at1r_0255	basement_membrane_score_z	0.132513488524199
null_at1r_0256	bm_minus_fib_z	-0.113664250421608
null_at1r_0256	basement_membrane_score_z	0.0799716902073484
null_at1r_0257	bm_minus_fib_z	-0.125524656759057
null_at1r_0257	basement_membrane_score_z	0.0951886949682272
null_at1r_0258	bm_minus_fib_z	-0.116121412667729
null_at1r_0258	basement_membrane_score_z	0.10116295059368
null_at1r_0259	bm_minus_fib_z	-0.120769428829608
null_at1r_0259	basement_membrane_score_z	0.0991289846846315
null_at1r_0260	bm_minus_fib_z	-0.133407928248091
null_at1r_0260	basement_membrane_score_z	0.0680785807237223
null_at1r_0261	bm_minus_fib_z	-0.0881693213182002
null_at1r_0261	basement_membrane_score_z	0.0666105279132569
null_at1r_0262	bm_minus_fib_z	-0.119836133105459
null_at1r_0262	basement_membrane_score_z	0.0648534186349549
null_at1r_0263	bm_minus_fib_z	-0.0874688892406787
null_at1r_0263	basement_membrane_score_z	0.0730230931217638
null_at1r_0264	bm_minus_fib_z	-0.0929770587483931
null_at1r_0264	basement_membrane_score_z	0.0566937031628999
null_at1r_0265	bm_minus_fib_z	-0.10972081906587
null_at1r_0265	basement_membrane_score_z	0.0557302225895411
null_at1r_0266	bm_minus_fib_z	-0.118476369719144
null_at1r_0266	basement_membrane_score_z	0.0919209151054781
null_at1r_0267	bm_minus_fib_z	-0.12823979237519
null_at1r_0267	basement_membrane_score_z	0.139694247538229
null_at1r_0268	bm_minus_fib_z	-0.133585350268497
null_at1r_0268	basement_membrane_score_z	0.0807821975544553
null_at1r_0269	bm_minus_fib_z	-0.0856867429493386
null_at1r_0269	basement_membrane_score_z	0.12414120027656
null_at1r_0270	bm_minus_fib_z	-0.120824068773064
null_at1r_0270	basement_membrane_score_z	0.0645936556409682
null_at1r_0271	bm_minus_fib_z	-0.0946618975277519
null_at1r_0271	basement_membrane_score_z	0.062286896704047
null_at1r_0272	bm_minus_fib_z	-0.125792580935716
null_at1r_0272	basement_membrane_score_z	0.0875177798089921
null_at1r_0273	bm_minus_fib_z	-0.116297855986423
null_at1r_0273	basement_membrane_score_z	0.0840129635988361
null_at1r_0274	bm_minus_fib_z	-0.11713878435821
null_at1r_0274	basement_membrane_score_z	0.0542558559450488
null_at1r_0275	bm_minus_fib_z	-0.10560514817801
null_at1r_0275	basement_membrane_score_z	0.0633947199557233
null_at1r_0276	bm_minus_fib_z	-0.101787672536928
null_at1r_0276	basement_membrane_score_z	0.0682503681657931
null_at1r_0277	bm_minus_fib_z	-0.140011024099898
null_at1r_0277	basement_membrane_score_z	0.0596535742222821
null_at1r_0278	bm_minus_fib_z	-0.117566965088784
null_at1r_0278	basement_membrane_score_z	0.0914611856300874
null_at1r_0279	bm_minus_fib_z	-0.098717595586504
null_at1r_0279	basement_membrane_score_z	0.110551164693305
null_at1r_0280	bm_minus_fib_z	-0.103265372864015
null_at1r_0280	basement_membrane_score_z	0.116012154466008
null_at1r_0281	bm_minus_fib_z	-0.0836765196319182
null_at1r_0281	basement_membrane_score_z	0.0816396164624686
null_at1r_0282	bm_minus_fib_z	-0.101969629475856
null_at1r_0282	basement_membrane_score_z	0.0732882588794147
null_at1r_0283	bm_minus_fib_z	-0.106489792111593
null_at1r_0283	basement_membrane_score_z	0.0506290506842353
null_at1r_0284	bm_minus_fib_z	-0.0864920565733062
null_at1r_0284	basement_membrane_score_z	0.0722693430464443
null_at1r_0285	bm_minus_fib_z	-0.103639586330719
null_at1r_0285	basement_membrane_score_z	0.0679629516186575
null_at1r_0286	bm_minus_fib_z	-0.096682709863482
null_at1r_0286	basement_membrane_score_z	0.118696072542429
null_at1r_0287	bm_minus_fib_z	-0.130470903335531
null_at1r_0287	basement_membrane_score_z	0.109751518355134
null_at1r_0288	bm_minus_fib_z	-0.0977341773156134
null_at1r_0288	basement_membrane_score_z	0.0262943104504739
null_at1r_0289	bm_minus_fib_z	-0.111580106806145
null_at1r_0289	basement_membrane_score_z	0.0683539425314742
null_at1r_0290	bm_minus_fib_z	-0.103414222343283
null_at1r_0290	basement_membrane_score_z	0.117588786604701
null_at1r_0291	bm_minus_fib_z	-0.159761064496127
null_at1r_0291	basement_membrane_score_z	0.0958367818873506
null_at1r_0292	bm_minus_fib_z	-0.0971372811235629
null_at1r_0292	basement_membrane_score_z	0.0856643824415275
null_at1r_0293	bm_minus_fib_z	-0.0816786176814423
null_at1r_0293	basement_membrane_score_z	0.0908211310949855
null_at1r_0294	bm_minus_fib_z	-0.09373161036465
null_at1r_0294	basement_membrane_score_z	0.105643663408239
null_at1r_0295	bm_minus_fib_z	-0.12055565041665
null_at1r_0295	basement_membrane_score_z	0.101796033689923
null_at1r_0296	bm_minus_fib_z	-0.113697972363413
null_at1r_0296	basement_membrane_score_z	0.0597624052776917
null_at1r_0297	bm_minus_fib_z	-0.110313348921435
null_at1r_0297	basement_membrane_score_z	0.120689849805993
null_at1r_0298	bm_minus_fib_z	-0.0937049053025104
null_at1r_0298	basement_membrane_score_z	0.137967155731677
null_at1r_0299	bm_minus_fib_z	-0.094060698148412
null_at1r_0299	basement_membrane_score_z	0.0628238518397389
null_at1r_0300	bm_minus_fib_z	-0.0686797898687788
null_at1r_0300	basement_membrane_score_z	0.0668124442742604
null_at1r_0301	bm_minus_fib_z	-0.133982007389583
null_at1r_0301	basement_membrane_score_z	0.0977642302647857
null_at1r_0302	bm_minus_fib_z	-0.132888369896481
null_at1r_0302	basement_membrane_score_z	0.113619748707736
null_at1r_0303	bm_minus_fib_z	-0.135103584743876
null_at1r_0303	basement_membrane_score_z	0.115841436421602
null_at1r_0304	bm_minus_fib_z	-0.116598482520073
null_at1r_0304	basement_membrane_score_z	0.0494033928005347
null_at1r_0305	bm_minus_fib_z	-0.10787151141753
null_at1r_0305	basement_membrane_score_z	0.087844738269303
null_at1r_0306	bm_minus_fib_z	-0.117747158292571
null_at1r_0306	basement_membrane_score_z	0.113277196546982
null_at1r_0307	bm_minus_fib_z	-0.0824102310466106
null_at1r_0307	basement_membrane_score_z	0.105663491982997
null_at1r_0308	bm_minus_fib_z	-0.0743942632952094
null_at1r_0308	basement_membrane_score_z	0.0867551764476106
null_at1r_0309	bm_minus_fib_z	-0.133869828537711
null_at1r_0309	basement_membrane_score_z	0.0939079288238826
null_at1r_0310	bm_minus_fib_z	-0.107737307166278
null_at1r_0310	basement_membrane_score_z	0.120370841449574
null_at1r_0311	bm_minus_fib_z	-0.110544438857755
null_at1r_0311	basement_membrane_score_z	0.0850121422136672
null_at1r_0312	bm_minus_fib_z	-0.0985676041794969
null_at1r_0312	basement_membrane_score_z	0.0598127130603367
null_at1r_0313	bm_minus_fib_z	-0.133816358467788
null_at1r_0313	basement_membrane_score_z	0.10309052331281
null_at1r_0314	bm_minus_fib_z	-0.0914930810469178
null_at1r_0314	basement_membrane_score_z	0.0755073882630782
null_at1r_0315	bm_minus_fib_z	-0.0931288145289052
null_at1r_0315	basement_membrane_score_z	0.0855805787738139
null_at1r_0316	bm_minus_fib_z	-0.116457560211384
null_at1r_0316	basement_membrane_score_z	0.136461457765304
null_at1r_0317	bm_minus_fib_z	-0.114049647283586
null_at1r_0317	basement_membrane_score_z	0.109999414478286
null_at1r_0318	bm_minus_fib_z	-0.116480203243594
null_at1r_0318	basement_membrane_score_z	0.0719462222474858
null_at1r_0319	bm_minus_fib_z	-0.11561401159258
null_at1r_0319	basement_membrane_score_z	0.108775517628544
null_at1r_0320	bm_minus_fib_z	-0.0840116402304794
null_at1r_0320	basement_membrane_score_z	0.0733851334732147
null_at1r_0321	bm_minus_fib_z	-0.127402362605126
null_at1r_0321	basement_membrane_score_z	0.0349740381570174
null_at1r_0322	bm_minus_fib_z	-0.063998812497248
null_at1r_0322	basement_membrane_score_z	0.0638500514034202
null_at1r_0323	bm_minus_fib_z	-0.0526140195327737
null_at1r_0323	basement_membrane_score_z	0.0608013124167231
null_at1r_0324	bm_minus_fib_z	-0.0948200815439856
null_at1r_0324	basement_membrane_score_z	0.0640992377781244
null_at1r_0325	bm_minus_fib_z	-0.0606989337784272
null_at1r_0325	basement_membrane_score_z	0.0493948951669417
null_at1r_0326	bm_minus_fib_z	-0.100363659309766
null_at1r_0326	basement_membrane_score_z	0.0532659988968078
null_at1r_0327	bm_minus_fib_z	-0.0911691602399374
null_at1r_0327	basement_membrane_score_z	0.113300842411809
null_at1r_0328	bm_minus_fib_z	-0.062133062754005
null_at1r_0328	basement_membrane_score_z	0.0704980948567452
null_at1r_0329	bm_minus_fib_z	-0.0943533416242332
null_at1r_0329	basement_membrane_score_z	0.078222388681777
null_at1r_0330	bm_minus_fib_z	-0.13639201468102
null_at1r_0330	basement_membrane_score_z	0.0688564019463281
null_at1r_0331	bm_minus_fib_z	-0.111758606035116
null_at1r_0331	basement_membrane_score_z	0.0578817346098797
null_at1r_0332	bm_minus_fib_z	-0.10886208831676
null_at1r_0332	basement_membrane_score_z	0.0744302170549155
null_at1r_0333	bm_minus_fib_z	-0.0924628014046428
null_at1r_0333	basement_membrane_score_z	0.0688956698267853
null_at1r_0334	bm_minus_fib_z	-0.138291916788426
null_at1r_0334	basement_membrane_score_z	0.0800198756087704
null_at1r_0335	bm_minus_fib_z	-0.0945787627894346
null_at1r_0335	basement_membrane_score_z	0.103666648380479
null_at1r_0336	bm_minus_fib_z	-0.104268971530804
null_at1r_0336	basement_membrane_score_z	0.05281436012702
null_at1r_0337	bm_minus_fib_z	-0.119800529019882
null_at1r_0337	basement_membrane_score_z	0.052467857695846
null_at1r_0338	bm_minus_fib_z	-0.10793884532991
null_at1r_0338	basement_membrane_score_z	0.110280785992552
null_at1r_0339	bm_minus_fib_z	-0.109896409003951
null_at1r_0339	basement_membrane_score_z	0.125640883997117
null_at1r_0340	bm_minus_fib_z	-0.0835350487645885
null_at1r_0340	basement_membrane_score_z	0.0785214183327179
null_at1r_0341	bm_minus_fib_z	-0.0959869356517144
null_at1r_0341	basement_membrane_score_z	0.10989643139359
null_at1r_0342	bm_minus_fib_z	-0.119055419970474
null_at1r_0342	basement_membrane_score_z	0.0950815627957406
null_at1r_0343	bm_minus_fib_z	-0.0895689555581532
null_at1r_0343	basement_membrane_score_z	0.0538926592408823
null_at1r_0344	bm_minus_fib_z	-0.0653801613173274
null_at1r_0344	basement_membrane_score_z	0.0390280871372143
null_at1r_0345	bm_minus_fib_z	-0.116561781111109
null_at1r_0345	basement_membrane_score_z	0.049123376706654
null_at1r_0346	bm_minus_fib_z	-0.113676490901874
null_at1r_0346	basement_membrane_score_z	0.126429023112451
null_at1r_0347	bm_minus_fib_z	-0.0908218311012619
null_at1r_0347	basement_membrane_score_z	0.0997703233045595
null_at1r_0348	bm_minus_fib_z	-0.11977196507426
null_at1r_0348	basement_membrane_score_z	0.110905374180487
null_at1r_0349	bm_minus_fib_z	-0.101926116402521
null_at1r_0349	basement_membrane_score_z	0.106407625021963
null_at1r_0350	bm_minus_fib_z	-0.0952540822567
null_at1r_0350	basement_membrane_score_z	0.0443528175819852
null_at1r_0351	bm_minus_fib_z	-0.0930907853972641
null_at1r_0351	basement_membrane_score_z	0.107288113248316
null_at1r_0352	bm_minus_fib_z	-0.128923728373754
null_at1r_0352	basement_membrane_score_z	0.0483704944459355
null_at1r_0353	bm_minus_fib_z	-0.128758242029362
null_at1r_0353	basement_membrane_score_z	0.0537162187229674
null_at1r_0354	bm_minus_fib_z	-0.0870328080730277
null_at1r_0354	basement_membrane_score_z	0.12145945214541
null_at1r_0355	bm_minus_fib_z	-0.122548079431837
null_at1r_0355	basement_membrane_score_z	0.1301604708115
null_at1r_0356	bm_minus_fib_z	-0.11394461018408
null_at1r_0356	basement_membrane_score_z	0.128041989671519
null_at1r_0357	bm_minus_fib_z	-0.145362793078284
null_at1r_0357	basement_membrane_score_z	0.127173613378514
null_at1r_0358	bm_minus_fib_z	-0.104756949341967
null_at1r_0358	basement_membrane_score_z	0.0693612351016809
null_at1r_0359	bm_minus_fib_z	-0.0999074126184325
null_at1r_0359	basement_membrane_score_z	0.124928980758596
null_at1r_0360	bm_minus_fib_z	-0.0707774505869298
null_at1r_0360	basement_membrane_score_z	0.0710288540314884
null_at1r_0361	bm_minus_fib_z	-0.109145001006511
null_at1r_0361	basement_membrane_score_z	0.0693550815757029
null_at1r_0362	bm_minus_fib_z	-0.0745435182697322
null_at1r_0362	basement_membrane_score_z	0.103558756535728
null_at1r_0363	bm_minus_fib_z	-0.0924110452383188
null_at1r_0363	basement_membrane_score_z	0.0422704752957369
null_at1r_0364	bm_minus_fib_z	-0.0765322399463693
null_at1r_0364	basement_membrane_score_z	0.0748815089210854
null_at1r_0365	bm_minus_fib_z	-0.118906433929347
null_at1r_0365	basement_membrane_score_z	0.101157306833505
null_at1r_0366	bm_minus_fib_z	-0.101770265730237
null_at1r_0366	basement_membrane_score_z	0.0873305055562693
null_at1r_0367	bm_minus_fib_z	-0.074724196934096
null_at1r_0367	basement_membrane_score_z	0.0965085756314254
null_at1r_0368	bm_minus_fib_z	-0.104189399645918
null_at1r_0368	basement_membrane_score_z	0.0882141174589592
null_at1r_0369	bm_minus_fib_z	-0.10204768033077
null_at1r_0369	basement_membrane_score_z	0.0613585550937271
null_at1r_0370	bm_minus_fib_z	-0.101989624756906
null_at1r_0370	basement_membrane_score_z	0.0428773368516966
null_at1r_0371	bm_minus_fib_z	-0.139906253735665
null_at1r_0371	basement_membrane_score_z	0.115670583492413
null_at1r_0372	bm_minus_fib_z	-0.087828910213849
null_at1r_0372	basement_membrane_score_z	0.106476520760368
null_at1r_0373	bm_minus_fib_z	-0.12150628797069
null_at1r_0373	basement_membrane_score_z	0.0465620938008846
null_at1r_0374	bm_minus_fib_z	-0.138191399021464
null_at1r_0374	basement_membrane_score_z	0.0989567167163959
null_at1r_0375	bm_minus_fib_z	-0.0832755167605742
null_at1r_0375	basement_membrane_score_z	0.0857126667771019
null_at1r_0376	bm_minus_fib_z	-0.107908082493948
null_at1r_0376	basement_membrane_score_z	0.0669117660767697
null_at1r_0377	bm_minus_fib_z	-0.105075871234933
null_at1r_0377	basement_membrane_score_z	0.092401602354953
null_at1r_0378	bm_minus_fib_z	-0.104362139537928
null_at1r_0378	basement_membrane_score_z	0.0690279453122803
null_at1r_0379	bm_minus_fib_z	-0.107868803420052
null_at1r_0379	basement_membrane_score_z	0.0416929612683465
null_at1r_0380	bm_minus_fib_z	-0.0807920509481039
null_at1r_0380	basement_membrane_score_z	0.080581087093177
null_at1r_0381	bm_minus_fib_z	-0.0989755154334094
null_at1r_0381	basement_membrane_score_z	0.0725117322018102
null_at1r_0382	bm_minus_fib_z	-0.118283216805361
null_at1r_0382	basement_membrane_score_z	0.0879015486429399
null_at1r_0383	bm_minus_fib_z	-0.085542332481998
null_at1r_0383	basement_membrane_score_z	0.116173673133458
null_at1r_0384	bm_minus_fib_z	-0.0883369677053353
null_at1r_0384	basement_membrane_score_z	0.0672239639390662
null_at1r_0385	bm_minus_fib_z	-0.0947178570008926
null_at1r_0385	basement_membrane_score_z	0.0401226150785549
null_at1r_0386	bm_minus_fib_z	-0.076341412253041
null_at1r_0386	basement_membrane_score_z	0.114773147653361
null_at1r_0387	bm_minus_fib_z	-0.106017303231553
null_at1r_0387	basement_membrane_score_z	0.0949817345889142
null_at1r_0388	bm_minus_fib_z	-0.0976140419726076
null_at1r_0388	basement_membrane_score_z	0.0535389047699842
null_at1r_0389	bm_minus_fib_z	-0.104674220236777
null_at1r_0389	basement_membrane_score_z	0.0305060572965551
null_at1r_0390	bm_minus_fib_z	-0.125948758976039
null_at1r_0390	basement_membrane_score_z	0.0312589970536548
null_at1r_0391	bm_minus_fib_z	-0.0815729228196008
null_at1r_0391	basement_membrane_score_z	0.070988181471628
null_at1r_0392	bm_minus_fib_z	-0.0974380900574016
null_at1r_0392	basement_membrane_score_z	0.0660131418129872
null_at1r_0393	bm_minus_fib_z	-0.107890054421977
null_at1r_0393	basement_membrane_score_z	0.0883499697792863
null_at1r_0394	bm_minus_fib_z	-0.134967701448189
null_at1r_0394	basement_membrane_score_z	0.0968732607098841
null_at1r_0395	bm_minus_fib_z	-0.128126607502315
null_at1r_0395	basement_membrane_score_z	0.0516872937381391
null_at1r_0396	bm_minus_fib_z	-0.108437915600132
null_at1r_0396	basement_membrane_score_z	0.111642109837411
null_at1r_0397	bm_minus_fib_z	-0.126379739446422
null_at1r_0397	basement_membrane_score_z	0.0737570982603585
null_at1r_0398	bm_minus_fib_z	-0.12812021168379
null_at1r_0398	basement_membrane_score_z	0.110847354018411
null_at1r_0399	bm_minus_fib_z	-0.109378416658684
null_at1r_0399	basement_membrane_score_z	0.100897635527202
null_at1r_0400	bm_minus_fib_z	-0.106957522640689
null_at1r_0400	basement_membrane_score_z	0.107210942762568
null_at1r_0401	bm_minus_fib_z	-0.0989819181203168
null_at1r_0401	basement_membrane_score_z	0.0971597728119333
null_at1r_0402	bm_minus_fib_z	-0.120066105415078
null_at1r_0402	basement_membrane_score_z	0.109440595085904
null_at1r_0403	bm_minus_fib_z	-0.105879134545491
null_at1r_0403	basement_membrane_score_z	0.0531555932140242
null_at1r_0404	bm_minus_fib_z	-0.114707759194293
null_at1r_0404	basement_membrane_score_z	0.102207734146121
null_at1r_0405	bm_minus_fib_z	-0.120807800960907
null_at1r_0405	basement_membrane_score_z	0.101787678388884
null_at1r_0406	bm_minus_fib_z	-0.106448632971637
null_at1r_0406	basement_membrane_score_z	0.0981897661504917
null_at1r_0407	bm_minus_fib_z	-0.101589084240202
null_at1r_0407	basement_membrane_score_z	0.116044441551825
null_at1r_0408	bm_minus_fib_z	-0.0862071341088901
null_at1r_0408	basement_membrane_score_z	0.0691357171226278
null_at1r_0409	bm_minus_fib_z	-0.115093524622375
null_at1r_0409	basement_membrane_score_z	0.0814597307267596
null_at1r_0410	bm_minus_fib_z	-0.0969197341406221
null_at1r_0410	basement_membrane_score_z	0.0994421268117357
null_at1r_0411	bm_minus_fib_z	-0.116155165886648
null_at1r_0411	basement_membrane_score_z	0.104901491479015
null_at1r_0412	bm_minus_fib_z	-0.115804053913919
null_at1r_0412	basement_membrane_score_z	0.0579648132483157
null_at1r_0413	bm_minus_fib_z	-0.0924283847282616
null_at1r_0413	basement_membrane_score_z	0.0443037386044624
null_at1r_0414	bm_minus_fib_z	-0.0876029883424396
null_at1r_0414	basement_membrane_score_z	0.0865428040853787
null_at1r_0415	bm_minus_fib_z	-0.0731077183974757
null_at1r_0415	basement_membrane_score_z	0.0804511414282262
null_at1r_0416	bm_minus_fib_z	-0.12911823306354
null_at1r_0416	basement_membrane_score_z	0.0906768388796283
null_at1r_0417	bm_minus_fib_z	-0.118969726130977
null_at1r_0417	basement_membrane_score_z	0.125993625671159
null_at1r_0418	bm_minus_fib_z	-0.152647994067775
null_at1r_0418	basement_membrane_score_z	0.111904017106631
null_at1r_0419	bm_minus_fib_z	-0.0915433841539086
null_at1r_0419	basement_membrane_score_z	0.132547813578049
null_at1r_0420	bm_minus_fib_z	-0.0988249562986738
null_at1r_0420	basement_membrane_score_z	0.0708102487122795
null_at1r_0421	bm_minus_fib_z	-0.137600688835258
null_at1r_0421	basement_membrane_score_z	0.094688285669509
null_at1r_0422	bm_minus_fib_z	-0.119973601008838
null_at1r_0422	basement_membrane_score_z	0.0374579676363426
null_at1r_0423	bm_minus_fib_z	-0.10566542495865
null_at1r_0423	basement_membrane_score_z	0.105990899511083
null_at1r_0424	bm_minus_fib_z	-0.111729971036453
null_at1r_0424	basement_membrane_score_z	0.0502080135169344
null_at1r_0425	bm_minus_fib_z	-0.0955134002903467
null_at1r_0425	basement_membrane_score_z	0.112539077478071
null_at1r_0426	bm_minus_fib_z	-0.102604081138698
null_at1r_0426	basement_membrane_score_z	0.0994055396290308
null_at1r_0427	bm_minus_fib_z	-0.135169623956945
null_at1r_0427	basement_membrane_score_z	0.116483159016463
null_at1r_0428	bm_minus_fib_z	-0.0927893424514321
null_at1r_0428	basement_membrane_score_z	0.134930866526562
null_at1r_0429	bm_minus_fib_z	-0.0832988736838222
null_at1r_0429	basement_membrane_score_z	0.0824670519121688
null_at1r_0430	bm_minus_fib_z	-0.0870420704278984
null_at1r_0430	basement_membrane_score_z	0.0665824968592555
null_at1r_0431	bm_minus_fib_z	-0.0764546792895059
null_at1r_0431	basement_membrane_score_z	0.0636257840295715
null_at1r_0432	bm_minus_fib_z	-0.107185562015033
null_at1r_0432	basement_membrane_score_z	0.0608881183229378
null_at1r_0433	bm_minus_fib_z	-0.0723191861152519
null_at1r_0433	basement_membrane_score_z	0.077889650354306
null_at1r_0434	bm_minus_fib_z	-0.0939590195470066
null_at1r_0434	basement_membrane_score_z	0.10026704234399
null_at1r_0435	bm_minus_fib_z	-0.100537352193433
null_at1r_0435	basement_membrane_score_z	0.0575156925231723
null_at1r_0436	bm_minus_fib_z	-0.0949595990913232
null_at1r_0436	basement_membrane_score_z	0.110470400085847
null_at1r_0437	bm_minus_fib_z	-0.0927508940018623
null_at1r_0437	basement_membrane_score_z	0.0740153047051374
null_at1r_0438	bm_minus_fib_z	-0.115626717059532
null_at1r_0438	basement_membrane_score_z	0.0958303352644885
null_at1r_0439	bm_minus_fib_z	-0.108954545978651
null_at1r_0439	basement_membrane_score_z	0.0949882656058393
null_at1r_0440	bm_minus_fib_z	-0.106636011753619
null_at1r_0440	basement_membrane_score_z	0.0602102358538974
null_at1r_0441	bm_minus_fib_z	-0.126343642868393
null_at1r_0441	basement_membrane_score_z	0.0664975966652511
null_at1r_0442	bm_minus_fib_z	-0.104023723506078
null_at1r_0442	basement_membrane_score_z	0.0544745481910753
null_at1r_0443	bm_minus_fib_z	-0.0733670633888112
null_at1r_0443	basement_membrane_score_z	0.0668715591945235
null_at1r_0444	bm_minus_fib_z	-0.139965778364215
null_at1r_0444	basement_membrane_score_z	0.107021830729379
null_at1r_0445	bm_minus_fib_z	-0.103635496246211
null_at1r_0445	basement_membrane_score_z	0.0280281073322946
null_at1r_0446	bm_minus_fib_z	-0.105271065971316
null_at1r_0446	basement_membrane_score_z	0.0916271806027684
null_at1r_0447	bm_minus_fib_z	-0.127445133595015
null_at1r_0447	basement_membrane_score_z	0.0692359678522109
null_at1r_0448	bm_minus_fib_z	-0.113454757554849
null_at1r_0448	basement_membrane_score_z	0.129156767696141
null_at1r_0449	bm_minus_fib_z	-0.118642772946494
null_at1r_0449	basement_membrane_score_z	0.0293015545947041
null_at1r_0450	bm_minus_fib_z	-0.117334477748914
null_at1r_0450	basement_membrane_score_z	0.0192621254626233
null_at1r_0451	bm_minus_fib_z	-0.121739716284375
null_at1r_0451	basement_membrane_score_z	0.0898593098620397
null_at1r_0452	bm_minus_fib_z	-0.0847442784058153
null_at1r_0452	basement_membrane_score_z	0.0941987072525411
null_at1r_0453	bm_minus_fib_z	-0.10126446637559
null_at1r_0453	basement_membrane_score_z	0.12405800594202
null_at1r_0454	bm_minus_fib_z	-0.106096426441881
null_at1r_0454	basement_membrane_score_z	0.0858160784857725
null_at1r_0455	bm_minus_fib_z	-0.132435801854816
null_at1r_0455	basement_membrane_score_z	0.0553410916597556
null_at1r_0456	bm_minus_fib_z	-0.101041709796039
null_at1r_0456	basement_membrane_score_z	0.085851622001033
null_at1r_0457	bm_minus_fib_z	-0.0945189535840525
null_at1r_0457	basement_membrane_score_z	0.0774748153924072
null_at1r_0458	bm_minus_fib_z	-0.0930355374095331
null_at1r_0458	basement_membrane_score_z	0.0724730782365864
null_at1r_0459	bm_minus_fib_z	-0.114429553008526
null_at1r_0459	basement_membrane_score_z	0.122747846593047
null_at1r_0460	bm_minus_fib_z	-0.125833054926114
null_at1r_0460	basement_membrane_score_z	0.0691617231755862
null_at1r_0461	bm_minus_fib_z	-0.091830392815749
null_at1r_0461	basement_membrane_score_z	0.127377105675453
null_at1r_0462	bm_minus_fib_z	-0.117365461462837
null_at1r_0462	basement_membrane_score_z	0.0654945636365989
null_at1r_0463	bm_minus_fib_z	-0.112288480624541
null_at1r_0463	basement_membrane_score_z	0.0737608574003459
null_at1r_0464	bm_minus_fib_z	-0.0857291411866954
null_at1r_0464	basement_membrane_score_z	0.0747812313190128
null_at1r_0465	bm_minus_fib_z	-0.133070663029624
null_at1r_0465	basement_membrane_score_z	0.103037752670361
null_at1r_0466	bm_minus_fib_z	-0.114748546837201
null_at1r_0466	basement_membrane_score_z	0.0929421548818112
null_at1r_0467	bm_minus_fib_z	-0.137328131464383
null_at1r_0467	basement_membrane_score_z	0.0681980471791297
null_at1r_0468	bm_minus_fib_z	-0.0637836398711939
null_at1r_0468	basement_membrane_score_z	0.0403299688417362
null_at1r_0469	bm_minus_fib_z	-0.126589962305186
null_at1r_0469	basement_membrane_score_z	0.10169148906249
null_at1r_0470	bm_minus_fib_z	-0.120435492635536
null_at1r_0470	basement_membrane_score_z	0.128535110049349
null_at1r_0471	bm_minus_fib_z	-0.084530207242794
null_at1r_0471	basement_membrane_score_z	0.0842443587043488
null_at1r_0472	bm_minus_fib_z	-0.143763496714687
null_at1r_0472	basement_membrane_score_z	0.0927078733654701
null_at1r_0473	bm_minus_fib_z	-0.074375135423781
null_at1r_0473	basement_membrane_score_z	0.127029212238669
null_at1r_0474	bm_minus_fib_z	-0.0934158990128007
null_at1r_0474	basement_membrane_score_z	0.0821997982830763
null_at1r_0475	bm_minus_fib_z	-0.104389395741022
null_at1r_0475	basement_membrane_score_z	0.094414418996016
null_at1r_0476	bm_minus_fib_z	-0.0648408913726039
null_at1r_0476	basement_membrane_score_z	0.0563047112997328
null_at1r_0477	bm_minus_fib_z	-0.116708794264979
null_at1r_0477	basement_membrane_score_z	0.119485146745573
null_at1r_0478	bm_minus_fib_z	-0.12800319312756
null_at1r_0478	basement_membrane_score_z	0.0529149058479883
null_at1r_0479	bm_minus_fib_z	-0.105886324811494
null_at1r_0479	basement_membrane_score_z	0.0960235099602596
null_at1r_0480	bm_minus_fib_z	-0.137474190209657
null_at1r_0480	basement_membrane_score_z	0.0599923209610967
null_at1r_0481	bm_minus_fib_z	-0.103116341806344
null_at1r_0481	basement_membrane_score_z	0.0754296766485792
null_at1r_0482	bm_minus_fib_z	-0.102834569202095
null_at1r_0482	basement_membrane_score_z	0.0752803134576309
