from	to	family	partial_rho	boot
Peri_AT1R_response	contractile	allowed	0.243735015542813	783
Peri_AT1R_response	inflammatory	allowed	0.0468654566670009	783
Peri_AT1R_response	activated_migratory	allowed	0.464105672898985	783
Peri_AT1R_response	BM_minus_FIB	allowed	-0.351358742718579	783
BM_minus_FIB	EC_readout	allowed	0.130260006708881	783
Peri_AT1R_response	EC_readout	allowed	0.492392782695101	783
AGT_source_index	BM_minus_FIB	forbidden	-0.156469928435993	783
processing_index	EC_readout	forbidden	-0.0610704372710848	783
Mast_CMA1	BM_minus_FIB	forbidden	-0.0791711269139189	783
VSMC_AGT	Peri_AGTR1	forbidden	-0.0476041223572959	783
AGT_source_index	Peri_AGTR1	forbidden	-0.283413025671901	783
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.214432102826202	783
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.166357901648571	783
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0588629996812776	783
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.227727880308609	783
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.317546906262977	783
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.21303558117316	783
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.285071913072828	783
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.0877911227154047	783
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.337190600522193	783
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.230133914327648	783
AGT_source_index	Peri_AT1R_response	allowed	0.206821724470994	784
processing_index	Peri_AT1R_response	allowed	0.353745622453559	784
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0701479164572708	784
Peri_ACE2	Peri_AT1R_response	allowed	-0.00352305219877684	784
Peri_AT1R_response	contractile	allowed	0.198632795008806	784
Peri_AT1R_response	inflammatory	allowed	0.215498970118511	784
Peri_AT1R_response	activated_migratory	allowed	0.557986805576286	784
Peri_AT1R_response	BM_minus_FIB	allowed	-0.575524642526643	784
BM_minus_FIB	EC_readout	allowed	0.250010767539563	784
Peri_AT1R_response	EC_readout	allowed	0.378221053166213	784
AGT_source_index	BM_minus_FIB	forbidden	-0.0487592710840282	784
processing_index	EC_readout	forbidden	0.309622406799887	784
Mast_CMA1	BM_minus_FIB	forbidden	0.0111242213412366	784
VSMC_AGT	Peri_AGTR1	forbidden	0.0119007790469818	784
AGT_source_index	Peri_AGTR1	forbidden	-0.1172611754822	784
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.122396315371131	784
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0281631826070104	784
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.327342028032489	784
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.214939837752491	784
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.34656652360515	784
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.492279947627165	784
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.338495419309373	784
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.216532650839429	784
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.329869931432282	784
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.136571240932565	784
AGT_source_index	Peri_AT1R_response	allowed	0.390733972411928	785
processing_index	Peri_AT1R_response	allowed	0.324473970284539	785
Peri_AGTR1	Peri_AT1R_response	allowed	0.289165166377526	785
Peri_ACE2	Peri_AT1R_response	allowed	0.478258772958689	785
Peri_AT1R_response	contractile	allowed	0.273392194765164	785
Peri_AT1R_response	inflammatory	allowed	0.177532148641286	785
Peri_AT1R_response	activated_migratory	allowed	0.48233783874555	785
Peri_AT1R_response	BM_minus_FIB	allowed	-0.284154432892743	785
BM_minus_FIB	EC_readout	allowed	0.0579767940281084	785
Peri_AT1R_response	EC_readout	allowed	0.371874871137576	785
AGT_source_index	BM_minus_FIB	forbidden	0.00910864957295402	785
processing_index	EC_readout	forbidden	0.0895525190567451	785
Mast_CMA1	BM_minus_FIB	forbidden	-0.199851595755345	785
VSMC_AGT	Peri_AGTR1	forbidden	0.0358178117676082	785
AGT_source_index	Peri_AGTR1	forbidden	-0.213648593433195	785
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0912654767997735	785
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.111157779784531	785
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0443828633244913	785
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0714377654781825	785
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.0993762731797467	785
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.292317566993572	785
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.184871950736052	785
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.272137606303753	785
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.379138038725797	785
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0944942419786994	785
AGT_source_index	Peri_AT1R_response	allowed	0.355199127939934	786
processing_index	Peri_AT1R_response	allowed	0.275843154601111	786
Peri_AGTR1	Peri_AT1R_response	allowed	-0.076625777448619	786
Peri_ACE2	Peri_AT1R_response	allowed	0.379494119824216	786
Peri_AT1R_response	contractile	allowed	0.235628704352814	786
Peri_AT1R_response	inflammatory	allowed	0.237875215091454	786
Peri_AT1R_response	activated_migratory	allowed	0.506851061117838	786
Peri_AT1R_response	BM_minus_FIB	allowed	-0.553836594225989	786
BM_minus_FIB	EC_readout	allowed	0.167859171673062	786
Peri_AT1R_response	EC_readout	allowed	0.278308093422696	786
AGT_source_index	BM_minus_FIB	forbidden	-0.296422597998853	786
processing_index	EC_readout	forbidden	0.0532308188485561	786
Mast_CMA1	BM_minus_FIB	forbidden	-0.232964184431592	786
VSMC_AGT	Peri_AGTR1	forbidden	-0.212854021631451	786
AGT_source_index	Peri_AGTR1	forbidden	-0.325486625268689	786
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0843702420328661	786
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0373707145482228	786
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.435636401899275	786
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.106259575399431	786
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.334852766888504	786
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.486507149936288	786
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.207742550817941	786
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.35828407093785	786
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.333280076689567	786
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0643362437065834	786
AGT_source_index	Peri_AT1R_response	allowed	0.219258686104729	787
processing_index	Peri_AT1R_response	allowed	0.487867439397979	787
Peri_AGTR1	Peri_AT1R_response	allowed	0.174083973031304	787
Peri_ACE2	Peri_AT1R_response	allowed	0.355303125005295	787
Peri_AT1R_response	contractile	allowed	0.180597646063852	787
Peri_AT1R_response	inflammatory	allowed	0.19291352456128	787
Peri_AT1R_response	activated_migratory	allowed	0.407516385932765	787
Peri_AT1R_response	BM_minus_FIB	allowed	-0.468479103530904	787
BM_minus_FIB	EC_readout	allowed	0.0998356600665244	787
Peri_AT1R_response	EC_readout	allowed	0.419690444751185	787
AGT_source_index	BM_minus_FIB	forbidden	-0.247730185921921	787
processing_index	EC_readout	forbidden	0.152731377386778	787
Mast_CMA1	BM_minus_FIB	forbidden	-0.0372338964113158	787
VSMC_AGT	Peri_AGTR1	forbidden	0.0302969520700942	787
AGT_source_index	Peri_AGTR1	forbidden	-0.159748212559115	787
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0191101232359633	787
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.112843698970201	787
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.243512685281391	787
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.230002462678691	787
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.220578999615081	787
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.409999217894572	787
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.344445639316056	787
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.216073825503356	787
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.438993288590604	787
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.00502149552470223	787
AGT_source_index	Peri_AT1R_response	allowed	0.280444525875727	788
processing_index	Peri_AT1R_response	allowed	0.27794426113935	788
Peri_AGTR1	Peri_AT1R_response	allowed	0.107312707539779	788
Peri_ACE2	Peri_AT1R_response	allowed	0.243814609669958	788
Peri_AT1R_response	contractile	allowed	0.357046514793412	788
Peri_AT1R_response	inflammatory	allowed	0.233155556655489	788
Peri_AT1R_response	activated_migratory	allowed	0.583210622053383	788
Peri_AT1R_response	BM_minus_FIB	allowed	-0.657926323735043	788
BM_minus_FIB	EC_readout	allowed	0.113391493080602	788
Peri_AT1R_response	EC_readout	allowed	0.205486291521681	788
AGT_source_index	BM_minus_FIB	forbidden	-0.225275344747214	788
processing_index	EC_readout	forbidden	0.198780973824962	788
Mast_CMA1	BM_minus_FIB	forbidden	-0.16267287748475	788
VSMC_AGT	Peri_AGTR1	forbidden	-0.00785402304899227	788
AGT_source_index	Peri_AGTR1	forbidden	-0.167858204128721	788
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0720744815422537	788
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.16306157731622	788
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.166864470669025	788
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.177617300027623	788
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.227311572177437	788
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.361193243120815	788
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.38191675968745	788
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.00749445832307097	788
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.288929547400396	788
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.308564216153342	788
AGT_source_index	Peri_AT1R_response	allowed	0.11189572169471	789
processing_index	Peri_AT1R_response	allowed	0.217853525154441	789
Peri_AGTR1	Peri_AT1R_response	allowed	-0.24928493125221	789
Peri_ACE2	Peri_AT1R_response	allowed	0.325125001809407	789
Peri_AT1R_response	contractile	allowed	0.219951398327773	789
Peri_AT1R_response	inflammatory	allowed	0.322805716874665	789
Peri_AT1R_response	activated_migratory	allowed	0.526702088224392	789
Peri_AT1R_response	BM_minus_FIB	allowed	-0.440306437662177	789
BM_minus_FIB	EC_readout	allowed	0.0849350304796244	789
Peri_AT1R_response	EC_readout	allowed	0.320467770888756	789
AGT_source_index	BM_minus_FIB	forbidden	-0.278437248126831	789
processing_index	EC_readout	forbidden	0.143710575440551	789
Mast_CMA1	BM_minus_FIB	forbidden	-0.493978979522396	789
VSMC_AGT	Peri_AGTR1	forbidden	-0.0189307624890447	789
AGT_source_index	Peri_AGTR1	forbidden	-0.15875149990603	789
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	-0.0703555111184236	789
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0409142953182281	789
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.249740539172257	789
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.28113267832894	789
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.316816398835885	789
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.318033786801146	789
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.150519061635264	789
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.111786598656604	789
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.223706647291707	789
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.178615264220108	789
AGT_source_index	Peri_AT1R_response	allowed	0.436138867105916	790
processing_index	Peri_AT1R_response	allowed	0.29872033726383	790
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0691518523691042	790
Peri_ACE2	Peri_AT1R_response	allowed	0.121977167351412	790
Peri_AT1R_response	contractile	allowed	0.321823154056518	790
Peri_AT1R_response	inflammatory	allowed	0.0990884229717411	790
Peri_AT1R_response	activated_migratory	allowed	0.539216043755697	790
Peri_AT1R_response	BM_minus_FIB	allowed	-0.628751139471285	790
BM_minus_FIB	EC_readout	allowed	-0.0522904002203985	790
Peri_AT1R_response	EC_readout	allowed	0.178802713794083	790
AGT_source_index	BM_minus_FIB	forbidden	-0.110062761128085	790
processing_index	EC_readout	forbidden	0.024099352209831	790
Mast_CMA1	BM_minus_FIB	forbidden	-0.131306526073912	790
VSMC_AGT	Peri_AGTR1	forbidden	-0.0872304915017542	790
AGT_source_index	Peri_AGTR1	forbidden	-0.247454085336481	790
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.200357687654516	790
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.350664624473497	790
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.253218756944959	790
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.295671336882912	790
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.378022624089538	790
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.370793367374713	790
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.381819765479548	790
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.125628978899669	790
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.231658836284785	790
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.180127620783956	790
AGT_source_index	Peri_AT1R_response	allowed	0.346884774130504	791
processing_index	Peri_AT1R_response	allowed	0.219773292822557	791
Peri_AGTR1	Peri_AT1R_response	allowed	0.133034702755645	791
Peri_ACE2	Peri_AT1R_response	allowed	0.361725357250143	791
Peri_AT1R_response	contractile	allowed	0.379904320503922	791
Peri_AT1R_response	inflammatory	allowed	0.384740538402406	791
Peri_AT1R_response	activated_migratory	allowed	0.586891461239356	791
Peri_AT1R_response	BM_minus_FIB	allowed	-0.590921642821426	791
BM_minus_FIB	EC_readout	allowed	0.23270380760943	791
Peri_AT1R_response	EC_readout	allowed	0.318325747375149	791
AGT_source_index	BM_minus_FIB	forbidden	-0.0581953470539713	791
processing_index	EC_readout	forbidden	0.0487297414571819	791
Mast_CMA1	BM_minus_FIB	forbidden	-0.103039784108433	791
VSMC_AGT	Peri_AGTR1	forbidden	0.0984564236523391	791
AGT_source_index	Peri_AGTR1	forbidden	-0.195638603919014	791
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.288350908722503	791
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.11501023783273	791
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.318242781587671	791
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.340145399540031	791
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.207581918637516	791
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.302493172407717	791
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0735866657415331	791
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.150428808186777	791
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.31075318991456	791
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0135906678906477	791
AGT_source_index	Peri_AT1R_response	allowed	0.461093554105991	792
processing_index	Peri_AT1R_response	allowed	0.1231368119944	792
Peri_AGTR1	Peri_AT1R_response	allowed	0.0495804243485184	792
Peri_ACE2	Peri_AT1R_response	allowed	0.362539675720513	792
Peri_AT1R_response	contractile	allowed	0.204744388815095	792
Peri_AT1R_response	inflammatory	allowed	0.242924287319914	792
Peri_AT1R_response	activated_migratory	allowed	0.549759885562481	792
Peri_AT1R_response	BM_minus_FIB	allowed	-0.486972514560131	792
BM_minus_FIB	EC_readout	allowed	0.099564059969617	792
Peri_AT1R_response	EC_readout	allowed	0.440665816315413	792
AGT_source_index	BM_minus_FIB	forbidden	-0.0227022711805681	792
processing_index	EC_readout	forbidden	-0.0238852629592925	792
Mast_CMA1	BM_minus_FIB	forbidden	-0.0513908297486497	792
VSMC_AGT	Peri_AGTR1	forbidden	0.165045456516398	792
AGT_source_index	Peri_AGTR1	forbidden	-0.0409173235376649	792
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0718259714525243	792
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.202108114350506	792
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.290946122025579	792
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.203932341502562	792
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.18192703038518	792
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.382950462710942	792
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.128083825311804	792
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.156000612195815	792
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.215252421453091	792
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.103436531453288	792
AGT_source_index	Peri_AT1R_response	allowed	0.531618688945049	793
processing_index	Peri_AT1R_response	allowed	0.0685616770986957	793
Peri_AGTR1	Peri_AT1R_response	allowed	0.0724098203030558	793
Peri_ACE2	Peri_AT1R_response	allowed	0.347742978557473	793
Peri_AT1R_response	contractile	allowed	0.342853303872682	793
Peri_AT1R_response	inflammatory	allowed	0.176330954584814	793
Peri_AT1R_response	activated_migratory	allowed	0.528873428682333	793
Peri_AT1R_response	BM_minus_FIB	allowed	-0.444179033173091	793
BM_minus_FIB	EC_readout	allowed	0.186771878773478	793
Peri_AT1R_response	EC_readout	allowed	0.403018302625899	793
AGT_source_index	BM_minus_FIB	forbidden	-0.092937714390384	793
processing_index	EC_readout	forbidden	-0.0296765343785935	793
Mast_CMA1	BM_minus_FIB	forbidden	-0.149451341117918	793
VSMC_AGT	Peri_AGTR1	forbidden	0.10126081471473	793
AGT_source_index	Peri_AGTR1	forbidden	-0.115442811467968	793
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.506067569549699	793
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.167922085027996	793
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.248345692498372	793
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0547965329807551	793
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.179665338645418	793
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.271222180122893	793
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.103449871227426	793
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.157678171939917	793
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.357542345797379	793
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0977426771371413	793
AGT_source_index	Peri_AT1R_response	allowed	0.307396283987822	794
processing_index	Peri_AT1R_response	allowed	0.237225540682854	794
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0640746730542299	794
Peri_ACE2	Peri_AT1R_response	allowed	0.246192473658227	794
Peri_AT1R_response	contractile	allowed	0.132515072548687	794
Peri_AT1R_response	inflammatory	allowed	0.28556890197832	794
Peri_AT1R_response	activated_migratory	allowed	0.514116540483864	794
Peri_AT1R_response	BM_minus_FIB	allowed	-0.534516521980479	794
BM_minus_FIB	EC_readout	allowed	-0.0451384408923241	794
Peri_AT1R_response	EC_readout	allowed	0.379938338311499	794
AGT_source_index	BM_minus_FIB	forbidden	-0.307468996062213	794
processing_index	EC_readout	forbidden	-0.0474859723974962	794
Mast_CMA1	BM_minus_FIB	forbidden	0.069433329720486	794
VSMC_AGT	Peri_AGTR1	forbidden	0.10684635471381	794
AGT_source_index	Peri_AGTR1	forbidden	-0.0733623697691108	794
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.195701050030883	794
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0735437099408139	794
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.321599966396085	794
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.317518947166817	794
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.15118116617367	794
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.145068353858321	794
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0214606894672299	794
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.219989381043554	794
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.294129004231493	794
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0311936225001156	794
AGT_source_index	Peri_AT1R_response	allowed	0.333925398391781	795
processing_index	Peri_AT1R_response	allowed	0.306894034069939	795
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0725267153339556	795
Peri_ACE2	Peri_AT1R_response	allowed	0.246616846087986	795
Peri_AT1R_response	contractile	allowed	0.312962032900708	795
Peri_AT1R_response	inflammatory	allowed	0.152705453199757	795
Peri_AT1R_response	activated_migratory	allowed	0.555620170406986	795
Peri_AT1R_response	BM_minus_FIB	allowed	-0.582088763183632	795
BM_minus_FIB	EC_readout	allowed	0.0949715789215057	795
Peri_AT1R_response	EC_readout	allowed	0.404518482357802	795
AGT_source_index	BM_minus_FIB	forbidden	0.0222329994280902	795
processing_index	EC_readout	forbidden	0.185744449403482	795
Mast_CMA1	BM_minus_FIB	forbidden	-0.3757230251868	795
VSMC_AGT	Peri_AGTR1	forbidden	0.0566812448042795	795
AGT_source_index	Peri_AGTR1	forbidden	-0.227349271925276	795
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	-0.00243982545864027	795
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0762511572183195	795
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.19586428580468	795
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.477881685405065	795
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.500378552460591	795
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.45104642227546	795
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.299520876112252	795
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.102002598792326	795
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.325842696629213	795
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.13797326707374	795
AGT_source_index	Peri_AT1R_response	allowed	0.466631205622687	796
processing_index	Peri_AT1R_response	allowed	0.303228211844312	796
Peri_AGTR1	Peri_AT1R_response	allowed	0.0807769815477589	796
Peri_ACE2	Peri_AT1R_response	allowed	0.276493167511716	796
Peri_AT1R_response	contractile	allowed	0.322305475504323	796
Peri_AT1R_response	inflammatory	allowed	0.139695347879786	796
Peri_AT1R_response	activated_migratory	allowed	0.498427336352408	796
Peri_AT1R_response	BM_minus_FIB	allowed	-0.451329765335529	796
BM_minus_FIB	EC_readout	allowed	0.268090088634761	796
Peri_AT1R_response	EC_readout	allowed	0.607032451652507	796
AGT_source_index	BM_minus_FIB	forbidden	-0.0403387746705369	796
processing_index	EC_readout	forbidden	-0.0110769484381718	796
Mast_CMA1	BM_minus_FIB	forbidden	-0.0891207739213564	796
VSMC_AGT	Peri_AGTR1	forbidden	0.0741654188320268	796
AGT_source_index	Peri_AGTR1	forbidden	-0.0699311311687467	796
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.280964201724588	796
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.149727288722069	796
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.274104465835569	796
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.237889438989031	796
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.302328309190077	796
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.227701313564043	796
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0379348431681117	796
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.299475408333906	796
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.318901335532495	796
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0445121449156031	796
AGT_source_index	Peri_AT1R_response	allowed	0.266255077964576	797
processing_index	Peri_AT1R_response	allowed	0.247927878487552	797
Peri_AGTR1	Peri_AT1R_response	allowed	0.0571179696629507	797
Peri_ACE2	Peri_AT1R_response	allowed	0.285570637314273	797
Peri_AT1R_response	contractile	allowed	0.292444461221947	797
Peri_AT1R_response	inflammatory	allowed	0.0910515090315396	797
Peri_AT1R_response	activated_migratory	allowed	0.545365319642891	797
Peri_AT1R_response	BM_minus_FIB	allowed	-0.344689605707707	797
BM_minus_FIB	EC_readout	allowed	0.150612086192729	797
Peri_AT1R_response	EC_readout	allowed	0.447871619796269	797
AGT_source_index	BM_minus_FIB	forbidden	-0.164709106633776	797
processing_index	EC_readout	forbidden	0.0679832988104143	797
Mast_CMA1	BM_minus_FIB	forbidden	-0.307989272239722	797
VSMC_AGT	Peri_AGTR1	forbidden	-0.0247159830023415	797
AGT_source_index	Peri_AGTR1	forbidden	-0.159671513683429	797
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.120579682956571	797
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.148337249231881	797
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.115755570725901	797
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.155030697487167	797
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.240579251762154	797
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.269067413699621	797
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0966042090822981	797
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.228648534236427	797
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.279288813631072	797
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.202280062663974	797
AGT_source_index	Peri_AT1R_response	allowed	0.306000285420502	798
processing_index	Peri_AT1R_response	allowed	0.329392811042209	798
Peri_AGTR1	Peri_AT1R_response	allowed	0.0736739989042467	798
Peri_ACE2	Peri_AT1R_response	allowed	0.423403384385592	798
Peri_AT1R_response	contractile	allowed	0.284331892114474	798
Peri_AT1R_response	inflammatory	allowed	0.152563310685608	798
Peri_AT1R_response	activated_migratory	allowed	0.607296685196623	798
Peri_AT1R_response	BM_minus_FIB	allowed	-0.525978999382335	798
BM_minus_FIB	EC_readout	allowed	0.26535123682786	798
Peri_AT1R_response	EC_readout	allowed	0.327117869738751	798
AGT_source_index	BM_minus_FIB	forbidden	-0.00984284903098352	798
processing_index	EC_readout	forbidden	-0.0275834954840822	798
Mast_CMA1	BM_minus_FIB	forbidden	-0.0413728706740433	798
VSMC_AGT	Peri_AGTR1	forbidden	0.208543857746937	798
AGT_source_index	Peri_AGTR1	forbidden	0.0367505344515705	798
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	-0.0685941789668831	798
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0250998234799928	798
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.38437397180532	798
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.23360947419364	798
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.338573747091375	798
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.3116459155785	798
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.122545687962543	798
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.437432435678766	798
