level	model	spec	predictor	estimate	SE	z_value	p_value	n_units	n_donors	singular	note	max_abs_grad	n_warnings	panel
pseudobulk	NB GLMM	primary	null_at1r_0298_z	0.0932015943889877	0.0551523796942803	1.68989252876523	0.0910485172183515	214	95	FALSE	""	0.000232774937103386	0	null_at1r_0298
pseudobulk	NB GLMM	primary	null_at1r_0299_z	0.0620904980142295	0.0534422449827989	1.1618242840325	0.245306847779845	214	95	FALSE	""	0.000161395519171492	0	null_at1r_0299
pseudobulk	NB GLMM	primary	null_at1r_0300_z	0.100349167255221	0.0555547039687889	1.80631269876981	0.0708695093850418	214	95	FALSE	""	0.000158169086716953	0	null_at1r_0300
pseudobulk	NB GLMM	primary	null_at1r_0301_z	0.0700829426951308	0.0535769062189612	1.30808117976637	0.19084577616725	214	95	FALSE	""	0.000501585191159393	0	null_at1r_0301
pseudobulk	NB GLMM	primary	null_at1r_0302_z	0.108232349546435	0.0558209592313588	1.93891955704037	0.0525111341627037	214	95	FALSE	""	0.000468816097054514	0	null_at1r_0302
pseudobulk	NB GLMM	primary	null_at1r_0303_z	0.0639058434798896	0.0563090559647155	1.1349123579684	0.256412041499216	214	95	FALSE	""	0.000586667283641873	0	null_at1r_0303
pseudobulk	NB GLMM	primary	null_at1r_0304_z	0.0728247308579145	0.055029318511733	1.32338056925759	0.185708850218738	214	95	FALSE	""	0.000275275624517235	0	null_at1r_0304
pseudobulk	NB GLMM	primary	null_at1r_0305_z	0.0931645886162005	0.0548329386125943	1.69906247911364	0.0893074120434855	214	95	FALSE	Model failed to converge with max|grad| = 0.0093252 (tol = 0.002, component 1)	0.000306680476569454	1	null_at1r_0305
pseudobulk	NB GLMM	primary	null_at1r_0306_z	0.106932852487334	0.0553736781511392	1.93111341087849	0.0534690288961252	214	95	FALSE	""	0.000231159447139362	0	null_at1r_0306
pseudobulk	NB GLMM	primary	null_at1r_0307_z	0.0907003957798532	0.0556850111310641	1.62881166650707	0.103352894200298	214	95	FALSE	""	0.000268456687990692	0	null_at1r_0307
pseudobulk	NB GLMM	primary	null_at1r_0308_z	0.0887979290181715	0.0550610371963527	1.61271805871564	0.106805775340532	214	95	FALSE	""	0.000598768110648962	0	null_at1r_0308
pseudobulk	NB GLMM	primary	null_at1r_0309_z	0.0848957086920385	0.0541916625792251	1.56658247138895	0.117212317662547	214	95	FALSE	""	0.000427543227488059	0	null_at1r_0309
pseudobulk	NB GLMM	primary	null_at1r_0310_z	0.10079771225919	0.0547622207615813	1.84064325473639	0.0656738546312451	214	95	FALSE	""	0.000325379687637906	0	null_at1r_0310
pseudobulk	NB GLMM	primary	null_at1r_0311_z	0.0872589226893019	0.0564421553612727	1.54598849265728	0.122107346970493	214	95	FALSE	""	0.000214724877878325	0	null_at1r_0311
pseudobulk	NB GLMM	primary	null_at1r_0312_z	0.0650623557264554	0.0536241605310595	1.21330301644108	0.225013990070003	214	95	FALSE	""	0.000339133521265467	0	null_at1r_0312
pseudobulk	NB GLMM	primary	null_at1r_0313_z	0.0871023996392318	0.0558215761921857	1.56037155488678	0.118672102792591	214	95	FALSE	""	0.000419840944232419	0	null_at1r_0313
pseudobulk	NB GLMM	primary	null_at1r_0314_z	0.0743576453001433	0.055581795359654	1.33780574770923	0.180959767753966	214	95	FALSE	""	0.000558121655558352	0	null_at1r_0314
pseudobulk	NB GLMM	primary	null_at1r_0315_z	0.0821314342423648	0.0548776261107897	1.49662877320083	0.134489878967025	214	95	FALSE	""	0.000199523810806568	0	null_at1r_0315
pseudobulk	NB GLMM	primary	null_at1r_0316_z	0.0945334155750387	0.0548445704917005	1.72366042303758	0.0847691636484397	214	95	FALSE	""	0.000213295834328164	0	null_at1r_0316
pseudobulk	NB GLMM	primary	null_at1r_0317_z	0.117164153430131	0.0553226933825708	2.11783169376643	0.034189324143171	214	95	FALSE	""	0.000200512886294746	0	null_at1r_0317
pseudobulk	NB GLMM	primary	null_at1r_0318_z	0.0752996043871765	0.0538291948710093	1.39886179920797	0.161854429939035	214	95	FALSE	""	0.000367393795386306	0	null_at1r_0318
pseudobulk	NB GLMM	primary	null_at1r_0319_z	0.103769853135689	0.0555492881569565	1.86806809913538	0.0617525794201528	214	95	FALSE	""	0.000288428054773249	0	null_at1r_0319
pseudobulk	NB GLMM	primary	null_at1r_0320_z	0.091864282191802	0.0529815541936209	1.73389179668238	0.0829372836714985	214	95	FALSE	""	0.00023955635697348	0	null_at1r_0320
pseudobulk	NB GLMM	primary	null_at1r_0321_z	0.0599697294151892	0.0544606781974008	1.10115649309067	0.270828553303392	214	95	FALSE	""	0.000224735003939713	0	null_at1r_0321
pseudobulk	NB GLMM	primary	null_at1r_0322_z	0.067297352892142	0.0555039302564218	1.21247905474866	0.225329055511369	214	95	FALSE	""	0.000656539214105578	0	null_at1r_0322
pseudobulk	NB GLMM	primary	null_at1r_0323_z	0.0791653678427933	0.0559601724164398	1.41467340832453	0.157164274501525	214	95	FALSE	""	0.00035124458008795	0	null_at1r_0323
pseudobulk	NB GLMM	primary	null_at1r_0324_z	0.08195350397335	0.0534519201075642	1.5332190837753	0.12522188371878	214	95	FALSE	""	0.000578538674744777	0	null_at1r_0324
pseudobulk	NB GLMM	primary	null_at1r_0325_z	0.0611811229598869	0.0557702919958983	1.0970199504135	0.272632671020434	214	95	FALSE	""	0.00026439010980539	0	null_at1r_0325
pseudobulk	NB GLMM	primary	null_at1r_0326_z	0.0850119693304136	0.0542633202484059	1.56665624110812	0.117195064268472	214	95	FALSE	""	0.000406186018153676	0	null_at1r_0326
pseudobulk	NB GLMM	primary	null_at1r_0327_z	0.0904801629768223	0.0543688914650373	1.66418995382694	0.0960744750605163	214	95	FALSE	""	0.000503777073390666	0	null_at1r_0327
pseudobulk	NB GLMM	primary	null_at1r_0328_z	0.0779027075422942	0.0558646527411129	1.39449014215321	0.163169644276785	214	95	FALSE	""	0.00044984858504904	0	null_at1r_0328
pseudobulk	NB GLMM	primary	null_at1r_0329_z	0.094616036403394	0.0558351274654541	1.69456112483909	0.0901587070001312	214	95	FALSE	""	0.000406205344916089	0	null_at1r_0329
pseudobulk	NB GLMM	primary	null_at1r_0330_z	0.0876754728628674	0.0553070472340976	1.58524957030818	0.112909641932623	214	95	FALSE	Model failed to converge with max|grad| = 0.00200757 (tol = 0.002, component 1)	0.000240264625972486	1	null_at1r_0330
pseudobulk	NB GLMM	primary	null_at1r_0331_z	0.0783953298035259	0.0544031352100422	1.44100757246533	0.149582543484131	214	95	FALSE	""	0.000223268443733105	0	null_at1r_0331
pseudobulk	NB GLMM	primary	null_at1r_0332_z	0.0901583905634197	0.0540653475196477	1.66758181903216	0.0953987698768341	214	95	FALSE	""	0.000382764255846269	0	null_at1r_0332
pseudobulk	NB GLMM	primary	null_at1r_0333_z	0.0679308084668098	0.0544877123903719	1.24671793853495	0.212500938944231	214	95	FALSE	""	0.000156072701429366	0	null_at1r_0333
pseudobulk	NB GLMM	primary	null_at1r_0334_z	0.0662933159249809	0.0548500549540005	1.2086280675667	0.226805768256199	214	95	FALSE	""	0.000229509851124021	0	null_at1r_0334
pseudobulk	NB GLMM	primary	null_at1r_0335_z	0.0957602377732339	0.0555873203542258	1.72269929838333	0.0849429172861339	214	95	FALSE	""	0.000110844666778576	0	null_at1r_0335
pseudobulk	NB GLMM	primary	null_at1r_0336_z	0.0544621126216713	0.0547292669423511	0.995118620518684	0.319678575345401	214	95	FALSE	""	0.00038571215554839	0	null_at1r_0336
pseudobulk	NB GLMM	primary	null_at1r_0337_z	0.0672695560232754	0.0546664195757156	1.23054622097765	0.218492629731406	214	95	FALSE	""	0.000450722836831119	0	null_at1r_0337
pseudobulk	NB GLMM	primary	null_at1r_0338_z	0.105150180529938	0.0532760719919583	1.97368493206124	0.0484175795518106	214	95	FALSE	""	0.000307832124235574	0	null_at1r_0338
pseudobulk	NB GLMM	primary	null_at1r_0339_z	0.106797817644347	0.0555378471857449	1.92297366671712	0.0544833570620176	214	95	FALSE	""	0.000292474169327761	0	null_at1r_0339
pseudobulk	NB GLMM	primary	null_at1r_0340_z	0.0956158092936645	0.0556944822692485	1.71679141986492	0.086017289223235	214	95	FALSE	""	0.000500132273373311	0	null_at1r_0340
pseudobulk	NB GLMM	primary	null_at1r_0341_z	0.0815227199724743	0.0555077035399398	1.46867398169005	0.141921237783885	214	95	FALSE	""	0.0001770331437001	0	null_at1r_0341
pseudobulk	NB GLMM	primary	null_at1r_0342_z	0.0920206748316724	0.0560860885051112	1.64070409052124	0.100858855406546	214	95	FALSE	""	0.000315244506055024	0	null_at1r_0342
pseudobulk	NB GLMM	primary	null_at1r_0343_z	0.0697355366373665	0.0533432437239767	1.30729838999314	0.191111390810774	214	95	FALSE	""	0.00025594886210456	0	null_at1r_0343
pseudobulk	NB GLMM	primary	null_at1r_0344_z	0.0630063573195072	0.0556213607078066	1.13277267074597	0.257309730979113	214	95	FALSE	""	0.00018103150978277	0	null_at1r_0344
pseudobulk	NB GLMM	primary	null_at1r_0345_z	0.0649381591627913	0.0552308821392258	1.17575813833817	0.239691538871339	214	95	FALSE	""	0.00038052576201153	0	null_at1r_0345
pseudobulk	NB GLMM	primary	null_at1r_0346_z	0.112494991468719	0.054752494397048	2.05460943300482	0.0399167438227724	214	95	FALSE	""	0.000274559397439589	0	null_at1r_0346
pseudobulk	NB GLMM	primary	null_at1r_0347_z	0.0977157457502047	0.0537937497761493	1.81648883293741	0.069295419406502	214	95	FALSE	""	0.00038438884075731	0	null_at1r_0347
pseudobulk	NB GLMM	primary	null_at1r_0348_z	0.105277005790102	0.0550029370898669	1.91402516593058	0.0556169402678287	214	95	FALSE	""	0.000255536178883631	0	null_at1r_0348
pseudobulk	NB GLMM	primary	null_at1r_0349_z	0.103668561542777	0.0550644651158218	1.88267626544127	0.059744253851163	214	95	FALSE	""	0.000369756207874161	0	null_at1r_0349
pseudobulk	NB GLMM	primary	null_at1r_0350_z	0.0765706620817274	0.053573501986827	1.42926370765449	0.152928452948222	214	95	FALSE	""	0.000465244056613301	0	null_at1r_0350
pseudobulk	NB GLMM	primary	null_at1r_0351_z	0.0972264363644107	0.0539903088965404	1.80081274494506	0.0717323993816295	214	95	FALSE	""	0.000392826677853009	0	null_at1r_0351
pseudobulk	NB GLMM	primary	null_at1r_0352_z	0.0679614568585188	0.0545769102425374	1.24524192660415	0.21304283531735	214	95	FALSE	""	0.000231775629799813	0	null_at1r_0352
pseudobulk	NB GLMM	primary	null_at1r_0353_z	0.0662906868845762	0.0546174132079803	1.21372805834185	0.224851586172757	214	95	FALSE	""	0.000482988298244891	0	null_at1r_0353
pseudobulk	NB GLMM	primary	null_at1r_0354_z	0.0908383881984294	0.054883922007127	1.6551001618768	0.0979041820671246	214	95	FALSE	""	0.00031482954909734	0	null_at1r_0354
pseudobulk	NB GLMM	primary	null_at1r_0355_z	0.111052212898075	0.0545171705657206	2.03701350869266	0.0416486883030325	214	95	FALSE	""	0.000313116288452875	0	null_at1r_0355
pseudobulk	NB GLMM	primary	null_at1r_0356_z	0.106644783884301	0.0548448059711963	1.94448283653896	0.0518372531864708	214	95	FALSE	""	0.000295214022116852	0	null_at1r_0356
pseudobulk	NB GLMM	primary	null_at1r_0357_z	0.0953849514117005	0.0547711343324047	1.74151864069149	0.081592708696668	214	95	FALSE	""	0.000292512822852586	0	null_at1r_0357
pseudobulk	NB GLMM	primary	null_at1r_0358_z	0.0601981450215215	0.0545908171590123	1.10271558760837	0.270150695426474	214	95	FALSE	""	0.000391669345845003	0	null_at1r_0358
pseudobulk	NB GLMM	primary	null_at1r_0359_z	0.109672891952459	0.0544753413093812	2.01325754582418	0.0440875421190403	214	95	FALSE	""	0.000489601461595157	0	null_at1r_0359
pseudobulk	NB GLMM	primary	null_at1r_0360_z	0.0772227018896058	0.0556648623908986	1.3872791303663	0.165356664325752	214	95	FALSE	""	0.000322928599416628	0	null_at1r_0360
pseudobulk	NB GLMM	primary	null_at1r_0361_z	0.0570067210905457	0.0556996134665199	1.02346708608331	0.306087054323658	214	95	FALSE	""	0.000545248894923134	0	null_at1r_0361
pseudobulk	NB GLMM	primary	null_at1r_0362_z	0.0643324303321993	0.0554242496635329	1.16072713158493	0.245752884574742	214	95	FALSE	""	0.000669433575239964	0	null_at1r_0362
pseudobulk	NB GLMM	primary	null_at1r_0363_z	0.0662227824073761	0.0558638790552567	1.18543115027643	0.235847021557814	214	95	FALSE	""	0.000278993184110732	0	null_at1r_0363
pseudobulk	NB GLMM	primary	null_at1r_0364_z	0.0858993806232174	0.0554293638769914	1.54970893791682	0.121211391903557	214	95	FALSE	""	0.000455730742032756	0	null_at1r_0364
pseudobulk	NB GLMM	primary	null_at1r_0365_z	0.0567807199191222	0.0558747696838261	1.0162139412909	0.309527518983521	214	95	FALSE	""	0.000279219420917798	0	null_at1r_0365
pseudobulk	NB GLMM	primary	null_at1r_0366_z	0.080165058504003	0.0545358603467919	1.46995129432699	0.141574945711259	214	95	FALSE	""	7.84507392381784e-05	0	null_at1r_0366
pseudobulk	NB GLMM	primary	null_at1r_0367_z	0.0979924868689141	0.0559686638405957	1.75084556508275	0.0799725154668312	214	95	FALSE	""	0.000273605564871104	0	null_at1r_0367
pseudobulk	NB GLMM	primary	null_at1r_0368_z	0.0653532481879597	0.0548032059962699	1.19250775570334	0.233062211515432	214	95	FALSE	""	0.000471600287710317	0	null_at1r_0368
pseudobulk	NB GLMM	primary	null_at1r_0369_z	0.0827763144010419	0.0537754505776894	1.5392955988617	0.123732147923639	214	95	FALSE	""	0.000161116986419074	0	null_at1r_0369
pseudobulk	NB GLMM	primary	null_at1r_0370_z	0.0629519557136503	0.0560578976910133	1.12298103044528	0.261445551038894	214	95	FALSE	""	0.000381971858587349	0	null_at1r_0370
pseudobulk	NB GLMM	primary	null_at1r_0371_z	0.0977426723992298	0.0555509177289251	1.75951498904465	0.0784900766083667	214	95	FALSE	""	0.000252226755037555	0	null_at1r_0371
pseudobulk	NB GLMM	primary	null_at1r_0372_z	0.107739337166817	0.0545058996588092	1.97665459778177	0.0480806861427373	214	95	FALSE	""	0.000348139792549773	0	null_at1r_0372
pseudobulk	NB GLMM	primary	null_at1r_0373_z	0.0723941815199663	0.0548223326555856	1.32052355332586	0.186660277495793	214	95	FALSE	""	0.000212087343243184	0	null_at1r_0373
pseudobulk	NB GLMM	primary	null_at1r_0374_z	0.088349339950107	0.0560757444094257	1.57553574866599	0.115132833572869	214	95	FALSE	""	0.000501160002386314	0	null_at1r_0374
pseudobulk	NB GLMM	primary	null_at1r_0375_z	0.0907800190852696	0.0551445879328206	1.64621810567996	0.0997188629179213	214	95	FALSE	""	0.000478391939395806	0	null_at1r_0375
pseudobulk	NB GLMM	primary	null_at1r_0376_z	0.0844304110576624	0.0552560434153901	1.52798510061519	0.126516237272752	214	95	FALSE	""	0.000288929413727601	0	null_at1r_0376
pseudobulk	NB GLMM	primary	null_at1r_0377_z	0.0953587784603317	0.0558311100040621	1.70798643361011	0.0876388597682934	214	95	FALSE	""	0.000304653440252878	0	null_at1r_0377
pseudobulk	NB GLMM	primary	null_at1r_0378_z	0.0678558206896393	0.0559957609511354	1.2118028139461	0.225587870910615	214	95	FALSE	""	0.000231897274716175	0	null_at1r_0378
pseudobulk	NB GLMM	primary	null_at1r_0379_z	0.0835441847938608	0.0545947895279195	1.53025930709261	0.125952556521146	214	95	FALSE	""	0.000497072960570222	0	null_at1r_0379
pseudobulk	NB GLMM	primary	null_at1r_0380_z	0.0842653807940256	0.054778669714848	1.53828819196727	0.123978165586493	214	95	FALSE	""	0.000522754817211535	0	null_at1r_0380
pseudobulk	NB GLMM	primary	null_at1r_0381_z	0.0721245256746836	0.0548144743147454	1.31579343916615	0.18824338194696	214	95	FALSE	""	0.000423551682615653	0	null_at1r_0381
pseudobulk	NB GLMM	primary	null_at1r_0382_z	0.0918006034244095	0.0536684541236093	1.71051327867529	0.0871710000906116	214	95	FALSE	""	0.00036437427297642	0	null_at1r_0382
pseudobulk	NB GLMM	primary	null_at1r_0383_z	0.0917602774832436	0.0549371445961694	1.67027751729277	0.0948644692704294	214	95	FALSE	""	0.000680532821206725	0	null_at1r_0383
pseudobulk	NB GLMM	primary	null_at1r_0384_z	0.0786255083900279	0.0560809924067368	1.40199923388986	0.160915475468875	214	95	FALSE	""	0.000312095380650135	0	null_at1r_0384
pseudobulk	NB GLMM	primary	null_at1r_0385_z	0.073818459146129	0.0548675105943323	1.34539472169445	0.178497798906307	214	95	FALSE	""	0.000807788183010416	0	null_at1r_0385
pseudobulk	NB GLMM	primary	null_at1r_0386_z	0.0908088959036489	0.0546790092595797	1.66076337397681	0.096760979777134	214	95	FALSE	""	0.000478347601529094	0	null_at1r_0386
pseudobulk	NB GLMM	primary	null_at1r_0387_z	0.0972390007973807	0.0553239289951201	1.75763006286046	0.0788104746914063	214	95	FALSE	""	0.000268836402028683	0	null_at1r_0387
pseudobulk	NB GLMM	primary	null_at1r_0388_z	0.069563985809521	0.0543595067607802	1.27970229964836	0.200649855541785	214	95	FALSE	Model failed to converge with max|grad| = 0.00364165 (tol = 0.002, component 1)	0.000138534232974052	1	null_at1r_0388
pseudobulk	NB GLMM	primary	null_at1r_0389_z	0.0789707437962114	0.054789619340493	1.44134499831882	0.149487240616336	214	95	FALSE	""	0.000338001200361759	0	null_at1r_0389
pseudobulk	NB GLMM	primary	null_at1r_0390_z	0.0622466799584068	0.0542209779494019	1.14801839274265	0.250960971018731	214	95	FALSE	""	0.000200003569261753	0	null_at1r_0390
pseudobulk	NB GLMM	primary	null_at1r_0391_z	0.0703241893958506	0.055616171079874	1.26445578741574	0.206066480169836	214	95	FALSE	""	0.000496116854264983	0	null_at1r_0391
pseudobulk	NB GLMM	primary	null_at1r_0392_z	0.0850145037875584	0.0546309412069985	1.55616033532052	0.119669970682571	214	95	FALSE	""	0.000195519760382012	0	null_at1r_0392
pseudobulk	NB GLMM	primary	null_at1r_0393_z	0.0913779194726631	0.0556947215512311	1.6406926352726	0.100861234480007	214	95	FALSE	""	0.000132981767819729	0	null_at1r_0393
pseudobulk	NB GLMM	primary	null_at1r_0394_z	0.0957291521576443	0.0560313923973692	1.708491402083	0.0875452003900846	214	95	FALSE	""	0.000325467226502951	0	null_at1r_0394
pseudobulk	NB GLMM	primary	null_at1r_0395_z	0.0698477443668299	0.0547818519187159	1.27501612158838	0.202303535837771	214	95	FALSE	""	0.000448468426839099	0	null_at1r_0395
pseudobulk	NB GLMM	primary	null_at1r_0396_z	0.107180913427344	0.0544300573809972	1.96914937416112	0.0489359404434242	214	95	FALSE	""	0.000394899188904674	0	null_at1r_0396
pseudobulk	NB GLMM	primary	null_at1r_0397_z	0.0755844582285131	0.0561501070538385	1.34611423191127	0.178265679520097	214	95	FALSE	""	0.000649291678200825	0	null_at1r_0397
pseudobulk	NB GLMM	primary	null_at1r_0398_z	0.0921793028565448	0.0561690973599227	1.64110351045655	0.100775930177224	214	95	FALSE	""	0.000453020447821473	0	null_at1r_0398
pseudobulk	NB GLMM	primary	null_at1r_0399_z	0.103202280734621	0.0550318710996198	1.87531840499848	0.0607489328161975	214	95	FALSE	""	0.000304901277559111	0	null_at1r_0399
pseudobulk	NB GLMM	primary	null_at1r_0400_z	0.115013118587039	0.054655577775028	2.10432536383483	0.0353500750190675	214	95	FALSE	""	0.000217743263419834	0	null_at1r_0400
pseudobulk	NB GLMM	primary	null_at1r_0401_z	0.0814276603210223	0.0563100060060445	1.44606023150276	0.148160308760085	214	95	FALSE	""	0.000431974740422447	0	null_at1r_0401
pseudobulk	NB GLMM	primary	null_at1r_0402_z	0.058368958852681	0.0559343793211342	1.04352563774006	0.296704913184633	214	95	FALSE	""	0.000338637846653	0	null_at1r_0402
pseudobulk	NB GLMM	primary	null_at1r_0403_z	0.0712070613020114	0.0546796885982921	1.30225798879614	0.192828207837704	214	95	FALSE	""	0.000191464550880482	0	null_at1r_0403
pseudobulk	NB GLMM	primary	null_at1r_0404_z	0.0971949222583117	0.0555418780064623	1.7499394285336	0.0801287661690338	214	95	FALSE	""	0.000545961711395648	0	null_at1r_0404
pseudobulk	NB GLMM	primary	null_at1r_0405_z	0.0839932762305156	0.0560027017079287	1.49980757479463	0.133664254631552	214	95	FALSE	""	0.000301959062198875	0	null_at1r_0405
pseudobulk	NB GLMM	primary	null_at1r_0406_z	0.0705010042075462	0.0548746760861418	1.28476392456284	0.198874792357353	214	95	FALSE	""	0.00054621409617539	0	null_at1r_0406
pseudobulk	NB GLMM	primary	null_at1r_0407_z	0.106036337424456	0.0553068634821815	1.91723650101073	0.0552078928473194	214	95	FALSE	""	0.000220043148146942	0	null_at1r_0407
pseudobulk	NB GLMM	primary	null_at1r_0408_z	0.0833814704343779	0.055236987341342	1.50952241329011	0.131165331968383	214	95	FALSE	""	0.000297267206406104	0	null_at1r_0408
pseudobulk	NB GLMM	primary	null_at1r_0409_z	0.0623119566174531	0.0545519067528731	1.14225075394218	0.253349804730409	214	95	FALSE	""	0.000444204033556161	0	null_at1r_0409
pseudobulk	NB GLMM	primary	null_at1r_0410_z	0.0961883999681134	0.0561688817262612	1.71248557941543	0.0868072198899494	214	95	FALSE	""	0.000288772525891545	0	null_at1r_0410
pseudobulk	NB GLMM	primary	null_at1r_0411_z	0.101884362128882	0.055689628678919	1.82950334821409	0.0673242381909089	214	95	FALSE	""	0.000514104385729297	0	null_at1r_0411
pseudobulk	NB GLMM	primary	null_at1r_0412_z	0.0817919784455899	0.0540111478992303	1.51435364044087	0.129936170623599	214	95	FALSE	""	0.00022779090613767	0	null_at1r_0412
pseudobulk	NB GLMM	primary	null_at1r_0413_z	0.0746985115194662	0.0535933357769655	1.39380224120276	0.163377331190726	214	95	FALSE	Model failed to converge with max|grad| = 0.00396575 (tol = 0.002, component 1)	0.000451457253802801	1	null_at1r_0413
pseudobulk	NB GLMM	primary	null_at1r_0414_z	0.0714797342096201	0.0555686188758254	1.28633274779332	0.198326958240565	214	95	FALSE	""	0.000164300217875279	0	null_at1r_0414
pseudobulk	NB GLMM	primary	null_at1r_0415_z	0.0886872368759256	0.055636765358614	1.5940401334312	0.110927046204462	214	95	FALSE	""	0.00069310090111685	0	null_at1r_0415
pseudobulk	NB GLMM	primary	null_at1r_0416_z	0.0894305557027838	0.0557172061945867	1.60507968383154	0.108476269671544	214	95	FALSE	""	0.000443894805357559	0	null_at1r_0416
pseudobulk	NB GLMM	primary	null_at1r_0417_z	0.110699673964306	0.054797169992732	2.02017136978039	0.0433656149122131	214	95	FALSE	""	0.000701622866472462	0	null_at1r_0417
pseudobulk	NB GLMM	primary	null_at1r_0418_z	0.0852769111547783	0.0562996161865605	1.51469791325389	0.129848923124806	214	95	FALSE	""	0.000223730012294254	0	null_at1r_0418
pseudobulk	NB GLMM	primary	null_at1r_0419_z	0.102069114468768	0.0555145735776279	1.83860035105991	0.065973989614828	214	95	FALSE	""	0.000341259465130861	0	null_at1r_0419
pseudobulk	NB GLMM	primary	null_at1r_0420_z	0.0869950778793942	0.0536846164235764	1.62048429652538	0.10512828493393	214	95	FALSE	""	0.000145478225022089	0	null_at1r_0420
pseudobulk	NB GLMM	primary	null_at1r_0421_z	0.0769851558136285	0.0543830243118848	1.4156100508887	0.156889706936911	214	95	FALSE	""	0.000227001919483882	0	null_at1r_0421
pseudobulk	NB GLMM	primary	null_at1r_0422_z	0.0695400203688768	0.0554758866985885	1.25351796081605	0.210017266779887	214	95	FALSE	""	8.10564415587578e-05	0	null_at1r_0422
pseudobulk	NB GLMM	primary	null_at1r_0423_z	0.0966197212063506	0.0538808582188486	1.79321050926674	0.0729392703019247	214	95	FALSE	""	0.00052642803893832	0	null_at1r_0423
pseudobulk	NB GLMM	primary	null_at1r_0424_z	0.0682540460721723	0.0543452481651491	1.2559340214025	0.209139892419032	214	95	FALSE	""	0.000195082066056784	0	null_at1r_0424
pseudobulk	NB GLMM	primary	null_at1r_0425_z	0.0855018226784959	0.0552117033376274	1.5486177297527	0.121473641305872	214	95	FALSE	""	0.000390602963307174	0	null_at1r_0425
pseudobulk	NB GLMM	primary	null_at1r_0426_z	0.0975106377900576	0.0552071623918789	1.76626788201673	0.0773509172937288	214	95	FALSE	""	0.000217339675145922	0	null_at1r_0426
pseudobulk	NB GLMM	primary	null_at1r_0427_z	0.0969480724897459	0.0562312151678395	1.72409705535216	0.0846903235946274	214	95	FALSE	""	0.000314096268994035	0	null_at1r_0427
pseudobulk	NB GLMM	primary	null_at1r_0428_z	0.120686498751738	0.0546601153392026	2.20794445827268	0.0272481451699024	214	95	FALSE	""	0.0003664160885819	0	null_at1r_0428
pseudobulk	NB GLMM	primary	null_at1r_0429_z	0.0656340161585643	0.0555651251434505	1.18120882458411	0.237519776505529	214	95	FALSE	""	0.000362749688065378	0	null_at1r_0429
pseudobulk	NB GLMM	primary	null_at1r_0430_z	0.0766509123736497	0.056077852379209	1.36686604642635	0.171667296244232	214	95	FALSE	""	0.000406628259952413	0	null_at1r_0430
pseudobulk	NB GLMM	primary	null_at1r_0431_z	0.0881742292575687	0.0531519363030768	1.65890907068356	0.0971341165656502	214	95	FALSE	""	0.000247491698246449	0	null_at1r_0431
pseudobulk	NB GLMM	primary	null_at1r_0432_z	0.078567658317904	0.0546235229264457	1.43834842772226	0.150335217647611	214	95	FALSE	""	0.000426490487370756	0	null_at1r_0432
pseudobulk	NB GLMM	primary	null_at1r_0433_z	0.0844889809175218	0.0554056207414895	1.5249171435463	0.12727976529331	214	95	FALSE	""	0.000306831680063624	0	null_at1r_0433
pseudobulk	NB GLMM	primary	null_at1r_0434_z	0.0951622352383248	0.0554995368936922	1.71464917663377	0.0864095668206988	214	95	FALSE	""	0.000435937863585423	0	null_at1r_0434
pseudobulk	NB GLMM	primary	null_at1r_0435_z	0.0606807833746239	0.0549814781639098	1.10365863925527	0.269741243786253	214	95	FALSE	""	8.51537151902448e-05	0	null_at1r_0435
pseudobulk	NB GLMM	primary	null_at1r_0436_z	0.113575754883152	0.0548847875042016	2.06934853987469	0.0385133917629899	214	95	FALSE	""	0.000471286512038205	0	null_at1r_0436
pseudobulk	NB GLMM	primary	null_at1r_0437_z	0.0918586483530228	0.0552209440237087	1.66347479162225	0.0962174327886994	214	95	FALSE	""	0.000539299662705162	0	null_at1r_0437
pseudobulk	NB GLMM	primary	null_at1r_0438_z	0.0930108893400946	0.0556160012966512	1.67237642354009	0.0944501181592889	214	95	FALSE	""	0.000318232196150348	0	null_at1r_0438
pseudobulk	NB GLMM	primary	null_at1r_0439_z	0.0886955115152869	0.0549747821825981	1.61338541043575	0.106660800828002	214	95	FALSE	""	0.000267748418991687	0	null_at1r_0439
pseudobulk	NB GLMM	primary	null_at1r_0440_z	0.0762749806123155	0.0545482631130135	1.39830264538925	0.162022203823412	214	95	FALSE	""	0.000288032424577978	0	null_at1r_0440
pseudobulk	NB GLMM	primary	null_at1r_0441_z	0.0679157022427523	0.0550564301085051	1.23356530942715	0.217364926430126	214	95	FALSE	""	0.000337405481332098	0	null_at1r_0441
pseudobulk	NB GLMM	primary	null_at1r_0442_z	0.0765367428033706	0.0548922733110633	1.39430812729603	0.163224577728938	214	95	FALSE	""	0.000496625034429599	0	null_at1r_0442
pseudobulk	NB GLMM	primary	null_at1r_0443_z	0.0762209664081728	0.0551865200498944	1.38115188888991	0.167232264003826	214	95	FALSE	""	0.000380562141799601	0	null_at1r_0443
pseudobulk	NB GLMM	primary	null_at1r_0444_z	0.07297727457928	0.0552868930849399	1.31997423814649	0.186843619348419	214	95	FALSE	""	0.000437150902143912	0	null_at1r_0444
pseudobulk	NB GLMM	primary	null_at1r_0445_z	0.0589968970813706	0.0550597248290292	1.0715072998379	0.283941390184855	214	95	FALSE	""	0.00039577457755513	0	null_at1r_0445
